"","FP","TP","TN","FN","accuracy"
"B1.F1",6,3,3,6,0.333333333333333
"B1.F2",2,6,7,3,0.722222222222222
"B1.F3",6,7,3,2,0.555555555555556
"B1.F4",3,5,6,4,0.611111111111111
"B1.F5",6,3,3,6,0.333333333333333
"B1.F11",6,6,3,3,0.5
"B1.F21",6,5,3,4,0.444444444444444
"B1.F31",5,3,4,6,0.388888888888889
"B1.F41",7,3,2,6,0.277777777777778
"B1.F51",3,6,6,3,0.666666666666667
"B1.F12",7,4,2,5,0.333333333333333
"B1.F22",5,2,4,7,0.333333333333333
"B1.F32",6,4,3,5,0.388888888888889
"B1.F42",1,6,8,3,0.777777777777778
"B1.F52",5,6,4,3,0.555555555555556
"B1.F13",4,5,5,4,0.555555555555556
"B1.F23",3,3,6,6,0.5
"B1.F33",5,5,4,4,0.5
"B1.F43",6,6,3,3,0.5
"B1.F53",5,6,4,3,0.555555555555556
"B1.F14",6,5,3,4,0.444444444444444
"B1.F24",7,6,2,3,0.444444444444444
"B1.F34",1,4,8,5,0.666666666666667
"B1.F44",2,7,7,2,0.777777777777778
"B1.F54",3,4,6,5,0.555555555555556
"B1.F15",3,6,6,3,0.666666666666667
"B1.F25",4,7,5,2,0.666666666666667
"B1.F35",2,4,7,5,0.611111111111111
"B1.F45",4,7,5,2,0.666666666666667
"B1.F55",6,3,3,6,0.333333333333333
"B1.F16",5,4,4,5,0.444444444444444
"B1.F26",3,3,6,6,0.5
"B1.F36",3,7,6,2,0.722222222222222
"B1.F46",4,2,5,7,0.388888888888889
"B1.F56",5,4,4,5,0.444444444444444
"B1.F17",3,6,6,3,0.666666666666667
"B1.F27",2,6,7,3,0.722222222222222
"B1.F37",7,8,2,1,0.555555555555556
"B1.F47",5,4,4,5,0.444444444444444
"B1.F57",6,5,3,4,0.444444444444444
"B1.F18",4,5,5,4,0.555555555555556
"B1.F28",3,5,6,4,0.611111111111111
"B1.F38",4,6,5,3,0.611111111111111
"B1.F48",6,4,3,5,0.388888888888889
"B1.F58",5,5,4,4,0.5
"B1.F19",6,4,3,5,0.388888888888889
"B1.F29",4,4,5,5,0.5
"B1.F39",3,6,6,3,0.666666666666667
"B1.F49",1,4,8,5,0.666666666666667
"B1.F59",4,5,5,4,0.555555555555556
"B1.F110",6,5,3,4,0.444444444444444
"B1.F210",5,4,4,5,0.444444444444444
"B1.F310",3,6,6,3,0.666666666666667
"B1.F410",4,6,5,3,0.611111111111111
"B1.F510",4,6,5,3,0.611111111111111
"B1.F111",3,4,6,5,0.555555555555556
"B1.F211",7,6,2,3,0.444444444444444
"B1.F311",3,7,6,2,0.722222222222222
"B1.F411",7,6,2,3,0.444444444444444
"B1.F511",3,6,6,3,0.666666666666667
"B1.F112",4,4,5,5,0.5
"B1.F212",3,2,6,7,0.444444444444444
"B1.F312",5,7,4,2,0.611111111111111
"B1.F412",6,6,3,3,0.5
"B1.F512",7,6,2,3,0.444444444444444
"B1.F113",5,5,4,4,0.5
"B1.F213",5,7,4,2,0.611111111111111
"B1.F313",3,6,6,3,0.666666666666667
"B1.F413",3,4,6,5,0.555555555555556
"B1.F513",6,5,3,4,0.444444444444444
"B1.F114",4,6,5,3,0.611111111111111
"B1.F214",3,7,6,2,0.722222222222222
"B1.F314",5,5,4,4,0.5
"B1.F414",6,4,3,5,0.388888888888889
"B1.F514",3,7,6,2,0.722222222222222
"B1.F115",4,6,5,3,0.611111111111111
"B1.F215",5,3,4,6,0.388888888888889
"B1.F315",4,5,5,4,0.555555555555556
"B1.F415",5,1,4,8,0.277777777777778
"B1.F515",5,6,4,3,0.555555555555556
"B1.F116",4,4,5,5,0.5
"B1.F216",6,6,3,3,0.5
"B1.F316",2,6,7,3,0.722222222222222
"B1.F416",6,4,3,5,0.388888888888889
"B1.F516",3,5,6,4,0.611111111111111
"B1.F117",2,5,7,4,0.666666666666667
"B1.F217",3,6,6,3,0.666666666666667
"B1.F317",6,5,3,4,0.444444444444444
"B1.F417",4,8,5,1,0.722222222222222
"B1.F517",5,4,4,5,0.444444444444444
"B1.F118",2,5,7,4,0.666666666666667
"B1.F218",5,7,4,2,0.611111111111111
"B1.F318",4,7,5,2,0.666666666666667
"B1.F418",5,5,4,4,0.5
"B1.F518",6,6,3,3,0.5
"B1.F119",5,6,4,3,0.555555555555556
"B1.F219",5,7,4,2,0.611111111111111
"B1.F319",4,5,5,4,0.555555555555556
"B1.F419",3,6,6,3,0.666666666666667
"B1.F519",3,6,6,3,0.666666666666667
