"","FP","TP","TN","FN","accuracy"
"B1.F1",2,4,4,3,0.615384615384615
"B1.F2",4,5,2,1,0.583333333333333
"B1.F3",4,5,3,2,0.571428571428571
"B1.F4",5,2,2,4,0.307692307692308
"B1.F5",5,3,2,4,0.357142857142857
"B1.F11",5,2,2,5,0.285714285714286
"B1.F21",3,2,4,4,0.461538461538462
"B1.F31",4,6,3,1,0.642857142857143
"B1.F41",4,1,2,6,0.230769230769231
"B1.F51",2,4,4,2,0.666666666666667
"B1.F12",3,4,4,3,0.571428571428571
"B1.F22",3,3,3,3,0.5
"B1.F32",4,0,3,6,0.230769230769231
"B1.F42",4,3,2,4,0.384615384615385
"B1.F52",6,5,1,2,0.428571428571429
"B1.F13",4,3,2,3,0.416666666666667
"B1.F23",4,5,3,2,0.571428571428571
"B1.F33",6,5,1,2,0.428571428571429
"B1.F43",4,0,2,6,0.166666666666667
"B1.F53",5,5,2,2,0.5
"B1.F14",4,2,3,4,0.384615384615385
"B1.F24",4,5,2,2,0.538461538461538
"B1.F34",2,5,4,2,0.692307692307692
"B1.F44",5,5,2,1,0.538461538461538
"B1.F54",4,2,3,5,0.357142857142857
"B1.F15",3,4,3,3,0.538461538461538
"B1.F25",5,2,2,4,0.307692307692308
"B1.F35",4,3,3,3,0.461538461538462
"B1.F45",3,4,4,3,0.571428571428571
"B1.F55",2,4,4,3,0.615384615384615
"B1.F16",2,2,4,5,0.461538461538462
"B1.F26",3,1,4,6,0.357142857142857
"B1.F36",4,4,2,3,0.461538461538462
"B1.F46",3,4,4,2,0.615384615384615
"B1.F56",3,6,4,0,0.769230769230769
"B1.F17",4,4,3,2,0.538461538461538
"B1.F27",3,3,3,3,0.5
"B1.F37",2,4,5,3,0.642857142857143
"B1.F47",3,2,3,5,0.384615384615385
"B1.F57",6,4,1,3,0.357142857142857
"B1.F18",4,3,3,3,0.461538461538462
"B1.F28",5,3,1,4,0.307692307692308
"B1.F38",5,4,1,3,0.384615384615385
"B1.F48",5,3,2,4,0.357142857142857
"B1.F58",5,4,2,2,0.461538461538462
"B1.F19",6,2,1,4,0.230769230769231
"B1.F29",3,3,4,3,0.538461538461538
"B1.F39",2,6,4,1,0.769230769230769
"B1.F49",4,7,3,0,0.714285714285714
"B1.F59",3,3,3,4,0.461538461538462
"B1.F110",4,2,3,5,0.357142857142857
"B1.F210",3,2,4,4,0.461538461538462
"B1.F310",4,3,2,4,0.384615384615385
"B1.F410",3,4,3,3,0.538461538461538
"B1.F510",5,2,2,4,0.307692307692308
"B1.F111",4,5,3,1,0.615384615384615
"B1.F211",3,4,3,3,0.538461538461538
"B1.F311",5,3,2,4,0.357142857142857
"B1.F411",2,3,4,4,0.538461538461538
"B1.F511",3,3,4,3,0.538461538461538
"B1.F112",4,5,3,2,0.571428571428571
"B1.F212",5,3,2,3,0.384615384615385
"B1.F312",2,3,5,3,0.615384615384615
"B1.F412",2,2,4,5,0.461538461538462
"B1.F512",2,2,4,5,0.461538461538462
"B1.F113",3,3,4,4,0.5
"B1.F213",2,3,4,3,0.583333333333333
"B1.F313",4,5,2,1,0.583333333333333
"B1.F413",5,4,2,3,0.428571428571429
"B1.F513",4,3,3,4,0.428571428571429
"B1.F114",4,5,2,2,0.538461538461538
"B1.F214",5,3,2,4,0.357142857142857
"B1.F314",3,3,4,3,0.538461538461538
"B1.F414",4,4,3,3,0.5
"B1.F514",3,3,3,3,0.5
"B1.F115",2,5,4,2,0.692307692307692
"B1.F215",2,3,5,3,0.615384615384615
"B1.F315",2,4,4,3,0.615384615384615
"B1.F415",1,3,6,4,0.642857142857143
"B1.F515",4,4,3,2,0.538461538461538
"B1.F116",4,3,2,4,0.384615384615385
"B1.F216",2,3,4,3,0.583333333333333
"B1.F316",4,1,3,5,0.307692307692308
"B1.F416",2,3,5,4,0.571428571428571
"B1.F516",4,4,3,3,0.5
"B1.F117",3,5,4,2,0.642857142857143
"B1.F217",3,3,3,3,0.5
"B1.F317",5,4,2,3,0.428571428571429
"B1.F417",5,3,1,3,0.333333333333333
"B1.F517",3,3,4,4,0.5
"B1.F118",3,3,4,3,0.538461538461538
"B1.F218",2,3,5,3,0.615384615384615
"B1.F318",5,2,1,5,0.230769230769231
"B1.F418",3,2,3,5,0.384615384615385
"B1.F518",6,6,1,1,0.5
"B1.F119",6,2,0,5,0.153846153846154
"B1.F219",6,2,1,5,0.214285714285714
"B1.F319",4,3,2,4,0.384615384615385
"B1.F419",4,3,3,3,0.461538461538462
"B1.F519",4,3,3,3,0.461538461538462
