"","FP","TP","TN","FN","accuracy"
"B1.F1",2,1,3,4,0.4
"B1.F2",3,3,2,2,0.5
"B1.F3",2,4,3,1,0.7
"B1.F4",2,1,3,4,0.4
"B1.F5",2,3,3,2,0.6
"B1.F11",0,1,5,4,0.6
"B1.F21",3,4,2,1,0.6
"B1.F31",1,5,4,0,0.9
"B1.F41",2,1,3,4,0.4
"B1.F51",2,2,3,3,0.5
"B1.F12",1,2,4,3,0.6
"B1.F22",1,5,4,0,0.9
"B1.F32",3,4,2,1,0.6
"B1.F42",2,2,3,3,0.5
"B1.F52",2,1,3,4,0.4
"B1.F13",3,4,2,1,0.6
"B1.F23",0,5,5,0,1
"B1.F33",0,1,5,4,0.6
"B1.F43",1,2,4,3,0.6
"B1.F53",3,2,2,3,0.4
"B1.F14",2,4,3,1,0.7
"B1.F24",2,3,3,2,0.6
"B1.F34",2,2,3,3,0.5
"B1.F44",2,3,3,2,0.6
"B1.F54",2,3,3,2,0.6
"B1.F15",2,3,3,2,0.6
"B1.F25",3,2,2,3,0.4
"B1.F35",4,3,1,2,0.4
"B1.F45",2,3,3,2,0.6
"B1.F55",2,2,3,3,0.5
"B1.F16",2,2,3,3,0.5
"B1.F26",3,4,2,1,0.6
"B1.F36",1,2,4,3,0.6
"B1.F46",0,3,5,2,0.8
"B1.F56",3,2,2,3,0.4
"B1.F17",4,2,1,3,0.3
"B1.F27",2,3,3,2,0.6
"B1.F37",2,3,3,2,0.6
"B1.F47",2,2,3,3,0.5
"B1.F57",3,3,2,2,0.5
"B1.F18",4,4,1,1,0.5
"B1.F28",2,3,3,2,0.6
"B1.F38",0,2,5,3,0.7
"B1.F48",3,4,2,1,0.6
"B1.F58",1,2,4,3,0.6
"B1.F19",4,2,1,3,0.3
"B1.F29",3,1,2,4,0.3
"B1.F39",2,2,3,3,0.5
"B1.F49",3,2,2,3,0.4
"B1.F59",3,1,2,4,0.3
"B1.F110",2,4,3,1,0.7
"B1.F210",2,2,3,3,0.5
"B1.F310",4,3,1,2,0.4
"B1.F410",0,3,5,2,0.8
"B1.F510",0,3,5,2,0.8
"B1.F111",2,3,3,2,0.6
"B1.F211",4,3,1,2,0.4
"B1.F311",2,2,3,3,0.5
"B1.F411",3,4,2,1,0.6
"B1.F511",0,3,5,2,0.8
"B1.F112",1,2,4,3,0.6
"B1.F212",1,3,4,2,0.7
"B1.F312",2,3,3,2,0.6
"B1.F412",2,5,3,0,0.8
"B1.F512",3,1,2,4,0.3
"B1.F113",3,2,2,3,0.4
"B1.F213",2,2,3,3,0.5
"B1.F313",3,1,2,4,0.3
"B1.F413",3,2,2,3,0.4
"B1.F513",5,3,0,2,0.3
"B1.F114",1,2,4,3,0.6
"B1.F214",2,3,3,2,0.6
"B1.F314",2,3,3,2,0.6
"B1.F414",2,1,3,4,0.4
"B1.F514",2,4,3,1,0.7
"B1.F115",1,1,4,4,0.5
"B1.F215",1,3,4,2,0.7
"B1.F315",2,3,3,2,0.6
"B1.F415",4,3,1,2,0.4
"B1.F515",2,2,3,3,0.5
"B1.F116",5,4,0,1,0.4
"B1.F216",4,4,1,1,0.5
"B1.F316",3,1,2,4,0.3
"B1.F416",0,1,5,4,0.6
"B1.F516",4,3,1,2,0.4
"B1.F117",1,2,4,3,0.6
"B1.F217",0,2,5,3,0.7
"B1.F317",4,1,1,4,0.2
"B1.F417",0,1,5,4,0.6
"B1.F517",2,5,3,0,0.8
"B1.F118",1,0,4,5,0.4
"B1.F218",2,3,3,2,0.6
"B1.F318",3,2,2,3,0.4
"B1.F418",3,3,2,2,0.5
"B1.F518",2,2,3,3,0.5
"B1.F119",2,3,3,2,0.6
"B1.F219",1,2,4,3,0.6
"B1.F319",2,3,3,2,0.6
"B1.F419",3,2,2,3,0.4
"B1.F519",4,4,1,1,0.5
