,feature_id,mean,sd,feature,feature_description,feature_full,Feature,nonresponder_present,nonresponder_n,nonresponder_prev,nonresponder_mean,nonresponder_sd,responder_present,responder_n,responder_prev,responder_mean,responder_sd,fisher_p,lr_unadjusted_p,lr_adjusted_p,wilcox_p,fisher_padj,lr_unadjusted_padj,lr_adjusted_padj,wilcox_padj,mean_diff,prev_diff,enriched_responder_mean,enriched_responder_prev,rf_rank,rf_top20,rf_n,crossval_median,crossval_quartile_1,crossval_quartile_3,maaslin_coef,maaslin_stderr,maaslin_pval,maaslin_name,maaslin_qval,maaslin_N,maaslin_N.not.zero,maaslin_coef_adjusted,maaslin_stderr_adjusted,maaslin_pval_adjusted,maaslin_qval_adjusted,maaslin_qval_filt,maaslin_qval_adjusted_filt,country,country_clean,module
1,p1,0.026606961,0.05008714,unmapped,unmapped,unmapped,unmapped,83,83,100,14.01608242,3.395166417,49,49,100,13.92328616,4.530465937,NA,NA,NA,0.614276906,NA,NA,NA,1,-0.092796263,0,FALSE,FALSE,142,0,49,0.45,0.4,0.526315789,-0.002386198,0.009775297,0.807534425,dose1_shedding1,0.997354829,132,132,-0.001668132,0.010023118,0.868088675,0.97993977,0.997354829,0.999231615,India (unexposed),IND (neo-),Pathway
2,p10,0.015958809,0.031628998,ARGDEG-PWY,"superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation","superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation (ARGDEG-PWY)",ARGDEG-PWY,70,83,84.3,0.006995184,0.007725969,43,49,87.8,0.007982377,0.008935132,0.798073284,0.589745954,0.684672561,0.53661537,1,0.991127077,0.993958013,1,0.000987193,3.5,TRUE,TRUE,286,0,49,0.45,0.4,0.526315789,0.000615919,0.000897727,0.493880303,dose1_shedding1,0.997354829,132,113,0.000518086,0.000894757,0.563614248,0.888381261,0.997354829,0.999231615,India (unexposed),IND (neo-),Pathway
3,p100,0.015854247,0.031296965,P23-PWY,reductive TCA cycle I,reductive TCA cycle I (P23-PWY),P23-PWY,17,83,20.5,0.000374154,0.001134923,12,49,24.5,0.000119009,0.00028158,0.665059148,0.591471801,0.916060063,0.840281864,1,0.991127077,0.993958013,1,-0.000255145,4,FALSE,TRUE,289,0,49,0.45,0.4,0.526315789,-0.000260185,0.000277832,0.350761469,dose1_shedding1,0.997354829,132,29,-0.000307782,0.000287232,0.285988202,0.715708722,0.997354829,0.999231615,India (unexposed),IND (neo-),Pathway
4,p101,0.034717918,0.06710735,P4-PWY,"superpathway of L-lysine, L-threonine and L-methionine biosynthesis I","superpathway of L-lysine, L-threonine and L-methionine biosynthesis I (P4-PWY)",P4-PWY,82,83,98.8,0.029062502,0.011250218,47,49,95.9,0.026993333,0.012248962,NA,NA,NA,0.334259304,NA,NA,NA,1,-0.002069169,-2.9,FALSE,FALSE,75,0,49,0.45,0.4,0.526315789,-0.000892579,0.000801816,0.267678076,dose1_shedding1,0.997354829,132,129,-0.000876425,0.000821129,0.287874364,0.715708722,0.997354829,0.999231615,India (unexposed),IND (neo-),Pathway
5,p102,0.02498173,0.049430153,P42-PWY,incomplete reductive TCA cycle,incomplete reductive TCA cycle (P42-PWY),P42-PWY,71,83,85.5,0.003346395,0.003242409,39,49,79.6,0.003068856,0.003035364,0.469268854,0.377506612,0.408778991,0.709179386,1,0.991127077,0.993958013,1,-0.000277539,-5.9,FALSE,FALSE,160,0,49,0.45,0.4,0.526315789,-0.000313482,0.000556191,0.573981724,dose1_shedding1,0.997354829,132,110,-0.000207674,0.000554018,0.708406232,0.945091649,0.997354829,0.999231615,India (unexposed),IND (neo-),Pathway
6,p103,0.013246237,0.025887359,P441-PWY,superpathway of N-acetylneuraminate degradation,superpathway of N-acetylneuraminate degradation (P441-PWY),P441-PWY,77,83,92.8,0.018720245,0.012140332,45,49,91.8,0.018915409,0.01246088,1,0.844699421,0.653464446,0.969935883,1,0.991127077,0.993958013,1,0.000195164,-1,TRUE,FALSE,334,0,49,0.45,0.4,0.526315789,-3.21E-05,0.001027695,0.97512944,dose1_shedding1,0.997354829,132,122,-1.76E-05,0.001037082,0.986464884,0.994607407,0.997354829,0.999231615,India (unexposed),IND (neo-),Pathway
7,p104,0.012599782,0.024708835,P461-PWY,"hexitol fermentation to lactate, formate, ethanol and acetate","hexitol fermentation to lactate, formate, ethanol and acetate (P461-PWY)",P461-PWY,76,83,91.6,0.016382116,0.014515545,46,49,93.9,0.017424379,0.015538765,0.743727732,0.629185802,0.684060369,0.732686654,1,0.991127077,0.993958013,1,0.001042263,2.3,TRUE,TRUE,342,0,49,0.45,0.4,0.526315789,0.000423257,0.001175114,0.719294131,dose1_shedding1,0.997354829,132,122,0.000408871,0.001169228,0.727157759,0.955670186,0.997354829,0.999231615,India (unexposed),IND (neo-),Pathway
8,p105,0.015075061,0.031776736,P562-PWY,myo-inositol degradation I,myo-inositol degradation I (P562-PWY),P562-PWY,19,83,22.9,0.000283019,0.000983349,7,49,14.3,0.000128816,0.000441319,0.264553047,0.233612146,0.183992431,0.224684522,1,0.991127077,0.993958013,1,-0.000154203,-8.6,FALSE,FALSE,305,0,49,0.45,0.4,0.526315789,-0.000309795,0.000249782,0.217112927,dose1_shedding1,0.997354829,132,26,-0.000302151,0.00023822,0.207022964,0.648343852,0.997354829,0.999231615,India (unexposed),IND (neo-),Pathway
9,p106,0.023123684,0.044961988,P621-PWY,nylon-6 oligomer degradation,nylon-6 oligomer degradation (P621-PWY),P621-PWY,45,83,54.2,0.000673869,0.001411312,25,49,51,0.000604024,0.001020099,0.856888445,0.722264346,0.627554765,0.842268471,1,0.991127077,0.993958013,1,-6.98E-05,-3.2,FALSE,FALSE,182,0,49,0.45,0.4,0.526315789,2.38E-05,0.00036462,0.94796633,dose1_shedding1,0.997354829,132,70,-8.16E-05,0.000351934,0.817019351,0.969033521,0.997354829,0.999231615,India (unexposed),IND (neo-),Pathway
10,p107,0.023911998,0.046353485,PANTO-PWY,phosphopantothenate biosynthesis I,phosphopantothenate biosynthesis I (PANTO-PWY),PANTO-PWY,82,83,98.8,0.017424573,0.011530177,48,49,98,0.018890793,0.015552871,NA,NA,NA,0.968064681,NA,NA,NA,1,0.00146622,-0.8,TRUE,FALSE,171,0,49,0.45,0.4,0.526315789,0.000271434,0.00095071,0.775710189,dose1_shedding1,0.997354829,132,130,0.000186556,0.000956386,0.845660098,0.974963704,0.997354829,0.999231615,India (unexposed),IND (neo-),Pathway
