,feature_id,feature,feature_description,feature_full,Feature,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,IncMSE_means,IncMSE_sds,present,n,prev,mean,rho,spearman_p,wilcox_p,mean_IgA_present,CI_IgA_present,mean_IgA_absent,CI_IgA_absent,lr_unadjusted_p,lr_adjusted_p,GMR,spearman_padj,wilcox_padj,lr_unadjusted_padj,lr_adjusted_padj,rf_rank,rf_top20,maaslin_coef,maaslin_stderr,maaslin_pval,maaslin_name,maaslin_qval,maaslin_N,maaslin_N.not.zero,maaslin_coef_adjusted,maaslin_stderr_adjusted,maaslin_pval_adjusted,maaslin_qval_adjusted,maaslin_qval_filt,maaslin_qval_adjusted_filt,country,country_clean,module
1,p1,unmapped,unmapped,unmapped,unmapped,-0.001489131,-0.00571741,0.001839683,-0.00817191,0.006360772,0.003263509,-0.002767783,-0.005401513,0.003817123,-0.001993375,0.004003728,-0.001729771,-0.004907336,-0.005833072,-0.001803406,0.001075057,0.00220682,-0.001123273,-0.003311947,-0.004775912,-0.011137349,-0.000421875,-0.000759801,0.000872871,-0.001481375,-0.004282971,0.001871477,-0.00215977,-0.002966398,0.01326438,-0.004559206,0.00054144,-0.012066131,0.010253406,0.010833804,0.003679562,-0.001840469,-0.005006368,0.00223487,0.00106586,-0.000701683,-0.013727888,-0.005485636,-0.000809404,-5.01E-05,-0.000283061,-0.001921624,0.005664461,0.004932689,-0.003302126,-0.000504674,-0.00184514,0.002724656,0.000446444,0.000692265,0.001809315,0.00176622,-0.000663433,-0.002101049,-0.000820905,-0.000510909,0.001319439,-0.004331443,-0.010801808,0.002059769,0.000219354,0.001315005,-0.002497993,-0.005849607,-0.004202719,-0.002216259,0.003648284,0.003588523,0.00439266,-0.004660255,-0.008888669,0.003477797,0.003575979,-0.002662911,-0.000851669,0.001728549,-0.001623729,-0.00518774,-0.001465802,-0.003611013,-0.005105614,-0.005675922,-0.002717822,-0.001169507,-8.54E-05,0.001798272,-0.004741129,-0.000320621,-0.001218145,-0.000994267,-0.00704969,-0.001062026,0.000997636,-0.002714185,0.003325241,0.000448477,0.004837456,132,132,100,13.98163532,-0.006120369,0.944472611,NA,NA,NA,NA,NA,NA,NA,NA,0.995588515,NA,NA,NA,128,0,-0.001203482,0.003074662,0.696128097,IgA,0.91306765,132,132,-0.001605325,0.003247016,0.621891307,0.844350712,0.91306765,0.799140097,India (unexposed),IND (neo-),Pathway
2,p10,ARGDEG-PWY,"superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation","superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation (ARGDEG-PWY)",ARGDEG-PWY,-5.28E-05,0.001152445,0.006091741,0.008220848,0.004530276,0.012455062,0.001659004,0.006013903,0.001849619,0.001930892,-0.000926675,0.002769512,-0.000405419,0.004785396,0.004570277,0.00022437,0.002252166,0.01240487,0.001597123,0.018263716,0.002321475,0.005482117,-0.003339321,0.000551986,0.004448197,0.006728595,0.005354967,0.005578336,-0.001276928,-0.001778245,0.002651421,-0.000242332,0.001362976,0.002871283,0.001065537,-0.006132329,0.002052791,-3.56E-05,0.004477865,0.000642888,0.000977107,0.002551224,-2.11E-05,0.000212911,0.000313063,-0.001863738,-0.000939175,0.000454775,-0.001017076,0.003688035,-0.001899635,0.001297767,0.005353184,0.001861097,0.000818387,0.003771382,0.000651117,0.005173827,0.004757135,-0.003642299,0.006745677,0.001549483,0.000486879,0.000396115,0.003066467,-0.000206161,5.00E-05,0.003775739,-0.002364912,0.005733103,0.004257009,-0.000837649,0.007048311,0.007197804,1.13E-05,0.00189445,0.000801218,0.00054632,0.001395937,0.008693401,0.000664383,0.001129347,0.005863391,0.004319965,0.008251466,0.001682928,0.000980763,0.003593703,0.010411406,-0.000589538,0.002734428,-0.00011959,0.001930201,0.000399525,-0.001885179,0.000435115,0.008509726,0.001808147,0.000207678,-0.003688546,0.00272216,0.005057943,113,132,85.6,0.007361642,-0.096348677,0.271771341,0.432950804,5.715,4.312-7.575,8.142,3.551-18.669,0.3725625,0.317965913,0.701915991,0.995588515,0.688511864,0.494746976,0.424527463,31,0,-0.000385607,0.00028095,0.172267577,IgA,0.894221025,132,113,-0.000365241,0.000288656,0.208111756,0.540408232,0.894221025,0.62706829,India (unexposed),IND (neo-),Pathway
3,p100,P23-PWY,reductive TCA cycle I,reductive TCA cycle I (P23-PWY),P23-PWY,-0.000691235,-0.004913653,-0.002368802,0.001884415,-4.78E-05,-0.007948982,-0.000860786,0.001523108,-0.005577508,-0.00419753,-0.00571853,0.000908911,0.000371245,-0.003910224,0.001029559,0.000783293,-0.000969803,-0.001600467,-0.006348531,-0.005931362,-0.002905915,-0.003879472,-0.002333624,-0.00335988,2.48E-05,-0.001133257,0.000817138,-0.003088689,-0.003945451,-0.002424658,-0.003397414,-0.003045647,-0.011342819,-0.001953585,0.006435848,-0.00238638,-0.005117905,-0.00295312,-0.003310022,-0.001189155,0.003099988,-0.003962693,-0.001894155,-0.005826748,0.000460404,-0.003180514,5.01E-05,-0.000492391,-0.000711944,0.000590423,-0.003619434,-0.003776202,-0.004544587,-0.00111035,-0.00358278,-0.002515627,0.000448489,-0.00088303,-0.002516289,-0.000798436,0.002269763,-0.003222438,-0.003110884,-0.005377291,-0.006713299,0.000462233,-0.002169947,-0.004098116,-0.00362389,-0.001708002,-0.001664519,-0.005790403,-0.000846445,0.000906624,-0.007372424,-0.000108901,-0.003140301,-0.003362561,-0.005259045,-0.006939349,0.000728487,-0.000277021,-0.00726252,-0.005205878,-0.003307885,0.000104217,-0.000684345,9.69E-05,-0.007472972,-0.004460067,-0.001088523,-0.001036297,-0.004433377,-0.000801059,-0.007651938,-0.004719223,-0.008329692,0.001826328,-0.00601219,-0.002587048,-0.002518536,0.003526758,29,132,22,0.000279441,0.010724897,0.902858452,0.697308447,6.893,3.624-13.108,5.787,4.314-7.764,0.359744894,0.191190319,1.191118023,0.995588515,0.859790448,0.488225213,0.297006345,365,0,-5.49E-05,8.76E-05,0.531977405,IgA,0.894221025,132,29,-5.28E-05,9.34E-05,0.573165709,0.817951138,0.894221025,0.774653996,India (unexposed),IND (neo-),Pathway
4,p101,P4-PWY,"superpathway of L-lysine, L-threonine and L-methionine biosynthesis I","superpathway of L-lysine, L-threonine and L-methionine biosynthesis I (P4-PWY)",P4-PWY,-0.003377714,-0.00548724,-0.002869587,-0.0015088,0.003463026,0.007473113,-0.001250157,0.001221713,-0.000765408,-0.000446476,0.042527893,0.002465115,-0.000291597,-0.003666702,-0.000108474,0.010019545,-0.001402648,0.002611563,0.003133967,0.005560101,-0.0016179,0.015800357,-0.008598659,0.001493143,0.001567228,-0.000831092,0.003511483,-0.007434359,-0.00611576,-0.003519484,-0.002104087,-0.004010461,0.002597687,0.002953856,-0.004323099,0.006440095,0.000688574,0.004204212,-0.008880567,-0.000759599,-0.006358843,0.005329532,-0.00027773,0.002788813,-8.84E-05,0.002263475,0.002810008,-0.002687788,0.002545531,0.00511384,0.002652174,0.00623746,-0.002613308,0.000910621,-0.002845275,-0.007749354,-0.003297499,0.007116396,0.006096033,0.001150244,0.000391397,0.008196439,0.006554089,-0.000926866,0.003662806,0.0016677,-0.000269033,-0.00522237,-0.000899674,-0.001897323,-0.002122232,-0.005805943,0.005224184,-0.007148039,-0.008592456,0.00870596,-0.005511451,-0.001916043,-0.004250406,-0.005215978,0.000713946,-0.011661898,0.019568398,0.007712818,-0.002055133,-0.004541714,0.001192456,0.002970949,0.000354086,0.003169658,0.002418043,-0.004139672,0.02095522,-0.00652453,-0.001199806,0.00168687,-0.002002572,-0.008448477,0.000384451,-0.003140144,-0.000525236,0.003633984,129,132,97.7,0.028294401,-0.125409302,0.151914362,NA,NA,NA,NA,NA,NA,NA,NA,0.995588515,NA,NA,NA,249,0,-0.00037339,0.000251364,0.13984519,IgA,0.894221025,132,129,-0.000423715,0.000264749,0.112024922,0.448582374,0.894221025,0.617552303,India (unexposed),IND (neo-),Pathway
5,p102,P42-PWY,incomplete reductive TCA cycle,incomplete reductive TCA cycle (P42-PWY),P42-PWY,-0.004779802,-0.001410475,0.004346453,0.001316625,-0.001975079,-0.001816209,0.000592288,-0.004912087,-0.003322479,-0.00049805,-0.005694342,0.000570902,0.000947785,-0.000588818,-0.003345423,0.002117971,-0.002179492,-0.001643176,0.006278222,-0.00495614,-0.006187916,-0.002971231,-0.000151863,0.002750726,-0.002397958,-0.001223962,0.007642481,0.001740997,-0.002952309,0.008022341,0.000687534,0.000260097,-0.006096446,0.001080337,-0.006222234,-0.000422275,-2.29E-05,-0.002410353,-0.003604139,0.004487694,0.002119727,-0.001719638,-0.001024163,0.002955991,0.002244679,-0.00299801,-0.001764564,-2.64E-05,0.002174331,0.002145171,-0.000397222,0.003931148,-0.006906604,-0.005561265,0.006267575,-0.002678956,-0.005486599,-0.001055985,-0.00034289,0.002467248,0.002196671,0.007201281,0.002613268,-0.001157318,0.001179905,-0.007367867,-0.000925079,-0.001539377,-0.006783204,0.001858264,-0.002789291,0.000900267,-0.000735206,-0.000997311,-0.007886995,0.002246238,0.00331354,-0.002811974,0.004455544,-0.001426679,0.00072533,-0.005104637,-0.002459914,0.003555522,0.000260376,-0.000951068,-0.004286845,-0.004650268,-0.001943236,0.002438954,0.003491282,0.003009764,-0.002259526,0.000222486,0.004580162,-0.002224573,0.007444781,0.00179557,-0.002704643,0.001526554,0.000438518,0.004093911,110,132,83.3,0.003243369,-0.041449608,0.637003023,0.086116915,5.343,4.051-7.047,10.861,4.885-24.149,0.035738134,0.009880605,0.491943652,0.995588515,0.603685418,0.177054173,0.064223935,130,0,-0.000138084,0.000174799,0.430987994,IgA,0.894221025,132,110,-0.000220313,0.000178648,0.219808183,0.549995638,0.894221025,0.62706829,India (unexposed),IND (neo-),Pathway
6,p103,P441-PWY,superpathway of N-acetylneuraminate degradation,superpathway of N-acetylneuraminate degradation (P441-PWY),P441-PWY,0.000663009,0.000168793,0.006688277,0.001726176,-0.004412644,0.01733358,-0.001098409,-0.000325115,0.004526463,0.002916997,0.001516077,0.004743923,-0.000714648,-0.005281519,0.002215012,0.010799995,0.00176807,0.009356964,0.000391963,0.002771452,0.003833341,-0.002433411,-0.001154586,0.000777141,0.00318646,0.004773338,0.006444222,-0.003168792,0.000634127,0.003662714,0.002668749,0.001444716,0.00123178,0.014537602,0.004661385,0.001743897,0.001832916,0.002949882,0.005083541,-0.001505292,0.002412852,0.004259781,0.005902909,0.006729807,0.004972393,-0.001129866,0.005051708,-0.007194854,0.002146966,-0.001248374,0.003051349,-0.000151329,0.003721026,0.001921039,0.003828147,0.00051529,-0.000309552,-0.001503169,-0.001544447,0.018505347,-0.005963152,0.003541338,-0.000986808,0.001114992,0.000869635,-0.001996727,0.007172093,-0.001101258,-0.000809514,0.000102969,0.002125625,-0.00151797,0.000888875,-0.00107498,-0.001854843,0.00042107,-0.000813619,2.64E-05,-0.000657949,0.007616682,0.002132409,0.001008335,0.000712776,0.005200695,0.002155459,0.012186183,0.003537696,0.002409865,0.000674214,0.007209012,-0.001072036,0.005140801,0.001670417,0.004718909,-0.001144607,0.002231495,0.009746149,0.002047343,0.006043164,-0.000682571,0.002691267,0.004851865,122,132,92.4,0.018792692,-0.115941402,0.185547856,0.261752679,5.675,4.338-7.423,12.208,3.03-49.187,0.085551999,0.040220283,0.464859109,0.995588515,0.617213902,0.232212568,0.105685212,32,0,-0.000581567,0.000319314,0.070860479,IgA,0.894221025,132,122,-0.000707825,0.000330243,0.03402272,0.348555362,0.894221025,0.617552303,India (unexposed),IND (neo-),Pathway
7,p104,P461-PWY,"hexitol fermentation to lactate, formate, ethanol and acetate","hexitol fermentation to lactate, formate, ethanol and acetate (P461-PWY)",P461-PWY,0.000458874,-0.000932254,0.001630817,-0.000154418,0.002560297,-0.001322258,0.001538476,-0.000222575,0.000437537,0.002059363,-0.001484194,-0.000464103,0.002853283,0.004296123,0.002108382,0.000684551,0.004175443,-0.000466251,0.000960197,0.003427187,-0.001046108,0.000249903,-0.00369491,0.003926852,0.001385084,0.000945459,0.004282359,-0.000513961,0.003581857,0.001381949,0.002716099,-0.005087661,0.008068205,0.0021608,0.00311215,0.002011122,0.003829185,-0.002817824,0.00200681,-0.000822684,0.000274998,0.002885726,-0.002292172,0.00381303,-0.001227579,0.001657778,-0.000109951,0.002578499,0.001110726,-0.000721704,-0.003765176,-0.001270102,0.003133286,-0.001234382,-0.000517173,0.000498461,-0.002384738,0.004122707,0.000976816,0.000643777,0.001991704,-0.000284504,0.00073147,-0.003351479,-0.000842465,0.000316204,-0.002172806,0.002955048,0.001497567,-3.80E-05,0.00058406,-0.003237831,-0.004053291,-0.001395,0.001189978,0.008592983,-0.003094695,-0.001338588,-0.000499362,0.000209827,0.000742457,-0.006654705,0.000858014,-0.004178514,0.002165965,-0.000795182,0.001468587,-0.001440854,0.001122518,0.002482027,0.002876619,0.001796422,-0.003248582,-0.0005424,0.004630862,-0.000540079,0.002024313,0.001118045,0.000344029,0.002894885,0.001304108,0.00166578,122,132,92.4,0.016769017,-0.04270512,0.626825543,0.439740439,5.758,4.396-7.543,10.212,2.559-40.756,0.195632718,0.153602468,0.563846455,0.995588515,0.688511864,0.350154213,0.258093943,75,0,-0.00034445,0.000368695,0.351911208,IgA,0.894221025,132,122,-0.000460848,0.000377042,0.223904074,0.549995638,0.894221025,0.62706829,India (unexposed),IND (neo-),Pathway
8,p105,P562-PWY,myo-inositol degradation I,myo-inositol degradation I (P562-PWY),P562-PWY,0.001550448,-0.002683779,-0.002976066,0.001125609,0.005113847,-0.007196306,0.000542516,0.008666001,-0.013218648,0.000420638,-0.003720963,0.00345445,-0.000854553,-0.010372874,-0.004980215,-0.00444357,-0.00079318,-0.009154264,-0.00882292,-0.005834641,-0.004248219,0.000236935,-0.001768102,-0.007284849,-0.004679306,0.010964838,-0.003989276,0.000578376,-0.004602736,-0.000741926,0.006936601,-0.007754574,-0.00137775,-0.015615662,-0.004601153,-0.005320523,5.16E-05,-0.008411677,-0.003146778,-0.004834204,-0.005657792,-0.000645195,-0.004920337,-0.002687668,-0.005584536,8.00E-05,0.004994383,-0.000695246,0.005356644,0.001210076,-0.001035855,-0.007265605,0.0025652,-0.012809029,-0.002236195,-0.004112246,-0.00344068,-0.000284152,0.000885734,-0.002883075,-0.016377281,-0.008473937,0.001475699,-0.004510404,-0.006638605,0.001372068,-0.001709771,0.004902272,-0.005280864,8.42E-05,-0.000203963,-0.003559785,-0.000499059,-0.001310786,-0.004483973,0.001308658,0.003801026,-0.005236239,-0.005474099,0.002844235,0.000692015,-0.004571574,0.004183525,-0.003962354,-0.005780911,-0.012356497,-0.004780423,-0.002946953,-0.000587879,0.005815564,-0.00563573,2.44E-05,-0.005707494,-0.002336605,-0.003550055,-0.000164773,6.68E-06,-0.007930762,-0.004532849,-0.000263949,-0.002080207,0.003725908,26,132,19.7,0.000225777,0.106222892,0.225423008,0.285374721,7.589,4.131-13.941,5.68,4.213-7.658,0.840057429,0.706185924,1.336091549,0.995588515,0.617213902,0.898243224,0.761693987,358,0,8.02E-05,7.87E-05,0.310584582,IgA,0.894221025,132,26,5.77E-05,7.76E-05,0.458310898,0.741016905,0.894221025,0.727269957,India (unexposed),IND (neo-),Pathway
9,p106,P621-PWY,nylon-6 oligomer degradation,nylon-6 oligomer degradation (P621-PWY),P621-PWY,-0.000817015,-0.003481574,0.001449917,-0.000533251,0.001158226,-0.002298882,-0.001222355,0.002869355,-0.002511606,-0.002973287,-0.002159083,-0.001003439,-0.007002486,-0.003669001,-0.005261058,-4.16E-05,-0.004730541,-0.000902131,0.000133224,-0.001741825,-0.003431794,0.001761915,-0.00437331,-0.00702449,-0.002599521,-0.00873196,-0.004083958,-0.002432256,0.001012424,0.002658181,-0.004907887,-0.003931931,0.004397139,0.0007937,-0.001280083,0.003222772,-0.001454241,-0.003261629,5.17E-05,-0.000327729,-0.001001383,0.000359164,-0.003358259,-0.001677776,-0.004091022,0.001325348,-0.00071709,0.001370834,0.000139364,-0.004447473,-0.003179326,-0.001744784,-0.006732105,-0.007177068,5.04E-05,0.000637457,0.002434087,-0.001532448,0.000644152,-0.005002645,-0.001015148,-0.003534126,0.00150906,-0.004858843,-0.000575098,-0.006465211,-0.000502997,-0.000317694,-0.006530134,-0.003935321,0.003863228,-0.000165209,0.001233527,0.003797569,-0.002256429,0.000148535,-0.002283043,-0.001317825,-0.000438895,-0.000235756,-0.001884016,0.001416671,-0.005226442,-0.002935984,0.002007256,-0.003223285,-0.004834939,0.001229908,0.005369141,0.002273981,-0.006182726,-0.001016132,0.002762151,-0.001820658,0.00064986,0.001753788,-3.24E-05,0.003411887,-0.005300608,-0.010449214,-0.001818926,0.00317567,70,132,53,0.000647942,-0.032919389,0.707869237,0.698934131,5.512,3.912-7.767,6.635,4.357-10.105,0.201016299,0.241560385,0.830746044,0.995588515,0.859790448,0.357201625,0.355151281,345,0,-6.25E-05,0.000114598,0.586337641,IgA,0.894221025,132,70,-7.31E-06,0.000114132,0.949041957,0.983017074,0.894221025,0.969406489,India (unexposed),IND (neo-),Pathway
10,p107,PANTO-PWY,phosphopantothenate biosynthesis I,phosphopantothenate biosynthesis I (PANTO-PWY),PANTO-PWY,-0.000716952,-0.000462293,-0.005511634,0.004419854,0.00268468,-0.003236803,0.002793961,0.001321975,-0.000891973,0.000844396,-0.001378288,-0.00262785,0.000631022,0.006299865,-0.003112835,0.002093479,-0.001044441,-0.003974254,-0.000887813,-0.006424868,-0.010278689,-0.004149882,-0.003572297,-0.013108281,-0.000866691,-0.003320857,0.00280694,0.001894146,-0.001301268,0.00232345,-0.001676336,-0.008035333,0.00554713,-0.003540727,0.000481142,-0.008941429,0.005679069,-0.002182052,-0.005120609,-0.009888217,-0.007817762,0.002120815,-0.001328042,-0.002694183,0.002110319,-0.008145406,-0.001109058,-0.000199166,0.001572878,-0.005206429,-0.001521072,-0.003502796,0.003998582,-0.0041248,0.001742932,-0.000900657,0.001584089,-0.002434091,-0.00078166,0.002466621,-0.002877143,0.000572194,-0.001789165,0.003828991,-0.004446107,-0.003150071,0.001861131,-0.003907521,-0.002282271,0.000488844,-0.000753443,-0.001350383,-0.000758618,-0.002296759,-0.001504102,-0.000330295,-0.003493322,0.001244396,-0.001528582,0.004390455,-0.002151595,-0.005597896,0.004622858,0.005686281,-0.007368239,-0.002331382,2.07E-05,0.001872867,-0.004131898,-0.000348578,-0.001202796,0.000842195,0.002344449,-0.003065954,-0.003717179,-0.0046318,0.000133434,-0.007259114,-0.007503193,-0.004004616,-0.001467751,0.003882862,130,132,98.5,0.017968852,-0.059297212,0.499429279,NA,NA,NA,NA,NA,NA,NA,NA,0.995588515,NA,NA,NA,329,0,-0.000333346,0.0002978,0.26504989,IgA,0.894221025,132,130,-0.000431366,0.00030773,0.163462879,0.501793023,0.894221025,0.617552303,India (unexposed),IND (neo-),Pathway
11,p108,PANTOSYN-PWY,superpathway of coenzyme A biosynthesis I (bacteria),superpathway of coenzyme A biosynthesis I (bacteria) (PANTOSYN-PWY),PANTOSYN-PWY,0.003406839,0.003382515,-0.00202622,-0.004998739,-0.004938965,-0.015291309,-0.001551888,-0.00535918,0.000859375,-0.004819291,-0.001501071,-0.002321182,-0.010222176,0.002347344,0.000487905,-0.001314569,0.001354162,0.008132098,-0.002148561,-0.00848136,0.002465986,0.0015422,0.001074253,-0.011226787,-0.008900027,-0.002352287,-0.008741069,0.011834324,-0.002021681,0.001958975,-0.00458175,0.001632061,0.003179844,0.001449509,-0.004760381,-4.67E-05,0.009594164,0.000475588,-0.001634918,-0.000779783,0.002964898,-0.006350045,-0.009606987,0.002081853,0.003670611,-0.00109133,-0.011777064,0.002893419,-0.00489613,0.001824225,-0.007119017,0.002105356,-0.000931627,0.002267953,0.010945864,0.001060368,-0.00351109,-0.003959907,0.007656014,-0.001354684,-0.001371174,-0.003772308,-0.011397689,-0.007210666,0.004273701,-0.00128123,-0.00204712,-0.001103569,0.001130232,-0.006296857,0.001222758,-0.000572822,-0.004126989,-0.004644949,-2.32E-05,-0.007055241,-0.003959928,0.002799175,0.001020389,-0.001984484,0.003283549,-0.000566713,-0.000316999,-0.002569731,-0.007385187,-0.000382812,-0.001424042,0.00735888,-0.005895252,-0.002731447,0.004930175,-0.002391414,-0.003479424,-0.001844879,-0.002761906,0.003111461,0.003329528,-0.015333187,-0.008658323,-0.003473931,-0.00177651,0.004839466,130,132,98.5,0.019382612,-0.089781249,0.305945659,NA,NA,NA,NA,NA,NA,NA,NA,0.995588515,NA,NA,NA,343,0,-0.000407089,0.000279345,0.147444647,IgA,0.894221025,132,130,-0.00050974,0.000289914,0.081153835,0.433938693,0.894221025,0.617552303,India (unexposed),IND (neo-),Pathway
12,p109,PENTOSE-P-PWY,pentose phosphate pathway,pentose phosphate pathway (PENTOSE-P-PWY),PENTOSE-P-PWY,0.002075537,0.000750799,0.002614378,0.000176039,-0.002949784,-0.003987203,0.003215185,-0.006452746,-0.009158998,0.000250907,0.000922071,-0.003161004,-0.000638554,-0.001353341,0.006287842,-0.003046595,-0.003821466,0.001342617,-0.005732124,-0.000985919,0.004287463,0.002241591,-0.001820295,0.004651081,-0.000726226,0.005545945,0.000915177,0.00209215,0.000391443,-0.000452426,0.00095304,-0.001741565,-0.010463086,0.002169823,-0.005220202,7.16E-05,0.004129928,-0.000269887,-0.003145889,-0.002764891,-0.004836051,6.60E-05,0.006514479,0.004488409,-0.007572775,-0.00637383,-0.005018207,-0.001945265,-0.002442769,0.003462247,-0.001141615,-0.005451474,-0.010028654,0.004331983,0.002529557,-0.00407971,-0.001558657,0.0021884,-0.001865243,-0.004028809,-0.002334986,-0.001917387,-0.008037373,0.000580755,-0.001117732,-0.003502808,-0.002993985,-0.006991227,-0.000325815,-0.003783975,-0.006690638,-0.012807047,-0.002681113,-0.001916328,-0.011672516,0.000645037,-0.012940007,-0.005079947,-0.010005742,0.000546748,-0.003494858,0.003905663,0.004827064,0.00368803,0.000553382,0.008099851,-0.000236759,0.001115539,-0.002612589,-0.006814316,-0.003297682,0.004905016,-0.001071467,-0.004686692,0.00121724,0.002008652,-0.000988566,0.002370204,-0.003999292,-0.003891526,-0.001856659,0.00412567,129,132,97.7,0.029327917,-0.00173634,0.984235386,NA,NA,NA,NA,NA,NA,NA,NA,0.995588515,NA,NA,NA,348,0,-0.000299688,0.000287301,0.298830615,IgA,0.894221025,132,129,-0.000241857,0.000300579,0.422557608,0.719181361,0.894221025,0.720003531,India (unexposed),IND (neo-),Pathway
13,p11,ARGININE-SYN4-PWY,L-ornithine biosynthesis II,L-ornithine biosynthesis II (ARGININE-SYN4-PWY),ARGININE-SYN4-PWY,0.001405318,0.004783385,-0.004272878,0.002444349,-0.003680821,0.001357993,-0.000601832,0.007571835,0.001004154,0.004178183,0.005254766,-0.011420068,0.006089525,-0.002141827,-0.005160541,-0.003432455,0.004445737,0.002808151,0.000905923,-0.001699605,0.005435875,0.004603316,0.000206503,-0.006498406,0.007850364,-0.004899895,0.001356056,0.002854913,-0.006414054,-0.000354982,0.000989398,0.006759888,-0.006240872,0.00507288,0.002461473,0.005487049,0.008013361,0.001561741,0.002026414,-0.009312133,0.003349909,-0.007466867,-0.000479443,0.001255879,0.002891696,-0.007919628,0.004889184,-0.002677367,0.004783027,-0.000984596,0.003393003,-0.001478704,-0.000593729,0.002456273,0.000617709,0.010874458,-0.009527195,0.008666131,0.00590666,-0.00019405,-0.000926256,-0.000535926,-0.001358169,0.003756692,-0.004357024,0.002336199,0.006208181,-0.005168185,0.001600089,0.006189558,-0.002474974,-0.00403585,-0.000398813,0.007825796,-0.006885233,0.002018901,-0.004719894,0.001572082,-0.00014708,-0.000542409,-0.00134566,-0.00709395,0.000975169,0.010260095,-0.0079839,-0.002614515,-0.000105078,-0.000758827,0.008195999,-0.002832701,-0.000372909,-0.006234778,-0.006855605,0.000600161,-0.003343561,-0.005562642,-0.000612774,-0.01257996,-0.004872821,-0.006544109,-0.001484334,0.004653841,91,132,68.9,0.002505833,0.001571482,0.985732003,0.895920454,5.824,4.336-7.824,6.456,3.653-11.41,0.147047735,0.18508908,0.902106568,0.995588515,0.970580491,0.302673255,0.289983703,330,0,-0.000172904,0.000216613,0.426201778,IgA,0.894221025,132,91,-0.000131188,0.000229025,0.567802678,0.812910507,0.894221025,0.770033769,India (unexposed),IND (neo-),Pathway
