"","mean","sd","tax_id","taxonomy","nonresponder_present","nonresponder_present_strict","nonresponder_n","nonresponder_prev","nonresponder_prev_strict","nonresponder_mean","nonresponder_sd","responder_present","responder_present_strict","responder_n","responder_prev","responder_prev_strict","responder_mean","responder_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_nonresponder","enriched_nonresponder_strict","rf_rank","rf_top20","rf_n","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"Streptococcus",0.596215633266845,1.04365252548195,"Streptococcus","Streptococcus",92,89,93,0.989247311827957,0.956989247311828,0.150725591397849,0.170301886899235,60,58,60,1,0.966666666666667,0.108442,0.12412637025444,1,1,NA,NA,NA,NA,-0.010752688172043,-0.00967741935483868,FALSE,FALSE,1,1,50,"ns","ns",0.4615,0.106566003637713
"Klebsiella",0.566224003926591,0.993629256070434,"Klebsiella","Klebsiella",79,65,93,0.849462365591398,0.698924731182796,0.0867621505376344,0.151208732939153,50,43,60,0.833333333333333,0.716666666666667,0.0718666666666667,0.177895210543913,0.822354353907086,0.857422322023196,1,0,1,0,0.0161290322580645,-0.0177419354838709,TRUE,FALSE,2,1,50,"ns","ns",0.4615,0.106566003637713
"Staphylococcus",0.557010040710812,0.980753608575163,"Staphylococcus","Staphylococcus",91,90,93,0.978494623655914,0.967741935483871,0.0903952688172043,0.101671147948662,60,58,60,1,0.966666666666667,0.103264666666667,0.099707265931566,0.520123839009288,1,NA,NA,NA,NA,-0.021505376344086,0.00107526881720432,FALSE,TRUE,3,1,50,"ns","ns",0.4615,0.106566003637713
"Bifidobacterium",0.507080647071073,0.892177456521945,"Bifidobacterium","Bifidobacterium",90,82,93,0.967741935483871,0.881720430107527,0.350814623655914,0.238262848627305,57,52,60,0.95,0.866666666666667,0.398220666666667,0.246625123494203,0.679669722600079,0.805597265054885,1,0,1,0,0.017741935483871,0.0150537634408602,TRUE,TRUE,4,1,50,"ns","ns",0.4615,0.106566003637713
"Escherichia/Shigella",0.465519206575387,0.819203192441315,"Escherichia/Shigella","Escherichia/Shigella",78,72,93,0.838709677419355,0.774193548387097,0.133459784946237,0.174462742864427,54,45,60,0.9,0.75,0.150322666666667,0.176964191243875,0.341523062361111,0.84550010431516,1,0,1,0,-0.0612903225806452,0.0241935483870968,FALSE,TRUE,5,1,50,"ns","ns",0.4615,0.106566003637713
"Enterococcus",0.459231854685185,0.814383921127084,"Enterococcus","Enterococcus",70,52,93,0.752688172043011,0.559139784946237,0.0455320430107527,0.0951167703011402,44,26,60,0.733333333333333,0.433333333333333,0.03356,0.0661685047717478,0.85012806637453,0.139407218453177,1,0,1,0,0.0193548387096775,0.125806451612903,TRUE,TRUE,6,1,50,"ns","ns",0.4615,0.106566003637713
"Gemella",0.371072878750379,0.656443677314532,"Gemella","Gemella",45,6,93,0.483870967741935,0.0645161290322581,0.000241290322580645,0.000599142912846364,38,4,60,0.633333333333333,0.0666666666666667,0.000289333333333333,0.000672455320591703,0.0961953288276149,1,1,0,1,0,-0.149462365591398,-0.0021505376344086,FALSE,FALSE,7,1,50,"ns","ns",0.4615,0.106566003637713
"Veillonella",0.356953508201697,0.633033090346504,"Veillonella","Veillonella",61,41,93,0.655913978494624,0.440860215053763,0.0332021505376344,0.0896366098277477,37,30,60,0.616666666666667,0.5,0.020708,0.0419889033282826,0.730247598900852,0.509451108616085,1,0,1,0,0.0392473118279569,-0.0591397849462366,TRUE,FALSE,8,1,50,"ns","ns",0.4615,0.106566003637713
"Rothia",0.352131468540115,0.619637300029904,"Rothia","Rothia",63,30,93,0.67741935483871,0.32258064516129,0.00155397849462366,0.00365517118488818,37,14,60,0.616666666666667,0.233333333333333,0.001418,0.00350993495521363,0.488344901220698,0.27467828258131,1,0,1,0,0.0607526881720429,0.089247311827957,TRUE,TRUE,9,1,50,"ns","ns",0.4615,0.106566003637713
"Enterobacter",0.269611722033302,0.477565907981625,"Enterobacter","Enterobacter",39,20,93,0.419354838709677,0.21505376344086,0.00224387096774194,0.0073648024608619,22,11,60,0.366666666666667,0.183333333333333,0.00441333333333333,0.0127275996201324,0.612354524579266,0.684895432796169,1,0,1,0,0.0526881720430108,0.0317204301075269,TRUE,TRUE,10,1,50,"ns","ns",0.4615,0.106566003637713
