"","tax_id","mean","sd","taxonomy","nonresponder_present","nonresponder_n","nonresponder_prev","nonresponder_mean","nonresponder_sd","responder_present","responder_n","responder_prev","responder_mean","responder_sd","fisher_p","fisher_padj","prev_diff","enriched_nonresponder","rf_rank","rf_top20","rf_n","fisher_col","rab.all","rab.win.0","rab.win.1","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","mean_rabund_nonresponders","mean_rabund_responders","crossval_median","crossval_quartile_1","crossval_quartile_3"
"1","Achromobacter",0.00214456496372414,0.00652473631438222,"Achromobacter",4,55,7.3,0,0,0,18,0,0,0,0.566136545299193,0.911250870035721,7.3,TRUE,122,0,18,"ns",-0.828850321959948,-0.749627918910406,-1.06268108175459,-0.433240535266741,4.76985157774194,-0.0799764628884237,0.452732006458899,0.48023213602553,0.860917372326179,0.474399253722319,0.867511436848969,0.003,0,0.571428571428571,0.428571428571429,0.714285714285714
"2","Acinetobacter",0.0682658200003006,0.124064995154691,"Acinetobacter",24,55,43.6,0.1,0.3,6,18,33.3,0.4,1.5,0.582992445779115,0.911250870035721,10.3,TRUE,16,1,18,"ns",2.63011528348472,3.08987722781828,1.45626778596686,-1.69375488154729,6.81684815054585,-0.218987004139337,0.394622730243,0.381495916972537,0.857408103689227,0.186901717924546,0.825284030904624,0.077,0.351,0.571428571428571,0.428571428571429,0.714285714285714
"3","Actinomyces",0.0435467492016041,0.0808357497326359,"Actinomyces",17,55,30.9,0,0.1,4,18,22.2,0,0,0.561372523272454,0.911250870035721,8.7,TRUE,23,0,18,"ns",0.48242341216428,0.43526135466657,0.654392856051924,0.0723201589686804,6.67555218698354,0.0110766743980692,0.494362532877278,0.679795019794419,0.932664944417242,0.675667922210415,0.933849998499707,0.021,0.013,0.571428571428571,0.428571428571429,0.714285714285714
"4","Aerococcus",0.00441122025755853,0.0132368816414343,"Aerococcus",4,55,7.3,0,0,0,18,0,0,0,0.566136545299193,0.911250870035721,7.3,TRUE,99,0,18,"ns",-0.631442095246673,-0.620264069152668,-0.662239158419032,-0.125484607783644,4.83874394699111,-0.0209278861621991,0.488715278486744,0.542040260517279,0.886199844206065,0.548374067912723,0.895033616335729,0.001,0,0.571428571428571,0.428571428571429,0.714285714285714
"5","Aeromonas",0.00553534782183376,0.0163969883690155,"Aeromonas",6,55,10.9,0,0.1,0,18,0,0,0,0.325625282367223,0.911250870035721,10.9,TRUE,88,0,18,"ns",-0.628159979673026,-0.593018265148356,-0.766647908452059,-0.319008738145557,4.73005404114586,-0.0498006714485047,0.476149177560932,0.481841684632754,0.879351269544036,0.541238125864905,0.899403730151275,0.017,0,0.571428571428571,0.428571428571429,0.714285714285714
"6","Agathobacter",0.00691244853760123,0.0151979002604845,"Agathobacter",3,55,5.5,0.1,0.4,2,18,11.1,0,0,0.591288049919529,0.911250870035721,-5.6,FALSE,76,0,18,"ns",-0.628468123397194,-0.691013844318991,-0.412918583949748,0.485034855391213,4.79842056832229,0.0861976349840706,0.454466611724593,0.515636290850669,0.887038730944213,0.522035116341844,0.888483813908939,0.065,0.002,0.571428571428571,0.428571428571429,0.714285714285714
"7","Allisonella",0.00437039674122143,0.0107821139524927,"Allisonella",2,55,3.6,0,0.2,1,18,5.6,0,0.1,1,1,-2,FALSE,100,0,18,"ns",-0.848543297799159,-0.839725756955364,-0.875632921442858,0.067437412876588,4.87021976298424,0.0130789566681441,0.490451389488697,0.503852586475714,0.875813056392825,0.482755077022505,0.888223757582942,0.034,0.01,0.571428571428571,0.428571428571429,0.714285714285714
"8","Alloprevotella",0.00193758284565131,0.00483441358455428,"Alloprevotella",1,55,1.8,0,0.3,1,18,5.6,0,0,0.434931506849315,0.911250870035721,-3.8,FALSE,128,0,18,"ns",-0.777206126866259,-0.753606180643642,-0.854783567340364,-0.0433784620868209,4.42032003504871,-0.00698561020161472,0.494362532877278,0.494434654594338,0.879846979516356,0.498157731631717,0.888766109955987,0.053,0,0.571428571428571,0.428571428571429,0.714285714285714
"9","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",0.0018371948938187,0.0056969723025766,"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",5,55,9.1,0,0.1,0,18,0,0,0,0.324053313328452,0.911250870035721,9.1,TRUE,130,0,18,"ns",-0.726726982224255,-0.619697355482245,-1.05657053687924,-0.491770924019226,4.86644135350531,-0.0847020105535004,0.45533391435752,0.446862119040761,0.863486664714894,0.50325375186046,0.880134580356424,0.012,0,0.571428571428571,0.428571428571429,0.714285714285714
"10","Anaerococcus",0.0545395468947353,0.104399695751907,"Anaerococcus",17,55,30.9,0,0,3,18,16.7,0,0,0.362944508019232,0.911250870035721,14.2,TRUE,20,1,18,"ns",0.459519136241279,0.494626720905348,0.370711631738217,-0.390832803597398,5.61199262479138,-0.0613407096243777,0.466608848589908,0.514902148536035,0.890714704061384,0.559034130176722,0.908478575481691,0.007,0.002,0.571428571428571,0.428571428571429,0.714285714285714
