"","tax_id","mean","sd","taxonomy","nonresponder_present","nonresponder_present_strict","nonresponder_n","nonresponder_prev","nonresponder_prev_strict","nonresponder_mean","nonresponder_sd","responder_present","responder_present_strict","responder_n","responder_prev","responder_prev_strict","responder_mean","responder_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_nonresponder","enriched_nonresponder_strict","rf_rank","rf_top20","rf_n","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"383","RSV2",0.213198248034715,0.380344373651314,"Escherichia/Shigella (RSV2)",84,74,92,0.91304347826087,0.804347826086957,0.101494782608696,0.133776255218898,62,56,62,1,0.903225806451613,0.140883870967742,0.154991496703347,0.0217281761284179,0.115886607920507,0.856645571167598,0,1,0,-0.0869565217391305,-0.0988779803646563,FALSE,FALSE,1,1,50,"ns","ns",0.5045,0.106859437552045
"1059","RSV7",0.183247015029425,0.322143586443786,"Staphylococcus (RSV7)",74,42,92,0.804347826086957,0.456521739130435,0.00485565217391304,0.0153913164689353,42,21,62,0.67741935483871,0.338709677419355,0.00306387096774194,0.00911332070532798,0.0874737325136315,0.181564182110881,0.856645571167598,0,1,0,0.126928471248247,0.11781206171108,TRUE,TRUE,2,1,50,"ns","ns",0.5045,0.106859437552045
"588","RSV3",0.166499054590067,0.297711354733219,"Streptococcus (RSV3)",90,85,92,0.978260869565217,0.923913043478261,0.0703130434782609,0.0834711034521203,56,54,62,0.903225806451613,0.870967741935484,0.0759277419354839,0.11141158354909,0.0611853178996494,0.2844410877504,0.856645571167598,0,1,0,0.0750350631136045,0.052945301542777,TRUE,TRUE,3,1,50,"ns","ns",0.5045,0.106859437552045
"67","RSV11",0.159017444223664,0.302971388141104,"Lactobacillus (RSV11)",38,35,92,0.41304347826087,0.380434782608696,0.0358330434782609,0.072814977473605,15,12,62,0.241935483870968,0.193548387096774,0.0140929032258065,0.0457329226171391,0.037673288040394,0.0198163614085194,0.856645571167598,0,1,0,0.171107994389902,0.186886395511921,TRUE,TRUE,4,1,50,"ns","ns",0.5045,0.106859437552045
"1140","RSV8",0.150203385688661,0.267963612461553,"Staphylococcus (RSV8)",73,54,92,0.793478260869565,0.58695652173913,0.00650217391304348,0.0106612072617089,50,33,62,0.806451612903226,0.532258064516129,0.00642193548387097,0.0124897559123414,1,0.512546140599469,1,0,1,0,-0.0129733520336606,0.0546984572230015,FALSE,TRUE,5,1,50,"ns","ns",0.5045,0.106859437552045
"1","RSV1",0.141300237053768,0.251079177246563,"Bifidobacterium (RSV1)",73,66,92,0.793478260869565,0.717391304347826,0.352611739130435,0.312056056871052,41,37,62,0.661290322580645,0.596774193548387,0.310184516129032,0.324576637512028,0.0911754620840089,0.162197613681347,0.856645571167598,0,1,0,0.13218793828892,0.120617110799439,TRUE,TRUE,6,1,50,"ns","ns",0.5045,0.106859437552045
"360","RSV19",0.139284498606512,0.247237242843379,"Klebsiella (RSV19)",70,45,92,0.760869565217391,0.489130434782609,0.00911521739130435,0.0217692617994474,50,38,62,0.806451612903226,0.612903225806452,0.012198064516129,0.0309791150610049,0.556737948289929,0.141433301984342,0.997718501390863,0,1,0,-0.0455820476858344,-0.123772791023843,FALSE,FALSE,7,1,50,"ns","ns",0.5045,0.106859437552045
"675","RSV35",0.136007504968783,0.242757130024785,"Gemella (RSV35)",59,8,92,0.641304347826087,0.0869565217391304,0.000413913043478261,0.000892034292596791,35,7,62,0.564516129032258,0.112903225806452,0.000515483870967742,0.00137158240241731,0.400218936904746,0.592765753179731,0.963296136514096,0,1,0,0.0767882187938288,-0.0259467040673212,TRUE,FALSE,8,1,50,"ns","ns",0.5045,0.106859437552045
"589","RSV30",0.133605728350592,0.245542698938006,"Rothia (RSV30)",55,40,92,0.597826086956522,0.434782608695652,0.00275869565217391,0.00600712383271057,30,20,62,0.483870967741935,0.32258064516129,0.00209096774193548,0.00417839670784413,0.187896913166254,0.180545729816199,0.963296136514096,0,1,0,0.113955119214586,0.112201963534362,TRUE,TRUE,9,1,50,"ns","ns",0.5045,0.106859437552045
"875","RSV5",0.129626623473513,0.231470821549371,"Bifidobacterium (RSV5)",61,46,92,0.66304347826087,0.5,0.0748613043478261,0.149082836529664,36,29,62,0.580645161290323,0.467741935483871,0.0449993548387097,0.0952003811789959,0.312468535705623,0.743763111122175,0.963296136514096,0,1,0,0.0823983169705469,0.0322580645161291,TRUE,TRUE,10,1,50,"ns","ns",0.5045,0.106859437552045
"1031","RSV671",0.127309865561008,0.23166142877865,"Dolosigranulum (RSV671)",45,5,92,0.489130434782609,0.0543478260869565,0.000218695652173913,0.000410304677444137,21,3,62,0.338709677419355,0.0483870967741935,0.000140645161290323,0.000336519655566745,0.0701761472622993,1,0.856645571167598,0,1,0,0.150420757363254,0.00596072931276297,TRUE,TRUE,11,1,50,"ns","ns",0.5045,0.106859437552045
"739","RSV4",0.124770078149495,0.221352357917909,"Streptococcus (RSV4)",77,41,92,0.83695652173913,0.445652173913043,0.00233521739130435,0.00549131211491666,51,24,62,0.82258064516129,0.387096774193548,0.00257225806451613,0.0083129118252438,0.8293689470062,0.508750101488438,1,0,1,0,0.0143758765778401,0.0585553997194951,TRUE,TRUE,12,1,50,"ns","ns",0.5045,0.106859437552045
"450","RSV23",0.119776717237,0.213977783736154,"Staphylococcus (RSV23)",48,13,92,0.521739130434783,0.141304347826087,0.00084304347826087,0.00259674341237967,37,17,62,0.596774193548387,0.274193548387097,0.00174193548387097,0.00428719589609655,0.41022767386254,0.0607473988889517,0.963296136514096,0,1,0,-0.0750350631136045,-0.13288920056101,FALSE,FALSE,13,1,50,"ns","ns",0.5045,0.106859437552045
"518","RSV26",0.119150944646949,0.211038070081855,"Klebsiella (RSV26)",64,40,92,0.695652173913043,0.434782608695652,0.00505782608695652,0.0113579604485946,42,33,62,0.67741935483871,0.532258064516129,0.00672064516129032,0.0145718317841017,0.860067701817685,0.253166869013108,1,0,1,0,0.0182328190743338,-0.0974754558204768,TRUE,FALSE,14,1,50,"ns","ns",0.5045,0.106859437552045
"850","RSV48",0.117067131433423,0.211829478316829,"Staphylococcus (RSV48)",47,27,92,0.510869565217391,0.293478260869565,0.00160739130434783,0.00303594251692574,29,13,62,0.467741935483871,0.209677419354839,0.00154451612903226,0.00428317244054839,0.625243984797638,0.266745338553302,1,0,1,0,0.0431276297335204,0.0838008415147265,TRUE,TRUE,15,1,50,"ns","ns",0.5045,0.106859437552045
"569","RSV29",0.116914533181774,0.208438017012284,"Klebsiella (RSV29)",64,39,92,0.695652173913043,0.423913043478261,0.00471652173913044,0.0139176247211456,44,27,62,0.709677419354839,0.435483870967742,0.00890903225806452,0.0248169705757234,1,1,1,0,1,0,-0.0140252454417953,-0.0115708274894811,FALSE,FALSE,16,1,50,"ns","ns",0.5045,0.106859437552045
"1138","RSV792",0.108465434547995,0.198384551722367,"Corynebacterium_1 (RSV792)",37,4,92,0.402173913043478,0.0434782608695652,0.000154782608695652,0.000371334031850977,14,0,62,0.225806451612903,0,6e-05,0.000156477621088894,0.0243892379809215,0.14875876520639,0.856645571167598,0,NA,NA,0.176367461430575,0.0434782608695652,TRUE,TRUE,17,1,50,"ns","ns",0.5045,0.106859437552045
"472","RSV24",0.105840603656745,0.188485418499663,"Enterococcus (RSV24)",42,23,92,0.456521739130435,0.25,0.00499739130434783,0.0148202401598169,35,18,62,0.564516129032258,0.290322580645161,0.00589870967741935,0.0168072017627759,0.249984579788019,0.583024185127272,0.963296136514096,0,1,0,-0.107994389901823,-0.0403225806451613,FALSE,FALSE,18,1,50,"ns","ns",0.5045,0.106859437552045
"2","RSV10",0.0969990155024287,0.170690822907178,"Veillonella (RSV10)",31,24,92,0.33695652173913,0.260869565217391,0.0157126086956522,0.0480419329398022,21,15,62,0.338709677419355,0.241935483870968,0.0438896774193548,0.119768030149101,1,0.851587857935817,1,0,1,0,-0.00175315568022438,0.0189340813464235,FALSE,TRUE,19,1,50,"ns","ns",0.5045,0.106859437552045
"384","RSV20",0.0947654145257066,0.175545246385939,"Veillonella (RSV20)",43,37,92,0.467391304347826,0.402173913043478,0.00907130434782609,0.0230550132908316,23,14,62,0.370967741935484,0.225806451612903,0.00495161290322581,0.0137250989656975,0.250031083847937,0.0243892379809215,0.963296136514096,0,1,0,0.0964235624123422,0.176367461430575,TRUE,TRUE,20,1,50,"ns","ns",0.5045,0.106859437552045
"907","RSV53",0.0926950831150639,0.16670940821175,"Klebsiella (RSV53)",23,14,92,0.25,0.152173913043478,0.0012104347826087,0.00434221746992703,27,9,62,0.435483870967742,0.145161290322581,0.00148193548387097,0.00548860842308858,0.0222134505405624,1,0.856645571167598,0,1,0,-0.185483870967742,0.00701262272089762,FALSE,TRUE,21,0,50,"ns","ns",0.5045,0.106859437552045
"810","RSV45",0.089922672697241,0.162857969596852,"Streptococcus (RSV45)",28,19,92,0.304347826086957,0.206521739130435,0.00251260869565217,0.00773317654612579,23,17,62,0.370967741935484,0.274193548387097,0.00208516129032258,0.00449404405193942,0.48521739689946,0.339309531420633,0.963296136514096,0,1,0,-0.0666199158485273,-0.067671809256662,FALSE,FALSE,22,0,50,"ns","ns",0.5045,0.106859437552045
"164","RSV13",0.0887303663094147,0.158401041370229,"Bifidobacterium (RSV13)",37,33,92,0.402173913043478,0.358695652173913,0.01197,0.0276749678618394,21,17,62,0.338709677419355,0.274193548387097,0.0365129032258064,0.121586908597319,0.498525710034453,0.29696605278648,0.963296136514096,0,1,0,0.0634642356241235,0.0845021037868163,TRUE,TRUE,23,0,50,"ns","ns",0.5045,0.106859437552045
"303","RSV17",0.0880992286130937,0.157752165293997,"Streptococcus (RSV17)",42,32,92,0.456521739130435,0.347826086956522,0.00996565217391304,0.0350353103297183,24,21,62,0.387096774193548,0.338709677419355,0.00586322580645161,0.0167035020156708,0.411565139267498,1,0.963296136514096,0,1,0,0.0694249649368864,0.00911640953716691,TRUE,TRUE,24,0,50,"ns","ns",0.5045,0.106859437552045
"885","RSV51",0.0852135211249401,0.165165951028904,"Enterobacter (RSV51)",25,9,92,0.271739130434783,0.0978260869565217,0.00510869565217391,0.0335271933985098,14,4,62,0.225806451612903,0.0645161290322581,0.000286451612903226,0.00111939547030162,0.574383802279158,0.563562239775897,0.999648732812765,0,1,0,0.0459326788218794,0.0333099579242637,TRUE,TRUE,25,0,50,"ns","ns",0.5045,0.106859437552045
"240","RSV15",0.0811804375828581,0.145666652495718,"Veillonella (RSV15)",40,28,92,0.434782608695652,0.304347826086957,0.00689086956521739,0.0298526533012672,23,13,62,0.370967741935484,0.209677419354839,0.00417483870967742,0.0159972935971237,0.50460389305776,0.264579553340654,0.963296136514096,0,1,0,0.0638148667601683,0.0946704067321178,TRUE,TRUE,26,0,50,"ns","ns",0.5045,0.106859437552045
"964","RSV6",0.0787489230922311,0.144256841754324,"Bifidobacterium (RSV6)",29,25,92,0.315217391304348,0.271739130434783,0.02607,0.100196749678589,21,20,62,0.338709677419355,0.32258064516129,0.0209129032258065,0.061340050414682,0.860925777231068,0.588283291078132,1,0,1,0,-0.023492286115007,-0.0508415147265077,FALSE,FALSE,27,0,50,"ns","ns",0.5045,0.106859437552045
"716","RSV38",0.0781851306661115,0.138723040536368,"Streptococcus (RSV38)",31,23,92,0.33695652173913,0.25,0.00187695652173913,0.00525895316937214,25,16,62,0.403225806451613,0.258064516129032,0.0022541935483871,0.00597683877965522,0.49471611763753,1,0.963296136514096,0,1,0,-0.0662692847124824,-0.00806451612903225,FALSE,FALSE,28,0,50,"ns","ns",0.5045,0.106859437552045
"917","RSV54",0.0727974020105048,0.130388206637146,"Klebsiella (RSV54)",36,12,92,0.391304347826087,0.130434782608696,0.00467260869565217,0.0208021122590617,22,8,62,0.354838709677419,0.129032258064516,0.00116838709677419,0.00444050587634602,0.735138211896198,1,1,0,1,0,0.0364656381486676,0.00140252454417952,TRUE,TRUE,29,0,50,"ns","ns",0.5045,0.106859437552045
"494","RSV25",0.0727854627334757,0.129739639707596,"Enterococcus (RSV25)",35,15,92,0.380434782608696,0.16304347826087,0.00554652173913044,0.0445368856250114,25,15,62,0.403225806451613,0.241935483870968,0.00385741935483871,0.0133603251574601,0.866446301396607,0.299580237553941,1,0,1,0,-0.0227910238429172,-0.0788920056100982,FALSE,FALSE,30,0,50,"ns","ns",0.5045,0.106859437552045
"939","RSV568",0.0723393579472311,0.131131505767117,"Bifidobacterium (RSV568)",6,6,92,0.0652173913043478,0.0652173913043478,0.000345217391304348,0.0013233685608424,10,10,62,0.161290322580645,0.161290322580645,0.000969677419354839,0.00227230436063275,0.0642128454164003,0.0642128454164003,0.856645571167598,0,1,0,-0.0960729312762973,-0.0960729312762973,FALSE,FALSE,31,0,50,"ns","ns",0.5045,0.106859437552045
"408","RSV21",0.0709193991509918,0.129023315483279,"Escherichia/Shigella (RSV21)",31,28,92,0.33695652173913,0.304347826086957,0.00996695652173913,0.0297360725082831,19,19,62,0.306451612903226,0.306451612903226,0.012221935483871,0.0375663900550247,0.728474136498751,1,1,0,1,0,0.0305049088359046,-0.00210378681626927,TRUE,FALSE,32,0,50,"ns","ns",0.5045,0.106859437552045
"1164","RSV84",0.0677003028819016,0.121484837560073,"Streptococcus (RSV84)",30,12,92,0.326086956521739,0.130434782608696,0.00135739130434783,0.00846011104148221,18,5,62,0.290322580645161,0.0806451612903226,0.000414193548387097,0.00146999893876074,0.723743033197883,0.435166097188149,1,0,1,0,0.0357643758765778,0.0497896213183731,TRUE,TRUE,33,0,50,"ns","ns",0.5045,0.106859437552045
"42","RSV106",0.0670190238240402,0.122947310506295,"Streptococcus (RSV106)",27,15,92,0.293478260869565,0.16304347826087,0.000308695652173913,0.000630125083328881,13,6,62,0.209677419354839,0.0967741935483871,0.000311612903225806,0.000951468569036079,0.266745338553302,0.338811296497456,0.963296136514096,0,1,0,0.0838008415147265,0.0662692847124825,TRUE,TRUE,34,0,50,"ns","ns",0.5045,0.106859437552045
"1278","RSV99",0.0630812410615583,0.113294602545444,"Staphylococcus (RSV99)",16,8,92,0.173913043478261,0.0869565217391304,0.000447826086956522,0.00172074340316381,14,7,62,0.225806451612903,0.112903225806452,0.000558709677419355,0.00156658497111012,0.534202066661961,0.592765753179731,0.966905740658149,0,1,0,-0.0518934081346424,-0.0259467040673212,FALSE,FALSE,35,0,50,"ns","ns",0.5045,0.106859437552045
"304","RSV170",0.0622551615007486,0.116107615415174,"Lactobacillus (RSV170)",21,14,92,0.228260869565217,0.152173913043478,0.0014404347826087,0.00414169469827532,5,5,62,0.0806451612903226,0.0806451612903226,0.000750322580645161,0.00286010143563208,0.0168642611347526,0.219202071218795,0.856645571167598,0,1,0,0.147615708274895,0.0715287517531557,TRUE,TRUE,36,0,50,"ns","ns",0.5045,0.106859437552045
"657","RSV34",0.0589571484977595,0.112812601685675,"Streptococcus (RSV34)",22,14,92,0.239130434782609,0.152173913043478,0.00664782608695652,0.0266955901130862,11,6,62,0.17741935483871,0.0967741935483871,0.00243483870967742,0.0113020583852699,0.42591028276252,0.342393936888015,0.963296136514096,0,1,0,0.061711079943899,0.0553997194950912,TRUE,TRUE,37,0,50,"ns","ns",0.5045,0.106859437552045
"326","RSV177",0.0588227824348291,0.108735528988528,"Streptococcus (RSV177)",16,2,92,0.173913043478261,0.0217391304347826,9.1304347826087e-05,0.000372615399607752,3,1,62,0.0483870967741935,0.0161290322580645,0.000127741935483871,0.000945292771639679,0.0239697260379576,1,0.856645571167598,0,NA,NA,0.125525946704067,0.00561009817671809,TRUE,TRUE,38,0,50,"ns","ns",0.5045,0.106859437552045
"638","RSV33",0.0585530514228603,0.109103317413959,"unassigned Firmicutes (RSV33)",18,11,92,0.195652173913043,0.119565217391304,0.00406260869565217,0.0211937285389726,16,12,62,0.258064516129032,0.193548387096774,0.0110858064516129,0.0367985928788529,0.42917919313637,0.25102574403009,0.963296136514096,0,1,0,-0.0624123422159888,-0.0739831697054698,FALSE,FALSE,39,0,50,"ns","ns",0.5045,0.106859437552045
"436","RSV22",0.0584574268565307,0.105136568989028,"Veillonella (RSV22)",24,15,92,0.260869565217391,0.16304347826087,0.00131521739130435,0.00451884198874608,18,11,62,0.290322580645161,0.17741935483871,0.00271870967741935,0.0110532397867405,0.714929153542038,0.8293689470062,1,0,1,0,-0.02945301542777,-0.0143758765778401,FALSE,FALSE,40,0,50,"ns","ns",0.5045,0.106859437552045
"36","RSV1049",0.057080636043541,0.105193156718003,"Corynebacterium_1 (RSV1049)",18,1,92,0.195652173913043,0.0108695652173913,5.47826086956522e-05,0.00019763145999545,12,0,62,0.193548387096774,0,5.09677419354839e-05,0.000148110610830957,1,1,1,0,NA,NA,0.0021037868162693,0.0108695652173913,TRUE,TRUE,41,0,50,"ns","ns",0.5045,0.106859437552045
"267","RSV16",0.0565004070147122,0.100919353654965,"Bifidobacterium (RSV16)",21,17,92,0.228260869565217,0.184782608695652,0.0115152173913043,0.0482206028986394,14,10,62,0.225806451612903,0.161290322580645,0.0193045161290323,0.055209826331302,1,0.829853694315842,1,0,1,0,0.00245441795231416,0.023492286115007,TRUE,TRUE,42,0,50,"ns","ns",0.5045,0.106859437552045
"68","RSV110",0.0556357390906017,0.10164791023116,"Enterobacter (RSV110)",27,10,92,0.293478260869565,0.108695652173913,0.000768695652173913,0.00367551483046823,10,2,62,0.161290322580645,0.032258064516129,0.000112258064516129,0.000401690768246612,0.0828323444205549,0.124624922834851,0.856645571167598,0,1,0,0.13218793828892,0.076437587657784,TRUE,TRUE,43,0,50,"ns","ns",0.5045,0.106859437552045
"198","RSV14",0.055146725330986,0.102146980633781,"Lactobacillus (RSV14)",25,16,92,0.271739130434783,0.173913043478261,0.00113695652173913,0.00296174129771194,13,8,62,0.209677419354839,0.129032258064516,0.000759354838709677,0.00238072579577076,0.448062836497587,0.504116387196097,0.963296136514096,0,1,0,0.0620617110799439,0.0448807854137447,TRUE,TRUE,44,0,50,"ns","ns",0.5045,0.106859437552045
"467","RSV238",0.0542328289336598,0.0995536241566521,"Klebsiella (RSV238)",16,7,92,0.173913043478261,0.0760869565217391,0.000391304347826087,0.00156464033531096,12,2,62,0.193548387096774,0.032258064516129,0.000256129032258065,0.00109533639542531,0.832296739927796,0.3149003683832,1,0,1,0,-0.0196353436185133,0.0438288920056101,FALSE,TRUE,45,0,50,"ns","ns",0.5045,0.106859437552045
"783","RSV43",0.0539240360105642,0.0981797622754996,"Veillonella (RSV43)",18,16,92,0.195652173913043,0.173913043478261,0.00540739130434783,0.0194402350904682,12,11,62,0.193548387096774,0.17741935483871,0.00885548387096774,0.0303237718617913,1,1,1,0,1,0,0.0021037868162693,-0.00350631136044882,TRUE,FALSE,46,0,50,"ns","ns",0.5045,0.106859437552045
"332","RSV18",0.0511478497929329,0.0926113827143317,"Haemophilus (RSV18)",13,6,92,0.141304347826087,0.0652173913043478,0.000585217391304348,0.00313650588760661,13,5,62,0.209677419354839,0.0806451612903226,0.000272258064516129,0.000853669839344245,0.280892476628988,0.756651752170326,0.963296136514096,0,1,0,-0.0683730715287518,-0.0154277699859748,FALSE,FALSE,47,0,50,"ns","ns",0.5045,0.106859437552045
