"","tax_id","mean","sd","taxonomy","nonresponder_present","nonresponder_present_strict","nonresponder_n","nonresponder_prev","nonresponder_prev_strict","nonresponder_mean","nonresponder_sd","responder_present","responder_present_strict","responder_n","responder_prev","responder_prev_strict","responder_mean","responder_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_nonresponder","enriched_nonresponder_strict","rf_rank","rf_top20","rf_n","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"369","RSV2",0.182961931959634,0.328114698495412,"Escherichia/Shigella (RSV2)",93,84,97,0.958762886597938,0.865979381443299,0.0994709278350515,0.0909736239256842,60,59,61,0.983606557377049,0.967213114754098,0.14839737704918,0.137808730418911,0.649479113604598,0.0487910140501153,NA,NA,0.585492168601383,0,-0.024843670779111,-0.101233733310799,FALSE,FALSE,1,1,50,"ns","ns",0.491,0.108567346319548
"1","RSV1",0.142281400305525,0.2528265798073,"Bifidobacterium (RSV1)",85,80,97,0.876288659793814,0.824742268041237,0.363364536082474,0.254352019903931,46,43,61,0.754098360655738,0.704918032786885,0.296692459016393,0.253733388636286,0.0534831597940528,0.114534170987859,0.67413745444706,0,0.687205025927151,0,0.122190299138077,0.119824235254352,TRUE,TRUE,2,1,50,"ns","ns",0.491,0.108567346319548
"585","RSV3",0.141342004192089,0.253878878374307,"Streptococcus (RSV3)",92,89,97,0.948453608247423,0.917525773195876,0.0698688659793814,0.0760850365801906,59,57,61,0.967213114754098,0.934426229508197,0.066792131147541,0.0778916388562716,0.707432020733525,0.767905193837786,0.948926134085197,0,1,0,-0.0187595065066757,-0.0169004563123205,FALSE,FALSE,3,1,50,"ns","ns",0.491,0.108567346319548
"287","RSV17",0.132765531657032,0.235571832484196,"Streptococcus (RSV17)",58,50,97,0.597938144329897,0.515463917525773,0.00684082474226804,0.0155567487813504,36,31,61,0.590163934426229,0.508196721311475,0.0117219672131148,0.0262390105771078,1,1,1,0,1,0,0.0077742099036674,0.00726719621429772,TRUE,TRUE,4,1,50,"ns","ns",0.491,0.108567346319548
"586","RSV30",0.12914525109714,0.234475964074213,"Rothia (RSV30)",67,31,97,0.690721649484536,0.319587628865979,0.00236082474226804,0.00470132243587356,38,22,61,0.622950819672131,0.360655737704918,0.00376131147540984,0.00883336392612498,0.392307197841866,0.60781294523465,0.803299878436529,0,1,0,0.0677708298124049,-0.0410681088389387,TRUE,FALSE,5,1,50,"ns","ns",0.491,0.108567346319548
"344","RSV19",0.128217479883938,0.226495141471036,"Klebsiella (RSV19)",78,52,97,0.804123711340206,0.536082474226804,0.0111352577319588,0.0358626135147728,47,32,61,0.770491803278688,0.524590163934426,0.00489704918032787,0.00930308180913943,0.688813763587745,1,0.948926134085197,0,1,0,0.0336319080615177,0.0114923102923778,TRUE,TRUE,6,1,50,"ns","ns",0.491,0.108567346319548
"725","RSV4",0.126984406205071,0.223586171853585,"Streptococcus (RSV4)",84,40,97,0.865979381443299,0.412371134020619,0.00240247422680412,0.00498464246271482,52,25,61,0.852459016393443,0.409836065573771,0.00224655737704918,0.00348064500020992,0.81723871483993,1,0.990026328834659,0,1,0,0.0135203650498564,0.00253506844684803,TRUE,TRUE,7,1,50,"ns","ns",0.491,0.108567346319548
"567","RSV29",0.122322524193793,0.214782634427897,"Klebsiella (RSV29)",69,43,97,0.711340206185567,0.443298969072165,0.00704247422680412,0.0153317935615646,43,25,61,0.704918032786885,0.409836065573771,0.00372065573770492,0.00747819761458879,1,0.742458704215218,1,0,1,0,0.00642217339868179,0.0334629034983944,TRUE,TRUE,8,1,50,"ns","ns",0.491,0.108567346319548
"512","RSV26",0.113667834929987,0.203063852088698,"Klebsiella (RSV26)",73,48,97,0.752577319587629,0.494845360824742,0.00873814432989691,0.0244431340193373,44,27,61,0.721311475409836,0.442622950819672,0.0082144262295082,0.0330885938315401,0.71105552750463,0.623753274998375,0.948926134085197,0,1,0,0.0312658441777928,0.0522224100050702,TRUE,TRUE,9,1,50,"ns","ns",0.491,0.108567346319548
"450","RSV23",0.113038641007625,0.202569212357084,"Staphylococcus (RSV23)",43,17,97,0.443298969072165,0.175257731958763,0.00092,0.00248521628837411,32,11,61,0.524590163934426,0.180327868852459,0.00769836065573771,0.0534736179556588,0.331522992446059,1,0.803299878436529,0,1,0,-0.0812911948622613,-0.00507013689369615,FALSE,FALSE,10,1,50,"ns","ns",0.491,0.108567346319548
"491","RSV25",0.112880552874639,0.208186079026476,"Enterococcus (RSV25)",43,25,97,0.443298969072165,0.257731958762887,0.00340453608247423,0.0172461782010669,35,24,61,0.573770491803279,0.39344262295082,0.0032072131147541,0.00625660827476238,0.141330447520369,0.0799295335417603,0.781142675971867,0,0.595141511095041,0,-0.130471522731114,-0.135710664187933,FALSE,FALSE,11,1,50,"ns","ns",0.491,0.108567346319548
"1038","RSV7",0.111666173130227,0.202852888016594,"Staphylococcus (RSV7)",61,11,97,0.628865979381443,0.11340206185567,0.000475051546391753,0.00111526166932487,33,5,61,0.540983606557377,0.0819672131147541,0.00173245901639344,0.0113927334524742,0.31899338496597,0.597777861508941,0.803299878436529,0,1,0,0.0878823728240662,0.031434848740916,TRUE,TRUE,12,1,50,"ns","ns",0.491,0.108567346319548
"850","RSV5",0.110073461988075,0.195941139563343,"Bifidobacterium (RSV5)",75,60,97,0.77319587628866,0.618556701030928,0.0499294845360825,0.123337927091007,47,39,61,0.770491803278688,0.639344262295082,0.0768747540983607,0.172073805788936,1,0.866438755502769,1,0,1,0,0.00270407300997133,-0.0207875612641542,TRUE,FALSE,13,1,50,"ns","ns",0.491,0.108567346319548
"49","RSV11",0.109205307861466,0.198788687866906,"Lactobacillus (RSV11)",55,45,97,0.56701030927835,0.463917525773196,0.0357913402061856,0.0895938259083374,25,18,61,0.409836065573771,0.295081967213115,0.0246872131147541,0.0785685591088265,0.0720269184826699,0.0451060582688607,0.67413745444706,0,0.585492168601383,0,0.15717424370458,0.168835558560081,TRUE,TRUE,14,1,50,"ns","ns",0.491,0.108567346319548
"1109","RSV792",0.104950583304918,0.193783774021807,"Corynebacterium_1 (RSV792)",48,0,97,0.494845360824742,0,0.000109278350515464,0.000182621234975338,22,0,61,0.360655737704918,0,5.9672131147541e-05,0.000120802417375299,0.103801331524075,1,0.69360102983411,0,NA,NA,0.134189623119824,0,TRUE,FALSE,15,1,50,"ns","ns",0.491,0.108567346319548
"226","RSV15",0.104553675980284,0.190784775594415,"Veillonella (RSV15)",53,36,97,0.54639175257732,0.371134020618557,0.0118156701030928,0.04175460595619,32,19,61,0.524590163934426,0.311475409836066,0.00708983606557377,0.0268143798791994,0.870119841065499,0.495069790573527,1,0,1,0,0.0218015886428933,0.0596586107824911,TRUE,TRUE,16,1,50,"ns","ns",0.491,0.108567346319548
"543","RSV278",0.103514156917282,0.186494155867516,"Enterococcus (RSV278)",18,9,97,0.185567010309278,0.0927835051546392,0.000665567010309278,0.00249323207615477,24,18,61,0.39344262295082,0.295081967213115,0.00329639344262295,0.0133556806930967,0.00541561171985685,0.00191619193186418,0.22962193692193,0,0.101835989238514,0,-0.207875612641541,-0.202298462058476,FALSE,FALSE,17,1,50,"ns","ns",0.491,0.108567346319548
