"","tax_id","mean","sd","taxonomy","nonresponder_present","nonresponder_present_strict","nonresponder_n","nonresponder_prev","nonresponder_prev_strict","nonresponder_mean","nonresponder_sd","responder_present","responder_present_strict","responder_n","responder_prev","responder_prev_strict","responder_mean","responder_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_nonresponder","enriched_nonresponder_strict","rf_rank","rf_top20","rf_n","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"200","RSV2",0.207542317626722,0.365761887062019,"Escherichia/Shigella (RSV2)",109,99,128,0.8515625,0.7734375,0.12236625,0.169918067032135,147,131,156,0.942307692307692,0.83974358974359,0.116465897435897,0.142906775427411,0.0153013187514081,0.173150528591967,0.270833341899924,0,0.649314482219876,0,-0.0907451923076923,-0.0663060897435898,FALSE,FALSE,1,1,50,"ns","ns",0.52,0.103474976236145
"1","RSV1",0.193803864746318,0.355439639923578,"Bifidobacterium (RSV1)",87,79,128,0.6796875,0.6171875,0.32290625,0.326782599463024,116,105,156,0.743589743589744,0.673076923076923,0.339429487179487,0.316937633970521,0.238493739516635,0.382266711002747,0.706072151043789,0,0.908485511658844,0,-0.0639022435897436,-0.0558894230769231,FALSE,FALSE,2,1,50,"ns","ns",0.52,0.103474976236145
"331","RSV3",0.186214322228575,0.331411109959203,"Streptococcus (RSV3)",126,117,128,0.984375,0.9140625,0.06779,0.0859029166729127,148,141,156,0.948717948717949,0.903846153846154,0.0722710256410256,0.0949647343520434,0.19351594491322,0.838006868143532,0.696684714115672,0,0.999451269165151,0,0.0356570512820513,0.0102163461538461,TRUE,TRUE,3,1,50,"ns","ns",0.52,0.103474976236145
"414","RSV4",0.182649258500655,0.331418998957566,"Streptococcus (RSV4)",108,57,128,0.84375,0.4453125,0.00199125,0.00311101446856521,130,65,156,0.833333333333333,0.416666666666667,0.00240333333333333,0.00670602996186733,0.872182374784899,0.632280515425135,1,0,0.918799410773604,0,0.0104166666666666,0.0286458333333333,TRUE,TRUE,4,1,50,"ns","ns",0.52,0.103474976236145
"585","RSV7",0.177817182119349,0.332667077563267,"Staphylococcus (RSV7)",100,51,128,0.78125,0.3984375,0.0079940625,0.0366526822221076,118,64,156,0.756410256410256,0.41025641025641,0.0040948717948718,0.0131397696983392,0.673043119168552,0.903438389197051,0.976464197482244,0,1,0,0.0248397435897436,-0.0118189102564102,TRUE,FALSE,5,1,50,"ns","ns",0.52,0.103474976236145
"620","RSV8",0.16022777089668,0.285421648602778,"Staphylococcus (RSV8)",97,75,128,0.7578125,0.5859375,0.0095028125,0.0168010203541614,124,88,156,0.794871794871795,0.564102564102564,0.00663666666666667,0.0116264942894393,0.475682810302075,0.719354518498684,0.848033530984088,0,0.952086862718847,0,-0.0370592948717948,0.0218349358974359,FALSE,TRUE,6,1,50,"ns","ns",0.52,0.103474976236145
"291","RSV26",0.15849441850862,0.286234609853231,"Klebsiella (RSV26)",80,47,128,0.625,0.3671875,0.0063728125,0.0244887272455369,107,74,156,0.685897435897436,0.474358974358974,0.00581282051282051,0.0127481238996617,0.315114431609694,0.0720410831082412,0.761888535229089,0,0.450480563947285,0,-0.0608974358974359,-0.107171474358974,FALSE,FALSE,7,1,50,"ns","ns",0.52,0.103474976236145
"324","RSV29",0.157142359689146,0.279958512510775,"Klebsiella (RSV29)",71,43,128,0.5546875,0.3359375,0.003679375,0.0083724136210844,109,67,156,0.698717948717949,0.429487179487179,0.00648282051282051,0.0190472944076435,0.0135429198266518,0.113275535423854,0.266344089924153,0,0.527306267004514,0,-0.144030448717949,-0.0935496794871795,FALSE,FALSE,8,1,50,"ns","ns",0.52,0.103474976236145
"157","RSV17",0.151017648191823,0.307743545194373,"Streptococcus (RSV17)",56,40,128,0.4375,0.3125,0.004053125,0.0127627352330886,67,54,156,0.429487179487179,0.346153846153846,0.00821538461538462,0.028900326494073,0.904751996205473,0.612619647853319,1,0,0.918799410773604,0,0.00801282051282054,-0.0336538461538461,TRUE,FALSE,9,1,50,"ns","ns",0.52,0.103474976236145
"188","RSV19",0.15029415483327,0.272508617105862,"Klebsiella (RSV19)",94,57,128,0.734375,0.4453125,0.009611875,0.025593230088794,121,84,156,0.775641025641026,0.538461538461538,0.0105392307692308,0.0258573006983418,0.487198934980587,0.12303812896772,0.848033530984088,0,0.527306267004514,0,-0.0412660256410257,-0.0931490384615384,FALSE,FALSE,10,1,50,"ns","ns",0.52,0.103474976236145
"476","RSV5",0.143705399996408,0.262408603886732,"Bifidobacterium (RSV5)",79,55,128,0.6171875,0.4296875,0.0732321875,0.160612742539449,98,75,156,0.628205128205128,0.480769230769231,0.0620379487179487,0.129916207142703,0.90223388994058,0.404462108850993,1,0,0.916781989166755,0,-0.0110176282051282,-0.0510817307692308,FALSE,FALSE,11,1,50,"ns","ns",0.52,0.103474976236145
"261","RSV24",0.141098576749102,0.262264242207171,"Enterococcus (RSV24)",42,25,128,0.328125,0.1953125,0.0018359375,0.00683772921710539,78,42,156,0.5,0.269230769230769,0.00678923076923077,0.0239718270540168,0.00384258116122364,0.161474532713536,0.136027373107317,0,0.631856867139924,0,-0.171875,-0.0739182692307692,FALSE,FALSE,12,1,50,"ns","ns",0.52,0.103474976236145
"332","RSV30",0.125497000582979,0.231413777409905,"Rothia (RSV30)",73,46,128,0.5703125,0.359375,0.0027240625,0.00820900038391701,85,60,156,0.544871794871795,0.384615384615385,0.00245794871794872,0.00531433663119032,0.719234211773201,0.712049733033697,0.996886880109294,0,0.952086862718847,0,0.0254407051282052,-0.0252403846153846,TRUE,FALSE,13,1,50,"ns","ns",0.52,0.103474976236145
"379","RSV35",0.120787259719574,0.219440536537698,"Gemella (RSV35)",69,10,128,0.5390625,0.078125,0.000293125,0.000740242299127335,96,16,156,0.615384615384615,0.102564102564103,0.000458717948717949,0.0011026435788002,0.226994869226465,0.539205980952326,0.706072151043789,0,0.918799410773604,0,-0.0763221153846154,-0.0244391025641026,FALSE,FALSE,14,1,50,"ns","ns",0.52,0.103474976236145
"245","RSV23",0.11652033308457,0.210481820907827,"Staphylococcus (RSV23)",65,30,128,0.5078125,0.234375,0.0017046875,0.00745308834549992,86,31,156,0.551282051282051,0.198717948717949,0.00121333333333333,0.00338163643022673,0.475894680382657,0.472133522443035,0.848033530984088,0,0.918799410773604,0,-0.0434695512820513,0.0356570512820513,FALSE,TRUE,15,1,50,"ns","ns",0.52,0.103474976236145
"275","RSV25",0.114959687876443,0.221762431521348,"Enterococcus (RSV25)",28,13,128,0.21875,0.1015625,0.002596875,0.0132782795673128,61,31,156,0.391025641025641,0.198717948717949,0.00502,0.0352269971250973,0.00202769944285311,0.0315069430372289,0.136027373107317,0,0.354453109168825,0,-0.172275641025641,-0.0971554487179487,FALSE,FALSE,16,1,50,"ns","ns",0.52,0.103474976236145
"466","RSV48",0.11101238594856,0.202148981362707,"Staphylococcus (RSV48)",60,34,128,0.46875,0.265625,0.001741875,0.00366219540669943,77,41,156,0.493589743589744,0.262820512820513,0.00161820512820513,0.00360319383185376,0.720912546067738,1,0.996886880109294,0,1,0,-0.0248397435897436,0.00280448717948717,FALSE,TRUE,17,1,50,"ns","ns",0.52,0.103474976236145
"635","RSV84",0.110121867570487,0.210050309718215,"Streptococcus (RSV84)",21,7,128,0.1640625,0.0546875,0.0006846875,0.00498802249448735,48,17,156,0.307692307692308,0.108974358974359,0.000965128205128205,0.0065647342758477,0.00542505247081346,0.133353673107271,0.160039047888997,0,0.545537753620653,0,-0.143629807692308,-0.054286858974359,FALSE,FALSE,18,1,50,"ns","ns",0.52,0.103474976236145
"2","RSV10",0.103714675171957,0.189658138500035,"Veillonella (RSV10)",48,39,128,0.375,0.3046875,0.0300028125,0.0786224406960502,54,39,156,0.346153846153846,0.25,0.0267166666666667,0.0848464640762157,0.621448611862774,0.350063470870894,0.948244864652681,0,0.908485511658844,0,0.0288461538461539,0.0546875,TRUE,TRUE,19,1,50,"ns","ns",0.52,0.103474976236145
"567","RSV671",0.101574793293103,0.183841225172543,"Dolosigranulum (RSV671)",47,7,128,0.3671875,0.0546875,0.00019,0.000494326870722309,66,8,156,0.423076923076923,0.0512820512820513,0.000184871794871795,0.000381192504376577,0.393911827328306,1,0.786227443588272,0,1,0,-0.0558894230769231,0.00340544871794872,FALSE,TRUE,20,1,50,"ns","ns",0.52,0.103474976236145
"403","RSV38",0.0956509262517623,0.178594279497292,"Streptococcus (RSV38)",45,26,128,0.3515625,0.203125,0.0015021875,0.00390690665189408,57,40,156,0.365384615384615,0.256410256410256,0.00202538461538462,0.0055109492636569,0.901129177832534,0.324446186617611,1,0,0.884853236229848,0,-0.0138221153846154,-0.0532852564102564,FALSE,FALSE,21,0,50,"ns","ns",0.52,0.103474976236145
"32","RSV11",0.092781790385891,0.172174580009654,"Lactobacillus (RSV11)",42,35,128,0.328125,0.2734375,0.02171,0.0621261231777934,53,47,156,0.33974358974359,0.301282051282051,0.0267333333333333,0.0637039111103289,0.899600358528836,0.693207844315844,1,0,0.952086862718847,0,-0.0116185897435898,-0.0278445512820513,FALSE,FALSE,22,0,50,"ns","ns",0.52,0.103474976236145
"618","RSV792",0.0926730952306252,0.171982925491047,"Corynebacterium_1 (RSV792)",43,4,128,0.3359375,0.03125,0.0001065625,0.000335351355291824,51,4,156,0.326923076923077,0.0256410256410256,0.000115128205128205,0.000304811919120706,0.899600358528836,1,1,0,NA,NA,0.00901442307692307,0.00560897435897436,TRUE,TRUE,23,0,50,"ns","ns",0.52,0.103474976236145
"201","RSV20",0.0926307600285262,0.168838447392964,"Veillonella (RSV20)",55,47,128,0.4296875,0.3671875,0.0066390625,0.0210763456408094,66,51,156,0.423076923076923,0.326923076923077,0.00731769230769231,0.0197725368302784,1,0.530974527086772,1,0,0.918799410773604,0,0.00661057692307693,0.0402644230769231,TRUE,TRUE,24,0,50,"ns","ns",0.52,0.103474976236145
"125","RSV15",0.091495765898467,0.166383505978307,"Veillonella (RSV15)",51,28,128,0.3984375,0.21875,0.003181875,0.00877336536135248,63,41,156,0.403846153846154,0.262820512820513,0.00572307692307692,0.0250222827306405,1,0.407458661851891,1,0,0.916781989166755,0,-0.00540865384615385,-0.0440705128205128,FALSE,FALSE,25,0,50,"ns","ns",0.52,0.103474976236145
"506","RSV54",0.0881661122207834,0.1658990793762,"Klebsiella (RSV54)",32,10,128,0.25,0.078125,0.000905,0.00549018537328849,59,20,156,0.378205128205128,0.128205128205128,0.00322205128205128,0.0162748390296959,0.0221253605118215,0.181591240779546,0.330971914339968,0,0.653728466806365,0,-0.128205128205128,-0.0500801282051282,FALSE,FALSE,26,0,50,"ns","ns",0.52,0.103474976236145
"83","RSV13",0.0851084097022298,0.151636385017794,"Bifidobacterium (RSV13)",50,44,128,0.390625,0.34375,0.0300009375,0.0867531976531769,59,51,156,0.378205128205128,0.326923076923077,0.0216512820512821,0.0800947561145885,0.902485983303206,0.801095049915619,1,0,0.995582777993776,0,0.0124198717948718,0.0168269230769231,TRUE,TRUE,27,0,50,"ns","ns",0.52,0.103474976236145
"533","RSV6",0.0791119455469839,0.143807814627768,"Bifidobacterium (RSV6)",42,38,128,0.328125,0.296875,0.0221409375,0.0727538107283194,50,45,156,0.320512820512821,0.288461538461538,0.0236861538461538,0.0859566579039395,0.899306824285672,0.896276245762099,1,0,1,0,0.00761217948717946,0.00841346153846156,TRUE,TRUE,28,0,50,"ns","ns",0.52,0.103474976236145
"485","RSV51",0.0784392161567065,0.150774357499059,"Enterobacter (RSV51)",19,4,128,0.1484375,0.03125,0.0004653125,0.00298387845098225,40,13,156,0.256410256410256,0.0833333333333333,0.00312923076923077,0.0258089532236633,0.027944405886758,0.0800854335906284,0.353297131568298,0,0.450480563947285,0,-0.107972756410256,-0.0520833333333333,FALSE,FALSE,29,0,50,"ns","ns",0.52,0.103474976236145
"21","RSV106",0.0771069835796633,0.145805443937028,"Streptococcus (RSV106)",26,6,128,0.203125,0.046875,0.0002353125,0.00100163797937792,40,21,156,0.256410256410256,0.134615384615385,0.000305897435897436,0.000768513329617538,0.324446186617611,0.0140980988172807,0.761888535229089,0,0.317286615873164,0,-0.0532852564102564,-0.0877403846153846,FALSE,FALSE,30,0,50,"ns","ns",0.52,0.103474976236145
"496","RSV53",0.0758303073944788,0.138444206651093,"Klebsiella (RSV53)",27,17,128,0.2109375,0.1328125,0.00143125,0.00540597263750755,50,23,156,0.320512820512821,0.147435897435897,0.00130282051282051,0.00479218096955821,0.0444462966200616,0.864102195835634,0.393349725087545,0,1,0,-0.109575320512821,-0.0146233974358974,FALSE,FALSE,31,0,50,"ns","ns",0.52,0.103474976236145
"220","RSV21",0.0756934165549428,0.135098364628804,"Escherichia/Shigella (RSV21)",38,32,128,0.296875,0.25,0.008310625,0.0218050347342943,50,47,156,0.320512820512821,0.301282051282051,0.0107353846153846,0.0328213521253313,0.700197643329848,0.354486314052102,0.991479862955065,0,0.908485511658844,0,-0.0236378205128205,-0.0512820512820513,FALSE,FALSE,32,0,50,"ns","ns",0.52,0.103474976236145
"449","RSV45",0.0741671956781887,0.132680271133045,"Streptococcus (RSV45)",37,22,128,0.2890625,0.171875,0.0024378125,0.00859329210447971,51,36,156,0.326923076923077,0.230769230769231,0.00231051282051282,0.00657048589501635,0.520960304181534,0.239386346949845,0.869905413586147,0,0.742923145706416,0,-0.0378605769230769,-0.0588942307692308,FALSE,FALSE,33,0,50,"ns","ns",0.52,0.103474976236145
"235","RSV22",0.0725589968011594,0.131729202222233,"Veillonella (RSV22)",30,21,128,0.234375,0.1640625,0.00434,0.0251126765993642,43,26,156,0.275641025641026,0.166666666666667,0.00185717948717949,0.00778344196147029,0.495459643135312,1,0.848033530984088,0,1,0,-0.0412660256410257,-0.00260416666666666,FALSE,FALSE,34,0,50,"ns","ns",0.52,0.103474976236145
"278","RSV253",0.0690217769387627,0.140830067275429,"Clostridioides (RSV253)",10,4,128,0.078125,0.03125,0.0002321875,0.0013363959863317,32,21,156,0.205128205128205,0.134615384615385,0.00263333333333333,0.0110380239777477,0.00253704183813191,0.00259402587210845,0.136027373107317,0,0.23346232848976,0,-0.127003205128205,-0.103365384615385,FALSE,FALSE,35,0,50,"ns","ns",0.52,0.103474976236145
"687","RSV99",0.0656253409947663,0.119522507007912,"Staphylococcus (RSV99)",24,12,128,0.1875,0.09375,0.00052,0.00229905834883297,31,16,156,0.198717948717949,0.102564102564103,0.000493846153846154,0.00164679726763642,0.880488091439542,0.843981071739461,1,0,0.999451269165151,0,-0.0112179487179487,-0.00881410256410256,FALSE,FALSE,36,0,50,"ns","ns",0.52,0.103474976236145
