"","tax_id","mean","sd","taxonomy","nonresponder_present","nonresponder_present_strict","nonresponder_n","nonresponder_prev","nonresponder_prev_strict","nonresponder_mean","nonresponder_sd","responder_present","responder_present_strict","responder_n","responder_prev","responder_prev_strict","responder_mean","responder_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_nonresponder","enriched_nonresponder_strict","rf_rank","rf_top20","rf_n","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"786","RSV249",0.0541056284676235,0.113258479478269,"Blautia (RSV249)",118,94,129,0.914728682170543,0.728682170542636,0.0036753488372093,0.00429169729800162,150,125,156,0.961538461538462,0.801282051282051,0.00559923076923077,0.00787763510759019,0.131198392247859,0.160265054419665,0.842566337890648,0,0.897170068203709,0,-0.046809779367919,-0.0725998807394157,FALSE,FALSE,1,1,50,"ns","ns",0.5015,0.116656926000295
"928","RSV300",0.0505287072615724,0.0947611359818998,"Blautia (RSV300)",119,66,129,0.922480620155039,0.511627906976744,0.00253767441860465,0.0044857243199308,143,106,156,0.916666666666667,0.67948717948718,0.00319666666666667,0.00458419153646646,1,0.00507313115991728,1,0,0.248019745595956,0,0.0058139534883721,-0.167859272510435,TRUE,FALSE,2,1,50,"ns","ns",0.5015,0.116656926000295
"301","RSV133",0.0502119955550766,0.0974105339172447,"Blautia (RSV133)",120,106,129,0.930232558139535,0.821705426356589,0.00654914728682171,0.0106535660132394,149,134,156,0.955128205128205,0.858974358974359,0.00846282051282051,0.0117675140463945,0.441598705053624,0.417668309965945,0.929794686205203,0,1,0,-0.0248956469886703,-0.0372689326177698,FALSE,FALSE,3,1,50,"ns","ns",0.5015,0.116656926000295
"621","RSV2",0.0479082131428595,0.0888704077634068,"Escherichia/Shigella (RSV2)",127,109,129,0.984496124031008,0.844961240310077,0.0562958139534884,0.101290755923061,154,130,156,0.987179487179487,0.833333333333333,0.0712248717948718,0.123969074465588,1,0.871970591195361,NA,NA,1,0,-0.0026833631484795,0.0116279069767441,FALSE,TRUE,4,1,50,"ns","ns",0.5015,0.116656926000295
"31","RSV102",0.0444339709641527,0.086129778345652,"Faecalibacterium (RSV102)",119,112,129,0.922480620155039,0.868217054263566,0.0111324031007752,0.0166851609210472,147,132,156,0.942307692307692,0.846153846153846,0.0126423076923077,0.019183389718499,0.634514164533102,0.615922203994605,0.971599814441312,0,1,0,-0.0198270721526536,0.0220632081097197,FALSE,TRUE,5,1,50,"ns","ns",0.5015,0.116656926000295
"307","RSV1340",0.0427432182582531,0.0817798773286256,"Subdoligranulum (RSV1340)",35,7,129,0.271317829457364,0.0542635658914729,0.000296434108527132,0.00144600840594981,63,23,156,0.403846153846154,0.147435897435897,0.000473333333333333,0.00124721591029048,0.0239698458503957,0.0115822077007866,0.787835705092183,0,0.311381932406501,0,-0.13252832438879,-0.0931723315444246,FALSE,FALSE,6,1,50,"ns","ns",0.5015,0.116656926000295
"1141","RSV390",0.0414261954700319,0.0855757259122122,"Fusicatenibacter (RSV390)",106,38,129,0.821705426356589,0.294573643410853,0.00128806201550388,0.00199018453820846,133,77,156,0.852564102564103,0.493589743589744,0.00175410256410256,0.00283322519328492,0.51985808533145,0.000696515295405169,0.956426789514879,0,0.0658808096802525,1,-0.0308586762075134,-0.199016100178891,FALSE,FALSE,7,1,50,"ns","responder",0.5015,0.116656926000295
"543","RSV180",0.0403917125921753,0.0776308727753391,"Catenibacterium (RSV180)",97,79,129,0.751937984496124,0.612403100775194,0.00540961240310078,0.00906838708811247,120,105,156,0.769230769230769,0.673076923076923,0.00844769230769231,0.0166266404903407,0.780772357258641,0.320292552052576,1,0,0.999494488674706,0,-0.0172927847346452,-0.0606738223017294,FALSE,FALSE,8,1,50,"ns","ns",0.5015,0.116656926000295
"1333","RSV474",0.0395572161978012,0.0733177196073994,"Blautia (RSV474)",114,47,129,0.883720930232558,0.364341085271318,0.00156496124031008,0.002879440083384,144,82,156,0.923076923076923,0.525641025641026,0.00178461538461538,0.00236515112648571,0.311163521147305,0.00843807503353613,0.910023531691725,0,0.309396084562992,0,-0.039355992844365,-0.161299940369708,FALSE,FALSE,9,1,50,"ns","ns",0.5015,0.116656926000295
"1162","RSV40",0.0389221527084425,0.0749427084634657,"Prevotella_9 (RSV40)",97,75,129,0.751937984496124,0.581395348837209,0.00944837209302326,0.0157179385372403,119,89,156,0.762820512820513,0.57051282051282,0.00838820512820513,0.0202776420175007,0.889782066626148,0.904368330568774,1,0,1,0,-0.0108825283243887,0.0108825283243889,FALSE,TRUE,10,1,50,"ns","ns",0.5015,0.116656926000295
