"","mean","sd","tax_id","taxonomy","nonresponder_present","nonresponder_present_strict","nonresponder_n","nonresponder_prev","nonresponder_prev_strict","nonresponder_mean","nonresponder_sd","responder_present","responder_present_strict","responder_n","responder_prev","responder_prev_strict","responder_mean","responder_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_nonresponder","enriched_nonresponder_strict","rf_rank","rf_top20","rf_n","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"Escherichia/Shigella",0.0937790472093782,0.17269518852199,"Escherichia/Shigella","Escherichia/Shigella",12,12,12,1,1,0.285,0.232372477168563,27,27,30,0.9,0.9,0.218256,0.269274507002388,0.545296167247387,0.545296167247387,1,0,1,0,0.1,0.1,TRUE,TRUE,1,1,12,"ns","ns",0.5255,0.233362852870562
"Streptococcus",0.0892300878088544,0.162812293486221,"Streptococcus","Streptococcus",12,12,12,1,1,0.0616866666666667,0.0728602604408957,30,28,30,1,0.933333333333333,0.0932333333333333,0.104420277636143,1,1,NA,NA,1,0,0,0.0666666666666667,FALSE,TRUE,2,1,12,"ns","ns",0.5255,0.233362852870562
"Klebsiella",0.0763740127721951,0.145738301444857,"Klebsiella","Klebsiella",5,1,12,0.416666666666667,0.0833333333333333,0.000246666666666667,0.000456335867801803,21,12,30,0.7,0.4,0.014012,0.0399629057657395,0.158080816625928,0.0668054814831688,1,0,1,0,-0.283333333333333,-0.316666666666667,FALSE,FALSE,3,1,12,"ns","ns",0.5255,0.233362852870562
"Actinomyces",0.0754339453620168,0.14889055119412,"Actinomyces","Actinomyces",5,2,12,0.416666666666667,0.166666666666667,0.000303333333333333,0.00051914848696221,19,9,30,0.633333333333333,0.3,0.001284,0.00227927030065507,0.302358570257862,0.463770216479195,1,0,1,0,-0.216666666666667,-0.133333333333333,FALSE,FALSE,4,1,12,"ns","ns",0.5255,0.233362852870562
"Staphylococcus",0.0720427514145469,0.138939431077348,"Staphylococcus","Staphylococcus",9,3,12,0.75,0.25,0.00114333333333333,0.00244339307050047,24,13,30,0.8,0.433333333333333,0.002716,0.00478728603555364,0.698665019211723,0.316312821018898,1,0,1,0,-0.05,-0.183333333333333,FALSE,FALSE,5,1,12,"ns","ns",0.5255,0.233362852870562
"Veillonella",0.0715341690807816,0.128327480391786,"Veillonella","Veillonella",12,10,12,1,0.833333333333333,0.113053333333333,0.171806993895811,30,29,30,1,0.966666666666667,0.0846666666666667,0.131215132572779,1,0.191637630662021,NA,NA,1,0,0,-0.133333333333333,FALSE,FALSE,6,1,12,"ns","ns",0.5255,0.233362852870562
"Rothia",0.0713627451297757,0.1286159131185,"Rothia","Rothia",9,8,12,0.75,0.666666666666667,0.00309666666666667,0.00538861988290362,25,19,30,0.833333333333333,0.633333333333333,0.00992533333333333,0.0160700732211566,0.667973493390695,1,1,0,1,0,-0.0833333333333334,0.0333333333333333,FALSE,TRUE,7,1,12,"ns","ns",0.5255,0.233362852870562
"Acinetobacter",0.0670601467599137,0.125261164502427,"Acinetobacter","Acinetobacter",10,4,12,0.833333333333333,0.333333333333333,0.00926666666666667,0.0255637660240688,20,10,30,0.666666666666667,0.333333333333333,0.0135,0.0378958307232721,0.453363449109528,1,1,0,1,0,0.166666666666667,0,TRUE,FALSE,8,1,12,"ns","ns",0.5255,0.233362852870562
"Atopobium",0.0658922116776241,0.124696698514524,"Atopobium","Atopobium",4,0,12,0.333333333333333,0,7e-05,0.000161920294645797,18,7,30,0.6,0.233333333333333,0.000825333333333333,0.00172166666110314,0.174650487199661,0.163780794717894,1,0,1,0,-0.266666666666667,-0.233333333333333,FALSE,FALSE,9,1,12,"ns","ns",0.5255,0.233362852870562
"Bifidobacterium",0.0620713349661175,0.11487543683637,"Bifidobacterium","Bifidobacterium",12,12,12,1,1,0.311293333333333,0.241337712734415,29,29,30,0.966666666666667,0.966666666666667,0.309341333333333,0.228046906665143,1,1,NA,NA,NA,NA,0.0333333333333333,0.0333333333333333,TRUE,TRUE,10,1,12,"ns","ns",0.5255,0.233362852870562
