"","mean","sd","tax_id","taxonomy","nonresponder_present","nonresponder_present_strict","nonresponder_n","nonresponder_prev","nonresponder_prev_strict","nonresponder_mean","nonresponder_sd","responder_present","responder_present_strict","responder_n","responder_prev","responder_prev_strict","responder_mean","responder_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_nonresponder","enriched_nonresponder_strict","rf_rank","rf_top20","rf_n","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"Bifidobacterium",0.537384478739636,0.937423507985851,"Bifidobacterium","Bifidobacterium",49,48,49,1,0.979591836734694,0.476900408163265,0.245024300036064,75,73,78,0.961538461538462,0.935897435897436,0.456729230769231,0.285021396648484,0.283464566929134,0.404357898530538,NA,NA,0.972909563443746,0,0.0384615384615384,0.043694400837258,TRUE,TRUE,1,1,49,"ns","ns",0.548166666666667,0.103549452773027
"Corynebacterium_1",0.505356410420998,0.88214986782822,"Corynebacterium_1","Corynebacterium_1",36,5,49,0.73469387755102,0.102040816326531,0.000470204081632653,0.000870077797756994,54,5,78,0.692307692307692,0.0641025641025641,0.000242051282051282,0.000495293062857959,0.690323301773992,0.507014055803009,1,0,0.972909563443746,0,0.0423861852433282,0.0379382522239665,TRUE,TRUE,2,1,49,"ns","ns",0.548166666666667,0.103549452773027
"Staphylococcus",0.484609670681897,0.847125220988304,"Staphylococcus","Staphylococcus",49,41,49,1,0.836734693877551,0.0310073469387755,0.0754523269680794,75,58,78,0.961538461538462,0.743589743589744,0.0196276923076923,0.0302667938109144,0.283464566929134,0.273950768434819,NA,NA,0.972909563443746,0,0.0384615384615384,0.0931449502878074,TRUE,TRUE,3,1,49,"ns","ns",0.548166666666667,0.103549452773027
"Streptococcus",0.479004202546696,0.837064492096421,"Streptococcus","Streptococcus",49,49,49,1,1,0.0913461224489796,0.0914986672219949,78,77,78,1,0.987179487179487,0.125147179487179,0.163447547358154,1,1,NA,NA,NA,NA,0,0.0128205128205128,FALSE,TRUE,4,1,49,"ns","ns",0.548166666666667,0.103549452773027
"Rothia",0.475381125346506,0.830379108644016,"Rothia","Rothia",44,22,49,0.897959183673469,0.448979591836735,0.00438204081632653,0.0117607427804667,61,32,78,0.782051282051282,0.41025641025641,0.00214820512820513,0.0047314811232545,0.147109889783547,0.714421684284111,0.878319833839121,0,0.995841639905417,0,0.115907901622187,0.0387231815803245,TRUE,TRUE,5,1,49,"ns","ns",0.548166666666667,0.103549452773027
"Klebsiella",0.427841161041635,0.75193907796186,"Klebsiella","Klebsiella",40,27,49,0.816326530612245,0.551020408163265,0.0149379591836735,0.0326278644323371,63,46,78,0.807692307692308,0.58974358974359,0.0351051282051282,0.0783373898179525,1,0.714421684284111,1,0,0.995841639905417,0,0.00863422291993721,-0.0387231815803245,TRUE,FALSE,6,1,49,"ns","ns",0.548166666666667,0.103549452773027
"Escherichia/Shigella",0.414357643048787,0.728949182549122,"Escherichia/Shigella","Escherichia/Shigella",41,37,49,0.836734693877551,0.755102040816326,0.138962448979592,0.16488224958197,69,62,78,0.884615384615385,0.794871794871795,0.133371794871795,0.189332869421793,0.438048405068018,0.662406634453513,0.878319833839121,0,0.995841639905417,0,-0.0478806907378335,-0.0397697540554683,FALSE,FALSE,7,1,49,"ns","ns",0.548166666666667,0.103549452773027
"Veillonella",0.39343432725336,0.695472677903026,"Veillonella","Veillonella",42,37,49,0.857142857142857,0.755102040816326,0.0910424489795918,0.14557519051637,67,52,78,0.858974358974359,0.666666666666667,0.0816974358974359,0.143001740807095,1,0.324835248727039,1,0,0.972909563443746,0,-0.00183150183150182,0.0884353741496599,FALSE,TRUE,8,1,49,"ns","ns",0.548166666666667,0.103549452773027
"Lactobacillus",0.371170152826206,0.652444946028197,"Lactobacillus","Lactobacillus",33,26,49,0.673469387755102,0.530612244897959,0.0253208163265306,0.0620104956115204,49,41,78,0.628205128205128,0.525641025641026,0.0457594871794872,0.0856872194306687,0.703965390289206,1,1,0,1,0,0.0452642595499738,0.00497121925693356,TRUE,TRUE,9,1,49,"ns","ns",0.548166666666667,0.103549452773027
"Gemella",0.302631684553862,0.531321653836947,"Gemella","Gemella",30,5,49,0.612244897959184,0.102040816326531,0.000413061224489796,0.00116313907896124,47,5,78,0.602564102564103,0.0641025641025641,0.000302564102564103,0.000637514320485829,1,0.507014055803009,1,0,0.972909563443746,0,0.00968079539508115,0.0379382522239665,TRUE,TRUE,10,1,49,"ns","ns",0.548166666666667,0.103549452773027
"Enterococcus",0.299960318712272,0.524745468154121,"Enterococcus","Enterococcus",24,15,49,0.489795918367347,0.306122448979592,0.00968163265306122,0.0434978911053426,41,25,78,0.525641025641026,0.320512820512821,0.00578871794871795,0.0173501161610674,0.718690549288954,1,1,0,1,0,-0.0358451072736787,-0.0143903715332287,FALSE,FALSE,11,1,49,"ns","ns",0.548166666666667,0.103549452773027
"Dolosigranulum",0.285117794090248,0.502290171625643,"Dolosigranulum","Dolosigranulum",24,4,49,0.489795918367347,0.0816326530612245,0.00028,0.000628118884713183,24,3,78,0.307692307692308,0.0384615384615385,0.000136410256410256,0.000385203519690243,0.0595170685412387,0.428053424068754,0.788601158171413,0,0.972909563443746,0,0.182103610675039,0.043171114599686,TRUE,TRUE,12,1,49,"ns","ns",0.548166666666667,0.103549452773027
"Clostridium_sensu_stricto_1",0.190998595990418,0.336977481189051,"Clostridium_sensu_stricto_1","Clostridium_sensu_stricto_1",13,6,49,0.26530612244898,0.122448979591837,0.0110473469387755,0.0423325246695488,22,12,78,0.282051282051282,0.153846153846154,0.00427230769230769,0.015039241563762,1,0.794969766424317,1,0,1,0,-0.0167451596023024,-0.0313971742543171,FALSE,FALSE,13,1,49,"ns","ns",0.548166666666667,0.103549452773027
