"","tax_id","mean","sd","taxonomy","nonresponder_present","nonresponder_present_strict","nonresponder_n","nonresponder_prev","nonresponder_prev_strict","nonresponder_mean","nonresponder_sd","responder_present","responder_present_strict","responder_n","responder_prev","responder_prev_strict","responder_mean","responder_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_nonresponder","enriched_nonresponder_strict","rf_rank","rf_top20","rf_n","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"559","RSV4",0.0756028597456656,0.126949775353037,"Streptococcus (RSV4)",12,2,16,0.75,0.125,0.0004575,0.000725309129498129,24,15,27,0.888888888888889,0.555555555555556,0.00501925925925926,0.0101748188137056,0.394379004493343,0.00891130905669421,0.69926831403569,0,0.567829457364341,0,-0.138888888888889,-0.430555555555556,FALSE,FALSE,1,1,16,"ns","ns",0.634642857142857,0.161144117276749
"866","RSV8",0.0722046671578993,0.120766092949162,"Staphylococcus (RSV8)",6,4,16,0.375,0.25,0.0097975,0.0262057030688614,21,13,27,0.777777777777778,0.481481481481481,0.00383259259259259,0.00948351143689874,0.0114935260046272,0.199445872521837,0.666790697674419,0,0.567829457364341,0,-0.402777777777778,-0.231481481481481,FALSE,FALSE,2,1,16,"ns","ns",0.634642857142857,0.161144117276749
"267","RSV2",0.0535544114047999,0.0935891012589635,"Escherichia/Shigella (RSV2)",15,15,16,0.9375,0.9375,0.24785,0.216371849555343,25,21,27,0.925925925925926,0.777777777777778,0.139653333333333,0.181709232820756,1,0.229176634615928,1,0,0.567829457364341,0,0.0115740740740741,0.159722222222222,TRUE,TRUE,3,1,16,"ns","ns",0.634642857142857,0.161144117276749
"902","RSV87",0.0408378143175995,0.0765643079262966,"Acinetobacter (RSV87)",7,3,16,0.4375,0.1875,0.001555,0.00403837260952148,18,12,27,0.666666666666667,0.444444444444444,0.0163777777777778,0.0465645666982403,0.203508004920932,0.109516302147945,0.666790697674419,0,0.567829457364341,0,-0.229166666666667,-0.256944444444444,FALSE,FALSE,4,1,16,"ns","ns",0.634642857142857,0.161144117276749
"513","RSV35",0.0404998951336467,0.0726975142388475,"Gemella (RSV35)",8,0,16,0.5,0,3.5e-05,4.5898438608156e-05,15,3,27,0.555555555555556,0.111111111111111,0.000642962962962963,0.00165281767530671,0.761112997285792,0.282392026578073,0.974224636525813,0,0.567829457364341,0,-0.0555555555555556,-0.111111111111111,FALSE,FALSE,5,1,16,"ns","ns",0.634642857142857,0.161144117276749
"1","RSV1",0.0349569350158613,0.0643227529759845,"Bifidobacterium (RSV1)",14,14,16,0.875,0.875,0.2149575,0.222502579445722,20,19,27,0.740740740740741,0.703703703703704,0.296925925925926,0.291785071100937,0.445500968622442,0.275732306995862,0.764496842424364,0,0.567829457364341,0,0.134259259259259,0.171296296296296,TRUE,TRUE,6,1,16,"ns","ns",0.634642857142857,0.161144117276749
"253","RSV19",0.0329426265449889,0.0616967272884154,"Klebsiella (RSV19)",4,1,16,0.25,0.0625,0.0001175,0.000325443287430135,12,8,27,0.444444444444444,0.296296296296296,0.0048562962962963,0.0148944316255201,0.328293498769527,0.120594329717535,0.666790697674419,0,0.567829457364341,0,-0.194444444444444,-0.233796296296296,FALSE,FALSE,7,1,16,"ns","ns",0.634642857142857,0.161144117276749
"432","RSV3",0.0326945656916322,0.0605644969586432,"Streptococcus (RSV3)",15,13,16,0.9375,0.8125,0.0170975,0.0234257247486604,26,23,27,0.962962962962963,0.851851851851852,0.0234222222222222,0.0304613678834903,1,1,1,0,1,0,-0.0254629629629629,-0.0393518518518519,FALSE,FALSE,8,1,16,"ns","ns",0.634642857142857,0.161144117276749
"590","RSV446",0.0323669464326165,0.0592029127019676,"Acinetobacter (RSV446)",4,1,16,0.25,0.0625,0.0001675,0.000510835916252306,15,5,27,0.555555555555556,0.185185185185185,0.00248592592592593,0.00929269492221599,0.0643603039281858,0.385872508838745,0.666790697674419,0,0.576840025968123,0,-0.305555555555556,-0.122685185185185,FALSE,FALSE,9,1,16,"ns","ns",0.634642857142857,0.161144117276749
"268","RSV20",0.0311134513911269,0.0602850114898512,"Veillonella (RSV20)",6,3,16,0.375,0.1875,0.0215525,0.0801976760677432,17,12,27,0.62962962962963,0.444444444444444,0.0103377777777778,0.0244939058878127,0.126650835077101,0.109516302147945,0.666790697674419,0,0.567829457364341,0,-0.25462962962963,-0.256944444444444,FALSE,FALSE,10,1,16,"ns","ns",0.634642857142857,0.161144117276749
