"","tax_id","mean","sd","taxonomy","nonresponder_present","nonresponder_present_strict","nonresponder_n","nonresponder_prev","nonresponder_prev_strict","nonresponder_mean","nonresponder_sd","responder_present","responder_present_strict","responder_n","responder_prev","responder_prev_strict","responder_mean","responder_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_nonresponder","enriched_nonresponder_strict","rf_rank","rf_top20","rf_n","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"574","RSV3",0.192208552660418,0.338046456298138,"Streptococcus (RSV3)",49,47,51,0.96078431372549,0.92156862745098,0.0862039215686275,0.102722663907795,77,75,80,0.9625,0.9375,0.0653595,0.0845079016289099,1,0.735291793978391,NA,NA,1,0,-0.0017156862745098,-0.0159313725490197,FALSE,FALSE,1,1,50,"ns","ns",0.555,0.100126183015496
"1","RSV1",0.179507700288286,0.315525289193745,"Bifidobacterium (RSV1)",41,41,51,0.803921568627451,0.803921568627451,0.38730431372549,0.268855896935551,59,51,80,0.7375,0.6375,0.2941275,0.303978438015727,0.408692699702155,0.0508553373959801,0.869400833911857,0,0.852624208739955,0,0.066421568627451,0.166421568627451,TRUE,TRUE,2,1,50,"ns","ns",0.555,0.100126183015496
"806","RSV5",0.159566038759101,0.278888443284986,"Bifidobacterium (RSV5)",39,31,51,0.764705882352941,0.607843137254902,0.0408407843137255,0.0970863004103697,51,38,80,0.6375,0.475,0.0733615,0.157336234643831,0.175872387356865,0.154312753161734,0.799638343842677,0,0.852624208739955,0,0.127205882352941,0.132843137254902,TRUE,TRUE,3,1,50,"ns","ns",0.555,0.100126183015496
"694","RSV4",0.150276543189912,0.267879250846665,"Streptococcus (RSV4)",45,15,51,0.882352941176471,0.294117647058824,0.00164392156862745,0.00340546624028568,57,25,80,0.7125,0.3125,0.001756,0.0033982488416644,0.0301457180080823,0.848433256607993,0.641281637626479,0,1,0,0.169852941176471,-0.0183823529411765,TRUE,FALSE,4,1,50,"ns","ns",0.555,0.100126183015496
"360","RSV2",0.14630602076087,0.260528690098072,"Escherichia/Shigella (RSV2)",48,41,51,0.941176470588235,0.803921568627451,0.106736470588235,0.141240263081368,74,66,80,0.925,0.825,0.1256495,0.166065256564164,1,0.818649990586513,1,0,1,0,0.0161764705882352,-0.0210784313725489,TRUE,FALSE,5,1,50,"ns","ns",0.555,0.100126183015496
"842","RSV53",0.145519961831445,0.257311460999362,"Klebsiella (RSV53)",8,2,51,0.156862745098039,0.0392156862745098,0.00019843137254902,0.000765159780827559,30,17,80,0.375,0.2125,0.0021195,0.00602640432711945,0.00981483208454364,0.00525745107869615,0.543944465334342,0,0.630894129443538,0,-0.218137254901961,-0.17328431372549,FALSE,FALSE,6,1,50,"ns","ns",0.555,0.100126183015496
"558","RSV29",0.141011305308492,0.257575133459361,"Klebsiella (RSV29)",33,15,51,0.647058823529412,0.294117647058824,0.00277176470588235,0.00846599331582121,49,34,80,0.6125,0.425,0.0075275,0.0199114109831969,0.715158355815867,0.143141942982288,0.945463589044706,0,0.852624208739955,0,0.0345588235294118,-0.130882352941176,TRUE,FALSE,7,1,50,"ns","ns",0.555,0.100126183015496
"1001","RSV7",0.138095104854769,0.243688705471429,"Staphylococcus (RSV7)",38,16,51,0.745098039215686,0.313725490196078,0.000859607843137255,0.0020192097075681,51,18,80,0.6375,0.225,0.0023715,0.0108215147983841,0.25023840548768,0.308399239210507,0.836374931102411,0,0.904734473875126,0,0.107598039215686,0.0887254901960784,TRUE,TRUE,8,1,50,"ns","ns",0.555,0.100126183015496
"231","RSV15",0.137953889708908,0.254209559759298,"Veillonella (RSV15)",23,10,51,0.450980392156863,0.196078431372549,0.00183607843137255,0.00749469040813064,36,24,80,0.45,0.3,0.007766,0.0252937225213558,1,0.222966236374329,1,0,0.904734473875126,0,0.000980392156862742,-0.103921568627451,TRUE,FALSE,9,1,50,"ns","ns",0.555,0.100126183015496
"339","RSV19",0.129326044738436,0.230634449970916,"Klebsiella (RSV19)",40,23,51,0.784313725490196,0.450980392156863,0.00613176470588235,0.0168074750876962,62,37,80,0.775,0.4625,0.0192125,0.0640418197525272,1,1,1,0,1,0,0.00931372549019605,-0.0115196078431373,TRUE,FALSE,10,1,50,"ns","ns",0.555,0.100126183015496
"460","RSV24",0.126124819940409,0.228399992067494,"Enterococcus (RSV24)",29,21,51,0.568627450980392,0.411764705882353,0.0134376470588235,0.0334189602823448,32,22,80,0.4,0.275,0.0073635,0.0225852450490149,0.0731320771303881,0.127822770302304,0.727034372478806,0,0.852624208739955,0,0.168627450980392,0.136764705882353,TRUE,TRUE,11,1,50,"ns","ns",0.555,0.100126183015496
"976","RSV671",0.124848531258494,0.221785798160981,"Dolosigranulum (RSV671)",26,0,51,0.509803921568627,0,9.33333333333333e-05,0.000129408912624543,31,2,80,0.3875,0.025,0.000106,0.000223128503589129,0.206666028600828,0.520845566647093,0.799638343842677,0,NA,NA,0.122303921568627,-0.025,TRUE,FALSE,12,1,50,"ns","ns",0.555,0.100126183015496
