"","tax_id","mean","sd","taxonomy","nonresponder_present","nonresponder_present_strict","nonresponder_n","nonresponder_prev","nonresponder_prev_strict","nonresponder_mean","nonresponder_sd","responder_present","responder_present_strict","responder_n","responder_prev","responder_prev_strict","responder_mean","responder_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_nonresponder","enriched_nonresponder_strict","rf_rank","rf_top20","rf_n","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"217","RSV2",0.225526851589986,0.405004434727036,"Escherichia/Shigella (RSV2)",123,108,132,0.931818181818182,0.818181818181818,0.117400303030303,0.156312337588401,147,140,154,0.954545454545455,0.909090909090909,0.111184935064935,0.126480558681979,0.447335149725154,0.0349773340732574,1,0,0.670171082602004,0,-0.0227272727272728,-0.0909090909090908,FALSE,FALSE,1,1,50,"ns","ns",0.4825,0.108798534972311
"353","RSV3",0.172019760541373,0.306296813456142,"Streptococcus (RSV3)",127,122,132,0.962121212121212,0.924242424242424,0.0729224242424242,0.09207469583115,143,139,154,0.928571428571429,0.902597402597403,0.0692522077922078,0.0781542282611363,0.303176369024564,0.537958443819201,1,0,0.924178241380667,0,0.0335497835497836,0.0216450216450216,TRUE,TRUE,2,1,50,"ns","ns",0.4825,0.108798534972311
"1","RSV1",0.171224354180005,0.307375065229064,"Bifidobacterium (RSV1)",100,92,132,0.757575757575758,0.696969696969697,0.327899393939394,0.293605391363643,115,107,154,0.746753246753247,0.694805194805195,0.331907532467532,0.297550034652957,0.891134591397512,1,1,0,1,0,0.0108225108225108,0.00216450216450226,TRUE,TRUE,3,1,50,"ns","ns",0.4825,0.108798534972311
"444","RSV4",0.165421469327468,0.310266574855039,"Streptococcus (RSV4)",103,40,132,0.78030303030303,0.303030303030303,0.00170121212121212,0.00337786034410534,125,60,154,0.811688311688312,0.38961038961039,0.00238597402597403,0.00544519462185781,0.556498151658902,0.136864000140535,1,0,0.684320000702677,0,-0.0313852813852814,-0.0865800865800866,FALSE,FALSE,4,1,50,"ns","ns",0.4825,0.108798534972311
"354","RSV30",0.160165907847904,0.302925985396178,"Rothia (RSV30)",75,42,132,0.568181818181818,0.318181818181818,0.00195909090909091,0.00556492717242738,87,56,154,0.564935064935065,0.363636363636364,0.00239922077922078,0.00512233294639103,1,0.454573771345022,1,0,0.923325852682071,0,0.00324675324675328,-0.0454545454545455,TRUE,FALSE,5,1,50,"ns","ns",0.4825,0.108798534972311
"673","RSV8",0.143580538995959,0.262150469476292,"Staphylococcus (RSV8)",76,47,132,0.575757575757576,0.356060606060606,0.00336393939393939,0.0103484321752065,91,47,154,0.590909090909091,0.305194805194805,0.00193714285714286,0.0064922644482286,0.810826043359874,0.378984428005975,1,0,0.923325852682071,0,-0.0151515151515151,0.0508658008658009,FALSE,TRUE,6,1,50,"ns","ns",0.4825,0.108798534972311
"88","RSV13",0.142328187096821,0.264002765315266,"Bifidobacterium (RSV13)",54,50,132,0.409090909090909,0.378787878787879,0.0276363636363636,0.0665100929409349,77,68,154,0.5,0.441558441558442,0.025014025974026,0.0644660208873254,0.153065087793388,0.33521071874153,0.957894919315613,0,0.923325852682071,0,-0.0909090909090909,-0.0627705627705628,FALSE,FALSE,7,1,50,"ns","ns",0.4825,0.108798534972311
"204","RSV19",0.141392886264575,0.25294499373912,"Klebsiella (RSV19)",102,60,132,0.772727272727273,0.454545454545455,0.0140130303030303,0.0512186255473622,120,80,154,0.779220779220779,0.519480519480519,0.0149041558441558,0.0362837466755041,1,0.287620267980044,1,0,0.923325852682071,0,-0.00649350649350655,-0.0649350649350649,FALSE,FALSE,8,1,50,"ns","ns",0.4825,0.108798534972311
"263","RSV23",0.136216071901053,0.250847820234892,"Staphylococcus (RSV23)",63,16,132,0.477272727272727,0.121212121212121,0.00104666666666667,0.0045481355406006,74,32,154,0.480519480519481,0.207792207792208,0.00150753246753247,0.00564816730200939,1,0.0575251139395331,1,0,0.670171082602004,0,-0.00324675324675322,-0.0865800865800866,FALSE,FALSE,9,1,50,"ns","ns",0.4825,0.108798534972311
"519","RSV5",0.135687294401166,0.240986088080098,"Bifidobacterium (RSV5)",91,70,132,0.689393939393939,0.53030303030303,0.0616290909090909,0.137445313468983,104,80,154,0.675324675324675,0.519480519480519,0.0710072727272727,0.149922278458321,0.898727236125197,0.905640236076518,1,0,1,0,0.0140692640692641,0.0108225108225108,TRUE,TRUE,10,1,50,"ns","ns",0.4825,0.108798534972311
