"","tax_id","mean","sd","taxonomy","nonresponder_present","nonresponder_present_strict","nonresponder_n","nonresponder_prev","nonresponder_prev_strict","nonresponder_mean","nonresponder_sd","responder_present","responder_present_strict","responder_n","responder_prev","responder_prev_strict","responder_mean","responder_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_nonresponder","enriched_nonresponder_strict","rf_rank","rf_top20","rf_n","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"444","RSV3",0.189796437352531,0.33597451239983,"Streptococcus (RSV3)",48,42,53,0.905660377358491,0.792452830188679,0.0473056603773585,0.0664026895165872,71,61,77,0.922077922077922,0.792207792207792,0.0661288311688312,0.0958781658089005,0.757694214181585,1,0.99853850342632,0,1,0,-0.0164175447194315,0.000245037980887042,FALSE,TRUE,1,1,50,"ns","ns",0.506,0.0908100470568353
"760","RSV7",0.185645188985953,0.326068610507834,"Staphylococcus (RSV7)",52,48,53,0.981132075471698,0.905660377358491,0.0628671698113208,0.0742604786798407,71,67,77,0.922077922077922,0.87012987012987,0.0559792207792208,0.0678959205379868,0.239397239811922,0.589090083938885,0.825065487208944,0,0.983368363096798,0,0.0590541533937761,0.0355305072286205,TRUE,TRUE,2,1,50,"ns","ns",0.506,0.0908100470568353
"628","RSV5",0.185632190001619,0.335516677345834,"Bifidobacterium (RSV5)",24,22,53,0.452830188679245,0.415094339622642,0.0495833962264151,0.151460087950886,34,27,77,0.441558441558442,0.350649350649351,0.101170909090909,0.185503092967418,1,0.467887325385944,1,0,0.983368363096798,0,0.0112717471208038,0.0644449889732909,TRUE,TRUE,3,1,50,"ns","ns",0.506,0.0908100470568353
"1","RSV1",0.178363620182309,0.317338728172714,"Bifidobacterium (RSV1)",31,27,53,0.584905660377358,0.509433962264151,0.216448301886792,0.273042894726309,42,29,77,0.545454545454545,0.376623376623377,0.175347012987013,0.287576820267966,0.720548056280314,0.151872836381633,0.99853850342632,0,0.983368363096798,0,0.0394511149228131,0.132810585640774,TRUE,TRUE,4,1,50,"ns","ns",0.506,0.0908100470568353
"809","RSV8",0.177970627779779,0.314639119070594,"Staphylococcus (RSV8)",49,48,53,0.924528301886792,0.905660377358491,0.0314754716981132,0.0383818504066519,69,64,77,0.896103896103896,0.831168831168831,0.0263677922077922,0.0313087309423332,0.760544870485332,0.303924973878524,0.99853850342632,0,0.983368363096798,0,0.0284244057828964,0.0744915461896594,TRUE,TRUE,5,1,50,"ns","ns",0.506,0.0908100470568353
"277","RSV2",0.171942054619665,0.306139225746429,"Escherichia/Shigella (RSV2)",46,39,53,0.867924528301887,0.735849056603774,0.118625660377358,0.170234445776648,65,50,77,0.844155844155844,0.649350649350649,0.100113246753247,0.159322288975271,0.803609669975407,0.340351567931311,1,0,0.983368363096798,0,0.0237686841460427,0.0864984072531242,TRUE,TRUE,6,1,50,"ns","ns",0.506,0.0908100470568353
"613","RSV48",0.167603799519906,0.295166567717625,"Staphylococcus (RSV48)",45,42,53,0.849056603773585,0.792452830188679,0.00635622641509434,0.00928342530999264,61,54,77,0.792207792207792,0.701298701298701,0.00656935064935065,0.0112491588384552,0.493892940790261,0.311048816497617,0.99853850342632,0,0.983368363096798,0,0.0568488115657927,0.091154128889978,TRUE,TRUE,7,1,50,"ns","ns",0.506,0.0908100470568353
"260","RSV19",0.165712260637652,0.292833067690442,"Klebsiella (RSV19)",35,24,53,0.660377358490566,0.452830188679245,0.0263969811320755,0.0855397361011223,56,40,77,0.727272727272727,0.519480519480519,0.0413594805194805,0.0717018665230166,0.440954787029538,0.480067416421371,0.99853850342632,0,0.983368363096798,0,-0.0668953687821613,-0.0666503308012741,FALSE,FALSE,8,1,50,"ns","ns",0.506,0.0908100470568353
"503","RSV35",0.161467363598809,0.299205894527331,"Gemella (RSV35)",25,6,53,0.471698113207547,0.113207547169811,0.000525283018867925,0.00152135643395267,46,9,77,0.597402597402597,0.116883116883117,0.000373506493506493,0.000770307126434792,0.20947433386528,1,0.825065487208944,0,1,0,-0.12570448419505,-0.00367556971330556,FALSE,FALSE,9,1,50,"ns","ns",0.506,0.0908100470568353
"552","RSV4",0.157210621160784,0.279184472567894,"Streptococcus (RSV4)",44,18,53,0.830188679245283,0.339622641509434,0.00175849056603774,0.00280791148517241,62,30,77,0.805194805194805,0.38961038961039,0.00139844155844156,0.00223704167016165,0.819868872758515,0.584567542422176,1,0,0.983368363096798,0,0.0249938740504778,-0.0499877481009557,TRUE,FALSE,10,1,50,"ns","ns",0.506,0.0908100470568353
