"","tax_id","mean","sd","taxonomy","nonresponder_present","nonresponder_present_strict","nonresponder_n","nonresponder_prev","nonresponder_prev_strict","nonresponder_mean","nonresponder_sd","responder_present","responder_present_strict","responder_n","responder_prev","responder_prev_strict","responder_mean","responder_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_nonresponder","enriched_nonresponder_strict","rf_rank","rf_top20","rf_n","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"1","RSV1",0.289114696720052,0.522833653367367,"Bifidobacterium (RSV1)",114,103,142,0.802816901408451,0.725352112676056,0.363258591549296,0.307768310154881,89,80,142,0.626760563380282,0.563380281690141,0.293552112676056,0.329832550655785,0.00152241375476564,0.00625363912576089,0.234451718233908,0,0.49403749093511,0,0.176056338028169,0.161971830985915,TRUE,TRUE,1,1,50,"ns","ns",0.527,0.107407465459174
"588","RSV8",0.197830237144532,0.35746189949727,"Staphylococcus (RSV8)",112,87,142,0.788732394366197,0.612676056338028,0.00829746478873239,0.0145368715569022,109,75,142,0.767605633802817,0.528169014084507,0.00728845070422535,0.0137344136442017,0.775322495697839,0.187201471332615,1,0,1,0,0.0211267605633803,0.0845070422535211,TRUE,TRUE,2,1,50,"ns","ns",0.527,0.107407465459174
"313","RSV3",0.197699646138128,0.35452347619713,"Streptococcus (RSV3)",138,130,142,0.971830985915493,0.915492957746479,0.0695191549295775,0.0827677239272863,136,129,142,0.957746478873239,0.908450704225352,0.0706952112676056,0.0985026548349308,0.74946378024373,1,NA,NA,1,0,0.0140845070422536,0.00704225352112675,TRUE,TRUE,3,1,50,"ns","ns",0.527,0.107407465459174
"195","RSV2",0.192371555966301,0.34229678357145,"Escherichia/Shigella (RSV2)",126,112,142,0.887323943661972,0.788732394366197,0.113237746478873,0.148652744857775,131,119,142,0.922535211267606,0.838028169014085,0.133422253521127,0.170679705941912,0.418862952095933,0.360906419681438,1,0,1,0,-0.0352112676056338,-0.0492957746478874,FALSE,FALSE,4,1,50,"ns","ns",0.527,0.107407465459174
"183","RSV19",0.191250681169676,0.340174821505738,"Klebsiella (RSV19)",105,65,142,0.73943661971831,0.457746478873239,0.00759267605633803,0.0189160316230017,112,76,142,0.788732394366197,0.535211267605634,0.0123369014084507,0.0307485558487636,0.401822014781948,0.235249424816063,1,0,1,0,-0.0492957746478873,-0.0774647887323943,FALSE,FALSE,5,1,50,"ns","ns",0.527,0.107407465459174
"393","RSV4",0.176293241420307,0.322773009898778,"Streptococcus (RSV4)",119,65,142,0.838028169014085,0.457746478873239,0.00231211267605634,0.00484795252987227,120,57,142,0.845070422535211,0.401408450704225,0.00212478873239437,0.00589163509897266,1,0.401454722598087,1,0,1,0,-0.00704225352112675,0.0563380281690141,FALSE,TRUE,6,1,50,"ns","ns",0.527,0.107407465459174
"454","RSV5",0.167683002648709,0.307272923841667,"Bifidobacterium (RSV5)",93,69,142,0.654929577464789,0.485915492957746,0.0633245070422535,0.141441350166736,86,63,142,0.605633802816901,0.443661971830986,0.0741811267605634,0.149384800631504,0.460872262513392,0.552011912219389,1,0,1,0,0.0492957746478874,0.0422535211267606,TRUE,TRUE,7,1,50,"ns","ns",0.527,0.107407465459174
"557","RSV7",0.167072413432803,0.299462430565551,"Staphylococcus (RSV7)",114,60,142,0.802816901408451,0.422535211267606,0.00714478873239437,0.0351761368926811,104,54,142,0.732394366197183,0.380281690140845,0.00454676056338028,0.0129144648985555,0.205870207456984,0.545087205396394,1,0,1,0,0.0704225352112676,0.0422535211267606,TRUE,TRUE,8,1,50,"ns","ns",0.527,0.107407465459174
"276","RSV26",0.157038756585641,0.283072815553095,"Klebsiella (RSV26)",95,56,142,0.669014084507042,0.394366197183099,0.00411070422535211,0.0098188039779439,93,64,142,0.654929577464789,0.450704225352113,0.00785323943661972,0.0247620967371848,0.900216549032455,0.400452078235587,1,0,1,0,0.0140845070422535,-0.0563380281690141,TRUE,FALSE,9,1,50,"ns","ns",0.527,0.107407465459174
"306","RSV29",0.151576521237903,0.274120568418024,"Klebsiella (RSV29)",93,54,142,0.654929577464789,0.380281690140845,0.00371915492957746,0.0115338691811501,88,56,142,0.619718309859155,0.394366197183099,0.00656507042253521,0.018055088504823,0.621625856381069,0.903083089065825,1,0,1,0,0.0352112676056339,-0.0140845070422535,TRUE,FALSE,10,1,50,"ns","ns",0.527,0.107407465459174
"357","RSV35",0.150331539514804,0.283608452525803,"Gemella (RSV35)",86,13,142,0.605633802816901,0.0915492957746479,0.000378591549295775,0.000890009635416243,78,12,142,0.549295774647887,0.0845070422535211,0.000379154929577465,0.00102292273021808,0.400452078235587,1,1,0,1,0,0.056338028169014,0.00704225352112677,TRUE,TRUE,11,1,50,"ns","ns",0.527,0.107407465459174
