"","tax_id","mean","sd","taxonomy","nonresponder_present","nonresponder_present_strict","nonresponder_n","nonresponder_prev","nonresponder_prev_strict","nonresponder_mean","nonresponder_sd","responder_present","responder_present_strict","responder_n","responder_prev","responder_prev_strict","responder_mean","responder_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_nonresponder","enriched_nonresponder_strict","rf_rank","rf_top20","rf_n","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"1652","RSV6383",0.0187732197824744,0.0328537906655352,"Ruminococcaceae_UCG-010 (RSV6383)",9,2,14,0.642857142857143,0.142857142857143,0.000357142857142857,0.000491268821466471,8,1,34,0.235294117647059,0.0294117647058824,7.17647058823529e-05,0.000227722193702011,0.0177735185205513,0.199930619796485,1,0,0.902421481031664,0,0.407563025210084,0.11344537815126,TRUE,TRUE,1,1,14,"ns","ns",0.412833333333333,0.194579390402664
"1452","RSV527",0.0182021472571131,0.0348099450902018,"Prevotella_9 (RSV527)",3,0,14,0.214285714285714,0,0.000122857142857143,0.000277334249082737,17,16,34,0.5,0.470588235294118,0.00365176470588235,0.00790625393830089,0.107687100213741,0.00162130599920644,1,0,0.902421481031664,0,-0.285714285714286,-0.470588235294118,FALSE,FALSE,2,1,14,"ns","ns",0.412833333333333,0.194579390402664
"1366","RSV476",0.0160341817994878,0.0297525904717726,"Prevotella_9 (RSV476)",3,3,14,0.214285714285714,0.214285714285714,0.000388571428571429,0.000832631206041862,21,15,34,0.617647058823529,0.441176470588235,0.00554,0.00999082366853492,0.0243008942252253,0.195633801860154,1,0,0.902421481031664,0,-0.403361344537815,-0.226890756302521,FALSE,FALSE,3,1,14,"ns","ns",0.412833333333333,0.194579390402664
"203","RSV121",0.0159079113410071,0.0331531979130477,"Prevotella_9 (RSV121)",10,7,14,0.714285714285714,0.5,0.00267428571428571,0.00379722512913294,23,22,34,0.676470588235294,0.647058823529412,0.0177211764705882,0.0261870687223856,1,0.517107614608248,1,0,0.977529891844692,0,0.0378151260504201,-0.147058823529412,TRUE,FALSE,4,1,14,"ns","ns",0.412833333333333,0.194579390402664
"1776","RSV71",0.0153408170609106,0.0319891590690885,"Agathobacter (RSV71)",14,13,14,1,0.928571428571429,0.0203257142857143,0.0325400235719941,32,31,34,0.941176470588235,0.911764705882353,0.0193576470588235,0.0235314833669154,1,1,1,0,1,0,0.0588235294117647,0.0168067226890757,TRUE,TRUE,5,1,14,"ns","ns",0.412833333333333,0.194579390402664
"648","RSV2026",0.0147547662772795,0.0302406551618763,"Ruminococcaceae_UCG-005 (RSV2026)",9,1,14,0.642857142857143,0.0714285714285714,0.000225714285714286,0.000290826786558975,26,2,34,0.764705882352941,0.0588235294117647,0.000471764705882353,0.000544707152838056,0.480457887417951,1,1,0,1,0,-0.121848739495798,0.0126050420168067,FALSE,TRUE,6,1,14,"ns","ns",0.412833333333333,0.194579390402664
"847","RSV262",0.0147106241060617,0.0363495870748872,"Prevotella_9 (RSV262)",10,4,14,0.714285714285714,0.285714285714286,0.00362,0.00783537932909245,25,23,34,0.735294117647059,0.676470588235294,0.0145258823529412,0.024244120326586,1,0.0236824483333697,1,0,0.902421481031664,0,-0.0210084033613446,-0.390756302521008,FALSE,FALSE,7,1,14,"ns","ns",0.412833333333333,0.194579390402664
"1053","RSV3324",0.0141578423459253,0.0321758164356373,"Agathobacter (RSV3324)",10,2,14,0.714285714285714,0.142857142857143,0.00074,0.00157813911836792,13,0,34,0.382352941176471,0,8.35294117647059e-05,0.000177625454648362,0.0567072001944861,0.0806737588652483,1,0,0.902421481031664,0,0.331932773109244,0.142857142857143,TRUE,TRUE,8,1,14,"ns","ns",0.412833333333333,0.194579390402664
"368","RSV147",0.013753596980673,0.0269000652786603,"Bacteroides (RSV147)",10,3,14,0.714285714285714,0.214285714285714,0.000854285714285714,0.0018972113717272,9,2,34,0.264705882352941,0.0588235294117647,0.000651764705882353,0.00302983194912337,0.00799981474787582,0.140302189330866,1,0,0.902421481031664,0,0.449579831932773,0.15546218487395,TRUE,TRUE,9,1,14,"ns","ns",0.412833333333333,0.194579390402664
"499","RSV1707",0.0137302426963832,0.024408849568444,"Ruminiclostridium_9 (RSV1707)",14,0,14,1,0,0.000322857142857143,0.00015803741384819,30,4,34,0.882352941176471,0.117647058823529,0.000472941176470588,0.000387372887552414,0.307087059307226,0.307087059307226,1,0,0.902421481031664,0,0.117647058823529,-0.117647058823529,TRUE,FALSE,10,1,14,"ns","ns",0.412833333333333,0.194579390402664
