"","tax_id","mean","sd","taxonomy","nonresponder_present","nonresponder_present_strict","nonresponder_n","nonresponder_prev","nonresponder_prev_strict","nonresponder_mean","nonresponder_sd","responder_present","responder_present_strict","responder_n","responder_prev","responder_prev_strict","responder_mean","responder_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_nonresponder","enriched_nonresponder_strict","rf_rank","rf_top20","rf_n","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"91","RSV13",0.0621009149653064,0.104661933931809,"Bifidobacterium (RSV13)",8,8,12,0.666666666666667,0.666666666666667,0.00852666666666667,0.00879445831019154,10,8,30,0.333333333333333,0.266666666666667,0.00205466666666667,0.00449850222839231,0.0835536340733244,0.032387498850609,0.88991687576554,0,0.773784563944877,0,0.333333333333333,0.4,TRUE,TRUE,1,1,12,"ns","ns",0.592666666666667,0.221086999345193
"189","RSV17",0.0546165791489556,0.0972775698670971,"Streptococcus (RSV17)",8,6,12,0.666666666666667,0.5,0.00289,0.00326039038376472,20,17,30,0.666666666666667,0.566666666666667,0.0166586666666667,0.0247537493827854,1,0.742208766205619,1,0,1,0,0,-0.0666666666666667,FALSE,FALSE,2,1,12,"ns","ns",0.592666666666667,0.221086999345193
"243","RSV20",0.0523985515967864,0.0904400798509409,"Veillonella (RSV20)",5,3,12,0.416666666666667,0.25,0.00308,0.0089025430483246,22,18,30,0.733333333333333,0.6,0.017288,0.0332154918571191,0.0778717643990959,0.0854934399387585,0.88991687576554,0,0.773784563944877,0,-0.316666666666667,-0.35,FALSE,FALSE,3,1,12,"ns","ns",0.592666666666667,0.221086999345193
"242","RSV2",0.0520573290770633,0.0893206220952204,"Escherichia/Shigella (RSV2)",12,12,12,1,1,0.249786666666667,0.206766317871312,27,27,30,0.9,0.9,0.163897333333333,0.194026344370771,0.545296167247387,0.545296167247387,0.900849781001169,0,0.810673635307782,0,0.1,0.1,TRUE,TRUE,4,1,12,"ns","ns",0.592666666666667,0.221086999345193
"407","RSV30",0.0392968318170821,0.0732235192137997,"Rothia (RSV30)",7,6,12,0.583333333333333,0.5,0.00248333333333333,0.00541629751655859,21,17,30,0.7,0.566666666666667,0.009604,0.0162092195136404,0.491294515876888,0.742208766205619,0.88991687576554,0,1,0,-0.116666666666667,-0.0666666666666667,FALSE,FALSE,5,1,12,"ns","ns",0.592666666666667,0.221086999345193
"406","RSV3",0.037704593420477,0.0677071620715387,"Streptococcus (RSV3)",12,12,12,1,1,0.0319566666666667,0.0294484644863881,28,25,30,0.933333333333333,0.833333333333333,0.0501533333333333,0.0594169603868222,1,0.298410190579639,1,0,0.773784563944877,0,0.0666666666666667,0.166666666666667,TRUE,TRUE,6,1,12,"ns","ns",0.592666666666667,0.221086999345193
"522","RSV4",0.0336956222021529,0.0643128290282788,"Streptococcus (RSV4)",12,4,12,1,0.333333333333333,0.00103666666666667,0.00119556250232671,28,16,30,0.933333333333333,0.533333333333333,0.00315333333333333,0.00564001548868828,1,0.314754418609651,1,0,0.788654329774743,0,0.0666666666666667,-0.2,TRUE,FALSE,7,1,12,"ns","ns",0.592666666666667,0.221086999345193
"741","RSV7",0.032440198851355,0.0635755290083749,"Staphylococcus (RSV7)",4,1,12,0.333333333333333,0.0833333333333333,0.000146666666666667,0.000336542131182124,18,4,30,0.6,0.133333333333333,0.000661333333333333,0.0012919585061484,0.174650487199661,1,0.88991687576554,0,1,0,-0.266666666666667,-0.05,FALSE,FALSE,8,1,12,"ns","ns",0.592666666666667,0.221086999345193
"473","RSV35",0.0284903703797407,0.0561301822031624,"Gemella (RSV35)",7,0,12,0.583333333333333,0,0.000143333333333333,0.00017095099421835,22,5,30,0.733333333333333,0.166666666666667,0.000624,0.0015316648593538,0.463455200818275,0.298410190579639,0.88991687576554,0,0.773784563944877,0,-0.15,-0.166666666666667,FALSE,FALSE,9,1,12,"ns","ns",0.592666666666667,0.221086999345193
"603","RSV5",0.0282511585091036,0.0518879800889057,"Bifidobacterium (RSV5)",10,4,12,0.833333333333333,0.333333333333333,0.00159333333333333,0.00260627680569021,17,12,30,0.566666666666667,0.4,0.027632,0.104914261165306,0.157976716623037,0.74016639278628,0.88991687576554,0,1,0,0.266666666666667,-0.0666666666666667,TRUE,FALSE,10,1,12,"ns","ns",0.592666666666667,0.221086999345193
