"","mean","sd","tax_id","taxonomy","nonresponder_present","nonresponder_present_strict","nonresponder_n","nonresponder_prev","nonresponder_prev_strict","nonresponder_mean","nonresponder_sd","responder_present","responder_present_strict","responder_n","responder_prev","responder_prev_strict","responder_mean","responder_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_nonresponder","enriched_nonresponder_strict","rf_rank","rf_top20","rf_n","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"Klebsiella",0.134072269921213,0.254547910176444,"Klebsiella","Klebsiella",118,78,145,0.813793103448276,0.537931034482759,0.010512275862069,0.0330181136470917,120,88,140,0.857142857142857,0.628571428571429,0.0172674285714286,0.0425829948389647,0.342447041618887,0.149300133075822,1,0,0.964590256460625,0,-0.0433497536945813,-0.09064039408867,FALSE,FALSE,1,1,50,"ns","ns",0.479,0.108753265363725
"Escherichia/Shigella",0.120798058693794,0.225402161163806,"Escherichia/Shigella","Escherichia/Shigella",143,116,145,0.986206896551724,0.8,0.062144275862069,0.115479733315375,138,124,140,0.985714285714286,0.885714285714286,0.0809671428571429,0.130700544704384,1,0.0522669480011788,NA,NA,0.964590256460625,0,0.000492610837438345,-0.0857142857142856,TRUE,FALSE,2,1,50,"ns","ns",0.479,0.108753265363725
"Weissella",0.120029438613002,0.242095489915215,"Weissella","Weissella",113,35,145,0.779310344827586,0.241379310344828,0.00199531034482759,0.00691181195643174,107,32,140,0.764285714285714,0.228571428571429,0.00156428571428571,0.00596881236669902,0.77934985218596,0.889010224434651,1,0,1,0,0.015024630541872,0.012807881773399,TRUE,TRUE,3,1,50,"ns","ns",0.479,0.108753265363725
"Streptococcus",0.118727275647422,0.214021661177393,"Streptococcus","Streptococcus",140,96,145,0.96551724137931,0.662068965517241,0.0196485517241379,0.0553126264842158,136,98,140,0.971428571428571,0.7,0.013218,0.0305944385128028,1,0.526505027548222,NA,NA,0.987390456189268,0,-0.00591133004926103,-0.0379310344827586,FALSE,FALSE,4,1,50,"ns","ns",0.479,0.108753265363725
"Bifidobacterium",0.118452554641286,0.216071211997864,"Bifidobacterium","Bifidobacterium",145,145,145,1,1,0.104753379310345,0.126280655157364,139,137,140,0.992857142857143,0.978571428571429,0.101217142857143,0.109601871237805,0.491228070175439,0.117239048948704,NA,NA,NA,NA,0.00714285714285712,0.0214285714285715,TRUE,TRUE,5,1,50,"ns","ns",0.479,0.108753265363725
"Ruminiclostridium_9",0.113984574564978,0.227353395957045,"Ruminiclostridium_9","Ruminiclostridium_9",94,2,145,0.648275862068965,0.0137931034482759,0.000188137931034483,0.000250737761989207,93,6,140,0.664285714285714,0.0428571428571429,0.000271714285714286,0.000363563385183724,0.803873536940848,0.166998794840115,1,0,NA,NA,-0.0160098522167488,-0.029064039408867,FALSE,FALSE,6,1,50,"ns","ns",0.479,0.108753265363725
"Agathobacter",0.110579980866726,0.198882978824929,"Agathobacter","Agathobacter",134,120,145,0.924137931034483,0.827586206896552,0.0233318620689655,0.0315137793932672,126,102,140,0.9,0.728571428571429,0.0192934285714286,0.0295889742679984,0.533247185835432,0.0468855753628206,1,0,0.964590256460625,0,0.0241379310344827,0.0990147783251232,TRUE,TRUE,7,1,50,"ns","ns",0.479,0.108753265363725
"Lachnoclostridium",0.108314512980223,0.204367230623838,"Lachnoclostridium","Lachnoclostridium",127,81,145,0.875862068965517,0.558620689655172,0.00237765517241379,0.00371131266344184,122,65,140,0.871428571428571,0.464285714285714,0.001716,0.00322094333561195,1,0.12404540224476,1,0,0.964590256460625,0,0.00443349753694577,0.0943349753694581,TRUE,TRUE,8,1,50,"ns","ns",0.479,0.108753265363725
"Ruminococcus_2",0.108106218911815,0.19672991497828,"Ruminococcus_2","Ruminococcus_2",116,101,145,0.8,0.696551724137931,0.0179172413793103,0.0281421809370333,118,98,140,0.842857142857143,0.7,0.0194137142857143,0.0283747662835203,0.358489516976005,1,1,0,1,0,-0.0428571428571428,-0.00344827586206897,FALSE,FALSE,9,1,50,"ns","ns",0.479,0.108753265363725
"Collinsella",0.106089461181761,0.199689632049663,"Collinsella","Collinsella",139,135,145,0.958620689655172,0.931034482758621,0.0556474482758621,0.0560377146782428,135,131,140,0.964285714285714,0.935714285714286,0.0537925714285714,0.0590939932840982,1,1,NA,NA,1,0,-0.00566502463054186,-0.00467980295566506,FALSE,FALSE,10,1,50,"ns","ns",0.479,0.108753265363725
