"","tax_id","mean","sd","taxonomy","nonresponder_present","nonresponder_present_strict","nonresponder_n","nonresponder_prev","nonresponder_prev_strict","nonresponder_mean","nonresponder_sd","responder_present","responder_present_strict","responder_n","responder_prev","responder_prev_strict","responder_mean","responder_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_nonresponder","enriched_nonresponder_strict","rf_rank","rf_top20","rf_n","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"378","RSV3",0.168868617671929,0.298367528979937,"Streptococcus (RSV3)",118,112,120,0.983333333333333,0.933333333333333,0.066234,0.0926434361200752,153,148,160,0.95625,0.925,0.06817825,0.0762037274509678,0.308522295651508,0.819846744752292,NA,NA,1,0,0.0270833333333332,0.0083333333333333,TRUE,TRUE,1,1,50,"ns","ns",0.5105,0.109474179419605
"468","RSV4",0.154736595314166,0.281493804681307,"Streptococcus (RSV4)",101,52,120,0.841666666666667,0.433333333333333,0.002602,0.00565638088408855,137,65,160,0.85625,0.40625,0.002314,0.00443201889058935,0.738457437767564,0.713642052177842,1,0,1,0,-0.0145833333333333,0.0270833333333333,FALSE,TRUE,2,1,50,"ns","ns",0.5105,0.109474179419605
"1","RSV1",0.152514052597879,0.270352303944565,"Bifidobacterium (RSV1)",101,95,120,0.841666666666667,0.791666666666667,0.329235333333333,0.239990450744665,133,125,160,0.83125,0.78125,0.338405,0.254399663650345,0.871459493277195,0.883641909175647,1,0,1,0,0.0104166666666666,0.0104166666666666,TRUE,TRUE,3,1,50,"ns","ns",0.5105,0.109474179419605
"229","RSV2",0.146064080105538,0.260274055819628,"Escherichia/Shigella (RSV2)",113,108,120,0.941666666666667,0.9,0.106059666666667,0.106150226573327,155,145,160,0.96875,0.90625,0.11707,0.113403986796689,0.372542973483205,1,0.921342837646636,0,1,0,-0.0270833333333333,-0.00624999999999998,FALSE,FALSE,4,1,50,"ns","ns",0.5105,0.109474179419605
"538","RSV5",0.145658545339625,0.264727326732587,"Bifidobacterium (RSV5)",97,85,120,0.808333333333333,0.708333333333333,0.0534423333333333,0.120160556600646,123,100,160,0.76875,0.625,0.0596485,0.143410927709206,0.464015955923468,0.161658527028425,0.93027622568044,0,0.67219293831313,0,0.0395833333333333,0.0833333333333334,TRUE,TRUE,5,1,50,"ns","ns",0.5105,0.109474179419605
"93","RSV13",0.132150056725141,0.272562310765695,"Bifidobacterium (RSV13)",71,65,120,0.591666666666667,0.541666666666667,0.0264926666666667,0.0519369111750878,95,89,160,0.59375,0.55625,0.0251565,0.0483517716754096,1,0.809605815173959,1,0,1,0,-0.00208333333333333,-0.0145833333333334,FALSE,FALSE,6,1,50,"ns","ns",0.5105,0.109474179419605
"306","RSV24",0.123163370638503,0.226771230313878,"Enterococcus (RSV24)",62,47,120,0.516666666666667,0.391666666666667,0.010844,0.0284078135304326,106,72,160,0.6625,0.45,0.01031075,0.0289467293760854,0.0189905249408789,0.392597729781706,0.706168367147023,0,0.908532001231824,0,-0.145833333333333,-0.0583333333333333,FALSE,FALSE,7,1,50,"ns","ns",0.5105,0.109474179419605
"287","RSV23",0.118814939283209,0.212446612114344,"Staphylococcus (RSV23)",64,21,120,0.533333333333333,0.175,0.000524,0.00123692652445113,77,29,160,0.48125,0.18125,0.003598,0.0330870257268093,0.400486038912346,1,0.93027622568044,0,1,0,0.0520833333333333,-0.00625000000000001,TRUE,FALSE,8,1,50,"ns","ns",0.5105,0.109474179419605
"183","RSV17",0.118717281643832,0.212070009806174,"Streptococcus (RSV17)",75,60,120,0.625,0.5,0.007232,0.0157388328611728,95,81,160,0.59375,0.50625,0.008619,0.0203085561545315,0.622495738026405,1,0.988067060271742,0,1,0,0.03125,-0.00624999999999998,TRUE,FALSE,9,1,50,"ns","ns",0.5105,0.109474179419605
"379","RSV30",0.118204747726953,0.212444615087908,"Rothia (RSV30)",79,33,120,0.658333333333333,0.275,0.001585,0.00393710574923665,106,53,160,0.6625,0.33125,0.0028705,0.00658256662679736,1,0.360021049979437,1,0,0.908532001231824,0,-0.00416666666666665,-0.05625,FALSE,FALSE,10,1,50,"ns","ns",0.5105,0.109474179419605
