"","mean","sd","tax_id","taxonomy","nonresponder_present","nonresponder_present_strict","nonresponder_n","nonresponder_prev","nonresponder_prev_strict","nonresponder_mean","nonresponder_sd","responder_present","responder_present_strict","responder_n","responder_prev","responder_prev_strict","responder_mean","responder_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_nonresponder","enriched_nonresponder_strict","rf_rank","rf_top20","rf_n","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"Streptococcus",0.500451539884213,0.891230271150568,"Streptococcus","Streptococcus",132,130,132,1,0.984848484848485,0.102048484848485,0.110788009275433,154,151,154,1,0.980519480519481,0.0968332467532468,0.0907041175023127,1,1,NA,NA,NA,NA,0,0.00432900432900429,FALSE,TRUE,1,1,50,"ns","ns",0.523,0.114464056375878
"Veillonella",0.477550658473454,0.841505153593168,"Veillonella","Veillonella",122,103,132,0.924242424242424,0.78030303030303,0.111833636363636,0.16123117610595,140,126,154,0.909090909090909,0.818181818181818,0.0861116883116883,0.125550012422752,0.675262617379579,0.459740121192044,0.866097704899895,0,0.710507460024067,0,0.0151515151515151,-0.037878787878788,TRUE,FALSE,2,1,50,"ns","ns",0.523,0.114464056375878
"Staphylococcus",0.470309328620112,0.836291602816463,"Staphylococcus","Staphylococcus",127,80,132,0.962121212121212,0.606060606060606,0.00761939393939394,0.020013296639434,145,84,154,0.941558441558442,0.545454545454545,0.00797116883116883,0.0217302071596216,0.584377214447104,0.337952253391507,0.866097704899895,0,0.60475666396375,0,0.0205627705627706,0.0606060606060607,TRUE,TRUE,3,1,50,"ns","ns",0.523,0.114464056375878
"Escherichia/Shigella",0.452577284646656,0.805553892587281,"Escherichia/Shigella","Escherichia/Shigella",123,108,132,0.931818181818182,0.818181818181818,0.132726363636364,0.167976617117164,147,140,154,0.954545454545455,0.909090909090909,0.126743636363636,0.140441290661394,0.447335149725154,0.0349773340732574,0.866097704899895,0,0.327222898486381,0,-0.0227272727272728,-0.0909090909090908,FALSE,FALSE,4,1,50,"ns","ns",0.523,0.114464056375878
"Bifidobacterium",0.426867080742525,0.748151544738449,"Bifidobacterium","Bifidobacterium",132,128,132,1,0.96969696969697,0.451186363636364,0.238979399557012,154,153,154,1,0.993506493506494,0.458743636363636,0.244131218873213,1,0.184867607420653,NA,NA,NA,NA,0,-0.0238095238095238,FALSE,FALSE,5,1,50,"ns","ns",0.523,0.114464056375878
"Klebsiella",0.424136190967826,0.744798185573976,"Klebsiella","Klebsiella",115,87,132,0.871212121212121,0.659090909090909,0.0393230303030303,0.116745549853493,138,111,154,0.896103896103896,0.720779220779221,0.0493516883116883,0.103225111670968,0.579215772339442,0.304124048772057,0.866097704899895,0,0.60475666396375,0,-0.0248917748917749,-0.0616883116883117,FALSE,FALSE,6,1,50,"ns","ns",0.523,0.114464056375878
"Rothia",0.404428518232626,0.733128930847737,"Rothia","Rothia",105,48,132,0.795454545454545,0.363636363636364,0.00225545454545455,0.00561816171119925,121,69,154,0.785714285714286,0.448051948051948,0.00272363636363636,0.00515485351828827,0.884817252606464,0.184442063745649,0.921958079272069,0,0.570093651577461,0,0.00974025974025972,-0.0844155844155844,TRUE,FALSE,7,1,50,"ns","ns",0.523,0.114464056375878
"Enterococcus",0.403642001095317,0.713135901408386,"Enterococcus","Enterococcus",89,63,132,0.674242424242424,0.477272727272727,0.0142815151515152,0.0335312660858545,114,75,154,0.74025974025974,0.487012987012987,0.0204111688311688,0.080029084581901,0.240910497136991,0.905804232807067,0.866097704899895,0,0.962416997357509,0,-0.0660173160173161,-0.00974025974025972,FALSE,FALSE,8,1,50,"ns","ns",0.523,0.114464056375878
"Lactobacillus",0.381162562900096,0.684269326627222,"Lactobacillus","Lactobacillus",95,81,132,0.71969696969697,0.613636363636364,0.0297833333333333,0.0505823226018383,103,84,154,0.668831168831169,0.545454545454545,0.0424618181818182,0.092505100184105,0.370907124208274,0.280290541749349,0.866097704899895,0,0.60475666396375,0,0.0508658008658009,0.0681818181818182,TRUE,TRUE,9,1,50,"ns","ns",0.523,0.114464056375878
"Gemella",0.330033431141607,0.59948498461246,"Gemella","Gemella",72,15,132,0.545454545454545,0.113636363636364,0.000433939393939394,0.00121179430243477,89,9,154,0.577922077922078,0.0584415584415584,0.000295584415584416,0.000885642181993823,0.632893632920047,0.133059817955177,0.866097704899895,0,0.502670423386223,0,-0.0324675324675325,0.0551948051948052,FALSE,TRUE,10,1,50,"ns","ns",0.523,0.114464056375878
