"","tax_id","mean","sd","taxonomy","nonresponder_present","nonresponder_present_strict","nonresponder_n","nonresponder_prev","nonresponder_prev_strict","nonresponder_mean","nonresponder_sd","responder_present","responder_present_strict","responder_n","responder_prev","responder_prev_strict","responder_mean","responder_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_nonresponder","enriched_nonresponder_strict","rf_rank","rf_top20","rf_n","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"233","RSV15",0.196118996949978,0.345713888346456,"Veillonella (RSV15)",48,35,92,0.521739130434783,0.380434782608696,0.00852086956521739,0.0265133696173519,25,11,60,0.416666666666667,0.183333333333333,0.00337866666666667,0.0110768960142602,0.245847820972974,0.011434023796152,0.875942048657857,0,0.850483323338874,0,0.105072463768116,0.197101449275362,TRUE,TRUE,1,1,50,"ns","ns",0.496,0.102168409199634
"569","RSV3",0.180985747361946,0.321569027320926,"Streptococcus (RSV3)",88,85,92,0.956521739130435,0.923913043478261,0.0696039130434783,0.0673860757286121,54,53,60,0.9,0.883333333333333,0.0703926666666667,0.0934677340114916,0.193829142073275,0.40577138929232,0.875942048657857,0,0.955905104173159,0,0.0565217391304348,0.0405797101449276,TRUE,TRUE,2,1,50,"ns","ns",0.496,0.102168409199634
"362","RSV2",0.159494658289491,0.282859080558838,"Escherichia/Shigella (RSV2)",89,84,92,0.967391304347826,0.91304347826087,0.118666956521739,0.13183756000472,57,56,60,0.95,0.933333333333333,0.103417333333333,0.11878131574048,0.680935016651692,0.764724083338527,0.947336191978767,0,0.955905104173159,0,0.0173913043478261,-0.0202898550724638,TRUE,FALSE,3,1,50,"ns","ns",0.496,0.102168409199634
"1","RSV1",0.158785556425182,0.288389886478823,"Bifidobacterium (RSV1)",73,68,92,0.793478260869565,0.739130434782609,0.363545217391304,0.300195192863966,40,37,60,0.666666666666667,0.616666666666667,0.280112666666667,0.285371446173357,0.0899902259853587,0.150522552243282,0.875818792516183,0,0.955905104173159,0,0.126811594202899,0.122463768115942,TRUE,TRUE,4,1,50,"ns","ns",0.496,0.102168409199634
"570","RSV30",0.158321939553977,0.283823599150994,"Rothia (RSV30)",59,40,92,0.641304347826087,0.434782608695652,0.00246304347826087,0.00463227941876065,27,16,60,0.45,0.266666666666667,0.00238,0.00589491018605839,0.0291581160595516,0.0402006104922345,0.875818792516183,0,0.850483323338874,0,0.191304347826087,0.168115942028985,TRUE,TRUE,5,1,50,"ns","ns",0.496,0.102168409199634
"435","RSV23",0.128153221247516,0.228589012769492,"Staphylococcus (RSV23)",42,14,92,0.456521739130435,0.152173913043478,0.00134869565217391,0.00618886153272067,31,17,60,0.516666666666667,0.283333333333333,0.00177066666666667,0.00484791266166597,0.50895195014742,0.063930999901495,0.929061602603958,0,0.850483323338874,0,-0.060144927536232,-0.131159420289855,FALSE,FALSE,6,1,50,"ns","ns",0.496,0.102168409199634
"344","RSV19",0.122304253119229,0.216421464978584,"Klebsiella (RSV19)",69,45,92,0.75,0.489130434782609,0.0134717391304348,0.0352446053734639,50,34,60,0.833333333333333,0.566666666666667,0.0175806666666667,0.0384781341326172,0.314235614367405,0.40735779744515,0.875942048657857,0,0.955905104173159,0,-0.0833333333333334,-0.0775362318840579,FALSE,FALSE,7,1,50,"ns","ns",0.496,0.102168409199634
"845","RSV5",0.122288648939411,0.218483209711573,"Bifidobacterium (RSV5)",61,46,92,0.66304347826087,0.5,0.0601095652173913,0.131202230062737,42,33,60,0.7,0.55,0.090054,0.176113067660177,0.72340647250013,0.619200916359976,0.947336191978767,0,0.955905104173159,0,-0.0369565217391304,-0.05,FALSE,FALSE,8,1,50,"ns","ns",0.496,0.102168409199634
"722","RSV4",0.12129687095778,0.21481374945605,"Streptococcus (RSV4)",76,36,92,0.826086956521739,0.391304347826087,0.00205434782608696,0.00339426060645035,48,24,60,0.8,0.4,0.00296866666666667,0.007644217814054,0.675781087607104,1,0.947336191978767,0,1,0,0.0260869565217391,-0.00869565217391305,TRUE,FALSE,9,1,50,"ns","ns",0.496,0.102168409199634
"1114","RSV792",0.12116660808314,0.224017613429521,"Corynebacterium_1 (RSV792)",36,0,92,0.391304347826087,0,0.000109565217391304,0.000205495450838545,19,0,60,0.316666666666667,0,4.26666666666667e-05,8.19645782664407e-05,0.390800826474411,1,0.875942048657857,0,NA,NA,0.0746376811594203,0,TRUE,FALSE,10,1,50,"ns","ns",0.496,0.102168409199634
"1038","RSV7",0.117188530555215,0.207583030245295,"Staphylococcus (RSV7)",57,24,92,0.619565217391304,0.260869565217391,0.00205434782608696,0.00570464420486161,36,13,60,0.6,0.216666666666667,0.003896,0.0191262300324512,0.865456636287522,0.567904283690049,1,0,0.955905104173159,0,0.0195652173913043,0.0442028985507246,TRUE,TRUE,11,1,50,"ns","ns",0.496,0.102168409199634
"363","RSV20",0.117117664000731,0.208664309020725,"Veillonella (RSV20)",52,36,92,0.565217391304348,0.391304347826087,0.011164347826087,0.0305384127520759,32,23,60,0.533333333333333,0.383333333333333,0.0126253333333333,0.027094687418896,0.740265286545299,1,0.947336191978767,0,1,0,0.0318840579710145,0.00797101449275361,TRUE,TRUE,12,1,50,"ns","ns",0.496,0.102168409199634
"694","RSV38",0.113892337330318,0.204355682089042,"Streptococcus (RSV38)",31,19,92,0.33695652173913,0.206521739130435,0.00132391304347826,0.00323107472220736,24,17,60,0.4,0.283333333333333,0.00448133333333333,0.0115071961960238,0.49086571963473,0.330242263893662,0.929061602603958,0,0.955905104173159,0,-0.0630434782608696,-0.0768115942028985,FALSE,FALSE,13,1,50,"ns","ns",0.496,0.102168409199634
"155","RSV13",0.111998647770375,0.204816507382012,"Bifidobacterium (RSV13)",50,43,92,0.543478260869565,0.467391304347826,0.0251773913043478,0.0614020665591583,26,24,60,0.433333333333333,0.4,0.0250513333333333,0.0703586558458117,0.245312043569535,0.504104359259903,0.875942048657857,0,0.955905104173159,0,0.110144927536232,0.0673913043478261,TRUE,TRUE,14,1,50,"ns","ns",0.496,0.102168409199634
"494","RSV26",0.109387339619187,0.19335979468287,"Klebsiella (RSV26)",63,42,92,0.684782608695652,0.456521739130435,0.0105,0.0286845883496907,44,30,60,0.733333333333333,0.5,0.0100826666666667,0.0214465988664369,0.587732403393992,0.621633502348647,0.947336191978767,0,0.955905104173159,0,-0.0485507246376811,-0.0434782608695652,FALSE,FALSE,15,1,50,"ns","ns",0.496,0.102168409199634
"553","RSV29",0.108690366258085,0.192386952634534,"Klebsiella (RSV29)",56,36,92,0.608695652173913,0.391304347826087,0.00554173913043478,0.0140028473249523,41,27,60,0.683333333333333,0.45,0.01337,0.0344564461017979,0.390800826474411,0.503693397912164,0.875942048657857,0,0.955905104173159,0,-0.0746376811594203,-0.058695652173913,FALSE,FALSE,16,1,50,"ns","ns",0.496,0.102168409199634
"456","RSV24",0.107461766072476,0.191908453238162,"Enterococcus (RSV24)",46,30,92,0.5,0.326086956521739,0.00732869565217391,0.0204280452135542,33,17,60,0.55,0.283333333333333,0.0127653333333333,0.0356850984171201,0.619200916359976,0.595977016531955,0.947336191978767,0,0.955905104173159,0,-0.05,0.0427536231884058,FALSE,TRUE,17,1,50,"ns","ns",0.496,0.102168409199634
