"","tax_id","mean","sd","taxonomy","nonresponder_present","nonresponder_present_strict","nonresponder_n","nonresponder_prev","nonresponder_prev_strict","nonresponder_mean","nonresponder_sd","responder_present","responder_present_strict","responder_n","responder_prev","responder_prev_strict","responder_mean","responder_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_nonresponder","enriched_nonresponder_strict","rf_rank","rf_top20","rf_n","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"485","RSV4",0.0800138767062901,0.137909076298974,"Streptococcus (RSV4)",16,10,16,1,0.625,0.0022075,0.00219007305814213,29,13,31,0.935483870967742,0.419354838709677,0.00104645161290323,0.00142061383067813,0.541165587419056,0.227018416057892,0.839739704615777,0,0.820263424518744,0,0.0645161290322581,0.205645161290323,TRUE,TRUE,1,1,16,"ns","ns",0.44547619047619,0.177245195345324
"688","RSV7",0.0587551248800702,0.105191731646043,"Staphylococcus (RSV7)",15,12,16,0.9375,0.75,0.05347,0.0853456339051194,31,29,31,1,0.935483870967742,0.0381367741935484,0.0720530306735762,0.340425531914894,0.160743680159381,0.822003113648158,0,0.820263424518744,0,-0.0625,-0.185483870967742,FALSE,FALSE,2,1,16,"ns","ns",0.44547619047619,0.177245195345324
"372","RSV3",0.0567724290068676,0.102093030525781,"Streptococcus (RSV3)",14,10,16,0.875,0.625,0.0295,0.051688905321484,28,14,31,0.903225806451613,0.451612903225806,0.0175045161290323,0.0362368720907963,1,0.358723188981091,1,0,0.856197800115245,0,-0.0282258064516129,0.173387096774194,FALSE,TRUE,3,1,16,"ns","ns",0.44547619047619,0.177245195345324
"465","RSV38",0.0494826151225301,0.0936517291591564,"Streptococcus (RSV38)",14,7,16,0.875,0.4375,0.00324,0.00621571342110729,23,18,31,0.741935483870968,0.580645161290323,0.00585161290322581,0.00918634461098798,0.456825576947839,0.375902072405856,0.839739704615777,0,0.86109995985548,0,0.133064516129032,-0.143145161290323,TRUE,FALSE,4,1,16,"ns","ns",0.44547619047619,0.177245195345324
"730","RSV8",0.0437145199420614,0.081849286285175,"Staphylococcus (RSV8)",14,11,16,0.875,0.6875,0.027375,0.0416390505815555,30,26,31,0.967741935483871,0.838709677419355,0.0176606451612903,0.0355793151456933,0.26395312981807,0.274006960363343,0.822003113648158,0,0.820263424518744,0,-0.092741935483871,-0.151209677419355,FALSE,FALSE,5,1,16,"ns","ns",0.44547619047619,0.177245195345324
"229","RSV2",0.043232984682941,0.0796663704307773,"Escherichia/Shigella (RSV2)",14,13,16,0.875,0.8125,0.183275,0.196707452968446,30,29,31,0.967741935483871,0.935483870967742,0.198132903225806,0.227011944798705,0.26395312981807,0.320155495101174,0.822003113648158,0,0.820263424518744,0,-0.092741935483871,-0.122983870967742,FALSE,FALSE,6,1,16,"ns","ns",0.44547619047619,0.177245195345324
"70","RSV12",0.0415277887121142,0.078619346994239,"Collinsella (RSV12)",9,8,16,0.5625,0.5,0.045825,0.0925963223171777,22,18,31,0.709677419354839,0.580645161290323,0.0402361290322581,0.0856995224287518,0.346834176695278,0.758305752681877,0.833412220699819,0,1,0,-0.147177419354839,-0.0806451612903226,FALSE,FALSE,7,1,16,"ns","ns",0.44547619047619,0.177245195345324
"1","RSV1",0.0395330915230233,0.0743347586227028,"Bifidobacterium (RSV1)",9,6,16,0.5625,0.375,0.10421,0.178742565868719,12,7,31,0.387096774193548,0.225806451612903,0.0288141935483871,0.0837592107879961,0.355079183406141,0.317680906552811,0.839739704615777,0,0.820263424518744,0,0.175403225806452,0.149193548387097,TRUE,TRUE,8,1,16,"ns","ns",0.44547619047619,0.177245195345324
"144","RSV15",0.0363006192308928,0.0676085790374852,"Veillonella (RSV15)",10,6,16,0.625,0.375,0.00418,0.00660729294038035,14,11,31,0.451612903225806,0.354838709677419,0.0115393548387097,0.0274598856437876,0.358723188981091,1,0.839739704615777,0,1,0,0.173387096774194,0.0201612903225806,TRUE,TRUE,9,1,16,"ns","ns",0.44547619047619,0.177245195345324
"318","RSV26",0.0306655031542496,0.0569732796415764,"Klebsiella (RSV26)",10,5,16,0.625,0.3125,0.0066825,0.0144215059315362,13,11,31,0.419354838709677,0.354838709677419,0.0161225806451613,0.0718005362546243,0.227018416057892,1,0.822003113648158,0,1,0,0.205645161290323,-0.0423387096774194,TRUE,FALSE,10,1,16,"ns","ns",0.44547619047619,0.177245195345324
