"","tax_id","mean","sd","taxonomy","nonresponder_present","nonresponder_present_strict","nonresponder_n","nonresponder_prev","nonresponder_prev_strict","nonresponder_mean","nonresponder_sd","responder_present","responder_present_strict","responder_n","responder_prev","responder_prev_strict","responder_mean","responder_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_nonresponder","enriched_nonresponder_strict","rf_rank","rf_top20","rf_n","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"352","RSV3",0.235944909112515,0.415505150965011,"Streptococcus (RSV3)",138,133,144,0.958333333333333,0.923611111111111,0.0761125,0.0818059295087905,133,130,142,0.936619718309859,0.915492957746479,0.0668216901408451,0.0877397776791923,0.439709636722418,0.831077415152925,0.808676170784384,0,1,0,0.0217136150234742,0.00811815336463229,TRUE,TRUE,1,1,50,"ns","ns",0.4945,0.103936412184459
"1","RSV1",0.230199600984625,0.419903263566716,"Bifidobacterium (RSV1)",115,109,144,0.798611111111111,0.756944444444444,0.369439444444444,0.289324645086164,101,89,142,0.711267605633803,0.626760563380282,0.287489014084507,0.294555356187246,0.0992815161765926,0.0209839177299639,0.721314637253517,0,0.662665828438265,0,0.0873435054773083,0.130183881064163,TRUE,TRUE,2,1,50,"ns","ns",0.4945,0.103936412184459
"216","RSV2",0.185482151264297,0.338513496792465,"Escherichia/Shigella (RSV2)",138,126,144,0.958333333333333,0.875,0.113664722222222,0.134717905154263,133,124,142,0.936619718309859,0.873239436619718,0.115823943661972,0.146595575063877,0.439709636722418,1,0.808676170784384,0,1,0,0.0217136150234742,0.00176056338028174,TRUE,TRUE,3,1,50,"ns","ns",0.4945,0.103936412184459
"205","RSV19",0.157651049032534,0.284498604449644,"Klebsiella (RSV19)",110,69,144,0.763888888888889,0.479166666666667,0.01234,0.0349227799500635,113,72,142,0.795774647887324,0.507042253521127,0.0182850704225352,0.0540540558144808,0.569179273769453,0.72278648642381,0.860675788484141,0,1,0,-0.0318857589984352,-0.0278755868544601,FALSE,FALSE,4,1,50,"ns","ns",0.4945,0.103936412184459
"88","RSV13",0.157393790618837,0.29365708329652,"Bifidobacterium (RSV13)",73,65,144,0.506944444444444,0.451388888888889,0.0232416666666667,0.0612768691115325,57,52,142,0.401408450704225,0.366197183098592,0.0290183098591549,0.0692993497658833,0.0763636510921839,0.150780283528746,0.721314637253517,0,0.816744606447302,0,0.105535993740219,0.0851917057902973,TRUE,TRUE,5,1,50,"ns","ns",0.4945,0.103936412184459
"140","RSV15",0.149292402404563,0.287321038684585,"Veillonella (RSV15)",72,46,144,0.5,0.319444444444444,0.00632722222222222,0.0219648149167685,61,35,142,0.429577464788732,0.246478873239437,0.00580281690140845,0.0203705812896862,0.238589547985904,0.190432602632541,0.771034816877468,0,0.830993531685273,0,0.0704225352112676,0.0729655712050078,TRUE,TRUE,6,1,50,"ns","ns",0.4945,0.103936412184459
"343","RSV29",0.147449391637094,0.26544434808475,"Klebsiella (RSV29)",90,52,144,0.625,0.361111111111111,0.0062075,0.0233533135218014,92,62,142,0.647887323943662,0.436619718309859,0.00990366197183098,0.0269885540876699,0.713487613917721,0.227212996027516,0.881666837198327,0,0.833114318767559,0,-0.022887323943662,-0.075508607198748,FALSE,FALSE,7,1,50,"ns","ns",0.4945,0.103936412184459
"437","RSV4",0.146079495392812,0.258657491627579,"Streptococcus (RSV4)",121,51,144,0.840277777777778,0.354166666666667,0.00189472222222222,0.003383850569624,107,49,142,0.753521126760563,0.345070422535211,0.00224816901408451,0.00559754462631358,0.0781582929316035,0.901721540954321,0.721314637253517,0,1,0,0.0867566510172144,0.00909624413145543,TRUE,TRUE,8,1,50,"ns","ns",0.4945,0.103936412184459
"511","RSV5",0.145437375058945,0.259409585822868,"Bifidobacterium (RSV5)",100,77,144,0.694444444444444,0.534722222222222,0.0528677777777778,0.119812226540506,95,73,142,0.669014084507042,0.514084507042254,0.0825991549295775,0.166521432878148,0.703712531718681,0.812856059008274,0.881666837198327,0,1,0,0.0254303599374022,0.0206377151799687,TRUE,TRUE,9,1,50,"ns","ns",0.4945,0.103936412184459
"306","RSV26",0.142263188306839,0.257132227025989,"Klebsiella (RSV26)",99,63,144,0.6875,0.4375,0.00915722222222222,0.026941875442698,104,61,142,0.732394366197183,0.429577464788732,0.011756338028169,0.0323322559112484,0.43579560263993,0.905553430272782,0.808676170784384,0,1,0,-0.0448943661971831,0.00792253521126762,FALSE,TRUE,10,1,50,"ns","ns",0.4945,0.103936412184459
