"","tax_id","mean","sd","taxonomy","nonresponder_present","nonresponder_n","nonresponder_prev","nonresponder_mean","nonresponder_sd","responder_present","responder_n","responder_prev","responder_mean","responder_sd","fisher_p","fisher_padj","prev_diff","enriched_nonresponder","rf_rank","rf_top20","rf_n","fisher_col","rab.all","rab.win.0","rab.win.1","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","mean_rabund_nonresponders","mean_rabund_responders","crossval_median","crossval_quartile_1","crossval_quartile_3"
"1","Acinetobacter",0.10198418790756,0.182349513263512,"Acinetobacter",14,80,17.5,0,0.2,9,48,18.8,0,0,1,1,-1.3,FALSE,26,0,48,"ns",-1.26869991940424,-1.25510890216911,-1.30255754550217,-0.18271196699756,5.74794066605572,-0.030588979605043,0.48551903689978,0.612474101029976,0.937735201876461,0.628178742537299,0.921191944480457,0.025,0.008,0.473684210526316,0.421052631578947,0.55
"2","Actinomyces",0.118379678365685,0.212086296744017,"Actinomyces",15,80,18.8,0,0.1,10,48,20.8,0.1,0.4,0.819905719711747,1,-2,FALSE,24,0,48,"ns",-1.34439232845434,-1.43735805848423,-1.20122398275098,0.397125146257507,6.47462314752332,0.0574409893230115,0.471354166920452,0.542975941150946,0.929079777571424,0.556235398724455,0.921116322655276,0.027,0.081,0.473684210526316,0.421052631578947,0.55
"3","Anaerococcus",0.0814140254749966,0.153345151053598,"Anaerococcus",14,80,17.5,0,0,4,48,8.3,0,0,0.192938137667766,0.999770349732968,9.2,TRUE,32,0,48,"ns",-1.27284482870502,-1.17209824088132,-1.4431281341372,-0.344492861173812,4.95929052777581,-0.062912819582177,0.47363281273348,0.494662677110136,0.916119784402681,0.496961295738075,0.906557207814374,0.005,0.001,0.473684210526316,0.421052631578947,0.55
"4","Atopobium",0.138526405680492,0.246127890605464,"Atopobium",12,80,15,0.1,0.4,8,48,16.7,0,0,0.806085303081775,1,-1.7,FALSE,21,0,48,"ns",-1.66450169267149,-1.81604758880682,-1.40058581138402,0.57979092640466,6.06632698732336,0.0885519979438131,0.453953791493446,0.525152813285055,0.919518741074469,0.493877060208294,0.908452906231483,0.052,0.011,0.473684210526316,0.421052631578947,0.55
"5","Bacteroides",0.180958254246677,0.32694372061268,"Bacteroides",21,80,26.2,2.6,8.9,14,48,29.2,1.3,5.1,0.838003407652603,1,-3,FALSE,17,1,48,"ns",-0.758696823403149,-0.901666814933296,-0.516053953060069,0.374084071117495,9.9224288072429,0.0366030417711244,0.479166666850951,0.735556854671766,0.951019622367669,0.608376534454243,0.924013429922912,2.643,1.272,0.473684210526316,0.421052631578947,0.55
"6","Bifidobacterium",0.553315979466059,0.974612162457819,"Bifidobacterium",79,80,98.8,45.9,26.6,46,48,95.8,46.7,27.9,0.555680539932509,1,3,TRUE,4,1,48,"ns",15.3305273560663,15.1101387895298,15.7139463016908,0.309717593001606,3.28489061625393,0.0635596988110886,0.457031250382251,0.754672625218436,0.950377612085847,0.453622336379938,0.914667548450933,46.213,46.686,0.473684210526316,0.421052631578947,0.55
"7","Campylobacter",0.0267629875657527,0.050317996828145,"Campylobacter",3,80,3.8,0,0.4,3,48,6.2,0,0.1,0.671063766517777,1,-2.4,FALSE,51,0,48,"ns",-2.13465869773611,-2.27542660422777,-1.90223004975592,0.431776898844854,4.84608480400065,0.0741715710044259,0.457356771212646,0.400763522310638,0.888964191847076,0.410107988697318,0.877133908381029,0.042,0.021,0.473684210526316,0.421052631578947,0.55
"8","Catenibacterium",0.0159557598115166,0.0313953993291691,"Catenibacterium",5,80,6.2,0.1,0.6,2,48,4.2,0,0.1,0.710608013165913,1,2,TRUE,56,0,48,"ns",-2.06127962017085,-2.16354436318035,-1.91475907249042,0.255540620094703,5.04505221685868,0.0376605166243194,0.479166666850951,0.51230621113523,0.916447543265473,0.479356767893653,0.890488034500276,0.083,0.02,0.473684210526316,0.421052631578947,0.55
"9","Citrobacter",0.0304910618849638,0.0583462212880459,"Citrobacter",5,80,6.2,0,0,3,48,6.2,0,0,1,1,0,FALSE,49,0,48,"ns",-2.08094661480315,-2.17005619412252,-1.91960321371911,0.186310607492741,5.0769476937366,0.0335709479715788,0.482915717690801,0.535051168417764,0.914309511462509,0.501064502218735,0.903519484860821,0.003,0.007,0.473684210526316,0.421052631578947,0.55
"10","Clostridioides",0.0588036979126489,0.113845836849741,"Clostridioides",8,80,10,0,0.2,2,48,4.2,0,0.1,0.318570632658548,1,5.8,TRUE,37,0,48,"ns",-2.08259052938036,-2.03304034291032,-2.16950790036101,-0.255416752100686,5.16013506228801,-0.0384815299849998,0.476732834569582,0.472368873058086,0.903524434269586,0.525080889427015,0.908090129883739,0.03,0.016,0.473684210526316,0.421052631578947,0.55
