"","tax_id","mean","sd","taxonomy","nonresponder_present","nonresponder_present_strict","nonresponder_n","nonresponder_prev","nonresponder_prev_strict","nonresponder_mean","nonresponder_sd","responder_present","responder_present_strict","responder_n","responder_prev","responder_prev_strict","responder_mean","responder_sd","fisher_p","fisher_p_strict","fisher_padj","fisher_signif","fisher_padj_strict","fisher_signif_strict","prev_diff","prev_diff_strict","enriched_nonresponder","enriched_nonresponder_strict","rf_rank","rf_top20","rf_n","fisher_col","fisher_col_strict","crossval_mean","crossval_sd"
"804","RSV2",0.0545890736045046,0.102016814779123,"Escherichia/Shigella (RSV2)",93,75,93,1,0.806451612903226,0.053658064516129,0.100248902154436,59,53,61,0.967213114754098,0.868852459016393,0.0974806557377049,0.151734772194432,0.155334861217214,0.382157938480307,NA,NA,0.935280710817529,0,0.0327868852459017,-0.0624008461131677,TRUE,FALSE,1,1,50,"ns","ns",0.527,0.115561868514426
"1867","RSV59",0.0527226018983771,0.0969346739554516,"Bacteroides (RSV59)",31,8,93,0.333333333333333,0.0860215053763441,0.000337204301075269,0.000971156152750307,32,11,61,0.524590163934426,0.180327868852459,0.00277377049180328,0.0121146432281949,0.0200975937556215,0.130915142466041,0.992733425735104,0,0.838519718172961,0,-0.191256830601093,-0.0943063634761149,FALSE,FALSE,2,1,50,"ns","ns",0.527,0.115561868514426
"385","RSV133",0.0524837457317052,0.0982740040675411,"Blautia (RSV133)",89,82,93,0.956989247311828,0.881720430107527,0.00837161290322581,0.010004137545158,58,50,61,0.950819672131147,0.819672131147541,0.00840852459016393,0.0142499798638531,1,0.347756474005563,NA,NA,0.935280710817529,0,0.00616957518068051,0.0620482989599859,TRUE,TRUE,3,1,50,"ns","ns",0.527,0.115561868514426
"573","RSV16",0.0475486972335227,0.089035524058234,"Bifidobacterium (RSV16)",83,70,93,0.89247311827957,0.752688172043011,0.0206851612903226,0.0429828265911769,58,47,61,0.950819672131147,0.770491803278688,0.0214485245901639,0.0291438520581423,0.247769646816189,0.849044907116587,0.9993935310123,0,1,0,-0.0583465538515776,-0.0178036312356777,FALSE,FALSE,4,1,50,"ns","ns",0.527,0.115561868514426
"2390","RSV88",0.0470779275149706,0.090537291857977,"Bacteroides (RSV88)",40,16,93,0.43010752688172,0.172043010752688,0.000713118279569892,0.00155262049066467,34,21,61,0.557377049180328,0.344262295081967,0.0024655737704918,0.00479839435804317,0.139589711870021,0.020210094909064,0.9993935310123,0,0.776378136601345,0,-0.127269522298607,-0.172219284329279,FALSE,FALSE,5,1,50,"ns","ns",0.527,0.115561868514426
"1674","RSV499",0.0439662105611165,0.087887469494441,"Butyricicoccus (RSV499)",78,53,93,0.838709677419355,0.56989247311828,0.00191010752688172,0.00212892833554291,44,27,61,0.721311475409836,0.442622950819672,0.00120065573770492,0.00149438936119123,0.104013811430129,0.139589711870021,0.992733425735104,0,0.838519718172961,0,0.117398202009519,0.127269522298607,TRUE,TRUE,6,1,50,"ns","ns",0.527,0.115561868514426
"256","RSV12",0.0412606515857297,0.0754365137329629,"Collinsella (RSV12)",88,83,93,0.946236559139785,0.89247311827957,0.0513535483870968,0.0554059561357402,59,56,61,0.967213114754098,0.918032786885246,0.045904262295082,0.0581291868301119,0.703937167857649,0.782655879506036,1,0,1,0,-0.0209765556143133,-0.025559668605676,FALSE,FALSE,7,1,50,"ns","ns",0.527,0.115561868514426
"2139","RSV73",0.0411743533099617,0.0764419142974999,"Faecalibacterium (RSV73)",87,80,93,0.935483870967742,0.860215053763441,0.0129832258064516,0.0145396457376622,59,50,61,0.967213114754098,0.819672131147541,0.0115127868852459,0.020329595514188,0.479573905948411,0.504768091679955,0.9993935310123,0,0.935280710817529,0,-0.0317292437863564,0.0405429226158999,FALSE,TRUE,8,1,50,"ns","ns",0.527,0.115561868514426
"1582","RSV455",0.0409950417165762,0.0761337736112146,"Senegalimassilia (RSV455)",61,47,93,0.655913978494624,0.505376344086022,0.00252774193548387,0.00345669486806974,31,24,61,0.508196721311475,0.39344262295082,0.00176786885245902,0.00398440171784677,0.0926268192951399,0.189401585291996,0.992733425735104,0,0.881331110627569,0,0.147717257183148,0.111933721135202,TRUE,TRUE,9,1,50,"ns","ns",0.527,0.115561868514426
"789","RSV197",0.0408495089291538,0.0759062184453598,"unassigned Firmicutes (RSV197)",79,61,93,0.849462365591398,0.655913978494624,0.00487913978494624,0.00849672259781151,49,32,61,0.80327868852459,0.524590163934426,0.00289573770491803,0.00446999047687889,0.512210151094953,0.129707924397065,0.9993935310123,0,0.838519718172961,0,0.0461836770668077,0.131323814560197,TRUE,TRUE,10,1,50,"ns","ns",0.527,0.115561868514426
