"","tax_id","mean","sd","taxonomy","nonresponder_present","nonresponder_n","nonresponder_prev","nonresponder_mean","nonresponder_sd","responder_present","responder_n","responder_prev","responder_mean","responder_sd","fisher_p","fisher_padj","prev_diff","enriched_nonresponder","rf_rank","rf_top20","rf_n","fisher_col","rab.all","rab.win.0","rab.win.1","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","mean_rabund_nonresponders","mean_rabund_responders","crossval_median","crossval_quartile_1","crossval_quartile_3"
"1","RSV1",0.033623930377038,0.0681458047618597,"Bifidobacterium (RSV1)",51,209,24.4,1.4,7.9,26,77,33.8,1.6,6.9,0.133006007363947,0.906982158406419,-9.4,FALSE,39,0,50,"ns",-0.110925379744439,-0.255608137764343,0.320787586004677,0.864552222322008,9.69479984735965,0.0855048704827198,0.446428571614534,0.16612516118248,0.896046237627208,0.232338248568729,0.907547582003801,1.432,1.653,0.45,0.4,0.55
"2","RSV10",0.0037689275508524,0.0100530660855172,"Veillonella (RSV10)",2,209,1,0,0.6,4,77,5.2,0,0,0.0468529861923836,0.796199735738146,-4.2,FALSE,691,0,50,"ns",-1.20246269695978,-1.24137084011932,-1.08073858825419,0.119870745868074,4.72733541977186,0.0207941886949237,0.487215909134805,0.514351174353254,0.938526822123061,0.481096918075639,0.936446561189955,0.07,0.001,0.45,0.4,0.55
"3","RSV100",0.00857587119867173,0.0173426840592518,"Megamonas (RSV100)",50,209,23.9,0.6,2.4,14,77,18.2,0.4,2,0.34019033097609,0.985855467107253,5.7,TRUE,392,0,50,"ns",-0.360763980019833,-0.295745248250119,-0.529226541528628,-0.336313262652375,8.84737142665204,-0.0389222052322772,0.476461039041991,0.496611597791504,0.948327932802754,0.485956312508237,0.945196361132326,0.639,0.477,0.45,0.4,0.55
"4","RSV1003",0.0125318603333153,0.0282800670367018,"Lachnospiraceae_UCG-010 (RSV1003)",52,209,24.9,0,0.1,26,77,33.8,0,0.2,0.137775390981918,0.906982158406419,-8.9,FALSE,263,0,50,"ns",0.190723590324088,0.0350101340592897,0.649039550289084,0.582782030979461,7.05108887089018,0.0780607657577244,0.459525258812905,0.347464319358383,0.925508594374238,0.340125884721126,0.92402450090978,0.039,0.052,0.45,0.4,0.55
"5","RSV1004",0.0029937149975471,0.00842688455998219,"Megasphaera (RSV1004)",15,209,7.2,0.1,0.4,7,77,9.1,0.1,0.6,0.619225029915106,0.991514050944735,-1.9,FALSE,767,0,50,"ns",-0.928886633419197,-0.942271464690039,-0.900702226471934,0.108991741433293,5.68029670388648,0.0157301766483327,0.48995739504359,0.567267655216944,0.953601659603039,0.58031480969078,0.95624625242171,0.081,0.144,0.45,0.4,0.55
"6","RSV10042",0.00107844468239031,0.00296408364572849,"Allisonella (RSV10042)",4,209,1.9,0,0,4,77,5.2,0,0,0.217415494452748,0.955389481202835,-3.3,FALSE,1030,0,50,"ns",-1.1735530349117,-1.18797783292055,-1.13025970650684,0.104929085110181,4.73438263463551,0.0187391077324873,0.488230519520928,0.512058656539126,0.934731921636542,0.506742641900833,0.941327797075625,0.001,0.001,0.45,0.4,0.55
"7","RSV1007",0.00328972470662858,0.00782516399872085,"Ruminococcaceae_UCG-014 (RSV1007)",16,209,7.7,0,0,4,77,5.2,0,0,0.605427102175109,0.990566254692059,2.5,TRUE,738,0,50,"ns",-1.01889339812724,-0.988170097283577,-1.11077589073633,-0.108573162205941,5.20616587464266,-0.0180138469741222,0.489650974061501,0.554563114084372,0.950401149136531,0.542322436275612,0.95271396876546,0.01,0.007,0.45,0.4,0.55
"8","RSV1008",0.0159767101182689,0.0301890510590485,"unassigned Firmicutes (RSV1008)",110,209,52.6,0,0.2,36,77,46.8,0,0.1,0.424380924348603,0.990566254692059,5.8,TRUE,188,0,50,"ns",3.40212539299201,3.46118395195895,3.2553098560587,-0.157099561078861,6.21975134366432,-0.0244478828255378,0.486810064980357,0.668162424809437,0.965264778157845,0.638640219719244,0.966265757945284,0.046,0.05,0.45,0.4,0.55
"9","RSV1013",0.00664788103366891,0.0170309936314563,"Prevotella_9 (RSV1013)",17,209,8.1,0,0.1,7,77,9.1,0.1,0.4,0.811624435423927,1,-1,FALSE,492,0,50,"ns",-0.888064320751866,-0.879278735072033,-0.910695748253442,-0.01726988819936,5.81027203038164,-0.00231367581637759,0.498782467536645,0.566899440716292,0.956408063471758,0.546401387215648,0.951188606491794,0.024,0.093,0.45,0.4,0.55
"10","RSV1014",0.00869605385067145,0.0214577769285671,"Prevotella_2 (RSV1014)",21,209,10,0,0.1,15,77,19.5,0.2,1.7,0.0436181952732663,0.796199735738146,-9.5,FALSE,388,0,50,"ns",-0.740525358763319,-0.832686793548495,-0.44152187729542,0.589342909862875,6.46544182725019,0.0809626885301085,0.452627307934302,0.217964270705102,0.893304246379423,0.320212440656036,0.915841824562603,0.018,0.236,0.45,0.4,0.55
"11","RSV1016",0.0179441562258246,0.0380139517002638,"Ruminococcaceae_NK4A214_group (RSV1016)",91,209,43.5,0,0.1,27,77,35.1,0,0,0.223924021936088,0.955389481202835,8.4,TRUE,157,0,50,"ns",1.38676721562852,1.59519652835834,0.889485265282087,-0.312484631177439,6.7982572463339,-0.0432555505015083,0.478798945092126,0.503273799950887,0.945498510158003,0.488869136237334,0.945400119620222,0.028,0.018,0.45,0.4,0.55
"12","RSV1017",0.00615215868871695,0.0155056603957246,"Parabacteroides (RSV1017)",14,209,6.7,0,0,5,77,6.5,0,0,1,1,0.2,TRUE,513,0,50,"ns",-0.987626613847796,-0.980901615226477,-1.00940914952268,-0.0879685152318945,4.88173497782588,-0.0135003489954652,0.49340637048316,0.539211894435601,0.953791866140276,0.555557499897198,0.957713168945077,0.001,0.001,0.45,0.4,0.55
"13","RSV102",0.0576831465809169,0.112676725921797,"Faecalibacterium (RSV102)",194,209,92.8,1.3,1.8,72,77,93.5,1,1.7,1,1,-0.700000000000003,FALSE,1,1,50,"ns",9.82517886080731,9.84196149811537,9.77023957398188,-0.288946370818011,3.67782871332894,-0.0530998631237635,0.466828971508073,0.624270333500872,0.965371214850676,0.373329107477459,0.940614191103943,1.335,1.021,0.45,0.4,0.55
