"","FP","TP","TN","FN","accuracy"
"B1.F1",5,5,4,4,0.5
"B1.F2",5,6,3,3,0.529411764705882
"B1.F3",5,2,4,7,0.333333333333333
"B1.F4",5,7,4,2,0.611111111111111
"B1.F5",5,3,4,5,0.411764705882353
"B1.F11",4,4,5,5,0.5
"B1.F21",3,5,6,4,0.611111111111111
"B1.F31",2,5,7,4,0.666666666666667
"B1.F41",4,2,4,6,0.375
"B1.F51",4,5,5,4,0.555555555555556
"B1.F12",6,6,3,3,0.5
"B1.F22",2,7,7,2,0.777777777777778
"B1.F32",4,2,4,6,0.375
"B1.F42",6,8,3,1,0.611111111111111
"B1.F52",7,6,2,3,0.444444444444444
"B1.F13",4,6,5,3,0.611111111111111
"B1.F23",2,3,7,6,0.555555555555556
"B1.F33",6,6,3,3,0.5
"B1.F43",5,6,3,3,0.529411764705882
"B1.F53",3,4,6,4,0.588235294117647
"B1.F14",2,5,7,4,0.666666666666667
"B1.F24",3,3,5,6,0.470588235294118
"B1.F34",5,5,4,3,0.529411764705882
"B1.F44",4,4,5,5,0.5
"B1.F54",3,6,6,3,0.666666666666667
"B1.F15",4,4,4,5,0.470588235294118
"B1.F25",6,4,3,5,0.388888888888889
"B1.F35",4,6,5,3,0.611111111111111
"B1.F45",4,3,5,5,0.470588235294118
"B1.F55",3,4,6,5,0.555555555555556
"B1.F16",5,4,4,5,0.444444444444444
"B1.F26",2,3,7,5,0.588235294117647
"B1.F36",5,5,3,4,0.470588235294118
"B1.F46",5,7,4,2,0.611111111111111
"B1.F56",6,5,3,4,0.444444444444444
"B1.F17",3,3,5,6,0.470588235294118
"B1.F27",5,2,4,6,0.352941176470588
"B1.F37",7,3,2,6,0.277777777777778
"B1.F47",6,5,3,4,0.444444444444444
"B1.F57",8,5,1,4,0.333333333333333
"B1.F18",2,2,7,7,0.5
"B1.F28",6,3,3,5,0.352941176470588
"B1.F38",6,7,3,2,0.555555555555556
"B1.F48",7,7,2,2,0.5
"B1.F58",5,2,3,7,0.294117647058824
"B1.F19",4,1,5,8,0.333333333333333
"B1.F29",4,7,5,2,0.666666666666667
"B1.F39",3,2,5,6,0.4375
"B1.F49",5,7,4,2,0.611111111111111
"B1.F59",3,7,6,2,0.722222222222222
"B1.F110",5,5,3,4,0.470588235294118
"B1.F210",7,6,2,3,0.444444444444444
"B1.F310",4,3,5,5,0.470588235294118
"B1.F410",5,5,4,4,0.5
"B1.F510",4,4,5,5,0.5
"B1.F111",5,5,4,3,0.529411764705882
"B1.F211",5,4,4,5,0.444444444444444
"B1.F311",3,6,6,3,0.666666666666667
"B1.F411",3,7,6,2,0.722222222222222
"B1.F511",6,4,2,5,0.352941176470588
"B1.F112",3,7,5,2,0.705882352941177
"B1.F212",2,3,7,6,0.555555555555556
"B1.F312",6,7,3,2,0.555555555555556
"B1.F412",4,2,5,7,0.388888888888889
"B1.F512",5,5,4,3,0.529411764705882
"B1.F113",3,1,5,8,0.352941176470588
"B1.F213",3,7,6,1,0.764705882352941
"B1.F313",3,4,6,5,0.555555555555556
"B1.F413",7,5,2,4,0.388888888888889
"B1.F513",4,5,5,4,0.555555555555556
"B1.F114",8,7,1,1,0.470588235294118
"B1.F214",3,3,6,6,0.5
"B1.F314",3,2,6,7,0.444444444444444
"B1.F414",7,4,2,5,0.333333333333333
"B1.F514",4,3,4,6,0.411764705882353
"B1.F115",4,5,5,4,0.555555555555556
"B1.F215",3,2,6,7,0.444444444444444
"B1.F315",4,6,5,3,0.611111111111111
"B1.F415",3,6,5,3,0.647058823529412
"B1.F515",4,5,5,3,0.588235294117647
"B1.F116",5,7,4,2,0.611111111111111
"B1.F216",3,5,6,3,0.647058823529412
"B1.F316",4,5,4,4,0.529411764705882
"B1.F416",3,3,6,6,0.5
"B1.F516",4,5,5,4,0.555555555555556
"B1.F117",4,4,4,5,0.470588235294118
"B1.F217",3,7,6,2,0.722222222222222
"B1.F317",3,2,6,6,0.470588235294118
"B1.F417",4,8,5,1,0.722222222222222
"B1.F517",5,6,4,3,0.555555555555556
"B1.F118",6,8,3,1,0.611111111111111
"B1.F218",3,4,6,5,0.555555555555556
"B1.F318",5,4,3,4,0.4375
"B1.F418",2,5,7,4,0.666666666666667
"B1.F518",2,4,7,5,0.611111111111111
"B1.F119",3,6,5,3,0.647058823529412
"B1.F219",3,4,6,4,0.588235294117647
"B1.F319",3,5,6,4,0.611111111111111
"B1.F419",4,4,5,5,0.5
"B1.F519",3,6,6,3,0.666666666666667
