feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
t1812935	age_at_first_dose	age_at_first_dose	0.0163106167647003	0.00143271586826235	149	111	9.66884643495569e-22	1.42132042593849e-18
t2500542	age_at_first_dose	age_at_first_dose	0.00279946343328326	0.000284957993222037	149	11	1.06223151024545e-17	7.80740160030403e-15
t61645	age_at_first_dose	age_at_first_dose	0.00252843345620706	0.000289655657467108	149	74	6.3418418577768e-15	3.10750251031063e-12
t315405	breastfed_child	nonexclusive	0.0160447818116204	0.00269615154910602	149	122	1.98542255083696e-08	7.29642787432582e-06
t158836	breastfed_child	nonexclusive	0.0341086459923371	0.00610098565048477	149	125	1.12150138409513e-07	3.29721406923967e-05
t150055	breastfed_child	nonexclusive	0.0176418299823674	0.00353010281766608	149	101	1.68272262555812e-06	0.000412267043261739
t69966	breastfed_child	nonexclusive	0.00631748883928629	0.00135712714592191	149	26	7.36101760130561e-06	0.00154581369627418
t1358	breastfed_child	nonexclusive	0.00652663612581223	0.00144584123591336	149	65	1.32440905528304e-05	0.00243360163908259
t2058152	breastfed_child	nonexclusive	0.0100600773960235	0.00226102907782978	149	67	1.72745382753339e-05	0.00282150791830454
t83655	breastfed_child	nonexclusive	0.00275166698210039	0.0006309616806041	149	62	2.47119772147859e-05	0.00363266065057352
t102684	breastfed_child	nonexclusive	0.0413423270273486	0.00962872615179363	149	125	3.23786412730729e-05	0.00432696387921975
t197614	breastfed_child	nonexclusive	0.0195530318525132	0.00474477385792	149	53	6.38356298530397e-05	0.00781986465699736
t2684658	breastfed_child	nonexclusive	0.00450300265893619	0.00112881838797102	149	31	0.000105791306277996	0.0119625554022042
t61645	breastfed_child	nonexclusive	0.00507044704304204	0.00129808745243088	149	74	0.000144565281245404	0.0151793545307674
t550	breastfed_child	nonexclusive	0.0640977293389752	0.0164914559932605	149	120	0.000155383012430071	0.0152275352181469
t33945	age_at_first_dose	age_at_first_dose	0.00419743951191623	0.00109329669755725	149	74	0.000185249955378528	0.0170198396504023
t2698804	breastfed_child	nonexclusive	0.00506649542854757	0.00140496125905636	149	41	0.000429463066375983	0.0371359239748644
t2582830	breastfed_child	nonexclusive	0.00597708497749801	0.00168790328458458	149	37	0.000539313946649808	0.0440439723097343
t470	breastfed_child	nonexclusive	0.00764450165463128	0.00217297993531166	149	60	0.000584450511020805	0.0452180132210833
t28901	age_at_first_dose	age_at_first_dose	0.00259950191391539	0.000745138032886633	149	137	0.000646822757808625	0.047541472698934
t573	breastfed_child	nonexclusive	0.168723126197585	0.0487644660476506	149	145	0.000713686613430907	0.0499580629401635
t216816	breastfed_child	nonexclusive	-0.328173185703666	0.0977843742587077	149	149	0.00101440558317856	0.0677807366942038
t1353	breastfed_child	nonexclusive	0.00879428585176333	0.00268162542167629	149	29	0.00130826266481757	0.083615048577471
t197	breastfed_child	nonexclusive	0.0229571158866004	0.00721086011593117	149	15	0.00178715011257597	0.101042717903334
