feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
t216816	breastfed_child	nonexclusive	-0.431721126337883	0.0837288347221157	149	149	8.30559614751935e-07	0.000423585403523487
t550	breastfed_child	nonexclusive	0.0832406094398951	0.0181198732858515	149	136	9.51147394315909e-06	0.00121271292775278
t28901	age_at_first_dose	age_at_first_dose	0.00368923246365272	0.000787137845667243	149	137	6.43560085399194e-06	0.00121271292775278
t69966	breastfed_child	nonexclusive	0.00631748883928629	0.00135712714592191	149	26	7.36101760130561e-06	0.00121271292775278
t1358	breastfed_child	nonexclusive	0.00652663612581223	0.00144584123591336	149	65	1.32440905528304e-05	0.0013508972363887
t83655	breastfed_child	nonexclusive	0.00275166698210039	0.0006309616806041	149	62	2.47119772147859e-05	0.0021005180632568
t550	age_at_first_dose	age_at_first_dose	0.0145814565512521	0.00404327443424962	149	136	0.000429156577385955	0.031267122066691
t573	breastfed_child	nonexclusive	0.167047704958523	0.0514024893405722	149	146	0.00144199410135591	0.0874375350487536
t197	breastfed_child	nonexclusive	0.0229110633729499	0.00723440607647935	149	24	0.00188590761869861	0.0874375350487536
t28141	breastfed_child	nonexclusive	0.0093930514015154	0.00292999963476426	149	54	0.00166385172665149	0.0874375350487536
t83655	age_at_first_dose	age_at_first_dose	0.000448536312805489	0.000140792995178931	149	62	0.00177510010279111	0.0874375350487536
t907	breastfed_child	nonexclusive	0.0203523594419109	0.00652133378466114	149	75	0.00218468438967716	0.0928490865612794
t202956	breastfed_child	nonexclusive	0.00796601781538597	0.00273084021255295	149	89	0.00410876225945418	0.161189904024741
