feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
g723	age_at_first_dose	age_at_first_dose	0.000146284189899609	1.57379025497575e-05	149	13	2.38062554748932e-16	2.80532914516141e-12
g1804	age_at_first_dose	age_at_first_dose	0.000209566386177669	3.30199068763606e-05	149	22	2.77183727453223e-09	1.63316652215439e-05
g1333	breastfed_child	nonexclusive	-0.00276147218169919	0.000475703231075714	149	149	4.03337840032113e-08	0.000158431103564614
g83	breastfed_child	nonexclusive	0.00133721196166866	0.000235498608674644	149	32	7.40604703280697e-08	0.000218182145586493
g2341	breastfed_child	nonexclusive	-0.00429121495203191	0.000765289551304619	149	148	1.03678110576384e-07	0.000244348571006423
g2288	breastfed_child	nonexclusive	-0.00369544836003859	0.000697377650514067	149	149	4.34633285269579e-07	0.000716697906690482
g2090	breastfed_child	nonexclusive	-0.00237324671473596	0.000449961212751054	149	149	4.86556623686682e-07	0.000716697906690482
g899	breastfed_child	nonexclusive	-0.00231845280643213	0.000437721265469783	149	149	4.39469326074515e-07	0.000716697906690482
g631	breastfed_child	nonexclusive	-0.0047603895095349	0.000914847294501726	149	148	6.71111139511204e-07	0.000878708185333337
g1251	breastfed_child	nonexclusive	-0.00272077503135101	0.000532064991005209	149	149	1.00517164591796e-06	0.00107681297049975
g1277	breastfed_child	nonexclusive	-0.0029795351471013	0.000581067876107267	149	149	9.4381740536265e-07	0.00107681297049975
g1097	breastfed_child	nonexclusive	-0.00265331876354204	0.000521583322086316	149	149	1.1317290922854e-06	0.00111135796862426
g1784	breastfed_child	nonexclusive	0.00242436227384808	0.000478954379656958	149	109	1.26638324209106e-06	0.00114792770190777
g2352	breastfed_child	nonexclusive	-0.00481851519668879	0.000955431494569146	149	149	1.37469409816036e-06	0.00115709966090869
g2145	breastfed_child	nonexclusive	-0.0027189761102165	0.00054145127518562	149	149	1.51289391088196e-06	0.00118852945638887
g59	breastfed_child	nonexclusive	-0.00226812820505386	0.000455221921924539	149	149	1.79817710230159e-06	0.00120222647695365
g897	breastfed_child	nonexclusive	-0.0025264713789944	0.000508243001043821	149	149	1.89120151610326e-06	0.00120222647695365
g312	breastfed_child	nonexclusive	-0.00305849011620862	0.000619036576937317	149	149	2.15949931364815e-06	0.00120222647695365
g302	breastfed_child	nonexclusive	-0.00493537801837746	0.000996429479963778	149	148	2.0459463200605e-06	0.00120222647695365
g2293	breastfed_child	nonexclusive	-0.00488672317521984	0.000982755437591174	149	148	1.87894500664928e-06	0.00120222647695365
g2363	breastfed_child	nonexclusive	-0.00314892838811445	0.00063980253172889	149	149	2.34650449507248e-06	0.00120222647695365
g1820	breastfed_child	nonexclusive	-0.00553481229055164	0.00111926617203974	149	146	2.11914439253999e-06	0.00120222647695365
g763	breastfed_child	nonexclusive	-0.00210203928395194	0.000426335580239477	149	143	2.25842886313181e-06	0.00120222647695365
g2259	breastfed_child	nonexclusive	-0.00420553979641786	0.00085836311862697	149	149	2.5852074871202e-06	0.00126933687617602
g1375	breastfed_child	nonexclusive	-0.00488658383165383	0.00100150215187956	149	145	2.82281527491114e-06	0.00133056220798212
g1021	breastfed_child	nonexclusive	-0.00492680056076379	0.00101199603281296	149	145	2.95888469560047e-06	0.00134105758665215
g960	breastfed_child	nonexclusive	-0.00217172603737896	0.000450109786604002	149	149	3.57106445154199e-06	0.00155857124062855
g1975	breastfed_child	nonexclusive	-0.00255096731569171	0.000531484362863562	149	149	3.97951715255547e-06	0.00155988534343023
g49	breastfed_child	nonexclusive	-0.00220983054924454	0.000461096890055339	149	149	4.10356802837212e-06	0.00155988534343023
