feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
t216816	breastfed_child	nonexclusive	-0.394754571899548	0.082205320379536	149	149	3.93950755048721e-06	0.000502287212687119
t550	breastfed_child	nonexclusive	0.0868657888146876	0.0177612279428689	149	136	2.6852979368097e-06	0.000502287212687119
t28901	age_at_first_dose	age_at_first_dose	0.0038161698071888	0.000787961563567609	149	137	3.30126227598148e-06	0.000502287212687119
t69966	breastfed_child	nonexclusive	0.00669178514668626	0.00132650909732419	149	26	1.36636302493303e-06	0.000502287212687119
t1358	breastfed_child	nonexclusive	0.00627096867510128	0.00141232223845708	149	65	1.79320218379096e-05	0.00182906622746678
t83655	breastfed_child	nonexclusive	0.00268084621664627	0.000617592824807415	149	62	2.68112738379411e-05	0.00227895827622499
t550	age_at_first_dose	age_at_first_dose	0.0145118791133313	0.00408263637890494	149	136	0.000514696613304122	0.037499324683586
t197	breastfed_child	nonexclusive	0.0240356236040427	0.00708455394980776	149	24	0.0008970252737045	0.0552990284769825
t28141	breastfed_child	nonexclusive	0.00963229250180066	0.00286024484208563	149	54	0.000975865208417338	0.0552990284769825
t34062	breastfed_child	nonexclusive	0.00258015838812888	0.000783625206422722	149	59	0.00125283535749049	0.063894603232015
t83655	age_at_first_dose	age_at_first_dose	0.000447063365453049	0.000141961295807915	149	62	0.00199632828165509	0.0925570385130997
t202956	breastfed_child	nonexclusive	0.00798237060477133	0.00267038698148927	149	89	0.00329719072756781	0.140130605921632
t1736	birth_weight	birth_weight	0.00505879618712079	0.00175748116508749	149	80	0.00461484438939879	0.181043895276414
t573	breastfed_child	nonexclusive	0.143143063796821	0.0504152887999128	149	146	0.0051855978161369	0.188903920444987
t2093856	mode_delivery	vaginal	0.00275917682956335	0.000985535078705472	149	34	0.00582778945917623	0.198144841611992
