"","FP","TP","TN","FN","accuracy"
"B1.F1",2,0,1,3,0.166666666666667
"B1.F2",2,1,1,2,0.333333333333333
"B1.F3",1,0,2,3,0.333333333333333
"B1.F4",3,1,0,1,0.2
"B1.F5",1,0,1,3,0.2
"B1.F11",0,0,3,3,0.5
"B1.F21",3,1,0,2,0.166666666666667
"B1.F31",3,2,0,0,0.4
"B1.F41",0,0,3,3,0.5
"B1.F51",2,0,0,3,0
"B1.F12",1,2,2,1,0.666666666666667
"B1.F22",2,1,1,1,0.4
"B1.F32",1,1,1,2,0.4
"B1.F42",2,1,1,2,0.333333333333333
"B1.F52",2,1,1,2,0.333333333333333
"B1.F13",0,0,2,3,0.4
"B1.F23",2,2,1,1,0.5
"B1.F33",2,0,1,3,0.166666666666667
"B1.F43",3,1,0,2,0.166666666666667
"B1.F53",3,1,0,1,0.2
"B1.F14",1,1,2,2,0.5
"B1.F24",0,2,2,0,1
"B1.F34",2,2,1,1,0.5
"B1.F44",2,0,1,3,0.166666666666667
"B1.F54",3,2,0,1,0.333333333333333
"B1.F15",2,1,0,2,0.2
"B1.F25",1,1,2,2,0.5
"B1.F35",1,1,2,2,0.5
"B1.F45",1,1,2,2,0.5
"B1.F55",1,1,2,1,0.6
"B1.F16",2,0,1,3,0.166666666666667
"B1.F26",3,0,0,2,0
"B1.F36",0,1,2,2,0.6
"B1.F46",3,3,0,0,0.5
"B1.F56",3,0,0,3,0
"B1.F17",1,2,2,1,0.666666666666667
"B1.F27",0,2,3,1,0.833333333333333
"B1.F37",1,0,2,3,0.333333333333333
"B1.F47",2,0,1,2,0.2
"B1.F57",0,1,2,2,0.6
"B1.F18",2,2,1,1,0.5
"B1.F28",2,0,0,2,0
"B1.F38",3,2,0,1,0.333333333333333
"B1.F48",0,1,3,2,0.666666666666667
"B1.F58",2,2,1,1,0.5
"B1.F19",1,2,2,1,0.666666666666667
"B1.F29",2,1,1,1,0.4
"B1.F39",2,3,1,0,0.666666666666667
"B1.F49",0,1,2,2,0.6
"B1.F59",2,1,1,2,0.333333333333333
"B1.F110",0,0,2,3,0.4
"B1.F210",2,2,1,0,0.6
"B1.F310",2,2,1,1,0.5
"B1.F410",2,2,1,1,0.5
"B1.F510",1,1,2,2,0.5
"B1.F111",2,2,1,1,0.5
"B1.F211",1,2,1,1,0.6
"B1.F311",0,0,3,3,0.5
"B1.F411",0,1,3,2,0.666666666666667
"B1.F511",2,1,1,1,0.4
"B1.F112",2,1,1,2,0.333333333333333
"B1.F212",2,1,1,1,0.4
"B1.F312",2,1,1,2,0.333333333333333
"B1.F412",0,0,2,3,0.4
"B1.F512",1,0,2,3,0.333333333333333
"B1.F113",1,0,1,3,0.2
"B1.F213",3,2,0,0,0.4
"B1.F313",1,1,2,2,0.5
"B1.F413",2,0,1,3,0.166666666666667
"B1.F513",1,1,2,2,0.5
"B1.F114",2,0,1,3,0.166666666666667
"B1.F214",1,1,2,2,0.5
"B1.F314",1,0,2,3,0.333333333333333
"B1.F414",1,0,2,2,0.4
"B1.F514",1,0,1,3,0.2
"B1.F115",2,0,1,3,0.166666666666667
"B1.F215",3,1,0,2,0.166666666666667
"B1.F315",3,2,0,1,0.333333333333333
"B1.F415",2,1,0,2,0.2
"B1.F515",2,0,1,2,0.2
"B1.F116",2,0,1,2,0.2
"B1.F216",0,1,2,2,0.6
"B1.F316",3,2,0,1,0.333333333333333
"B1.F416",1,1,2,2,0.5
"B1.F516",1,2,2,1,0.666666666666667
"B1.F117",1,1,2,2,0.5
"B1.F217",3,3,0,0,0.5
"B1.F317",1,0,1,2,0.25
"B1.F417",1,1,2,2,0.5
"B1.F517",2,3,1,0,0.666666666666667
"B1.F118",2,2,1,1,0.5
"B1.F218",2,0,1,3,0.166666666666667
"B1.F318",0,2,2,1,0.8
"B1.F418",1,1,2,2,0.5
"B1.F518",3,2,0,0,0.4
"B1.F119",1,0,1,3,0.2
"B1.F219",3,2,0,1,0.333333333333333
"B1.F319",3,0,0,2,0
"B1.F419",0,0,3,3,0.5
"B1.F519",2,0,1,3,0.166666666666667
