"","FP","TP","TN","FN","accuracy"
"B1.F1",3,4,3,1,0.636363636363636
"B1.F2",4,4,2,2,0.5
"B1.F3",3,5,2,0,0.7
"B1.F4",3,4,3,2,0.583333333333333
"B1.F5",0,2,5,4,0.636363636363636
"B1.F11",3,4,2,2,0.545454545454545
"B1.F21",1,3,5,2,0.727272727272727
"B1.F31",1,5,4,1,0.818181818181818
"B1.F41",1,3,5,3,0.666666666666667
"B1.F51",2,3,4,2,0.636363636363636
"B1.F12",2,5,3,1,0.727272727272727
"B1.F22",2,3,4,3,0.583333333333333
"B1.F32",2,3,4,2,0.636363636363636
"B1.F42",1,2,4,4,0.545454545454545
"B1.F52",2,3,4,2,0.636363636363636
"B1.F13",1,3,5,2,0.727272727272727
"B1.F23",1,4,4,2,0.727272727272727
"B1.F33",2,2,3,4,0.454545454545455
"B1.F43",2,3,4,3,0.583333333333333
"B1.F53",0,3,6,2,0.818181818181818
"B1.F14",2,3,4,2,0.636363636363636
"B1.F24",3,2,2,4,0.363636363636364
"B1.F34",1,5,4,0,0.9
"B1.F44",3,4,3,2,0.583333333333333
"B1.F54",2,3,4,3,0.583333333333333
"B1.F15",0,5,6,0,1
"B1.F25",2,3,4,3,0.583333333333333
"B1.F35",4,5,1,1,0.545454545454545
"B1.F45",2,3,3,2,0.6
"B1.F55",0,4,6,2,0.833333333333333
"B1.F16",0,2,6,4,0.666666666666667
"B1.F26",3,3,3,3,0.5
"B1.F36",3,3,2,2,0.5
"B1.F46",0,4,5,2,0.818181818181818
"B1.F56",3,4,3,1,0.636363636363636
"B1.F17",2,4,4,2,0.666666666666667
"B1.F27",4,2,1,4,0.272727272727273
"B1.F37",2,4,3,1,0.7
"B1.F47",2,1,4,5,0.416666666666667
"B1.F57",4,3,2,2,0.454545454545455
"B1.F18",4,4,2,2,0.5
"B1.F28",1,2,5,3,0.636363636363636
"B1.F38",2,3,4,2,0.636363636363636
"B1.F48",1,2,4,4,0.545454545454545
"B1.F58",4,4,1,2,0.454545454545455
"B1.F19",1,4,4,1,0.8
"B1.F29",2,4,3,2,0.636363636363636
"B1.F39",2,1,4,4,0.454545454545455
"B1.F49",3,5,3,1,0.666666666666667
"B1.F59",3,3,3,3,0.5
"B1.F110",1,5,4,0,0.9
"B1.F210",4,3,2,2,0.454545454545455
"B1.F310",1,2,4,4,0.545454545454545
"B1.F410",2,2,4,4,0.5
"B1.F510",4,3,2,3,0.416666666666667
"B1.F111",5,2,0,3,0.2
"B1.F211",1,3,5,3,0.666666666666667
"B1.F311",3,4,2,1,0.6
"B1.F411",4,3,2,3,0.416666666666667
"B1.F511",5,2,1,4,0.25
"B1.F112",4,3,2,3,0.416666666666667
"B1.F212",2,3,3,3,0.545454545454545
"B1.F312",4,3,2,2,0.454545454545455
"B1.F412",3,5,3,0,0.727272727272727
"B1.F512",2,2,3,4,0.454545454545455
"B1.F113",2,3,4,3,0.583333333333333
"B1.F213",4,3,1,2,0.4
"B1.F313",3,1,3,5,0.333333333333333
"B1.F413",1,5,5,1,0.833333333333333
"B1.F513",2,2,3,3,0.5
"B1.F114",1,2,4,3,0.6
"B1.F214",2,4,4,2,0.666666666666667
"B1.F314",1,3,4,3,0.636363636363636
"B1.F414",3,4,3,2,0.583333333333333
"B1.F514",4,3,2,2,0.454545454545455
"B1.F115",1,4,5,2,0.75
"B1.F215",1,4,4,1,0.8
"B1.F315",2,4,3,2,0.636363636363636
"B1.F415",1,3,5,2,0.727272727272727
"B1.F515",2,3,4,3,0.583333333333333
"B1.F116",3,2,2,3,0.4
"B1.F216",4,4,2,1,0.545454545454545
"B1.F316",2,5,4,1,0.75
"B1.F416",0,2,5,4,0.636363636363636
"B1.F516",3,4,3,2,0.583333333333333
"B1.F117",3,4,3,2,0.583333333333333
"B1.F217",3,3,3,2,0.545454545454545
"B1.F317",2,4,4,2,0.666666666666667
"B1.F417",3,4,2,1,0.6
"B1.F517",3,3,2,3,0.454545454545455
"B1.F118",2,1,4,5,0.416666666666667
"B1.F218",3,4,2,2,0.545454545454545
"B1.F318",2,3,3,2,0.6
"B1.F418",3,4,3,2,0.583333333333333
"B1.F518",4,3,2,2,0.454545454545455
"B1.F119",4,5,1,1,0.545454545454545
"B1.F219",2,2,3,4,0.454545454545455
"B1.F319",1,4,5,2,0.75
"B1.F419",2,2,4,3,0.545454545454545
"B1.F519",0,4,6,1,0.909090909090909
