"","FP","TP","TN","FN","accuracy"
"B1.F1",3,7,6,2,0.722222222222222
"B1.F2",1,5,8,5,0.684210526315789
"B1.F3",2,5,7,4,0.666666666666667
"B1.F4",3,6,7,3,0.684210526315789
"B1.F5",4,8,6,2,0.7
"B1.F11",3,8,6,2,0.736842105263158
"B1.F21",0,7,9,3,0.842105263157895
"B1.F31",5,5,4,4,0.5
"B1.F41",4,4,6,5,0.526315789473684
"B1.F51",5,2,5,7,0.368421052631579
"B1.F12",5,6,4,3,0.555555555555556
"B1.F22",3,6,6,4,0.631578947368421
"B1.F32",5,5,5,4,0.526315789473684
"B1.F42",4,4,5,5,0.5
"B1.F52",4,4,6,6,0.5
"B1.F13",0,6,10,3,0.842105263157895
"B1.F23",4,4,6,6,0.5
"B1.F33",4,7,5,2,0.666666666666667
"B1.F43",4,5,5,4,0.555555555555556
"B1.F53",2,4,7,6,0.578947368421053
"B1.F14",3,6,6,3,0.666666666666667
"B1.F24",2,4,8,5,0.631578947368421
"B1.F34",5,8,4,2,0.631578947368421
"B1.F44",3,5,7,4,0.631578947368421
"B1.F54",4,3,5,7,0.421052631578947
"B1.F15",5,5,4,4,0.5
"B1.F25",4,7,5,2,0.666666666666667
"B1.F35",6,5,4,5,0.45
"B1.F45",1,4,8,5,0.666666666666667
"B1.F55",3,6,7,4,0.65
"B1.F16",5,6,4,4,0.526315789473684
"B1.F26",5,7,5,2,0.631578947368421
"B1.F36",5,6,5,3,0.578947368421053
"B1.F46",0,5,9,4,0.777777777777778
"B1.F56",3,4,6,6,0.526315789473684
"B1.F17",5,7,4,3,0.578947368421053
"B1.F27",3,5,6,4,0.611111111111111
"B1.F37",1,7,9,2,0.842105263157895
"B1.F47",6,9,3,1,0.631578947368421
"B1.F57",2,6,8,3,0.736842105263158
"B1.F18",1,4,8,5,0.666666666666667
"B1.F28",4,4,6,6,0.5
"B1.F38",4,5,5,4,0.555555555555556
"B1.F48",6,6,3,4,0.473684210526316
"B1.F58",7,8,3,1,0.578947368421053
"B1.F19",4,7,5,3,0.631578947368421
"B1.F29",5,8,4,2,0.631578947368421
"B1.F39",3,3,7,6,0.526315789473684
"B1.F49",6,7,4,2,0.578947368421053
"B1.F59",2,5,7,4,0.666666666666667
"B1.F110",3,5,6,4,0.611111111111111
"B1.F210",6,4,4,5,0.421052631578947
"B1.F310",3,6,6,4,0.631578947368421
"B1.F410",3,6,7,3,0.684210526315789
"B1.F510",5,5,4,5,0.473684210526316
"B1.F111",4,4,6,6,0.5
"B1.F211",4,7,5,3,0.631578947368421
"B1.F311",2,6,7,3,0.722222222222222
"B1.F411",5,5,4,4,0.5
"B1.F511",3,4,7,5,0.578947368421053
"B1.F112",5,6,4,4,0.526315789473684
"B1.F212",2,7,8,2,0.789473684210526
"B1.F312",5,9,5,1,0.7
"B1.F412",1,5,8,4,0.722222222222222
"B1.F512",1,3,8,6,0.611111111111111
"B1.F113",2,5,7,4,0.666666666666667
"B1.F213",2,8,8,1,0.842105263157895
"B1.F313",4,7,5,3,0.631578947368421
"B1.F413",8,4,2,5,0.315789473684211
"B1.F513",3,4,6,6,0.526315789473684
"B1.F114",6,6,4,3,0.526315789473684
"B1.F214",5,7,4,3,0.578947368421053
"B1.F314",2,5,8,4,0.684210526315789
"B1.F414",4,4,5,5,0.5
"B1.F514",3,7,6,3,0.684210526315789
"B1.F115",5,7,5,2,0.631578947368421
"B1.F215",5,6,5,3,0.578947368421053
"B1.F315",4,5,5,4,0.555555555555556
"B1.F415",5,7,4,3,0.578947368421053
"B1.F515",1,5,8,5,0.684210526315789
"B1.F116",2,6,8,3,0.736842105263158
"B1.F216",4,7,5,2,0.666666666666667
"B1.F316",3,4,7,5,0.578947368421053
"B1.F416",7,6,2,4,0.421052631578947
"B1.F516",5,6,4,4,0.526315789473684
"B1.F117",7,8,3,2,0.55
"B1.F217",3,5,6,4,0.611111111111111
"B1.F317",4,6,5,4,0.578947368421053
"B1.F417",3,4,6,5,0.555555555555556
"B1.F517",4,2,6,7,0.421052631578947
"B1.F118",5,6,5,3,0.578947368421053
"B1.F218",3,7,6,3,0.684210526315789
"B1.F318",6,4,3,5,0.388888888888889
"B1.F418",5,8,5,2,0.65
"B1.F518",4,4,5,5,0.5
"B1.F119",3,7,7,2,0.736842105263158
"B1.F219",7,7,3,3,0.5
"B1.F319",5,5,4,4,0.5
"B1.F419",3,5,6,4,0.611111111111111
"B1.F519",4,5,5,5,0.526315789473684
