"","FP","TP","TN","FN","accuracy"
"B1.F1",4,4,6,6,0.5
"B1.F2",7,2,2,7,0.222222222222222
"B1.F3",5,4,4,5,0.444444444444444
"B1.F4",6,4,3,6,0.368421052631579
"B1.F5",4,3,6,6,0.473684210526316
"B1.F11",5,3,4,6,0.388888888888889
"B1.F21",5,8,5,2,0.65
"B1.F31",3,4,7,5,0.578947368421053
"B1.F41",5,5,4,5,0.473684210526316
"B1.F51",6,3,3,6,0.333333333333333
"B1.F12",8,5,2,4,0.368421052631579
"B1.F22",6,6,3,4,0.473684210526316
"B1.F32",7,4,2,5,0.333333333333333
"B1.F42",5,6,5,4,0.55
"B1.F52",4,2,5,7,0.388888888888889
"B1.F13",5,3,4,7,0.368421052631579
"B1.F23",6,7,3,2,0.555555555555556
"B1.F33",4,2,5,7,0.388888888888889
"B1.F43",5,3,5,7,0.4
"B1.F53",5,6,5,3,0.578947368421053
"B1.F14",6,5,3,4,0.444444444444444
"B1.F24",4,6,5,4,0.578947368421053
"B1.F34",5,1,5,9,0.3
"B1.F44",7,5,2,4,0.388888888888889
"B1.F54",3,4,7,5,0.578947368421053
"B1.F15",2,5,7,4,0.666666666666667
"B1.F25",4,5,6,4,0.578947368421053
"B1.F35",2,5,8,4,0.684210526315789
"B1.F45",3,3,6,7,0.473684210526316
"B1.F55",6,8,3,2,0.578947368421053
"B1.F16",7,3,3,6,0.315789473684211
"B1.F26",3,5,6,5,0.578947368421053
"B1.F36",4,3,5,6,0.444444444444444
"B1.F46",5,7,5,3,0.6
"B1.F56",8,4,1,5,0.277777777777778
"B1.F17",5,5,4,4,0.5
"B1.F27",6,5,4,4,0.473684210526316
"B1.F37",7,4,2,6,0.315789473684211
"B1.F47",6,5,3,5,0.421052631578947
"B1.F57",3,5,7,4,0.631578947368421
"B1.F18",5,3,4,6,0.388888888888889
"B1.F28",3,4,6,5,0.555555555555556
"B1.F38",8,6,2,3,0.421052631578947
"B1.F48",5,4,5,6,0.45
"B1.F58",5,2,4,8,0.315789473684211
"B1.F19",0,3,9,6,0.666666666666667
"B1.F29",3,6,7,4,0.65
"B1.F39",5,6,4,4,0.526315789473684
"B1.F49",5,6,4,3,0.555555555555556
"B1.F59",7,5,3,4,0.421052631578947
"B1.F110",2,6,8,4,0.7
"B1.F210",6,6,4,4,0.5
"B1.F310",6,3,3,6,0.333333333333333
"B1.F410",5,2,4,7,0.333333333333333
"B1.F510",5,5,4,4,0.5
"B1.F111",6,6,3,3,0.5
"B1.F211",6,6,4,4,0.5
"B1.F311",3,6,7,4,0.65
"B1.F411",5,5,4,4,0.5
"B1.F511",4,6,5,3,0.611111111111111
"B1.F112",6,5,3,5,0.421052631578947
"B1.F212",5,3,4,7,0.368421052631579
"B1.F312",6,3,4,6,0.368421052631579
"B1.F412",4,5,5,4,0.555555555555556
"B1.F512",6,4,4,5,0.421052631578947
"B1.F113",4,4,6,6,0.5
"B1.F213",6,3,3,6,0.333333333333333
"B1.F313",8,3,1,6,0.222222222222222
"B1.F413",6,6,4,3,0.526315789473684
"B1.F513",6,4,3,6,0.368421052631579
"B1.F114",5,4,4,6,0.421052631578947
"B1.F214",4,6,6,3,0.631578947368421
"B1.F314",4,4,5,6,0.473684210526316
"B1.F414",3,5,7,4,0.631578947368421
"B1.F514",4,4,5,5,0.5
"B1.F115",3,1,7,8,0.421052631578947
"B1.F215",5,4,4,5,0.444444444444444
"B1.F315",2,5,7,5,0.631578947368421
"B1.F415",5,4,4,5,0.444444444444444
"B1.F515",5,4,5,6,0.45
"B1.F116",6,5,3,4,0.444444444444444
"B1.F216",6,4,3,6,0.368421052631579
"B1.F316",4,3,5,6,0.444444444444444
"B1.F416",4,5,6,4,0.578947368421053
"B1.F516",6,4,4,6,0.4
"B1.F117",8,3,1,6,0.222222222222222
"B1.F217",8,5,2,5,0.35
"B1.F317",2,2,7,8,0.473684210526316
"B1.F417",4,2,5,7,0.388888888888889
"B1.F517",7,8,3,1,0.578947368421053
"B1.F118",4,3,5,6,0.444444444444444
"B1.F218",2,4,7,5,0.611111111111111
"B1.F318",5,4,4,6,0.421052631578947
"B1.F418",5,6,5,3,0.578947368421053
"B1.F518",4,7,6,3,0.65
"B1.F119",6,5,3,4,0.444444444444444
"B1.F219",3,5,7,5,0.6
"B1.F319",5,6,4,3,0.555555555555556
"B1.F419",2,4,8,6,0.6
"B1.F519",6,4,3,5,0.388888888888889
