"","FP","TP","TN","FN","accuracy"
"B1.F1",2,3,1,0,0.666666666666667
"B1.F2",1,2,2,0,0.8
"B1.F3",1,0,1,2,0.25
"B1.F4",2,1,0,2,0.2
"B1.F5",1,2,1,0,0.75
"B1.F11",0,2,2,0,1
"B1.F21",0,0,3,3,0.5
"B1.F31",3,3,0,0,0.5
"B1.F41",1,1,1,1,0.5
"B1.F51",2,2,0,0,0.5
"B1.F12",1,1,1,1,0.5
"B1.F22",2,2,1,0,0.6
"B1.F32",0,1,2,1,0.75
"B1.F42",3,3,0,0,0.5
"B1.F52",0,2,2,1,0.8
"B1.F13",2,2,1,1,0.5
"B1.F23",1,1,1,1,0.5
"B1.F33",0,0,2,3,0.4
"B1.F43",2,2,1,0,0.6
"B1.F53",1,1,1,1,0.5
"B1.F14",2,2,0,0,0.5
"B1.F24",0,2,2,1,0.8
"B1.F34",3,1,0,1,0.2
"B1.F44",2,0,1,2,0.2
"B1.F54",0,1,2,2,0.6
"B1.F15",1,1,1,1,0.5
"B1.F25",1,3,2,0,0.833333333333333
"B1.F35",1,2,1,0,0.75
"B1.F45",1,3,2,0,0.833333333333333
"B1.F55",1,2,1,0,0.75
"B1.F16",1,0,1,2,0.25
"B1.F26",1,2,1,0,0.75
"B1.F36",0,3,3,0,1
"B1.F46",0,1,3,2,0.666666666666667
"B1.F56",2,1,0,1,0.25
"B1.F17",2,2,0,0,0.5
"B1.F27",2,2,1,1,0.5
"B1.F37",2,0,0,2,0
"B1.F47",1,2,1,1,0.6
"B1.F57",3,2,0,0,0.4
"B1.F18",2,2,0,0,0.5
"B1.F28",0,0,3,3,0.5
"B1.F38",0,2,2,1,0.8
"B1.F48",1,2,2,0,0.8
"B1.F58",1,2,1,0,0.75
"B1.F19",0,1,2,2,0.6
"B1.F29",1,1,2,1,0.6
"B1.F39",1,1,1,1,0.5
"B1.F49",0,0,2,2,0.5
"B1.F59",3,2,0,1,0.333333333333333
"B1.F110",1,1,1,1,0.5
"B1.F210",1,1,2,2,0.5
"B1.F310",1,2,1,0,0.75
"B1.F410",1,1,2,2,0.5
"B1.F510",0,0,2,2,0.5
"B1.F111",0,2,2,0,1
"B1.F211",1,2,1,0,0.75
"B1.F311",1,2,1,1,0.6
"B1.F411",2,3,1,0,0.666666666666667
"B1.F511",3,2,0,0,0.4
"B1.F112",0,2,2,1,0.8
"B1.F212",1,2,1,1,0.6
"B1.F312",1,1,2,1,0.6
"B1.F412",0,2,2,0,1
"B1.F512",2,2,1,0,0.6
"B1.F113",3,2,0,0,0.4
"B1.F213",2,1,0,2,0.2
"B1.F313",2,2,0,0,0.5
"B1.F413",2,3,1,0,0.666666666666667
"B1.F513",0,2,2,0,1
"B1.F114",3,1,0,2,0.166666666666667
"B1.F214",1,1,1,1,0.5
"B1.F314",1,1,1,1,0.5
"B1.F414",0,0,3,3,0.5
"B1.F514",0,1,2,1,0.75
"B1.F115",0,1,2,2,0.6
"B1.F215",2,2,1,0,0.6
"B1.F315",1,2,1,0,0.75
"B1.F415",0,2,2,0,1
"B1.F515",0,2,3,1,0.833333333333333
"B1.F116",0,3,2,0,1
"B1.F216",2,2,1,1,0.5
"B1.F316",3,2,0,0,0.4
"B1.F416",0,1,2,1,0.75
"B1.F516",1,2,1,0,0.75
"B1.F117",1,0,1,3,0.2
"B1.F217",1,1,2,1,0.6
"B1.F317",2,0,0,2,0
"B1.F417",3,3,0,0,0.5
"B1.F517",1,2,1,0,0.75
"B1.F118",2,3,1,0,0.666666666666667
"B1.F218",1,2,1,0,0.75
"B1.F318",1,2,1,0,0.75
"B1.F418",1,3,2,0,0.833333333333333
"B1.F518",1,2,1,0,0.75
"B1.F119",0,2,2,0,1
"B1.F219",1,2,1,0,0.75
"B1.F319",1,0,2,3,0.333333333333333
"B1.F419",2,3,1,0,0.666666666666667
"B1.F519",1,1,1,1,0.5
