"","FP","TP","TN","FN","accuracy"
"B1.F1",1,3,2,0,0.833333333333333
"B1.F2",2,1,1,1,0.4
"B1.F3",2,0,1,3,0.166666666666667
"B1.F4",1,0,2,3,0.333333333333333
"B1.F5",0,0,2,3,0.4
"B1.F11",3,1,0,1,0.2
"B1.F21",1,2,2,1,0.666666666666667
"B1.F31",0,0,2,3,0.4
"B1.F41",3,1,0,2,0.166666666666667
"B1.F51",1,0,2,3,0.333333333333333
"B1.F12",3,2,0,0,0.4
"B1.F22",1,0,2,3,0.333333333333333
"B1.F32",1,1,1,2,0.4
"B1.F42",1,0,2,3,0.333333333333333
"B1.F52",2,1,1,2,0.333333333333333
"B1.F13",2,1,1,1,0.4
"B1.F23",1,1,2,2,0.5
"B1.F33",2,1,0,2,0.2
"B1.F43",3,1,0,2,0.166666666666667
"B1.F53",1,1,2,2,0.5
"B1.F14",1,0,2,3,0.333333333333333
"B1.F24",2,2,1,1,0.5
"B1.F34",1,2,1,0,0.75
"B1.F44",1,0,2,3,0.333333333333333
"B1.F54",2,1,1,2,0.333333333333333
"B1.F15",2,1,1,1,0.4
"B1.F25",1,0,2,3,0.333333333333333
"B1.F35",0,1,2,2,0.6
"B1.F45",2,1,1,2,0.333333333333333
"B1.F55",2,0,1,3,0.166666666666667
"B1.F16",2,2,1,1,0.5
"B1.F26",1,2,2,1,0.666666666666667
"B1.F36",1,1,2,2,0.5
"B1.F46",2,1,1,1,0.4
"B1.F56",0,0,2,3,0.4
"B1.F17",0,1,3,2,0.666666666666667
"B1.F27",2,1,0,2,0.2
"B1.F37",2,2,1,1,0.5
"B1.F47",3,1,0,1,0.2
"B1.F57",1,1,2,2,0.5
"B1.F18",2,2,1,1,0.5
"B1.F28",1,1,1,2,0.4
"B1.F38",1,1,2,1,0.6
"B1.F48",1,0,2,3,0.333333333333333
"B1.F58",1,1,2,2,0.5
"B1.F19",3,2,0,0,0.4
"B1.F29",1,0,2,3,0.333333333333333
"B1.F39",1,1,2,2,0.5
"B1.F49",1,0,2,3,0.333333333333333
"B1.F59",0,3,2,0,1
"B1.F110",2,1,1,2,0.333333333333333
"B1.F210",3,1,0,1,0.2
"B1.F310",1,1,2,2,0.5
"B1.F410",0,0,2,3,0.4
"B1.F510",1,0,2,3,0.333333333333333
"B1.F111",1,1,2,2,0.5
"B1.F211",0,2,2,1,0.8
"B1.F311",0,1,3,2,0.666666666666667
"B1.F411",1,2,2,1,0.666666666666667
"B1.F511",3,2,0,0,0.4
"B1.F112",0,2,2,1,0.8
"B1.F212",2,0,1,3,0.166666666666667
"B1.F312",0,1,3,2,0.666666666666667
"B1.F412",2,0,1,3,0.166666666666667
"B1.F512",2,1,1,1,0.4
"B1.F113",3,1,0,2,0.166666666666667
"B1.F213",1,3,2,0,0.833333333333333
"B1.F313",3,2,0,1,0.333333333333333
"B1.F413",1,0,1,3,0.2
"B1.F513",3,1,0,1,0.2
"B1.F114",2,1,1,2,0.333333333333333
"B1.F214",3,0,0,2,0
"B1.F314",1,0,1,3,0.2
"B1.F414",2,1,1,2,0.333333333333333
"B1.F514",1,1,2,2,0.5
"B1.F115",2,0,1,2,0.2
"B1.F215",1,0,1,3,0.2
"B1.F315",3,2,0,1,0.333333333333333
"B1.F415",1,0,2,3,0.333333333333333
"B1.F515",3,1,0,2,0.166666666666667
"B1.F116",2,0,1,3,0.166666666666667
"B1.F216",1,1,1,2,0.4
"B1.F316",1,1,2,1,0.6
"B1.F416",1,2,2,1,0.666666666666667
"B1.F516",2,1,1,2,0.333333333333333
"B1.F117",1,1,2,2,0.5
"B1.F217",1,0,1,3,0.2
"B1.F317",2,2,1,1,0.5
"B1.F417",3,1,0,1,0.2
"B1.F517",2,1,1,2,0.333333333333333
"B1.F118",2,1,1,1,0.4
"B1.F218",1,0,2,3,0.333333333333333
"B1.F318",1,3,2,0,0.833333333333333
"B1.F418",2,1,0,2,0.2
"B1.F518",0,2,3,1,0.833333333333333
"B1.F119",0,1,3,2,0.666666666666667
"B1.F219",1,2,1,1,0.6
"B1.F319",2,2,1,1,0.5
"B1.F419",3,1,0,1,0.2
"B1.F519",1,1,2,2,0.5
