"","FP","TP","TN","FN","accuracy"
"B1.F1",4,5,1,1,0.545454545454545
"B1.F2",4,2,2,4,0.333333333333333
"B1.F3",5,2,1,4,0.25
"B1.F4",5,2,1,3,0.272727272727273
"B1.F5",3,3,3,3,0.5
"B1.F11",4,2,2,4,0.333333333333333
"B1.F21",2,3,3,3,0.545454545454545
"B1.F31",6,1,0,4,0.0909090909090909
"B1.F41",3,4,3,2,0.583333333333333
"B1.F51",5,4,1,2,0.416666666666667
"B1.F12",4,2,2,4,0.333333333333333
"B1.F22",3,4,2,2,0.545454545454545
"B1.F32",3,3,3,3,0.5
"B1.F42",4,2,2,3,0.363636363636364
"B1.F52",5,3,1,3,0.333333333333333
"B1.F13",1,3,4,3,0.636363636363636
"B1.F23",4,4,2,2,0.5
"B1.F33",4,3,2,3,0.416666666666667
"B1.F43",4,3,2,2,0.454545454545455
"B1.F53",5,2,1,4,0.25
"B1.F14",3,1,2,5,0.272727272727273
"B1.F24",3,6,3,0,0.75
"B1.F34",6,4,0,2,0.333333333333333
"B1.F44",3,3,3,2,0.545454545454545
"B1.F54",3,3,3,3,0.5
"B1.F15",4,5,2,1,0.583333333333333
"B1.F25",5,2,1,4,0.25
"B1.F35",5,4,1,2,0.416666666666667
"B1.F45",4,5,2,1,0.583333333333333
"B1.F55",3,5,2,0,0.7
"B1.F16",2,0,3,6,0.272727272727273
"B1.F26",5,4,1,2,0.416666666666667
"B1.F36",5,3,1,3,0.333333333333333
"B1.F46",2,3,4,2,0.636363636363636
"B1.F56",3,4,3,2,0.583333333333333
"B1.F17",4,5,2,1,0.583333333333333
"B1.F27",4,4,1,2,0.454545454545455
"B1.F37",2,2,4,4,0.5
"B1.F47",5,5,1,0,0.545454545454545
"B1.F57",3,2,3,4,0.416666666666667
"B1.F18",5,4,0,1,0.4
"B1.F28",3,1,3,5,0.333333333333333
"B1.F38",5,4,1,2,0.416666666666667
"B1.F48",5,2,1,4,0.25
"B1.F58",4,5,2,1,0.583333333333333
"B1.F19",4,4,1,1,0.5
"B1.F29",3,3,3,3,0.5
"B1.F39",2,5,4,1,0.75
"B1.F49",5,3,1,3,0.333333333333333
"B1.F59",4,4,2,2,0.5
"B1.F110",6,5,0,1,0.416666666666667
"B1.F210",4,3,2,3,0.416666666666667
"B1.F310",3,4,3,2,0.583333333333333
"B1.F410",6,4,0,1,0.363636363636364
"B1.F510",5,1,0,5,0.0909090909090909
"B1.F111",5,3,1,2,0.363636363636364
"B1.F211",4,5,2,1,0.583333333333333
"B1.F311",3,2,3,4,0.416666666666667
"B1.F411",3,5,3,1,0.666666666666667
"B1.F511",2,3,3,3,0.545454545454545
"B1.F112",4,3,2,3,0.416666666666667
"B1.F212",4,5,1,1,0.545454545454545
"B1.F312",2,6,4,0,0.833333333333333
"B1.F412",4,3,2,3,0.416666666666667
"B1.F512",4,4,2,1,0.545454545454545
"B1.F113",2,2,4,4,0.5
"B1.F213",5,5,1,1,0.5
"B1.F313",2,2,3,4,0.454545454545455
"B1.F413",4,4,2,2,0.5
"B1.F513",5,3,1,2,0.363636363636364
"B1.F114",5,3,1,3,0.333333333333333
"B1.F214",4,4,2,2,0.5
"B1.F314",3,2,3,4,0.416666666666667
"B1.F414",3,3,3,3,0.5
"B1.F514",2,4,3,1,0.7
"B1.F115",2,3,3,3,0.545454545454545
"B1.F215",3,3,3,3,0.5
"B1.F315",5,4,1,2,0.416666666666667
"B1.F415",6,4,0,1,0.363636363636364
"B1.F515",6,4,0,2,0.333333333333333
"B1.F116",4,3,2,2,0.454545454545455
"B1.F216",4,4,2,2,0.5
"B1.F316",2,4,4,2,0.666666666666667
"B1.F416",4,4,1,2,0.454545454545455
"B1.F516",4,3,2,3,0.416666666666667
"B1.F117",5,4,1,1,0.454545454545455
"B1.F217",4,3,2,3,0.416666666666667
"B1.F317",4,2,1,4,0.272727272727273
"B1.F417",4,4,2,2,0.5
"B1.F517",5,2,1,4,0.25
"B1.F118",2,5,4,1,0.75
"B1.F218",4,5,2,1,0.583333333333333
"B1.F318",3,5,2,0,0.7
"B1.F418",5,4,1,2,0.416666666666667
"B1.F518",4,2,2,4,0.333333333333333
"B1.F119",4,2,1,3,0.3
"B1.F219",6,6,0,0,0.5
"B1.F319",5,2,1,4,0.25
"B1.F419",5,1,1,5,0.166666666666667
"B1.F519",5,5,1,1,0.5
