"","FP","TP","TN","FN","accuracy"
"B1.F1",4,4,2,2,0.5
"B1.F2",5,4,1,3,0.384615384615385
"B1.F3",5,3,2,3,0.384615384615385
"B1.F4",3,3,3,3,0.5
"B1.F5",2,6,5,1,0.785714285714286
"B1.F11",3,2,4,4,0.461538461538462
"B1.F21",4,5,3,2,0.571428571428571
"B1.F31",2,3,4,3,0.583333333333333
"B1.F41",2,3,4,4,0.538461538461538
"B1.F51",3,3,3,3,0.5
"B1.F12",1,5,5,1,0.833333333333333
"B1.F22",4,6,2,0,0.666666666666667
"B1.F32",2,5,4,2,0.692307692307692
"B1.F42",2,4,5,2,0.692307692307692
"B1.F52",4,6,3,1,0.642857142857143
"B1.F13",4,4,2,2,0.5
"B1.F23",1,3,6,3,0.692307692307692
"B1.F33",3,5,3,2,0.615384615384615
"B1.F43",1,4,5,2,0.75
"B1.F53",3,5,4,2,0.642857142857143
"B1.F14",3,4,3,2,0.583333333333333
"B1.F24",5,5,2,1,0.538461538461538
"B1.F34",5,5,2,2,0.5
"B1.F44",4,6,2,1,0.615384615384615
"B1.F54",2,4,4,2,0.666666666666667
"B1.F15",3,5,4,1,0.692307692307692
"B1.F25",5,3,1,3,0.333333333333333
"B1.F35",2,4,4,2,0.666666666666667
"B1.F45",1,3,5,4,0.615384615384615
"B1.F55",3,4,4,3,0.571428571428571
"B1.F16",4,4,3,2,0.538461538461538
"B1.F26",5,4,2,3,0.428571428571429
"B1.F36",2,5,4,2,0.692307692307692
"B1.F46",2,4,4,2,0.666666666666667
"B1.F56",1,4,5,2,0.75
"B1.F17",2,3,4,3,0.583333333333333
"B1.F27",6,6,1,1,0.5
"B1.F37",4,4,2,3,0.461538461538462
"B1.F47",5,5,2,1,0.538461538461538
"B1.F57",1,1,5,5,0.5
"B1.F18",2,3,5,4,0.571428571428571
"B1.F28",3,4,3,2,0.583333333333333
"B1.F38",5,7,1,0,0.615384615384615
"B1.F48",3,4,4,2,0.615384615384615
"B1.F58",2,5,4,1,0.75
"B1.F19",2,6,5,1,0.785714285714286
"B1.F29",2,3,5,4,0.571428571428571
"B1.F39",2,3,4,3,0.583333333333333
"B1.F49",1,5,5,1,0.833333333333333
"B1.F59",4,5,2,1,0.583333333333333
"B1.F110",2,3,4,3,0.583333333333333
"B1.F210",3,4,4,2,0.615384615384615
"B1.F310",2,4,4,2,0.666666666666667
"B1.F410",3,2,4,5,0.428571428571429
"B1.F510",4,5,2,2,0.538461538461538
"B1.F111",2,3,4,3,0.583333333333333
"B1.F211",2,3,4,3,0.583333333333333
"B1.F311",3,7,3,0,0.769230769230769
"B1.F411",3,4,4,2,0.615384615384615
"B1.F511",5,5,2,2,0.5
"B1.F112",3,5,4,1,0.692307692307692
"B1.F212",3,6,4,1,0.714285714285714
"B1.F312",3,3,3,3,0.5
"B1.F412",1,5,5,2,0.769230769230769
"B1.F512",2,3,4,3,0.583333333333333
"B1.F113",5,5,2,2,0.5
"B1.F213",3,4,3,3,0.538461538461538
"B1.F313",2,5,5,1,0.769230769230769
"B1.F413",4,4,2,2,0.5
"B1.F513",1,3,5,3,0.666666666666667
"B1.F114",2,5,4,2,0.692307692307692
"B1.F214",4,4,2,2,0.5
"B1.F314",4,4,3,2,0.538461538461538
"B1.F414",3,4,4,2,0.615384615384615
"B1.F514",2,4,4,3,0.615384615384615
"B1.F115",3,2,3,5,0.384615384615385
"B1.F215",3,5,4,1,0.692307692307692
"B1.F315",5,4,1,3,0.384615384615385
"B1.F415",4,6,3,0,0.692307692307692
"B1.F515",1,6,5,0,0.916666666666667
"B1.F116",3,6,3,0,0.75
"B1.F216",3,5,4,1,0.692307692307692
"B1.F316",2,4,4,3,0.615384615384615
"B1.F416",6,4,1,3,0.357142857142857
"B1.F516",2,4,4,2,0.666666666666667
"B1.F117",4,7,2,0,0.692307692307692
"B1.F217",3,3,3,4,0.461538461538462
"B1.F317",1,3,5,3,0.666666666666667
"B1.F417",2,3,5,3,0.615384615384615
"B1.F517",2,5,5,1,0.769230769230769
"B1.F118",1,4,5,3,0.692307692307692
"B1.F218",4,4,3,2,0.538461538461538
"B1.F318",1,5,5,1,0.833333333333333
"B1.F418",5,3,2,3,0.384615384615385
"B1.F518",3,7,3,0,0.769230769230769
"B1.F119",4,4,3,2,0.538461538461538
"B1.F219",3,4,3,2,0.583333333333333
"B1.F319",2,4,4,3,0.615384615384615
"B1.F419",3,5,4,1,0.692307692307692
"B1.F519",2,5,4,2,0.692307692307692
