"","FP","TP","TN","FN","accuracy"
"B1.F1",6,7,4,3,0.55
"B1.F2",2,7,8,3,0.75
"B1.F3",4,8,6,2,0.7
"B1.F4",1,3,9,7,0.6
"B1.F5",5,2,5,8,0.35
"B1.F11",4,6,6,4,0.6
"B1.F21",4,4,6,6,0.5
"B1.F31",6,7,4,3,0.55
"B1.F41",4,6,6,4,0.6
"B1.F51",6,7,4,3,0.55
"B1.F12",3,7,7,3,0.7
"B1.F22",2,5,8,5,0.65
"B1.F32",4,5,6,5,0.55
"B1.F42",6,4,4,6,0.4
"B1.F52",6,7,4,3,0.55
"B1.F13",4,5,6,5,0.55
"B1.F23",5,5,5,5,0.5
"B1.F33",4,7,6,3,0.65
"B1.F43",7,5,3,5,0.4
"B1.F53",8,4,2,6,0.3
"B1.F14",6,6,4,4,0.5
"B1.F24",4,6,6,4,0.6
"B1.F34",6,7,4,3,0.55
"B1.F44",7,5,3,5,0.4
"B1.F54",3,7,7,3,0.7
"B1.F15",4,4,6,6,0.5
"B1.F25",7,4,3,6,0.35
"B1.F35",5,6,5,4,0.55
"B1.F45",3,4,7,6,0.55
"B1.F55",6,8,4,2,0.6
"B1.F16",2,6,8,4,0.7
"B1.F26",4,7,6,3,0.65
"B1.F36",4,3,6,7,0.45
"B1.F46",3,6,7,4,0.65
"B1.F56",3,6,7,4,0.65
"B1.F17",3,4,7,6,0.55
"B1.F27",6,4,4,6,0.4
"B1.F37",2,4,8,6,0.6
"B1.F47",5,5,5,5,0.5
"B1.F57",3,7,7,3,0.7
"B1.F18",4,6,6,4,0.6
"B1.F28",6,8,4,2,0.6
"B1.F38",5,5,5,5,0.5
"B1.F48",5,4,5,6,0.45
"B1.F58",3,5,7,5,0.6
"B1.F19",2,6,8,4,0.7
"B1.F29",6,7,4,3,0.55
"B1.F39",2,3,8,7,0.55
"B1.F49",5,6,5,4,0.55
"B1.F59",5,7,5,3,0.6
"B1.F110",5,7,5,3,0.6
"B1.F210",4,6,6,4,0.6
"B1.F310",4,8,6,2,0.7
"B1.F410",4,5,6,5,0.55
"B1.F510",4,3,6,7,0.45
"B1.F111",8,4,2,6,0.3
"B1.F211",4,3,6,7,0.45
"B1.F311",7,4,3,6,0.35
"B1.F411",9,5,1,5,0.3
"B1.F511",7,4,3,6,0.35
"B1.F112",4,3,6,7,0.45
"B1.F212",6,1,4,9,0.25
"B1.F312",3,8,7,2,0.75
"B1.F412",8,6,2,4,0.4
"B1.F512",4,4,6,6,0.5
"B1.F113",4,6,6,4,0.6
"B1.F213",6,7,4,3,0.55
"B1.F313",5,8,5,2,0.65
"B1.F413",2,3,8,7,0.55
"B1.F513",2,4,8,6,0.6
"B1.F114",4,6,6,4,0.6
"B1.F214",2,6,8,4,0.7
"B1.F314",2,7,8,3,0.75
"B1.F414",5,7,5,3,0.6
"B1.F514",7,7,3,3,0.5
"B1.F115",7,6,3,4,0.45
"B1.F215",7,4,3,6,0.35
"B1.F315",2,4,8,6,0.6
"B1.F415",5,1,5,9,0.3
"B1.F515",6,3,4,7,0.35
"B1.F116",2,4,8,6,0.6
"B1.F216",6,7,4,3,0.55
"B1.F316",7,7,3,3,0.5
"B1.F416",4,6,6,4,0.6
"B1.F516",5,4,5,6,0.45
"B1.F117",7,7,3,3,0.5
"B1.F217",6,4,4,6,0.4
"B1.F317",4,2,6,8,0.4
"B1.F417",3,5,7,5,0.6
"B1.F517",4,7,6,3,0.65
"B1.F118",3,7,7,3,0.7
"B1.F218",5,6,5,4,0.55
"B1.F318",6,5,4,5,0.45
"B1.F418",2,3,8,7,0.55
"B1.F518",5,6,5,4,0.55
"B1.F119",5,7,5,3,0.6
"B1.F219",5,3,5,7,0.4
"B1.F319",6,6,4,4,0.5
"B1.F419",4,4,6,6,0.5
"B1.F519",3,5,7,5,0.6
