"","FP","TP","TN","FN","accuracy"
"B1.F1",3,1,6,9,0.368421052631579
"B1.F2",7,5,3,4,0.421052631578947
"B1.F3",4,4,6,6,0.5
"B1.F4",9,3,0,6,0.166666666666667
"B1.F5",6,4,3,5,0.388888888888889
"B1.F11",6,4,3,5,0.388888888888889
"B1.F21",5,2,5,8,0.35
"B1.F31",5,2,5,7,0.368421052631579
"B1.F41",4,2,5,7,0.388888888888889
"B1.F51",6,4,3,6,0.368421052631579
"B1.F12",4,4,5,5,0.5
"B1.F22",4,4,6,5,0.526315789473684
"B1.F32",4,6,5,3,0.611111111111111
"B1.F42",6,4,4,6,0.4
"B1.F52",3,4,6,6,0.526315789473684
"B1.F13",6,3,3,6,0.333333333333333
"B1.F23",3,3,6,7,0.473684210526316
"B1.F33",5,2,5,7,0.368421052631579
"B1.F43",3,2,7,8,0.45
"B1.F53",5,4,4,5,0.444444444444444
"B1.F14",6,2,3,8,0.263157894736842
"B1.F24",3,0,6,9,0.333333333333333
"B1.F34",8,4,2,6,0.3
"B1.F44",4,4,6,5,0.526315789473684
"B1.F54",5,3,4,6,0.388888888888889
"B1.F15",5,5,5,5,0.5
"B1.F25",2,1,7,8,0.444444444444444
"B1.F35",3,3,6,7,0.473684210526316
"B1.F45",4,2,5,7,0.388888888888889
"B1.F55",5,5,5,4,0.526315789473684
"B1.F16",2,1,8,8,0.473684210526316
"B1.F26",9,5,1,5,0.3
"B1.F36",6,2,3,7,0.277777777777778
"B1.F46",5,4,4,6,0.421052631578947
"B1.F56",4,5,5,4,0.555555555555556
"B1.F17",6,5,3,4,0.444444444444444
"B1.F27",5,4,5,5,0.473684210526316
"B1.F37",6,5,3,5,0.421052631578947
"B1.F47",7,5,2,4,0.388888888888889
"B1.F57",6,4,4,6,0.4
"B1.F18",6,3,4,6,0.368421052631579
"B1.F28",4,3,5,7,0.421052631578947
"B1.F38",4,3,6,6,0.473684210526316
"B1.F48",4,2,5,7,0.388888888888889
"B1.F58",8,3,1,7,0.210526315789474
"B1.F19",5,6,5,4,0.55
"B1.F29",6,1,4,9,0.25
"B1.F39",5,4,4,5,0.444444444444444
"B1.F49",3,4,6,5,0.555555555555556
"B1.F59",6,2,3,7,0.277777777777778
"B1.F110",4,3,6,7,0.45
"B1.F210",7,5,2,5,0.368421052631579
"B1.F310",5,2,4,7,0.333333333333333
"B1.F410",6,3,4,6,0.368421052631579
"B1.F510",4,5,5,4,0.555555555555556
"B1.F111",4,2,5,7,0.388888888888889
"B1.F211",6,4,3,5,0.388888888888889
"B1.F311",7,7,3,3,0.5
"B1.F411",5,4,4,5,0.444444444444444
"B1.F511",2,2,8,8,0.5
"B1.F112",3,5,7,5,0.6
"B1.F212",5,1,4,8,0.277777777777778
"B1.F312",5,5,4,5,0.473684210526316
"B1.F412",7,3,2,6,0.277777777777778
"B1.F512",4,3,6,6,0.473684210526316
"B1.F113",2,4,7,5,0.611111111111111
"B1.F213",4,6,5,4,0.578947368421053
"B1.F313",6,5,4,4,0.473684210526316
"B1.F413",5,4,5,5,0.473684210526316
"B1.F513",3,5,6,5,0.578947368421053
"B1.F114",4,6,6,3,0.631578947368421
"B1.F214",4,3,5,6,0.444444444444444
"B1.F314",3,3,6,6,0.5
"B1.F414",3,7,7,3,0.7
"B1.F514",7,5,2,5,0.368421052631579
"B1.F115",6,4,3,5,0.388888888888889
"B1.F215",8,8,2,2,0.5
"B1.F315",5,5,5,4,0.526315789473684
"B1.F415",2,4,7,6,0.578947368421053
"B1.F515",6,4,3,5,0.388888888888889
"B1.F116",5,4,4,6,0.421052631578947
"B1.F216",7,7,3,2,0.526315789473684
"B1.F316",5,5,5,4,0.526315789473684
"B1.F416",1,0,8,9,0.444444444444444
"B1.F516",5,5,4,5,0.473684210526316
"B1.F117",4,5,6,5,0.55
"B1.F217",3,4,6,5,0.555555555555556
"B1.F317",4,3,5,7,0.421052631578947
"B1.F417",5,4,4,5,0.444444444444444
"B1.F517",4,3,6,6,0.473684210526316
"B1.F118",6,6,3,3,0.5
"B1.F218",5,3,4,6,0.388888888888889
"B1.F318",6,7,4,2,0.578947368421053
"B1.F418",7,4,3,6,0.35
"B1.F518",5,5,4,5,0.473684210526316
"B1.F119",7,3,2,6,0.277777777777778
"B1.F219",4,4,5,6,0.473684210526316
"B1.F319",6,5,3,4,0.444444444444444
"B1.F419",4,2,6,8,0.4
"B1.F519",6,2,4,7,0.315789473684211
