"","FP","TP","TN","FN","accuracy"
"B1.F1",6,5,4,5,0.45
"B1.F2",5,5,5,5,0.5
"B1.F3",7,6,3,4,0.45
"B1.F4",5,6,5,4,0.55
"B1.F5",7,6,3,4,0.45
"B1.F11",4,8,6,2,0.7
"B1.F21",4,5,6,5,0.55
"B1.F31",8,4,2,6,0.3
"B1.F41",4,7,6,3,0.65
"B1.F51",5,2,5,8,0.35
"B1.F12",6,6,4,4,0.5
"B1.F22",6,5,4,5,0.45
"B1.F32",5,4,5,6,0.45
"B1.F42",2,6,8,4,0.7
"B1.F52",4,9,6,1,0.75
"B1.F13",4,3,6,7,0.45
"B1.F23",7,7,3,3,0.5
"B1.F33",5,7,5,3,0.6
"B1.F43",3,7,7,3,0.7
"B1.F53",5,8,5,2,0.65
"B1.F14",6,6,4,4,0.5
"B1.F24",5,7,5,3,0.6
"B1.F34",7,4,3,6,0.35
"B1.F44",3,4,7,6,0.55
"B1.F54",4,5,6,5,0.55
"B1.F15",3,6,7,4,0.65
"B1.F25",3,5,7,5,0.6
"B1.F35",4,5,6,5,0.55
"B1.F45",3,3,7,7,0.5
"B1.F55",6,7,4,3,0.55
"B1.F16",7,2,3,8,0.25
"B1.F26",7,7,3,3,0.5
"B1.F36",6,4,4,6,0.4
"B1.F46",4,4,6,6,0.5
"B1.F56",7,8,3,2,0.55
"B1.F17",5,7,5,3,0.6
"B1.F27",6,3,4,7,0.35
"B1.F37",5,5,5,5,0.5
"B1.F47",6,3,4,7,0.35
"B1.F57",4,3,6,7,0.45
"B1.F18",5,7,5,3,0.6
"B1.F28",5,5,5,5,0.5
"B1.F38",5,5,5,5,0.5
"B1.F48",6,4,4,6,0.4
"B1.F58",7,4,3,6,0.35
"B1.F19",5,4,5,6,0.45
"B1.F29",2,5,8,5,0.65
"B1.F39",5,4,5,6,0.45
"B1.F49",5,3,5,7,0.4
"B1.F59",7,3,3,7,0.3
"B1.F110",6,4,4,6,0.4
"B1.F210",3,4,7,6,0.55
"B1.F310",6,5,4,5,0.45
"B1.F410",4,6,6,4,0.6
"B1.F510",5,4,5,6,0.45
"B1.F111",3,5,7,5,0.6
"B1.F211",4,8,6,2,0.7
"B1.F311",5,7,5,3,0.6
"B1.F411",3,6,7,4,0.65
"B1.F511",6,7,4,3,0.55
"B1.F112",6,7,4,3,0.55
"B1.F212",7,8,3,2,0.55
"B1.F312",5,7,5,3,0.6
"B1.F412",3,3,7,7,0.5
"B1.F512",7,5,3,5,0.4
"B1.F113",2,4,8,6,0.6
"B1.F213",3,8,7,2,0.75
"B1.F313",4,8,6,2,0.7
"B1.F413",4,8,6,2,0.7
"B1.F513",5,4,5,6,0.45
"B1.F114",1,3,9,7,0.6
"B1.F214",4,7,6,3,0.65
"B1.F314",4,5,6,5,0.55
"B1.F414",3,7,7,3,0.7
"B1.F514",4,5,6,5,0.55
"B1.F115",2,3,8,7,0.55
"B1.F215",7,5,3,5,0.4
"B1.F315",5,7,5,3,0.6
"B1.F415",6,5,4,5,0.45
"B1.F515",4,3,6,7,0.45
"B1.F116",6,9,4,1,0.65
"B1.F216",4,3,6,7,0.45
"B1.F316",3,5,7,5,0.6
"B1.F416",3,4,7,6,0.55
"B1.F516",6,5,4,5,0.45
"B1.F117",4,5,6,5,0.55
"B1.F217",3,7,7,3,0.7
"B1.F317",3,2,7,8,0.45
"B1.F417",4,8,6,2,0.7
"B1.F517",6,7,4,3,0.55
"B1.F118",6,7,4,3,0.55
"B1.F218",5,5,5,5,0.5
"B1.F318",7,3,3,7,0.3
"B1.F418",8,6,2,4,0.4
"B1.F518",9,3,1,7,0.2
"B1.F119",6,7,4,3,0.55
"B1.F219",4,6,6,4,0.6
"B1.F319",4,5,6,5,0.55
"B1.F419",4,6,6,4,0.6
"B1.F519",4,2,6,8,0.4
