"","FP","TP","TN","FN","accuracy"
"B1.F1",4,5,2,1,0.583333333333333
"B1.F2",2,3,4,3,0.583333333333333
"B1.F3",1,6,5,0,0.916666666666667
"B1.F4",6,2,0,4,0.166666666666667
"B1.F5",4,2,2,4,0.333333333333333
"B1.F11",3,1,3,5,0.333333333333333
"B1.F21",4,4,2,2,0.5
"B1.F31",3,4,3,2,0.583333333333333
"B1.F41",3,2,3,4,0.416666666666667
"B1.F51",4,4,2,2,0.5
"B1.F12",3,4,3,2,0.583333333333333
"B1.F22",3,4,3,2,0.583333333333333
"B1.F32",2,2,4,4,0.5
"B1.F42",2,4,4,2,0.666666666666667
"B1.F52",4,3,2,3,0.416666666666667
"B1.F13",5,3,1,3,0.333333333333333
"B1.F23",3,3,3,3,0.5
"B1.F33",3,5,3,1,0.666666666666667
"B1.F43",2,1,4,5,0.416666666666667
"B1.F53",3,4,3,2,0.583333333333333
"B1.F14",2,5,4,1,0.75
"B1.F24",2,3,4,3,0.583333333333333
"B1.F34",3,4,3,2,0.583333333333333
"B1.F44",4,4,2,2,0.5
"B1.F54",2,2,4,4,0.5
"B1.F15",4,1,2,5,0.25
"B1.F25",4,4,2,2,0.5
"B1.F35",4,4,2,2,0.5
"B1.F45",4,3,2,3,0.416666666666667
"B1.F55",2,1,4,5,0.416666666666667
"B1.F16",1,1,5,5,0.5
"B1.F26",4,3,2,3,0.416666666666667
"B1.F36",3,3,3,3,0.5
"B1.F46",5,3,1,3,0.333333333333333
"B1.F56",2,4,4,2,0.666666666666667
"B1.F17",4,3,2,3,0.416666666666667
"B1.F27",4,4,2,2,0.5
"B1.F37",4,3,2,3,0.416666666666667
"B1.F47",3,2,3,4,0.416666666666667
"B1.F57",4,3,2,3,0.416666666666667
"B1.F18",5,3,1,3,0.333333333333333
"B1.F28",4,2,2,4,0.333333333333333
"B1.F38",3,3,3,3,0.5
"B1.F48",2,2,4,4,0.5
"B1.F58",3,3,3,3,0.5
"B1.F19",5,4,1,2,0.416666666666667
"B1.F29",2,1,4,5,0.416666666666667
"B1.F39",5,4,1,2,0.416666666666667
"B1.F49",3,3,3,3,0.5
"B1.F59",3,3,3,3,0.5
"B1.F110",3,5,3,1,0.666666666666667
"B1.F210",4,3,2,3,0.416666666666667
"B1.F310",5,2,1,4,0.25
"B1.F410",0,2,6,4,0.666666666666667
"B1.F510",2,1,4,5,0.416666666666667
"B1.F111",4,4,2,2,0.5
"B1.F211",4,3,2,3,0.416666666666667
"B1.F311",4,5,2,1,0.583333333333333
"B1.F411",2,3,4,3,0.583333333333333
"B1.F511",3,3,3,3,0.5
"B1.F112",1,2,5,4,0.583333333333333
"B1.F212",2,5,4,1,0.75
"B1.F312",1,2,5,4,0.583333333333333
"B1.F412",4,2,2,4,0.333333333333333
"B1.F512",4,4,2,2,0.5
"B1.F113",2,1,4,5,0.416666666666667
"B1.F213",5,3,1,3,0.333333333333333
"B1.F313",2,5,4,1,0.75
"B1.F413",3,2,3,4,0.416666666666667
"B1.F513",2,4,4,2,0.666666666666667
"B1.F114",4,3,2,3,0.416666666666667
"B1.F214",3,3,3,3,0.5
"B1.F314",4,4,2,2,0.5
"B1.F414",4,4,2,2,0.5
"B1.F514",2,3,4,3,0.583333333333333
"B1.F115",0,2,6,4,0.666666666666667
"B1.F215",4,5,2,1,0.583333333333333
"B1.F315",3,5,3,1,0.666666666666667
"B1.F415",1,2,5,4,0.583333333333333
"B1.F515",4,5,2,1,0.583333333333333
"B1.F116",0,1,6,5,0.583333333333333
"B1.F216",2,4,4,2,0.666666666666667
"B1.F316",1,3,5,3,0.666666666666667
"B1.F416",4,5,2,1,0.583333333333333
"B1.F516",4,4,2,2,0.5
"B1.F117",2,1,4,5,0.416666666666667
"B1.F217",3,3,3,3,0.5
"B1.F317",3,3,3,3,0.5
"B1.F417",3,4,3,2,0.583333333333333
"B1.F517",1,3,5,3,0.666666666666667
"B1.F118",1,2,5,4,0.583333333333333
"B1.F218",2,4,4,2,0.666666666666667
"B1.F318",5,3,1,3,0.333333333333333
"B1.F418",5,6,1,0,0.583333333333333
"B1.F518",4,3,2,3,0.416666666666667
"B1.F119",2,5,4,1,0.75
"B1.F219",2,4,4,2,0.666666666666667
"B1.F319",2,5,4,1,0.75
"B1.F419",2,4,4,2,0.666666666666667
"B1.F519",3,4,3,2,0.583333333333333
