"","FP","TP","TN","FN","accuracy"
"B1.F1",6,5,4,5,0.45
"B1.F2",1,6,9,4,0.75
"B1.F3",6,6,4,4,0.5
"B1.F4",4,6,6,4,0.6
"B1.F5",4,7,6,3,0.65
"B1.F11",6,4,4,6,0.4
"B1.F21",6,6,4,4,0.5
"B1.F31",7,6,3,4,0.45
"B1.F41",3,5,7,5,0.6
"B1.F51",5,8,5,2,0.65
"B1.F12",7,4,3,6,0.35
"B1.F22",3,4,7,6,0.55
"B1.F32",2,6,8,4,0.7
"B1.F42",7,8,3,2,0.55
"B1.F52",6,7,4,3,0.55
"B1.F13",4,3,6,7,0.45
"B1.F23",3,4,7,6,0.55
"B1.F33",6,8,4,2,0.6
"B1.F43",7,7,3,3,0.5
"B1.F53",5,6,5,4,0.55
"B1.F14",5,6,5,4,0.55
"B1.F24",5,6,5,4,0.55
"B1.F34",3,6,7,4,0.65
"B1.F44",6,5,4,5,0.45
"B1.F54",5,6,5,4,0.55
"B1.F15",5,4,5,6,0.45
"B1.F25",4,6,6,4,0.6
"B1.F35",7,5,3,5,0.4
"B1.F45",8,8,2,2,0.5
"B1.F55",4,7,6,3,0.65
"B1.F16",4,5,6,5,0.55
"B1.F26",3,4,7,6,0.55
"B1.F36",6,6,4,4,0.5
"B1.F46",7,5,3,5,0.4
"B1.F56",3,4,7,6,0.55
"B1.F17",7,6,3,4,0.45
"B1.F27",3,3,7,7,0.5
"B1.F37",4,6,6,4,0.6
"B1.F47",5,8,5,2,0.65
"B1.F57",7,6,3,4,0.45
"B1.F18",7,3,3,7,0.3
"B1.F28",3,5,7,5,0.6
"B1.F38",4,7,6,3,0.65
"B1.F48",6,6,4,4,0.5
"B1.F58",8,8,2,2,0.5
"B1.F19",4,4,6,6,0.5
"B1.F29",6,8,4,2,0.6
"B1.F39",5,6,5,4,0.55
"B1.F49",3,7,7,3,0.7
"B1.F59",1,7,9,3,0.8
"B1.F110",3,4,7,6,0.55
"B1.F210",6,5,4,5,0.45
"B1.F310",4,4,6,6,0.5
"B1.F410",4,9,6,1,0.75
"B1.F510",6,8,4,2,0.6
"B1.F111",3,5,7,5,0.6
"B1.F211",4,5,6,5,0.55
"B1.F311",5,6,5,4,0.55
"B1.F411",4,6,6,4,0.6
"B1.F511",5,3,5,7,0.4
"B1.F112",3,6,7,4,0.65
"B1.F212",2,7,8,3,0.75
"B1.F312",7,6,3,4,0.45
"B1.F412",4,8,6,2,0.7
"B1.F512",3,6,7,4,0.65
"B1.F113",6,8,4,2,0.6
"B1.F213",8,8,2,2,0.5
"B1.F313",4,5,6,5,0.55
"B1.F413",5,6,5,4,0.55
"B1.F513",3,8,7,2,0.75
"B1.F114",6,5,4,5,0.45
"B1.F214",7,8,3,2,0.55
"B1.F314",7,6,3,4,0.45
"B1.F414",6,7,4,3,0.55
"B1.F514",5,6,5,4,0.55
"B1.F115",2,3,8,7,0.55
"B1.F215",3,6,7,4,0.65
"B1.F315",2,5,8,5,0.65
"B1.F415",4,5,6,5,0.55
"B1.F515",6,7,4,3,0.55
"B1.F116",5,6,5,4,0.55
"B1.F216",5,8,5,2,0.65
"B1.F316",4,1,6,9,0.35
"B1.F416",8,7,2,3,0.45
"B1.F516",5,7,5,3,0.6
"B1.F117",3,7,7,3,0.7
"B1.F217",5,4,5,6,0.45
"B1.F317",4,8,6,2,0.7
"B1.F417",4,9,6,1,0.75
"B1.F517",6,3,4,7,0.35
"B1.F118",3,6,7,4,0.65
"B1.F218",6,8,4,2,0.6
"B1.F318",4,5,6,5,0.55
"B1.F418",4,5,6,5,0.55
"B1.F518",2,3,8,7,0.55
"B1.F119",7,8,3,2,0.55
"B1.F219",5,5,5,5,0.5
"B1.F319",3,5,7,5,0.6
"B1.F419",4,7,6,3,0.65
"B1.F519",7,5,3,5,0.4
