"","FP","TP","TN","FN","accuracy"
"B1.F1",3,4,6,5,0.555555555555556
"B1.F2",4,7,6,3,0.65
"B1.F3",4,4,5,5,0.5
"B1.F4",6,3,3,6,0.333333333333333
"B1.F5",4,5,6,5,0.55
"B1.F11",4,4,5,6,0.473684210526316
"B1.F21",4,4,5,5,0.5
"B1.F31",7,5,2,4,0.388888888888889
"B1.F41",5,6,5,3,0.578947368421053
"B1.F51",6,5,4,5,0.45
"B1.F12",6,4,3,6,0.368421052631579
"B1.F22",4,4,6,5,0.526315789473684
"B1.F32",4,2,5,7,0.388888888888889
"B1.F42",6,5,4,4,0.473684210526316
"B1.F52",5,4,4,6,0.421052631578947
"B1.F13",6,3,3,6,0.333333333333333
"B1.F23",2,5,7,5,0.631578947368421
"B1.F33",4,5,6,4,0.578947368421053
"B1.F43",3,4,6,5,0.555555555555556
"B1.F53",7,8,3,2,0.55
"B1.F14",6,4,4,6,0.4
"B1.F24",5,2,5,8,0.35
"B1.F34",7,4,2,5,0.333333333333333
"B1.F44",4,6,5,3,0.611111111111111
"B1.F54",5,3,4,6,0.388888888888889
"B1.F15",3,4,6,5,0.555555555555556
"B1.F25",7,2,2,7,0.222222222222222
"B1.F35",6,5,3,4,0.444444444444444
"B1.F45",4,6,6,4,0.6
"B1.F55",2,1,8,9,0.45
"B1.F16",3,4,6,6,0.526315789473684
"B1.F26",3,6,7,3,0.684210526315789
"B1.F36",6,4,3,5,0.388888888888889
"B1.F46",6,3,3,6,0.333333333333333
"B1.F56",4,3,6,7,0.45
"B1.F17",5,9,5,1,0.7
"B1.F27",5,4,4,5,0.444444444444444
"B1.F37",7,2,3,8,0.25
"B1.F47",2,7,7,2,0.777777777777778
"B1.F57",5,4,4,5,0.444444444444444
"B1.F18",6,3,4,6,0.368421052631579
"B1.F28",4,6,5,3,0.611111111111111
"B1.F38",4,5,5,4,0.555555555555556
"B1.F48",4,4,6,6,0.5
"B1.F58",4,2,5,8,0.368421052631579
"B1.F19",6,7,3,2,0.555555555555556
"B1.F29",6,3,4,6,0.368421052631579
"B1.F39",5,3,5,7,0.4
"B1.F49",4,2,5,7,0.388888888888889
"B1.F59",4,1,5,9,0.315789473684211
"B1.F110",7,3,3,6,0.315789473684211
"B1.F210",4,6,6,4,0.6
"B1.F310",7,7,2,2,0.5
"B1.F410",3,4,6,5,0.555555555555556
"B1.F510",5,4,4,6,0.421052631578947
"B1.F111",3,6,6,3,0.666666666666667
"B1.F211",4,3,5,7,0.421052631578947
"B1.F311",7,4,3,5,0.368421052631579
"B1.F411",4,5,6,5,0.55
"B1.F511",3,6,6,3,0.666666666666667
"B1.F112",3,7,6,2,0.722222222222222
"B1.F212",4,4,6,5,0.526315789473684
"B1.F312",5,6,4,3,0.555555555555556
"B1.F412",7,5,3,5,0.4
"B1.F512",5,4,4,6,0.421052631578947
"B1.F113",4,6,5,3,0.611111111111111
"B1.F213",4,2,6,7,0.421052631578947
"B1.F313",8,6,2,3,0.421052631578947
"B1.F413",5,3,4,7,0.368421052631579
"B1.F513",3,4,6,6,0.526315789473684
"B1.F114",4,4,6,6,0.5
"B1.F214",5,5,4,4,0.5
"B1.F314",4,4,5,5,0.5
"B1.F414",4,4,5,6,0.473684210526316
"B1.F514",3,6,7,3,0.684210526315789
"B1.F115",6,4,4,5,0.421052631578947
"B1.F215",6,5,3,4,0.444444444444444
"B1.F315",4,3,5,7,0.421052631578947
"B1.F415",6,3,3,6,0.333333333333333
"B1.F515",5,6,5,4,0.55
"B1.F116",5,6,4,3,0.555555555555556
"B1.F216",6,1,4,8,0.263157894736842
"B1.F316",5,5,4,5,0.473684210526316
"B1.F416",2,3,7,6,0.555555555555556
"B1.F516",4,5,6,5,0.55
"B1.F117",6,5,4,4,0.473684210526316
"B1.F217",6,5,3,5,0.421052631578947
"B1.F317",4,4,6,6,0.5
"B1.F417",5,2,4,7,0.333333333333333
"B1.F517",3,6,6,3,0.666666666666667
"B1.F118",4,4,5,5,0.5
"B1.F218",4,3,5,7,0.421052631578947
"B1.F318",4,2,6,7,0.421052631578947
"B1.F418",6,5,3,5,0.421052631578947
"B1.F518",7,7,3,2,0.526315789473684
"B1.F119",5,3,4,6,0.388888888888889
"B1.F219",7,6,3,4,0.45
"B1.F319",4,3,5,7,0.421052631578947
"B1.F419",6,5,3,4,0.444444444444444
"B1.F519",8,5,2,4,0.368421052631579
