"","FP","TP","TN","FN","accuracy"
"B1.F1",6,2,4,8,0.3
"B1.F2",4,7,6,3,0.65
"B1.F3",4,4,6,6,0.5
"B1.F4",6,5,4,5,0.45
"B1.F5",4,3,6,7,0.45
"B1.F11",4,6,6,4,0.6
"B1.F21",6,6,4,4,0.5
"B1.F31",5,6,5,4,0.55
"B1.F41",5,5,5,5,0.5
"B1.F51",3,2,7,8,0.45
"B1.F12",4,3,6,7,0.45
"B1.F22",3,3,7,7,0.5
"B1.F32",6,5,4,5,0.45
"B1.F42",2,5,8,5,0.65
"B1.F52",2,3,8,7,0.55
"B1.F13",2,2,8,8,0.5
"B1.F23",2,4,8,6,0.6
"B1.F33",7,4,3,6,0.35
"B1.F43",6,6,4,4,0.5
"B1.F53",4,4,6,6,0.5
"B1.F14",3,5,7,5,0.6
"B1.F24",3,3,7,7,0.5
"B1.F34",4,4,6,6,0.5
"B1.F44",4,4,6,6,0.5
"B1.F54",5,7,5,3,0.6
"B1.F15",6,6,4,4,0.5
"B1.F25",5,4,5,6,0.45
"B1.F35",6,4,4,6,0.4
"B1.F45",3,3,7,7,0.5
"B1.F55",6,6,4,4,0.5
"B1.F16",4,6,6,4,0.6
"B1.F26",4,5,6,5,0.55
"B1.F36",4,2,6,8,0.4
"B1.F46",5,4,5,6,0.45
"B1.F56",6,7,4,3,0.55
"B1.F17",2,3,8,7,0.55
"B1.F27",3,6,7,4,0.65
"B1.F37",2,4,8,6,0.6
"B1.F47",2,5,8,5,0.65
"B1.F57",4,6,6,4,0.6
"B1.F18",3,8,7,2,0.75
"B1.F28",4,6,6,4,0.6
"B1.F38",3,5,7,5,0.6
"B1.F48",5,3,5,7,0.4
"B1.F58",7,5,3,5,0.4
"B1.F19",3,4,7,6,0.55
"B1.F29",5,3,5,7,0.4
"B1.F39",6,8,4,2,0.6
"B1.F49",6,6,4,4,0.5
"B1.F59",7,7,3,3,0.5
"B1.F110",2,6,8,4,0.7
"B1.F210",4,4,6,6,0.5
"B1.F310",3,2,7,8,0.45
"B1.F410",5,5,5,5,0.5
"B1.F510",4,2,6,8,0.4
"B1.F111",4,9,6,1,0.75
"B1.F211",3,3,7,7,0.5
"B1.F311",5,3,5,7,0.4
"B1.F411",2,1,8,9,0.45
"B1.F511",2,2,8,8,0.5
"B1.F112",4,4,6,6,0.5
"B1.F212",6,7,4,3,0.55
"B1.F312",6,5,4,5,0.45
"B1.F412",8,4,2,6,0.3
"B1.F512",5,4,5,6,0.45
"B1.F113",5,2,5,8,0.35
"B1.F213",4,3,6,7,0.45
"B1.F313",5,2,5,8,0.35
"B1.F413",4,2,6,8,0.4
"B1.F513",9,4,1,6,0.25
"B1.F114",5,3,5,7,0.4
"B1.F214",5,5,5,5,0.5
"B1.F314",3,5,7,5,0.6
"B1.F414",4,4,6,6,0.5
"B1.F514",2,4,8,6,0.6
"B1.F115",6,3,4,7,0.35
"B1.F215",5,5,5,5,0.5
"B1.F315",2,1,8,9,0.45
"B1.F415",5,2,5,8,0.35
"B1.F515",7,6,3,4,0.45
"B1.F116",5,5,5,5,0.5
"B1.F216",2,5,8,5,0.65
"B1.F316",4,2,6,8,0.4
"B1.F416",4,5,6,5,0.55
"B1.F516",2,2,8,8,0.5
"B1.F117",5,5,5,5,0.5
"B1.F217",2,0,8,10,0.4
"B1.F317",4,8,6,2,0.7
"B1.F417",5,6,5,4,0.55
"B1.F517",3,7,7,3,0.7
"B1.F118",5,5,5,5,0.5
"B1.F218",6,7,4,3,0.55
"B1.F318",6,5,4,5,0.45
"B1.F418",4,3,6,7,0.45
"B1.F518",4,4,6,6,0.5
"B1.F119",4,5,6,5,0.55
"B1.F219",2,3,8,7,0.55
"B1.F319",7,1,3,9,0.2
"B1.F419",3,2,7,8,0.45
"B1.F519",5,3,5,7,0.4
