"","FP","TP","TN","FN","accuracy"
"B1.F1",8,6,2,4,0.4
"B1.F2",4,6,6,4,0.6
"B1.F3",6,4,4,6,0.4
"B1.F4",5,6,5,4,0.55
"B1.F5",6,2,4,8,0.3
"B1.F11",4,7,6,3,0.65
"B1.F21",6,5,4,5,0.45
"B1.F31",3,6,7,4,0.65
"B1.F41",3,2,7,8,0.45
"B1.F51",4,6,6,4,0.6
"B1.F12",4,4,6,6,0.5
"B1.F22",6,6,4,4,0.5
"B1.F32",6,4,4,6,0.4
"B1.F42",5,7,5,3,0.6
"B1.F52",2,5,8,5,0.65
"B1.F13",5,5,5,5,0.5
"B1.F23",3,6,7,4,0.65
"B1.F33",3,6,7,4,0.65
"B1.F43",7,6,3,4,0.45
"B1.F53",5,4,5,6,0.45
"B1.F14",4,4,6,6,0.5
"B1.F24",7,5,3,5,0.4
"B1.F34",6,7,4,3,0.55
"B1.F44",3,2,7,8,0.45
"B1.F54",5,3,5,7,0.4
"B1.F15",7,7,3,3,0.5
"B1.F25",3,5,7,5,0.6
"B1.F35",5,6,5,4,0.55
"B1.F45",4,2,6,8,0.4
"B1.F55",5,4,5,6,0.45
"B1.F16",6,6,4,4,0.5
"B1.F26",6,5,4,5,0.45
"B1.F36",2,4,8,6,0.6
"B1.F46",4,5,6,5,0.55
"B1.F56",4,6,6,4,0.6
"B1.F17",6,5,4,5,0.45
"B1.F27",5,5,5,5,0.5
"B1.F37",2,4,8,6,0.6
"B1.F47",5,5,5,5,0.5
"B1.F57",3,4,7,6,0.55
"B1.F18",3,5,7,5,0.6
"B1.F28",4,6,6,4,0.6
"B1.F38",3,5,7,5,0.6
"B1.F48",4,7,6,3,0.65
"B1.F58",5,3,5,7,0.4
"B1.F19",5,8,5,2,0.65
"B1.F29",5,4,5,6,0.45
"B1.F39",1,4,9,6,0.65
"B1.F49",2,5,8,5,0.65
"B1.F59",4,6,6,4,0.6
"B1.F110",5,5,5,5,0.5
"B1.F210",6,2,4,8,0.3
"B1.F310",3,5,7,5,0.6
"B1.F410",6,7,4,3,0.55
"B1.F510",6,7,4,3,0.55
"B1.F111",4,5,6,5,0.55
"B1.F211",4,2,6,8,0.4
"B1.F311",6,7,4,3,0.55
"B1.F411",2,5,8,5,0.65
"B1.F511",6,7,4,3,0.55
"B1.F112",6,4,4,6,0.4
"B1.F212",7,1,3,9,0.2
"B1.F312",8,3,2,7,0.25
"B1.F412",3,5,7,5,0.6
"B1.F512",6,4,4,6,0.4
"B1.F113",3,6,7,4,0.65
"B1.F213",3,5,7,5,0.6
"B1.F313",5,2,5,8,0.35
"B1.F413",4,5,6,5,0.55
"B1.F513",3,4,7,6,0.55
"B1.F114",6,9,4,1,0.65
"B1.F214",2,3,8,7,0.55
"B1.F314",8,7,2,3,0.45
"B1.F414",6,7,4,3,0.55
"B1.F514",2,5,8,5,0.65
"B1.F115",7,6,3,4,0.45
"B1.F215",5,5,5,5,0.5
"B1.F315",3,3,7,7,0.5
"B1.F415",3,5,7,5,0.6
"B1.F515",8,7,2,3,0.45
"B1.F116",5,4,5,6,0.45
"B1.F216",5,7,5,3,0.6
"B1.F316",8,5,2,5,0.35
"B1.F416",1,6,9,4,0.75
"B1.F516",4,4,6,6,0.5
"B1.F117",4,5,6,5,0.55
"B1.F217",6,4,4,6,0.4
"B1.F317",3,4,7,6,0.55
"B1.F417",6,3,4,7,0.35
"B1.F517",6,3,4,7,0.35
"B1.F118",8,6,2,4,0.4
"B1.F218",7,5,3,5,0.4
"B1.F318",3,5,7,5,0.6
"B1.F418",0,7,10,3,0.85
"B1.F518",6,4,4,6,0.4
"B1.F119",4,8,6,2,0.7
"B1.F219",5,5,5,5,0.5
"B1.F319",7,3,3,7,0.3
"B1.F419",5,3,5,7,0.4
"B1.F519",7,7,3,3,0.5
