"","FP","TP","TN","FN","accuracy"
"B1.F1",2,0,2,3,0.285714285714286
"B1.F2",0,2,3,1,0.833333333333333
"B1.F3",1,2,2,1,0.666666666666667
"B1.F4",0,2,3,1,0.833333333333333
"B1.F5",0,2,3,2,0.714285714285714
"B1.F11",1,2,2,1,0.666666666666667
"B1.F21",1,2,3,1,0.714285714285714
"B1.F31",1,2,2,2,0.571428571428571
"B1.F41",1,2,2,1,0.666666666666667
"B1.F51",2,0,1,3,0.166666666666667
"B1.F12",0,2,3,2,0.714285714285714
"B1.F22",4,1,0,2,0.142857142857143
"B1.F32",1,3,2,0,0.833333333333333
"B1.F42",1,1,2,2,0.5
"B1.F52",0,1,3,2,0.666666666666667
"B1.F13",0,1,3,3,0.571428571428571
"B1.F23",2,2,1,1,0.5
"B1.F33",0,2,3,1,0.833333333333333
"B1.F43",1,1,2,2,0.5
"B1.F53",0,1,4,2,0.714285714285714
"B1.F14",1,2,3,1,0.714285714285714
"B1.F24",2,3,1,0,0.666666666666667
"B1.F34",1,3,2,1,0.714285714285714
"B1.F44",2,2,1,1,0.5
"B1.F54",0,2,3,1,0.833333333333333
"B1.F15",3,3,0,0,0.5
"B1.F25",0,2,3,2,0.714285714285714
"B1.F35",3,1,1,2,0.285714285714286
"B1.F45",1,0,2,3,0.333333333333333
"B1.F55",1,1,2,2,0.5
"B1.F16",0,1,3,2,0.666666666666667
"B1.F26",1,2,3,1,0.714285714285714
"B1.F36",1,2,2,1,0.666666666666667
"B1.F46",1,1,2,3,0.428571428571429
"B1.F56",1,2,2,1,0.666666666666667
"B1.F17",4,3,0,1,0.375
"B1.F27",1,1,2,2,0.5
"B1.F37",1,2,2,1,0.666666666666667
"B1.F47",0,1,3,2,0.666666666666667
"B1.F57",0,0,3,3,0.5
"B1.F18",0,1,3,2,0.666666666666667
"B1.F28",1,3,2,0,0.833333333333333
"B1.F38",0,1,3,2,0.666666666666667
"B1.F48",1,1,3,2,0.571428571428571
"B1.F58",2,4,1,0,0.714285714285714
"B1.F19",1,2,3,1,0.714285714285714
"B1.F29",1,2,2,1,0.666666666666667
"B1.F39",0,3,3,0,1
"B1.F49",0,1,3,2,0.666666666666667
"B1.F59",2,3,1,1,0.571428571428571
"B1.F110",0,0,3,3,0.5
"B1.F210",1,2,2,1,0.666666666666667
"B1.F310",1,2,2,1,0.666666666666667
"B1.F410",3,3,1,1,0.5
"B1.F510",1,3,2,0,0.833333333333333
"B1.F111",2,1,2,2,0.428571428571429
"B1.F211",0,1,3,2,0.666666666666667
"B1.F311",2,0,1,4,0.142857142857143
"B1.F411",0,1,3,2,0.666666666666667
"B1.F511",1,2,2,1,0.666666666666667
"B1.F112",2,1,1,2,0.333333333333333
"B1.F212",2,1,2,2,0.428571428571429
"B1.F312",2,2,1,2,0.428571428571429
"B1.F412",1,2,2,1,0.666666666666667
"B1.F512",0,0,3,3,0.5
"B1.F113",2,1,1,2,0.333333333333333
"B1.F213",0,1,3,2,0.666666666666667
"B1.F313",0,2,3,1,0.833333333333333
"B1.F413",1,1,2,2,0.5
"B1.F513",2,3,2,1,0.625
"B1.F114",1,2,2,1,0.666666666666667
"B1.F214",0,2,4,1,0.857142857142857
"B1.F314",2,1,1,2,0.333333333333333
"B1.F414",0,1,3,2,0.666666666666667
"B1.F514",0,1,3,3,0.571428571428571
"B1.F115",1,1,2,2,0.5
"B1.F215",0,2,3,1,0.833333333333333
"B1.F315",0,1,3,2,0.666666666666667
"B1.F415",1,4,2,0,0.857142857142857
"B1.F515",0,2,4,1,0.857142857142857
"B1.F116",1,1,2,2,0.5
"B1.F216",0,2,3,2,0.714285714285714
"B1.F316",2,1,2,2,0.428571428571429
"B1.F416",1,3,2,0,0.833333333333333
"B1.F516",0,1,3,2,0.666666666666667
"B1.F117",3,3,0,0,0.5
"B1.F217",0,1,3,3,0.571428571428571
"B1.F317",2,3,2,0,0.714285714285714
"B1.F417",3,2,0,1,0.333333333333333
"B1.F517",1,1,2,2,0.5
"B1.F118",0,1,3,2,0.666666666666667
"B1.F218",1,2,3,1,0.714285714285714
"B1.F318",1,1,2,2,0.5
"B1.F418",2,2,1,1,0.5
"B1.F518",2,2,1,2,0.428571428571429
"B1.F119",0,1,3,2,0.666666666666667
"B1.F219",1,2,2,1,0.666666666666667
"B1.F319",0,1,3,3,0.571428571428571
"B1.F419",1,1,2,2,0.5
"B1.F519",2,3,2,0,0.714285714285714
