"","FP","TP","TN","FN","accuracy"
"B1.F1",6,6,4,4,0.5
"B1.F2",5,7,5,3,0.6
"B1.F3",6,4,4,6,0.4
"B1.F4",4,5,6,5,0.55
"B1.F5",6,6,4,4,0.5
"B1.F11",5,6,5,4,0.55
"B1.F21",4,4,6,6,0.5
"B1.F31",3,7,7,3,0.7
"B1.F41",6,5,4,5,0.45
"B1.F51",4,3,6,7,0.45
"B1.F12",5,3,5,7,0.4
"B1.F22",4,2,6,8,0.4
"B1.F32",4,4,6,6,0.5
"B1.F42",5,7,5,3,0.6
"B1.F52",4,4,6,6,0.5
"B1.F13",4,4,6,6,0.5
"B1.F23",6,3,4,7,0.35
"B1.F33",4,7,6,3,0.65
"B1.F43",5,6,5,4,0.55
"B1.F53",4,0,6,10,0.3
"B1.F14",5,2,5,8,0.35
"B1.F24",4,6,6,4,0.6
"B1.F34",6,5,4,5,0.45
"B1.F44",7,2,3,8,0.25
"B1.F54",4,4,6,6,0.5
"B1.F15",3,4,7,6,0.55
"B1.F25",5,5,5,5,0.5
"B1.F35",6,6,4,4,0.5
"B1.F45",6,4,4,6,0.4
"B1.F55",4,8,6,2,0.7
"B1.F16",6,5,4,5,0.45
"B1.F26",8,6,2,4,0.4
"B1.F36",5,6,5,4,0.55
"B1.F46",4,4,6,6,0.5
"B1.F56",6,9,4,1,0.65
"B1.F17",7,8,3,2,0.55
"B1.F27",6,7,4,3,0.55
"B1.F37",2,7,8,3,0.75
"B1.F47",6,8,4,2,0.6
"B1.F57",4,5,6,5,0.55
"B1.F18",5,6,5,4,0.55
"B1.F28",6,7,4,3,0.55
"B1.F38",6,4,4,6,0.4
"B1.F48",8,4,2,6,0.3
"B1.F58",4,2,6,8,0.4
"B1.F19",4,4,6,6,0.5
"B1.F29",4,4,6,6,0.5
"B1.F39",4,2,6,8,0.4
"B1.F49",4,5,6,5,0.55
"B1.F59",4,6,6,4,0.6
"B1.F110",6,6,4,4,0.5
"B1.F210",5,5,5,5,0.5
"B1.F310",6,7,4,3,0.55
"B1.F410",7,6,3,4,0.45
"B1.F510",7,7,3,3,0.5
"B1.F111",6,5,4,5,0.45
"B1.F211",5,7,5,3,0.6
"B1.F311",2,1,8,9,0.45
"B1.F411",6,4,4,6,0.4
"B1.F511",5,5,5,5,0.5
"B1.F112",6,3,4,7,0.35
"B1.F212",5,7,5,3,0.6
"B1.F312",8,6,2,4,0.4
"B1.F412",4,7,6,3,0.65
"B1.F512",7,6,3,4,0.45
"B1.F113",7,7,3,3,0.5
"B1.F213",3,2,7,8,0.45
"B1.F313",7,6,3,4,0.45
"B1.F413",7,5,3,5,0.4
"B1.F513",7,4,3,6,0.35
"B1.F114",4,7,6,3,0.65
"B1.F214",6,6,4,4,0.5
"B1.F314",5,6,5,4,0.55
"B1.F414",8,5,2,5,0.35
"B1.F514",4,7,6,3,0.65
"B1.F115",7,3,3,7,0.3
"B1.F215",5,1,5,9,0.3
"B1.F315",6,4,4,6,0.4
"B1.F415",2,4,8,6,0.6
"B1.F515",7,8,3,2,0.55
"B1.F116",6,6,4,4,0.5
"B1.F216",4,5,6,5,0.55
"B1.F316",5,7,5,3,0.6
"B1.F416",7,5,3,5,0.4
"B1.F516",4,4,6,6,0.5
"B1.F117",3,5,7,5,0.6
"B1.F217",5,3,5,7,0.4
"B1.F317",7,2,3,8,0.25
"B1.F417",4,6,6,4,0.6
"B1.F517",2,4,8,6,0.6
"B1.F118",5,4,5,6,0.45
"B1.F218",6,4,4,6,0.4
"B1.F318",5,4,5,6,0.45
"B1.F418",7,5,3,5,0.4
"B1.F518",8,4,2,6,0.3
"B1.F119",5,4,5,6,0.45
"B1.F219",6,3,4,7,0.35
"B1.F319",7,7,3,3,0.5
"B1.F419",5,6,5,4,0.55
"B1.F519",3,7,7,3,0.7
