"","FP","TP","TN","FN","accuracy"
"B1.F1",1,3,5,3,0.666666666666667
"B1.F2",2,3,4,3,0.583333333333333
"B1.F3",3,2,3,4,0.416666666666667
"B1.F4",5,4,1,2,0.416666666666667
"B1.F5",3,1,3,5,0.333333333333333
"B1.F11",2,3,4,3,0.583333333333333
"B1.F21",2,2,4,4,0.5
"B1.F31",3,1,3,5,0.333333333333333
"B1.F41",2,5,4,1,0.75
"B1.F51",2,4,4,2,0.666666666666667
"B1.F12",4,3,2,3,0.416666666666667
"B1.F22",3,2,3,4,0.416666666666667
"B1.F32",0,1,6,5,0.583333333333333
"B1.F42",3,3,3,3,0.5
"B1.F52",2,2,4,4,0.5
"B1.F13",2,0,4,6,0.333333333333333
"B1.F23",3,3,3,3,0.5
"B1.F33",0,2,6,4,0.666666666666667
"B1.F43",1,2,5,4,0.583333333333333
"B1.F53",5,3,1,3,0.333333333333333
"B1.F14",3,3,3,3,0.5
"B1.F24",1,3,5,3,0.666666666666667
"B1.F34",4,4,2,2,0.5
"B1.F44",3,2,3,4,0.416666666666667
"B1.F54",2,2,4,4,0.5
"B1.F15",0,0,6,6,0.5
"B1.F25",5,4,1,2,0.416666666666667
"B1.F35",4,5,2,1,0.583333333333333
"B1.F45",4,5,2,1,0.583333333333333
"B1.F55",4,5,2,1,0.583333333333333
"B1.F16",4,3,2,3,0.416666666666667
"B1.F26",2,3,4,3,0.583333333333333
"B1.F36",3,4,3,2,0.583333333333333
"B1.F46",2,2,4,4,0.5
"B1.F56",2,4,4,2,0.666666666666667
"B1.F17",2,3,4,3,0.583333333333333
"B1.F27",2,3,4,3,0.583333333333333
"B1.F37",5,4,1,2,0.416666666666667
"B1.F47",1,2,5,4,0.583333333333333
"B1.F57",0,2,6,4,0.666666666666667
"B1.F18",2,2,4,4,0.5
"B1.F28",2,2,4,4,0.5
"B1.F38",2,3,4,3,0.583333333333333
"B1.F48",0,3,6,3,0.75
"B1.F58",1,4,5,2,0.75
"B1.F19",4,3,2,3,0.416666666666667
"B1.F29",1,1,5,5,0.5
"B1.F39",3,2,3,4,0.416666666666667
"B1.F49",4,3,2,3,0.416666666666667
"B1.F59",2,3,4,3,0.583333333333333
"B1.F110",3,3,3,3,0.5
"B1.F210",2,2,4,4,0.5
"B1.F310",2,2,4,4,0.5
"B1.F410",2,3,4,3,0.583333333333333
"B1.F510",2,5,4,1,0.75
"B1.F111",1,2,5,4,0.583333333333333
"B1.F211",2,4,4,2,0.666666666666667
"B1.F311",3,2,3,4,0.416666666666667
"B1.F411",1,2,5,4,0.583333333333333
"B1.F511",2,3,4,3,0.583333333333333
"B1.F112",4,3,2,3,0.416666666666667
"B1.F212",2,3,4,3,0.583333333333333
"B1.F312",2,1,4,5,0.416666666666667
"B1.F412",1,1,5,5,0.5
"B1.F512",2,3,4,3,0.583333333333333
"B1.F113",3,2,3,4,0.416666666666667
"B1.F213",1,4,5,2,0.75
"B1.F313",4,2,2,4,0.333333333333333
"B1.F413",4,3,2,3,0.416666666666667
"B1.F513",1,3,5,3,0.666666666666667
"B1.F114",0,0,6,6,0.5
"B1.F214",2,3,4,3,0.583333333333333
"B1.F314",2,4,4,2,0.666666666666667
"B1.F414",2,3,4,3,0.583333333333333
"B1.F514",1,4,5,2,0.75
"B1.F115",2,4,4,2,0.666666666666667
"B1.F215",2,2,4,4,0.5
"B1.F315",3,4,3,2,0.583333333333333
"B1.F415",3,1,3,5,0.333333333333333
"B1.F515",3,3,3,3,0.5
"B1.F116",4,3,2,3,0.416666666666667
"B1.F216",2,2,4,4,0.5
"B1.F316",2,3,4,3,0.583333333333333
"B1.F416",0,2,6,4,0.666666666666667
"B1.F516",3,5,3,1,0.666666666666667
"B1.F117",4,3,2,3,0.416666666666667
"B1.F217",4,3,2,3,0.416666666666667
"B1.F317",2,2,4,4,0.5
"B1.F417",3,3,3,3,0.5
"B1.F517",3,2,3,4,0.416666666666667
"B1.F118",4,2,2,4,0.333333333333333
"B1.F218",0,3,6,3,0.75
"B1.F318",2,2,4,4,0.5
"B1.F418",3,3,3,3,0.5
"B1.F518",1,4,5,2,0.75
"B1.F119",2,4,4,2,0.666666666666667
"B1.F219",1,4,5,2,0.75
"B1.F319",0,2,6,4,0.666666666666667
"B1.F419",5,3,1,3,0.333333333333333
"B1.F519",2,4,4,2,0.666666666666667
