"","FP","TP","TN","FN","accuracy"
"B1.F1",2,0,1,3,0.166666666666667
"B1.F2",3,1,1,2,0.285714285714286
"B1.F3",3,2,0,1,0.333333333333333
"B1.F4",3,1,0,3,0.142857142857143
"B1.F5",2,1,1,2,0.333333333333333
"B1.F11",2,2,1,1,0.5
"B1.F21",2,2,1,1,0.5
"B1.F31",1,1,2,2,0.5
"B1.F41",2,3,1,0,0.666666666666667
"B1.F51",1,1,3,3,0.5
"B1.F12",2,2,2,1,0.571428571428571
"B1.F22",1,2,2,1,0.666666666666667
"B1.F32",1,2,2,1,0.666666666666667
"B1.F42",1,2,2,2,0.571428571428571
"B1.F52",3,3,0,0,0.5
"B1.F13",1,1,2,3,0.428571428571429
"B1.F23",1,1,2,2,0.5
"B1.F33",1,2,2,1,0.666666666666667
"B1.F43",2,2,2,1,0.571428571428571
"B1.F53",2,2,1,1,0.5
"B1.F14",2,2,1,1,0.5
"B1.F24",1,1,2,2,0.5
"B1.F34",4,2,0,1,0.285714285714286
"B1.F44",3,0,0,3,0
"B1.F54",1,1,2,3,0.428571428571429
"B1.F15",1,3,2,0,0.833333333333333
"B1.F25",2,0,1,3,0.166666666666667
"B1.F35",2,1,2,2,0.428571428571429
"B1.F45",0,2,3,2,0.714285714285714
"B1.F55",1,1,2,2,0.5
"B1.F16",2,0,1,4,0.142857142857143
"B1.F26",2,2,1,1,0.5
"B1.F36",4,2,0,1,0.285714285714286
"B1.F46",2,2,1,1,0.5
"B1.F56",1,0,2,3,0.333333333333333
"B1.F17",4,2,0,1,0.285714285714286
"B1.F27",3,0,0,3,0
"B1.F37",2,1,1,2,0.333333333333333
"B1.F47",1,0,2,3,0.333333333333333
"B1.F57",2,1,1,3,0.285714285714286
"B1.F18",3,3,1,0,0.571428571428571
"B1.F28",2,2,1,2,0.428571428571429
"B1.F38",2,1,1,2,0.333333333333333
"B1.F48",3,2,0,1,0.333333333333333
"B1.F58",0,2,3,1,0.833333333333333
"B1.F19",2,2,1,1,0.5
"B1.F29",3,4,1,0,0.625
"B1.F39",1,1,2,2,0.5
"B1.F49",3,1,0,2,0.166666666666667
"B1.F59",1,1,2,2,0.5
"B1.F110",2,0,1,3,0.166666666666667
"B1.F210",1,1,2,2,0.5
"B1.F310",3,1,0,2,0.166666666666667
"B1.F410",1,2,2,1,0.666666666666667
"B1.F510",2,2,2,2,0.5
"B1.F111",2,2,1,1,0.5
"B1.F211",2,0,1,3,0.166666666666667
"B1.F311",2,2,1,2,0.428571428571429
"B1.F411",3,2,0,1,0.333333333333333
"B1.F511",3,3,1,0,0.571428571428571
"B1.F112",2,0,1,3,0.166666666666667
"B1.F212",4,0,0,3,0
"B1.F312",3,1,0,2,0.166666666666667
"B1.F412",1,0,2,4,0.285714285714286
"B1.F512",3,2,0,1,0.333333333333333
"B1.F113",2,0,1,3,0.166666666666667
"B1.F213",1,1,3,2,0.571428571428571
"B1.F313",1,1,2,3,0.428571428571429
"B1.F413",2,1,1,2,0.333333333333333
"B1.F513",2,3,1,0,0.666666666666667
"B1.F114",3,2,0,2,0.285714285714286
"B1.F214",3,0,0,3,0
"B1.F314",0,0,3,3,0.5
"B1.F414",2,2,1,1,0.5
"B1.F514",3,3,1,0,0.571428571428571
"B1.F115",3,1,0,2,0.166666666666667
"B1.F215",0,0,3,3,0.5
"B1.F315",0,0,3,3,0.5
"B1.F415",2,0,2,3,0.285714285714286
"B1.F515",1,1,2,3,0.428571428571429
"B1.F116",0,2,3,1,0.833333333333333
"B1.F216",2,3,2,0,0.714285714285714
"B1.F316",2,0,1,3,0.166666666666667
"B1.F416",1,1,2,2,0.5
"B1.F516",1,3,2,1,0.714285714285714
"B1.F117",3,1,0,2,0.166666666666667
"B1.F217",1,0,2,4,0.285714285714286
"B1.F317",1,1,2,2,0.5
"B1.F417",2,2,1,1,0.5
"B1.F517",3,0,1,3,0.142857142857143
"B1.F118",1,1,3,2,0.571428571428571
"B1.F218",3,2,0,1,0.333333333333333
"B1.F318",2,2,1,2,0.428571428571429
"B1.F418",0,1,3,2,0.666666666666667
"B1.F518",0,1,3,2,0.666666666666667
"B1.F119",2,0,1,3,0.166666666666667
"B1.F219",2,2,1,1,0.5
"B1.F319",0,2,3,2,0.714285714285714
"B1.F419",2,3,2,0,0.714285714285714
"B1.F519",1,3,2,0,0.833333333333333
