"","FP","TP","TN","FN","accuracy"
"B1.F1",1,5,9,5,0.7
"B1.F2",5,7,5,3,0.6
"B1.F3",5,7,5,3,0.6
"B1.F4",7,6,3,4,0.45
"B1.F5",4,7,6,3,0.65
"B1.F11",2,5,8,5,0.65
"B1.F21",4,3,6,7,0.45
"B1.F31",4,4,6,6,0.5
"B1.F41",3,6,7,4,0.65
"B1.F51",7,7,3,3,0.5
"B1.F12",5,10,5,0,0.75
"B1.F22",5,5,5,5,0.5
"B1.F32",5,6,5,4,0.55
"B1.F42",4,8,6,2,0.7
"B1.F52",7,6,3,4,0.45
"B1.F13",4,4,6,6,0.5
"B1.F23",9,7,1,3,0.4
"B1.F33",7,6,3,4,0.45
"B1.F43",5,6,5,4,0.55
"B1.F53",3,3,7,7,0.5
"B1.F14",5,4,5,6,0.45
"B1.F24",5,2,5,8,0.35
"B1.F34",9,7,1,3,0.4
"B1.F44",7,7,3,3,0.5
"B1.F54",5,5,5,5,0.5
"B1.F15",5,8,5,2,0.65
"B1.F25",3,6,7,4,0.65
"B1.F35",7,4,3,6,0.35
"B1.F45",4,7,6,3,0.65
"B1.F55",6,6,4,4,0.5
"B1.F16",5,7,5,3,0.6
"B1.F26",6,10,4,0,0.7
"B1.F36",8,6,2,4,0.4
"B1.F46",3,5,7,5,0.6
"B1.F56",7,6,3,4,0.45
"B1.F17",7,7,3,3,0.5
"B1.F27",5,7,5,3,0.6
"B1.F37",5,6,5,4,0.55
"B1.F47",6,7,4,3,0.55
"B1.F57",2,3,8,7,0.55
"B1.F18",7,7,3,3,0.5
"B1.F28",4,6,6,4,0.6
"B1.F38",5,6,5,4,0.55
"B1.F48",8,7,2,3,0.45
"B1.F58",8,5,2,5,0.35
"B1.F19",7,7,3,3,0.5
"B1.F29",2,7,8,3,0.75
"B1.F39",2,3,8,7,0.55
"B1.F49",7,5,3,5,0.4
"B1.F59",5,6,5,4,0.55
"B1.F110",2,5,8,5,0.65
"B1.F210",3,3,7,7,0.5
"B1.F310",4,3,6,7,0.45
"B1.F410",5,6,5,4,0.55
"B1.F510",5,7,5,3,0.6
"B1.F111",4,7,6,3,0.65
"B1.F211",8,8,2,2,0.5
"B1.F311",4,5,6,5,0.55
"B1.F411",4,6,6,4,0.6
"B1.F511",1,5,9,5,0.7
"B1.F112",5,7,5,3,0.6
"B1.F212",7,7,3,3,0.5
"B1.F312",2,4,8,6,0.6
"B1.F412",4,5,6,5,0.55
"B1.F512",4,7,6,3,0.65
"B1.F113",2,6,8,4,0.7
"B1.F213",5,5,5,5,0.5
"B1.F313",6,6,4,4,0.5
"B1.F413",2,6,8,4,0.7
"B1.F513",5,8,5,2,0.65
"B1.F114",7,5,3,5,0.4
"B1.F214",8,5,2,5,0.35
"B1.F314",4,4,6,6,0.5
"B1.F414",7,6,3,4,0.45
"B1.F514",3,4,7,6,0.55
"B1.F115",6,4,4,6,0.4
"B1.F215",6,6,4,4,0.5
"B1.F315",4,2,6,8,0.4
"B1.F415",4,9,6,1,0.75
"B1.F515",7,7,3,3,0.5
"B1.F116",8,4,2,6,0.3
"B1.F216",4,6,6,4,0.6
"B1.F316",4,8,6,2,0.7
"B1.F416",2,4,8,6,0.6
"B1.F516",5,10,5,0,0.75
"B1.F117",4,4,6,6,0.5
"B1.F217",5,6,5,4,0.55
"B1.F317",5,7,5,3,0.6
"B1.F417",7,3,3,7,0.3
"B1.F517",5,5,5,5,0.5
"B1.F118",4,7,6,3,0.65
"B1.F218",3,4,7,6,0.55
"B1.F318",7,8,3,2,0.55
"B1.F418",6,8,4,2,0.6
"B1.F518",4,5,6,5,0.55
"B1.F119",3,5,7,5,0.6
"B1.F219",6,4,4,6,0.4
"B1.F319",6,6,4,4,0.5
"B1.F419",4,10,6,0,0.8
"B1.F519",6,10,4,0,0.7
