"","FP","TP","TN","FN","accuracy"
"B1.F1",2,5,4,1,0.75
"B1.F2",3,4,3,2,0.583333333333333
"B1.F3",4,2,2,4,0.333333333333333
"B1.F4",4,3,2,3,0.416666666666667
"B1.F5",1,4,5,2,0.75
"B1.F11",4,2,2,4,0.333333333333333
"B1.F21",1,2,5,4,0.583333333333333
"B1.F31",2,4,4,2,0.666666666666667
"B1.F41",4,4,2,2,0.5
"B1.F51",4,4,2,2,0.5
"B1.F12",3,3,3,3,0.5
"B1.F22",3,3,3,3,0.5
"B1.F32",2,2,4,4,0.5
"B1.F42",4,2,2,4,0.333333333333333
"B1.F52",3,2,3,4,0.416666666666667
"B1.F13",3,5,3,1,0.666666666666667
"B1.F23",4,3,2,3,0.416666666666667
"B1.F33",1,1,5,5,0.5
"B1.F43",1,5,5,1,0.833333333333333
"B1.F53",2,3,4,3,0.583333333333333
"B1.F14",4,2,2,4,0.333333333333333
"B1.F24",2,3,4,3,0.583333333333333
"B1.F34",3,3,3,3,0.5
"B1.F44",6,6,0,0,0.5
"B1.F54",2,1,4,5,0.416666666666667
"B1.F15",3,2,3,4,0.416666666666667
"B1.F25",4,6,2,0,0.666666666666667
"B1.F35",1,2,5,4,0.583333333333333
"B1.F45",4,4,2,2,0.5
"B1.F55",5,2,1,4,0.25
"B1.F16",4,5,2,1,0.583333333333333
"B1.F26",1,3,5,3,0.666666666666667
"B1.F36",3,2,3,4,0.416666666666667
"B1.F46",1,3,5,3,0.666666666666667
"B1.F56",4,4,2,2,0.5
"B1.F17",4,4,2,2,0.5
"B1.F27",3,4,3,2,0.583333333333333
"B1.F37",0,1,6,5,0.583333333333333
"B1.F47",3,3,3,3,0.5
"B1.F57",4,4,2,2,0.5
"B1.F18",4,2,2,4,0.333333333333333
"B1.F28",4,5,2,1,0.583333333333333
"B1.F38",2,1,4,5,0.416666666666667
"B1.F48",3,4,3,2,0.583333333333333
"B1.F58",4,1,2,5,0.25
"B1.F19",3,2,3,4,0.416666666666667
"B1.F29",5,4,1,2,0.416666666666667
"B1.F39",4,1,2,5,0.25
"B1.F49",5,4,1,2,0.416666666666667
"B1.F59",1,1,5,5,0.5
"B1.F110",2,4,4,2,0.666666666666667
"B1.F210",1,2,5,4,0.583333333333333
"B1.F310",3,3,3,3,0.5
"B1.F410",2,1,4,5,0.416666666666667
"B1.F510",4,5,2,1,0.583333333333333
"B1.F111",4,2,2,4,0.333333333333333
"B1.F211",5,5,1,1,0.5
"B1.F311",2,5,4,1,0.75
"B1.F411",0,2,6,4,0.666666666666667
"B1.F511",5,2,1,4,0.25
"B1.F112",2,4,4,2,0.666666666666667
"B1.F212",3,5,3,1,0.666666666666667
"B1.F312",5,5,1,1,0.5
"B1.F412",4,3,2,3,0.416666666666667
"B1.F512",2,3,4,3,0.583333333333333
"B1.F113",2,2,4,4,0.5
"B1.F213",2,1,4,5,0.416666666666667
"B1.F313",4,4,2,2,0.5
"B1.F413",4,4,2,2,0.5
"B1.F513",3,0,3,6,0.25
"B1.F114",4,3,2,3,0.416666666666667
"B1.F214",4,3,2,3,0.416666666666667
"B1.F314",3,3,3,3,0.5
"B1.F414",4,3,2,3,0.416666666666667
"B1.F514",0,2,6,4,0.666666666666667
"B1.F115",3,3,3,3,0.5
"B1.F215",4,3,2,3,0.416666666666667
"B1.F315",3,2,3,4,0.416666666666667
"B1.F415",4,5,2,1,0.583333333333333
"B1.F515",3,5,3,1,0.666666666666667
"B1.F116",3,4,3,2,0.583333333333333
"B1.F216",1,3,5,3,0.666666666666667
"B1.F316",3,3,3,3,0.5
"B1.F416",5,5,1,1,0.5
"B1.F516",3,1,3,5,0.333333333333333
"B1.F117",2,4,4,2,0.666666666666667
"B1.F217",2,2,4,4,0.5
"B1.F317",0,1,6,5,0.583333333333333
"B1.F417",2,5,4,1,0.75
"B1.F517",3,3,3,3,0.5
"B1.F118",5,5,1,1,0.5
"B1.F218",3,1,3,5,0.333333333333333
"B1.F318",2,0,4,6,0.333333333333333
"B1.F418",4,4,2,2,0.5
"B1.F518",4,4,2,2,0.5
"B1.F119",3,3,3,3,0.5
"B1.F219",3,3,3,3,0.5
"B1.F319",3,3,3,3,0.5
"B1.F419",4,3,2,3,0.416666666666667
"B1.F519",3,2,3,4,0.416666666666667
