"","FP","TP","TN","FN","accuracy"
"B1.F1",2,1,4,5,0.416666666666667
"B1.F2",4,5,3,2,0.571428571428571
"B1.F3",1,5,5,2,0.769230769230769
"B1.F4",2,3,5,3,0.615384615384615
"B1.F5",4,1,3,6,0.285714285714286
"B1.F11",4,3,3,3,0.461538461538462
"B1.F21",2,2,4,5,0.461538461538462
"B1.F31",2,4,5,2,0.692307692307692
"B1.F41",2,4,5,3,0.642857142857143
"B1.F51",2,5,4,2,0.692307692307692
"B1.F12",3,4,4,2,0.615384615384615
"B1.F22",5,2,2,5,0.285714285714286
"B1.F32",1,4,5,3,0.692307692307692
"B1.F42",1,3,5,3,0.666666666666667
"B1.F52",4,6,3,1,0.642857142857143
"B1.F13",3,5,4,2,0.642857142857143
"B1.F23",3,1,4,5,0.384615384615385
"B1.F33",1,6,5,0,0.916666666666667
"B1.F43",3,3,3,4,0.461538461538462
"B1.F53",2,4,5,3,0.642857142857143
"B1.F14",2,3,4,4,0.538461538461538
"B1.F24",3,6,4,1,0.714285714285714
"B1.F34",3,4,4,2,0.615384615384615
"B1.F44",2,2,4,5,0.461538461538462
"B1.F54",1,4,6,2,0.769230769230769
"B1.F15",4,2,3,5,0.357142857142857
"B1.F25",3,5,4,2,0.642857142857143
"B1.F35",2,3,4,3,0.583333333333333
"B1.F45",5,4,1,2,0.416666666666667
"B1.F55",3,2,4,5,0.428571428571429
"B1.F16",4,4,3,2,0.538461538461538
"B1.F26",1,4,5,3,0.692307692307692
"B1.F36",3,2,4,4,0.461538461538462
"B1.F46",6,4,1,3,0.357142857142857
"B1.F56",1,1,5,6,0.461538461538462
"B1.F17",3,4,4,3,0.571428571428571
"B1.F27",3,3,3,4,0.461538461538462
"B1.F37",3,5,4,1,0.692307692307692
"B1.F47",3,4,3,2,0.583333333333333
"B1.F57",3,2,4,5,0.428571428571429
"B1.F18",5,4,2,3,0.428571428571429
"B1.F28",3,2,4,5,0.428571428571429
"B1.F38",4,2,2,4,0.333333333333333
"B1.F48",1,5,5,1,0.833333333333333
"B1.F58",2,2,5,5,0.5
"B1.F19",6,2,1,5,0.214285714285714
"B1.F29",2,4,5,3,0.642857142857143
"B1.F39",3,2,3,4,0.416666666666667
"B1.F49",3,2,4,4,0.461538461538462
"B1.F59",4,2,2,5,0.307692307692308
"B1.F110",4,5,3,2,0.571428571428571
"B1.F210",3,2,4,4,0.461538461538462
"B1.F310",2,5,4,2,0.692307692307692
"B1.F410",3,2,3,5,0.384615384615385
"B1.F510",6,4,1,2,0.384615384615385
"B1.F111",1,3,5,4,0.615384615384615
"B1.F211",3,5,4,2,0.642857142857143
"B1.F311",1,3,5,3,0.666666666666667
"B1.F411",1,3,6,4,0.642857142857143
"B1.F511",2,2,5,4,0.538461538461538
"B1.F112",3,4,4,2,0.615384615384615
"B1.F212",2,3,4,3,0.583333333333333
"B1.F312",2,3,5,4,0.571428571428571
"B1.F412",2,3,5,4,0.571428571428571
"B1.F512",3,2,3,5,0.384615384615385
"B1.F113",6,3,1,3,0.307692307692308
"B1.F213",1,2,5,4,0.583333333333333
"B1.F313",2,3,4,4,0.538461538461538
"B1.F413",3,1,4,6,0.357142857142857
"B1.F513",3,2,4,5,0.428571428571429
"B1.F114",1,1,5,6,0.461538461538462
"B1.F214",3,3,3,4,0.461538461538462
"B1.F314",2,4,5,3,0.642857142857143
"B1.F414",4,3,3,3,0.461538461538462
"B1.F514",4,3,3,3,0.461538461538462
"B1.F115",3,2,3,5,0.384615384615385
"B1.F215",4,5,3,1,0.615384615384615
"B1.F315",3,5,4,1,0.692307692307692
"B1.F415",2,2,5,5,0.5
"B1.F515",2,3,4,4,0.538461538461538
"B1.F116",6,2,1,4,0.230769230769231
"B1.F216",4,4,3,3,0.5
"B1.F316",1,5,5,2,0.769230769230769
"B1.F416",4,3,2,4,0.384615384615385
"B1.F516",6,3,1,3,0.307692307692308
"B1.F117",4,3,3,3,0.461538461538462
"B1.F217",1,5,5,2,0.769230769230769
"B1.F317",1,4,6,3,0.714285714285714
"B1.F417",1,5,5,2,0.769230769230769
"B1.F517",5,4,2,2,0.461538461538462
"B1.F118",3,4,4,3,0.571428571428571
"B1.F218",4,4,2,2,0.5
"B1.F318",3,4,4,2,0.615384615384615
"B1.F418",3,6,3,1,0.692307692307692
"B1.F518",1,3,6,4,0.642857142857143
"B1.F119",2,3,5,4,0.571428571428571
"B1.F219",2,4,4,3,0.615384615384615
"B1.F319",2,3,4,3,0.583333333333333
"B1.F419",1,4,6,2,0.769230769230769
"B1.F519",3,4,4,3,0.571428571428571
