"","FP","TP","TN","FN","accuracy"
"B1.F1",6,6,4,4,0.5
"B1.F2",5,5,5,5,0.5
"B1.F3",4,4,6,5,0.526315789473684
"B1.F4",2,4,8,6,0.6
"B1.F5",1,4,8,6,0.631578947368421
"B1.F11",2,6,7,4,0.684210526315789
"B1.F21",3,5,7,4,0.631578947368421
"B1.F31",2,3,8,7,0.55
"B1.F41",5,3,5,7,0.4
"B1.F51",4,8,6,2,0.7
"B1.F12",3,5,7,5,0.6
"B1.F22",4,8,6,1,0.736842105263158
"B1.F32",3,5,7,5,0.6
"B1.F42",3,5,7,5,0.6
"B1.F52",3,5,6,5,0.578947368421053
"B1.F13",4,4,6,5,0.526315789473684
"B1.F23",2,5,7,5,0.631578947368421
"B1.F33",3,5,7,5,0.6
"B1.F43",4,5,6,5,0.55
"B1.F53",3,6,7,4,0.65
"B1.F14",4,6,6,4,0.6
"B1.F24",1,8,9,2,0.85
"B1.F34",3,6,7,4,0.65
"B1.F44",6,4,3,5,0.388888888888889
"B1.F54",4,6,6,4,0.6
"B1.F15",4,3,6,7,0.45
"B1.F25",3,5,6,4,0.611111111111111
"B1.F35",3,5,7,5,0.6
"B1.F45",6,7,4,3,0.55
"B1.F55",2,7,8,3,0.75
"B1.F16",1,5,8,4,0.722222222222222
"B1.F26",3,5,7,5,0.6
"B1.F36",2,3,8,7,0.55
"B1.F46",3,3,7,7,0.5
"B1.F56",2,6,8,4,0.7
"B1.F17",5,6,5,4,0.55
"B1.F27",4,6,6,4,0.6
"B1.F37",3,4,7,6,0.55
"B1.F47",4,5,6,4,0.578947368421053
"B1.F57",2,5,7,5,0.631578947368421
"B1.F18",1,2,9,7,0.578947368421053
"B1.F28",7,4,3,6,0.35
"B1.F38",6,2,3,8,0.263157894736842
"B1.F48",4,5,6,5,0.55
"B1.F58",4,3,6,7,0.45
"B1.F19",3,4,7,6,0.55
"B1.F29",2,6,7,4,0.684210526315789
"B1.F39",6,5,4,5,0.45
"B1.F49",4,5,6,4,0.578947368421053
"B1.F59",4,5,6,5,0.55
"B1.F110",6,6,4,4,0.5
"B1.F210",4,5,5,5,0.526315789473684
"B1.F310",3,5,7,5,0.6
"B1.F410",3,7,7,3,0.7
"B1.F510",3,2,7,7,0.473684210526316
"B1.F111",5,7,5,3,0.6
"B1.F211",2,4,8,5,0.631578947368421
"B1.F311",4,8,5,2,0.684210526315789
"B1.F411",5,3,5,7,0.4
"B1.F511",5,6,5,4,0.55
"B1.F112",4,6,5,4,0.578947368421053
"B1.F212",4,6,6,4,0.6
"B1.F312",4,2,6,8,0.4
"B1.F412",1,7,9,3,0.8
"B1.F512",2,4,8,5,0.631578947368421
"B1.F113",3,6,6,4,0.631578947368421
"B1.F213",2,5,8,5,0.65
"B1.F313",4,6,6,3,0.631578947368421
"B1.F413",4,8,6,2,0.7
"B1.F513",3,6,7,4,0.65
"B1.F114",2,3,8,7,0.55
"B1.F214",4,4,6,6,0.5
"B1.F314",3,5,7,5,0.6
"B1.F414",2,5,7,4,0.666666666666667
"B1.F514",3,3,7,7,0.5
"B1.F115",5,9,5,1,0.7
"B1.F215",2,6,7,4,0.684210526315789
"B1.F315",2,3,8,7,0.55
"B1.F415",7,4,3,6,0.35
"B1.F515",6,6,4,3,0.526315789473684
"B1.F116",2,3,8,6,0.578947368421053
"B1.F216",5,9,5,1,0.7
"B1.F316",5,7,5,3,0.6
"B1.F416",3,4,6,6,0.526315789473684
"B1.F516",5,4,5,6,0.45
"B1.F117",4,4,6,6,0.5
"B1.F217",3,6,7,3,0.684210526315789
"B1.F317",3,5,7,5,0.6
"B1.F417",4,6,5,4,0.578947368421053
"B1.F517",3,6,7,4,0.65
"B1.F118",6,6,3,3,0.5
"B1.F218",5,3,5,7,0.4
"B1.F318",3,7,7,3,0.7
"B1.F418",2,7,8,3,0.75
"B1.F518",3,5,7,5,0.6
"B1.F119",5,7,5,3,0.6
"B1.F219",4,4,6,6,0.5
"B1.F319",2,7,8,2,0.789473684210526
"B1.F419",5,4,5,6,0.45
"B1.F519",2,4,7,6,0.578947368421053
