"","FP","TP","TN","FN","accuracy"
"B1.F1",2,3,1,1,0.571428571428571
"B1.F2",2,3,2,1,0.625
"B1.F3",2,0,2,4,0.25
"B1.F4",2,2,1,1,0.5
"B1.F5",1,2,3,1,0.714285714285714
"B1.F11",1,0,2,4,0.285714285714286
"B1.F21",3,4,1,0,0.625
"B1.F31",2,2,1,2,0.428571428571429
"B1.F41",2,3,2,0,0.714285714285714
"B1.F51",4,3,0,0,0.428571428571429
"B1.F12",2,1,1,3,0.285714285714286
"B1.F22",0,3,3,0,1
"B1.F32",4,3,0,1,0.375
"B1.F42",0,2,4,2,0.75
"B1.F52",3,2,1,1,0.428571428571429
"B1.F13",3,3,1,1,0.5
"B1.F23",2,3,1,0,0.666666666666667
"B1.F33",1,0,2,4,0.285714285714286
"B1.F43",4,3,0,1,0.375
"B1.F53",3,3,1,0,0.571428571428571
"B1.F14",1,2,2,2,0.571428571428571
"B1.F24",2,1,2,3,0.375
"B1.F34",3,2,1,1,0.428571428571429
"B1.F44",3,3,0,0,0.5
"B1.F54",0,0,4,4,0.5
"B1.F15",1,1,2,2,0.5
"B1.F25",0,2,3,2,0.714285714285714
"B1.F35",3,2,1,2,0.375
"B1.F45",2,3,2,1,0.625
"B1.F55",2,2,2,1,0.571428571428571
"B1.F16",3,3,1,0,0.571428571428571
"B1.F26",2,0,1,3,0.166666666666667
"B1.F36",2,1,1,3,0.285714285714286
"B1.F46",2,1,2,3,0.375
"B1.F56",2,3,2,1,0.625
"B1.F17",1,2,2,1,0.666666666666667
"B1.F27",2,2,2,2,0.5
"B1.F37",4,3,0,1,0.375
"B1.F47",1,2,2,1,0.666666666666667
"B1.F57",3,1,1,3,0.25
"B1.F18",3,2,1,2,0.375
"B1.F28",2,2,1,1,0.5
"B1.F38",1,1,2,3,0.428571428571429
"B1.F48",4,2,0,1,0.285714285714286
"B1.F58",0,1,4,3,0.625
"B1.F19",1,2,3,2,0.625
"B1.F29",0,0,3,3,0.5
"B1.F39",3,3,1,0,0.571428571428571
"B1.F49",1,2,2,2,0.571428571428571
"B1.F59",1,3,3,1,0.75
"B1.F110",0,0,3,3,0.5
"B1.F210",3,1,1,3,0.25
"B1.F310",1,1,2,2,0.5
"B1.F410",3,2,1,2,0.375
"B1.F510",1,3,3,1,0.75
"B1.F111",2,4,2,0,0.75
"B1.F211",2,4,2,0,0.75
"B1.F311",4,3,0,0,0.428571428571429
"B1.F411",2,1,1,2,0.333333333333333
"B1.F511",3,4,0,0,0.571428571428571
"B1.F112",2,1,2,2,0.428571428571429
"B1.F212",2,3,1,1,0.571428571428571
"B1.F312",1,3,3,1,0.75
"B1.F412",0,1,3,2,0.666666666666667
"B1.F512",0,2,4,2,0.75
"B1.F113",4,3,0,1,0.375
"B1.F213",4,3,0,1,0.375
"B1.F313",3,1,1,3,0.25
"B1.F413",2,0,1,3,0.166666666666667
"B1.F513",3,2,0,1,0.333333333333333
"B1.F114",3,3,1,1,0.5
"B1.F214",0,0,3,4,0.428571428571429
"B1.F314",1,3,3,1,0.75
"B1.F414",0,1,3,2,0.666666666666667
"B1.F514",3,2,1,1,0.428571428571429
"B1.F115",2,2,1,1,0.5
"B1.F215",1,1,3,3,0.5
"B1.F315",2,3,1,1,0.571428571428571
"B1.F415",2,0,2,3,0.285714285714286
"B1.F515",1,3,3,1,0.75
"B1.F116",1,1,2,3,0.428571428571429
"B1.F216",1,0,2,3,0.333333333333333
"B1.F316",2,2,2,1,0.571428571428571
"B1.F416",3,2,1,2,0.375
"B1.F516",4,4,0,0,0.5
"B1.F117",0,0,3,4,0.428571428571429
"B1.F217",2,2,1,1,0.5
"B1.F317",3,0,1,3,0.142857142857143
"B1.F417",1,1,3,3,0.5
"B1.F517",0,2,4,2,0.75
"B1.F118",0,1,3,3,0.571428571428571
"B1.F218",3,3,1,0,0.571428571428571
"B1.F318",2,2,1,2,0.428571428571429
"B1.F418",1,3,3,1,0.75
"B1.F518",2,2,2,1,0.571428571428571
"B1.F119",2,1,1,2,0.333333333333333
"B1.F219",1,2,3,2,0.625
"B1.F319",3,2,1,2,0.375
"B1.F419",3,2,1,2,0.375
"B1.F519",1,1,2,2,0.5
