"","FP","TP","TN","FN","accuracy"
"B1.F1",2,7,7,3,0.736842105263158
"B1.F2",4,7,5,2,0.666666666666667
"B1.F3",4,7,6,3,0.65
"B1.F4",4,6,6,3,0.631578947368421
"B1.F5",3,7,6,2,0.722222222222222
"B1.F11",7,8,2,2,0.526315789473684
"B1.F21",3,5,7,4,0.631578947368421
"B1.F31",6,7,4,2,0.578947368421053
"B1.F41",6,6,3,3,0.5
"B1.F51",1,7,8,3,0.789473684210526
"B1.F12",3,5,6,4,0.611111111111111
"B1.F22",3,5,6,4,0.611111111111111
"B1.F32",6,9,4,1,0.65
"B1.F42",3,6,7,3,0.684210526315789
"B1.F52",4,8,5,2,0.684210526315789
"B1.F13",5,7,5,3,0.6
"B1.F23",7,7,3,2,0.526315789473684
"B1.F33",3,7,6,3,0.684210526315789
"B1.F43",4,6,5,3,0.611111111111111
"B1.F53",2,6,7,3,0.722222222222222
"B1.F14",7,6,2,3,0.444444444444444
"B1.F24",2,8,7,2,0.789473684210526
"B1.F34",4,6,6,3,0.631578947368421
"B1.F44",4,8,6,2,0.7
"B1.F54",6,7,3,2,0.555555555555556
"B1.F15",5,5,5,4,0.526315789473684
"B1.F25",5,6,4,3,0.555555555555556
"B1.F35",5,6,4,4,0.526315789473684
"B1.F45",9,6,0,3,0.333333333333333
"B1.F55",5,6,5,4,0.55
"B1.F16",6,6,4,3,0.526315789473684
"B1.F26",3,7,6,3,0.684210526315789
"B1.F36",7,8,3,1,0.578947368421053
"B1.F46",2,5,7,4,0.666666666666667
"B1.F56",3,9,6,1,0.789473684210526
"B1.F17",6,7,4,3,0.55
"B1.F27",4,7,5,3,0.631578947368421
"B1.F37",4,7,5,2,0.666666666666667
"B1.F47",4,9,6,0,0.789473684210526
"B1.F57",2,2,7,7,0.5
"B1.F18",5,8,4,1,0.666666666666667
"B1.F28",4,5,6,4,0.578947368421053
"B1.F38",5,8,4,2,0.631578947368421
"B1.F48",4,6,5,4,0.578947368421053
"B1.F58",3,5,7,4,0.631578947368421
"B1.F19",1,7,8,2,0.833333333333333
"B1.F29",5,6,5,3,0.578947368421053
"B1.F39",6,7,3,3,0.526315789473684
"B1.F49",5,7,5,2,0.631578947368421
"B1.F59",4,5,5,5,0.526315789473684
"B1.F110",3,6,6,4,0.631578947368421
"B1.F210",5,6,5,3,0.578947368421053
"B1.F310",8,6,2,3,0.421052631578947
"B1.F410",4,4,5,6,0.473684210526316
"B1.F510",4,5,5,4,0.555555555555556
"B1.F111",5,9,4,0,0.722222222222222
"B1.F211",4,6,5,4,0.578947368421053
"B1.F311",6,6,3,3,0.5
"B1.F411",4,7,6,3,0.65
"B1.F511",2,4,8,5,0.631578947368421
"B1.F112",2,5,7,5,0.631578947368421
"B1.F212",4,6,5,3,0.611111111111111
"B1.F312",6,5,3,4,0.444444444444444
"B1.F412",4,5,6,5,0.55
"B1.F512",7,7,3,2,0.526315789473684
"B1.F113",2,6,7,4,0.684210526315789
"B1.F213",5,6,5,3,0.578947368421053
"B1.F313",7,7,2,3,0.473684210526316
"B1.F413",3,4,6,5,0.555555555555556
"B1.F513",6,7,4,2,0.578947368421053
"B1.F114",4,4,5,6,0.473684210526316
"B1.F214",1,6,8,3,0.777777777777778
"B1.F314",6,8,4,1,0.631578947368421
"B1.F414",6,5,4,5,0.45
"B1.F514",4,9,5,0,0.777777777777778
"B1.F115",5,5,4,4,0.5
"B1.F215",2,6,7,3,0.722222222222222
"B1.F315",4,6,6,4,0.6
"B1.F415",4,8,6,2,0.7
"B1.F515",5,5,4,4,0.5
"B1.F116",9,7,0,2,0.388888888888889
"B1.F216",3,7,6,3,0.684210526315789
"B1.F316",4,4,5,5,0.5
"B1.F416",4,4,6,5,0.526315789473684
"B1.F516",2,10,8,0,0.9
"B1.F117",1,8,8,1,0.888888888888889
"B1.F217",5,7,5,3,0.6
"B1.F317",4,6,5,4,0.578947368421053
"B1.F417",3,4,6,5,0.555555555555556
"B1.F517",5,5,5,4,0.526315789473684
"B1.F118",3,7,6,2,0.722222222222222
"B1.F218",5,8,5,1,0.684210526315789
"B1.F318",3,10,7,0,0.85
"B1.F418",5,4,4,6,0.421052631578947
"B1.F518",4,5,5,4,0.555555555555556
"B1.F119",4,7,5,2,0.666666666666667
"B1.F219",5,5,5,5,0.5
"B1.F319",4,7,5,2,0.666666666666667
"B1.F419",4,8,6,2,0.7
"B1.F519",5,6,4,3,0.555555555555556
