"","FP","TP","TN","FN","accuracy"
"B1.F1",3,2,0,1,0.333333333333333
"B1.F2",1,1,2,2,0.5
"B1.F3",0,2,3,1,0.833333333333333
"B1.F4",2,2,1,1,0.5
"B1.F5",3,3,0,0,0.5
"B1.F11",3,0,0,3,0
"B1.F21",2,2,1,1,0.5
"B1.F31",1,0,2,3,0.333333333333333
"B1.F41",0,0,3,3,0.5
"B1.F51",3,1,0,2,0.166666666666667
"B1.F12",1,0,2,3,0.333333333333333
"B1.F22",1,0,2,3,0.333333333333333
"B1.F32",3,0,0,3,0
"B1.F42",1,0,2,3,0.333333333333333
"B1.F52",2,1,1,2,0.333333333333333
"B1.F13",2,2,1,1,0.5
"B1.F23",2,2,1,1,0.5
"B1.F33",3,2,0,1,0.333333333333333
"B1.F43",2,3,1,0,0.666666666666667
"B1.F53",2,3,1,0,0.666666666666667
"B1.F14",0,2,3,1,0.833333333333333
"B1.F24",3,1,0,2,0.166666666666667
"B1.F34",3,3,0,0,0.5
"B1.F44",2,1,1,2,0.333333333333333
"B1.F54",3,3,0,0,0.5
"B1.F15",2,2,1,1,0.5
"B1.F25",1,2,2,1,0.666666666666667
"B1.F35",1,0,2,3,0.333333333333333
"B1.F45",1,1,2,2,0.5
"B1.F55",1,3,2,0,0.833333333333333
"B1.F16",2,1,1,2,0.333333333333333
"B1.F26",3,1,0,2,0.166666666666667
"B1.F36",2,0,1,3,0.166666666666667
"B1.F46",3,0,0,3,0
"B1.F56",1,1,2,2,0.5
"B1.F17",0,0,3,3,0.5
"B1.F27",1,2,2,1,0.666666666666667
"B1.F37",1,1,2,2,0.5
"B1.F47",3,0,0,3,0
"B1.F57",0,1,3,2,0.666666666666667
"B1.F18",0,0,3,3,0.5
"B1.F28",3,0,0,3,0
"B1.F38",1,0,2,3,0.333333333333333
"B1.F48",2,1,1,2,0.333333333333333
"B1.F58",1,0,2,3,0.333333333333333
"B1.F19",3,1,0,2,0.166666666666667
"B1.F29",1,0,2,3,0.333333333333333
"B1.F39",2,2,1,1,0.5
"B1.F49",1,0,2,3,0.333333333333333
"B1.F59",1,1,2,2,0.5
"B1.F110",3,1,0,2,0.166666666666667
"B1.F210",1,1,2,2,0.5
"B1.F310",3,0,0,3,0
"B1.F410",3,1,0,2,0.166666666666667
"B1.F510",2,1,1,2,0.333333333333333
"B1.F111",1,2,2,1,0.666666666666667
"B1.F211",1,0,2,3,0.333333333333333
"B1.F311",1,2,2,1,0.666666666666667
"B1.F411",1,2,2,1,0.666666666666667
"B1.F511",2,1,1,2,0.333333333333333
"B1.F112",1,1,2,2,0.5
"B1.F212",1,2,2,1,0.666666666666667
"B1.F312",1,0,2,3,0.333333333333333
"B1.F412",0,1,3,2,0.666666666666667
"B1.F512",3,2,0,1,0.333333333333333
"B1.F113",1,1,2,2,0.5
"B1.F213",3,2,0,1,0.333333333333333
"B1.F313",2,2,1,1,0.5
"B1.F413",1,1,2,2,0.5
"B1.F513",2,0,1,3,0.166666666666667
"B1.F114",2,0,1,3,0.166666666666667
"B1.F214",1,0,2,3,0.333333333333333
"B1.F314",1,2,2,1,0.666666666666667
"B1.F414",3,2,0,1,0.333333333333333
"B1.F514",2,3,1,0,0.666666666666667
"B1.F115",1,2,2,1,0.666666666666667
"B1.F215",3,1,0,2,0.166666666666667
"B1.F315",1,0,2,3,0.333333333333333
"B1.F415",2,1,1,2,0.333333333333333
"B1.F515",2,2,1,1,0.5
"B1.F116",2,0,1,3,0.166666666666667
"B1.F216",0,1,3,2,0.666666666666667
"B1.F316",0,1,3,2,0.666666666666667
"B1.F416",2,1,1,2,0.333333333333333
"B1.F516",0,1,3,2,0.666666666666667
"B1.F117",2,0,1,3,0.166666666666667
"B1.F217",2,1,1,2,0.333333333333333
"B1.F317",0,1,3,2,0.666666666666667
"B1.F417",2,0,1,3,0.166666666666667
"B1.F517",3,1,0,2,0.166666666666667
"B1.F118",3,1,0,2,0.166666666666667
"B1.F218",3,0,0,3,0
"B1.F318",2,1,1,2,0.333333333333333
"B1.F418",1,0,2,3,0.333333333333333
"B1.F518",2,3,1,0,0.666666666666667
"B1.F119",2,3,1,0,0.666666666666667
"B1.F219",2,1,1,2,0.333333333333333
"B1.F319",1,0,2,3,0.333333333333333
"B1.F419",1,2,2,1,0.666666666666667
"B1.F519",1,1,2,2,0.5
