"","FP","TP","TN","FN","accuracy"
"B1.F1",4,4,3,3,0.5
"B1.F2",2,2,4,5,0.461538461538462
"B1.F3",4,1,3,5,0.307692307692308
"B1.F4",2,4,4,2,0.666666666666667
"B1.F5",4,5,2,1,0.583333333333333
"B1.F11",0,5,7,1,0.923076923076923
"B1.F21",1,4,5,3,0.692307692307692
"B1.F31",5,5,2,1,0.538461538461538
"B1.F41",1,4,5,2,0.75
"B1.F51",2,2,4,5,0.461538461538462
"B1.F12",2,4,4,2,0.666666666666667
"B1.F22",2,2,4,4,0.5
"B1.F32",2,4,4,2,0.666666666666667
"B1.F42",1,4,6,3,0.714285714285714
"B1.F52",3,5,4,2,0.642857142857143
"B1.F13",3,3,3,3,0.5
"B1.F23",2,3,4,3,0.583333333333333
"B1.F33",3,4,4,3,0.571428571428571
"B1.F43",3,2,3,5,0.384615384615385
"B1.F53",5,3,2,3,0.384615384615385
"B1.F14",2,1,5,5,0.461538461538462
"B1.F24",3,2,4,4,0.461538461538462
"B1.F34",1,5,5,1,0.833333333333333
"B1.F44",2,3,4,4,0.538461538461538
"B1.F54",2,3,4,4,0.538461538461538
"B1.F15",2,7,5,0,0.857142857142857
"B1.F25",3,4,3,2,0.583333333333333
"B1.F35",0,4,6,3,0.769230769230769
"B1.F45",5,6,2,0,0.615384615384615
"B1.F55",1,3,5,3,0.666666666666667
"B1.F16",1,3,6,4,0.642857142857143
"B1.F26",4,4,3,2,0.538461538461538
"B1.F36",3,4,3,2,0.583333333333333
"B1.F46",3,4,3,3,0.538461538461538
"B1.F56",4,3,2,3,0.416666666666667
"B1.F17",1,1,5,6,0.461538461538462
"B1.F27",4,4,3,2,0.538461538461538
"B1.F37",4,4,2,2,0.5
"B1.F47",0,3,7,4,0.714285714285714
"B1.F57",3,5,3,1,0.666666666666667
"B1.F18",4,4,3,3,0.5
"B1.F28",3,3,3,3,0.5
"B1.F38",1,2,5,5,0.538461538461538
"B1.F48",2,3,5,3,0.615384615384615
"B1.F58",3,4,3,2,0.583333333333333
"B1.F19",3,5,4,1,0.692307692307692
"B1.F29",3,5,4,1,0.692307692307692
"B1.F39",2,3,4,3,0.583333333333333
"B1.F49",3,5,3,2,0.615384615384615
"B1.F59",2,1,4,6,0.384615384615385
"B1.F110",1,4,5,2,0.75
"B1.F210",3,3,3,3,0.5
"B1.F310",0,3,6,3,0.75
"B1.F410",4,4,3,3,0.5
"B1.F510",2,4,5,3,0.642857142857143
"B1.F111",1,5,5,2,0.769230769230769
"B1.F211",1,4,5,2,0.75
"B1.F311",5,6,1,1,0.538461538461538
"B1.F411",2,2,5,4,0.538461538461538
"B1.F511",3,4,4,2,0.615384615384615
"B1.F112",2,2,4,4,0.5
"B1.F212",2,5,5,2,0.714285714285714
"B1.F312",3,4,4,2,0.615384615384615
"B1.F412",4,2,2,5,0.307692307692308
"B1.F512",3,2,3,4,0.416666666666667
"B1.F113",5,4,2,2,0.461538461538462
"B1.F213",4,3,2,4,0.384615384615385
"B1.F313",4,5,3,2,0.571428571428571
"B1.F413",0,3,6,3,0.75
"B1.F513",3,3,3,3,0.5
"B1.F114",3,5,4,1,0.692307692307692
"B1.F214",2,3,4,4,0.538461538461538
"B1.F314",2,2,4,5,0.461538461538462
"B1.F414",2,2,5,4,0.538461538461538
"B1.F514",4,5,2,1,0.583333333333333
"B1.F115",2,3,4,3,0.583333333333333
"B1.F215",2,4,4,2,0.666666666666667
"B1.F315",3,5,3,1,0.666666666666667
"B1.F415",3,3,4,4,0.5
"B1.F515",4,3,3,4,0.428571428571429
"B1.F116",5,4,2,2,0.461538461538462
"B1.F216",2,4,4,3,0.615384615384615
"B1.F316",1,1,6,6,0.5
"B1.F416",4,3,2,3,0.416666666666667
"B1.F516",1,5,5,1,0.833333333333333
"B1.F117",1,3,5,3,0.666666666666667
"B1.F217",3,6,4,1,0.714285714285714
"B1.F317",5,5,2,2,0.5
"B1.F417",1,0,5,6,0.416666666666667
"B1.F517",0,3,6,3,0.75
"B1.F118",5,3,2,3,0.384615384615385
"B1.F218",3,4,4,3,0.571428571428571
"B1.F318",1,1,5,5,0.5
"B1.F418",1,1,5,6,0.461538461538462
"B1.F518",2,5,4,1,0.75
"B1.F119",2,1,4,6,0.384615384615385
"B1.F219",1,2,6,4,0.615384615384615
"B1.F319",2,5,4,1,0.75
"B1.F419",3,5,4,1,0.692307692307692
"B1.F519",1,5,5,2,0.769230769230769
