"","FP","TP","TN","FN","accuracy"
"B1.F1",4,4,1,1,0.5
"B1.F2",3,3,2,2,0.5
"B1.F3",1,3,4,2,0.7
"B1.F4",1,4,4,1,0.8
"B1.F5",3,4,2,1,0.6
"B1.F11",2,2,3,3,0.5
"B1.F21",2,3,3,2,0.6
"B1.F31",4,5,1,0,0.6
"B1.F41",1,3,4,2,0.7
"B1.F51",3,5,2,0,0.7
"B1.F12",2,4,3,1,0.7
"B1.F22",2,4,3,1,0.7
"B1.F32",4,3,1,2,0.4
"B1.F42",1,4,4,1,0.8
"B1.F52",1,4,4,1,0.8
"B1.F13",2,3,3,2,0.6
"B1.F23",3,4,2,1,0.6
"B1.F33",2,4,3,1,0.7
"B1.F43",2,4,3,1,0.7
"B1.F53",3,5,2,0,0.7
"B1.F14",2,2,3,3,0.5
"B1.F24",1,4,4,1,0.8
"B1.F34",2,3,3,2,0.6
"B1.F44",3,4,2,1,0.6
"B1.F54",2,5,3,0,0.8
"B1.F15",2,4,3,1,0.7
"B1.F25",2,3,3,2,0.6
"B1.F35",2,4,3,1,0.7
"B1.F45",3,3,2,2,0.5
"B1.F55",3,4,2,1,0.6
"B1.F16",2,3,3,2,0.6
"B1.F26",1,3,4,2,0.7
"B1.F36",3,3,2,2,0.5
"B1.F46",2,4,3,1,0.7
"B1.F56",4,4,1,1,0.5
"B1.F17",3,4,2,1,0.6
"B1.F27",2,4,3,1,0.7
"B1.F37",0,3,5,2,0.8
"B1.F47",2,4,3,1,0.7
"B1.F57",2,4,3,1,0.7
"B1.F18",3,5,2,0,0.7
"B1.F28",2,4,3,1,0.7
"B1.F38",2,3,3,2,0.6
"B1.F48",4,3,1,2,0.4
"B1.F58",1,3,4,2,0.7
"B1.F19",3,4,2,1,0.6
"B1.F29",4,3,1,2,0.4
"B1.F39",1,3,4,2,0.7
"B1.F49",3,4,2,1,0.6
"B1.F59",1,2,4,3,0.6
"B1.F110",2,4,3,1,0.7
"B1.F210",2,5,3,0,0.8
"B1.F310",2,2,3,3,0.5
"B1.F410",2,2,3,3,0.5
"B1.F510",4,3,1,2,0.4
"B1.F111",3,3,2,2,0.5
"B1.F211",2,5,3,0,0.8
"B1.F311",2,5,3,0,0.8
"B1.F411",1,4,4,1,0.8
"B1.F511",2,4,3,1,0.7
"B1.F112",3,3,2,2,0.5
"B1.F212",1,4,4,1,0.8
"B1.F312",3,4,2,1,0.6
"B1.F412",4,4,1,1,0.5
"B1.F512",3,3,2,2,0.5
"B1.F113",1,1,4,4,0.5
"B1.F213",2,4,3,1,0.7
"B1.F313",1,4,4,1,0.8
"B1.F413",1,3,4,2,0.7
"B1.F513",4,4,1,1,0.5
"B1.F114",3,3,2,2,0.5
"B1.F214",2,3,3,2,0.6
"B1.F314",3,4,2,1,0.6
"B1.F414",1,3,4,2,0.7
"B1.F514",5,4,0,1,0.4
"B1.F115",5,3,0,2,0.3
"B1.F215",1,2,4,3,0.6
"B1.F315",1,4,4,1,0.8
"B1.F415",3,4,2,1,0.6
"B1.F515",2,5,3,0,0.8
"B1.F116",1,4,4,1,0.8
"B1.F216",5,4,0,1,0.4
"B1.F316",4,2,1,3,0.3
"B1.F416",0,3,5,2,0.8
"B1.F516",2,4,3,1,0.7
"B1.F117",2,4,3,1,0.7
"B1.F217",2,2,3,3,0.5
"B1.F317",3,3,2,2,0.5
"B1.F417",4,5,1,0,0.6
"B1.F517",2,3,3,2,0.6
"B1.F118",2,4,3,1,0.7
"B1.F218",3,3,2,2,0.5
"B1.F318",1,3,4,2,0.7
"B1.F418",2,3,3,2,0.6
"B1.F518",3,3,2,2,0.5
"B1.F119",0,3,5,2,0.8
"B1.F219",1,2,4,3,0.6
"B1.F319",1,3,4,2,0.7
"B1.F419",5,5,0,0,0.5
"B1.F519",1,5,4,0,0.9
