"","feature_id","Kingdom","Phylum","Class","Order","Family","Genus","Species","Feature","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","IncMSE_means","IncMSE_sds","present","n","prev","mean","rho","spearman_p","wilcox_p","mean_IgA_present","CI_IgA_present","mean_IgA_absent","CI_IgA_absent","lr_unadjusted_p","lr_adjusted_p","GMR","spearman_padj","wilcox_padj","lr_unadjusted_padj","lr_adjusted_padj","rf_rank","rf_top20","maaslin_coef","maaslin_stderr","maaslin_pval","maaslin_name","maaslin_qval","maaslin_N","maaslin_N.not.zero","maaslin_coef_adjusted","maaslin_stderr_adjusted","maaslin_pval_adjusted","maaslin_qval_adjusted","maaslin_qval_filt","maaslin_qval_adjusted_filt","country","country_clean","module"
"1","t102684","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus infantarius","Streptococcus infantarius",-0.000244894484876006,0.0102765239092207,0.0130138812222368,0.00786672968033874,0.000887024202255796,0.00435218739944179,0.0400814524754184,-0.0113163696434166,0.00194612841258556,0.00432688103757139,0.0122055368495387,-0.00527916100432016,5.96976620150606e-05,0.0130522413539023,0.0149961952759548,0.0118067310551152,0.00307469285657822,-0.000653296793686274,0.00493806339035362,-0.00627920183576386,-0.00412316887807228,0.0103343522894903,0.00261205121199889,0.024877469355083,-0.00301740739161067,0.00351474536748063,-0.00308573352603664,-0.00221231886769162,-0.00593378759577529,0.00567563512519689,0.00134109962995453,0.00443422538786275,0.000416030374653393,0.00957300400367043,0.00571652495309131,0.0033342666432021,-0.00360648920533898,0.00867458818046316,0.0352262918465672,0.00327728455333278,-0.0110790166871504,-0.0153991740402755,-0.00112337102353717,-0.00329416140128786,-0.00400178301013642,0.0031237161795742,0.0126460060167071,0.00218861545384148,-0.00991003856813284,0.00356707232039049,0.00538622418556216,-0.00196860284008913,0.0064217703774337,-0.000955368819870184,0.0104093628422051,-0.000924172816137822,0.00515710547092556,0.0112700079333518,0.000195874706337715,-0.00163456721074354,0.00904623664986133,0.0120709794424048,0.00757588665408477,-0.00129218529393858,0.0030238950001665,-0.00221268553229946,0.00288162050090173,0.00612717173107437,-0.0063124439656352,0.00259913746094641,-0.00257556342000958,0.0197514802198518,0.00115077553831807,-0.0061269159202497,-0.00484386550039257,0.00947913522897544,0.0117450626940577,-0.00239531249038574,0.00869498801005291,0.0054788803545762,0.0130378170392518,0.00350839320233656,0.0154215715231812,0.0154108186608361,0.00484469503697976,-0.00204549826758934,-0.000398469925404744,0.00627014606293368,0.00170522565825589,0.0163494196185799,0.0135088428026073,-0.00319138287065015,0.0115892498107047,0.00815129575563267,-0.00803718426664778,0.0133601231401838,0.00243207829050767,0.0149098220454255,-0.00294226639037542,0.00617979949543468,0.00297588990306936,0.00646507931163234,229,282,81.2,0.250685815602837,-0.0183705478653294,0.758729470705178,0.527235911489318,19.618,"15.108-25.474",15.955,"9.079-28.04",0.603478182613412,0.479949718159824,1.22958320275776,0.98986881318831,0.903736998448225,0.944934933427558,0.900161964391202,69,0,-0.00182031941868731,0.00142248118626543,0.201717329623419,"IgA",0.851926450483439,282,229,-0.000696448332103515,0.00138127566966242,0.614519911929508,0.913595627149332,0.851926450483439,0.929322896308543,"India","IND","Species"
"2","t108981","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Acinetobacter schindleri","Acinetobacter schindleri",0.007033369297398,0.00411601034883817,0.00649247497551418,-0.00182273346007235,-0.000221055179383302,-0.0043081416104465,0.00450507947415653,0.00238046791690975,-0.000322554713160153,0.00553168344002549,-0.00361750796901081,0.036540929305,0.00106977719397206,-0.00350957444634,0.00467292279859059,0.00630997856954512,0.00442617697173699,-0.000567195068874172,-0.00297416823084651,0.00891035782275978,0.0028573812898455,-0.00353222700992981,0.0540282971362029,0.000689874405584932,-0.00370156694423799,0.0117438362300972,0.00111211867215705,-0.000713152626916032,0.00304787419811593,0.00116070447107441,-0.000542982144565835,0.00509345515856979,0.0041887824678255,0.00745499502432772,0.011766009507969,-0.00455261676780163,0.00265763321647637,0.00540434481345798,-0.000733146111227717,0.00498197023723081,0.0022080451926226,0.0162060471158719,-0.000408990894615789,0.00388638191313695,-0.00141246503542865,0.00139462593683356,-0.00384036201449036,0.00157882651079738,-0.00168039725375539,-0.000485764774390915,0.00526254895903599,-0.0017945259825681,0.00315419067750139,-0.00472393384714158,-0.00157842472445989,0.00908933929054036,-0.00683598845197307,-0.00174190994614433,0.000771823056899774,-0.00033661112410872,-0.00378313138035043,-0.00127260973852985,0.0112756720074408,0.00248435635836469,0.00711203326008749,0.000840905646611618,0.00585216521154362,-0.00198244902677768,-0.000715969973048227,0.0010523455316006,0.0150950451172856,0.0114843953459136,0.00446324919565656,-0.00136567841454978,-0.00479206817463541,0.000158335201866986,-0.00412338275511844,0.00610466010542916,0.00183764712720212,0.00228664533256811,-0.00476545070867158,0.00124824518930302,0.00757329852263375,-0.00893155692458376,-0.00422014728191532,0.0047738259095357,0.00357924647803234,0.00799719626315891,0.0036782767659504,0.00271541873860416,-0.00183860449630453,-0.000785094770492326,0.00692710984803179,0.00856134339948249,0.00306260865753871,-0.0016548975894205,0.00516608099344123,0.00211196641041211,0.012676795563846,0.00250491742465391,0.00195047569920714,0.00435076518405385,60,282,21.3,0.000834751773049645,0.112715312542503,0.0587000412945162,0.0354366968226206,29.302,"17.179-49.981",16.754,"12.886-21.783",0.381528958556591,0.389573180012265,1.7489554733198,0.83247329547639,0.768583890823461,0.920065864873777,0.900161964391202,86,0,0.000136755673071417,8.27558556672508e-05,0.0995495201285131,"IgA",0.786762336499539,282,60,0.000154548673502907,8.52328713829377e-05,0.0708830624443227,0.551312707900288,0.786762336499539,0.721680307449959,"India","IND","Species"
"3","t111015","Bacteria","Actinobacteria","Actinomycetia","Actinomycetales","Actinomycetaceae","Actinomyces","Actinomyces radicidentis","Actinomyces radicidentis",0.00183680760646311,0.000389934100648079,0.00170349858343418,0.020149108506689,-0.00123961542085815,-0.00932117997786416,-0.00517458992708291,-0.00292074669582075,0.00467827564655918,0.0054312881552307,0.000395218132464853,0.00833803648618003,-0.000545901613126465,0.00223916265219542,0.00606594956460018,-0.00321325703109222,0.00301828572401189,0.00219792021020581,0.00364687550022932,0.00137196730758189,0.00168250564079,-0.000647909802568486,-0.00105409093991391,0.0135535839424095,0.00684013035276903,0.00899408326461131,0.0111228158005714,-0.00138557014374475,0.00129357876984445,-0.000919303554468363,0.00723425605940167,0.00900309749324624,0.00750745836690082,-0.00163054763861881,0.000387696795414886,-0.00211302865668769,0.000593182773448167,0.00463136534124252,0.0172415574086518,0.00299737785241274,-0.00205933655470533,-0.000591712617138169,0.00499727865241101,0.00510100501092381,-0.00447061791269462,-0.00481820873353016,0.00970426106138146,0.00483546768258204,0.00374040603315322,-0.000707240901101162,0.0128002418485023,-0.00355274114949156,0.00120460734118946,0.00152917808160065,-0.00341428879398288,-0.00128304662003319,-0.0071785921232375,9.64936871919177e-05,-0.0039315599136946,-0.000385810599706806,-0.00504103572428725,0.00317357472529156,0.0206230284389138,-0.00393510729490479,-0.00131350135441767,0.00296992890920179,-0.000555067735934615,0.00249589807239191,0.0178573189752817,-0.00181440430594042,0.00174879066098716,0.00633580946016868,0.00699116588164737,-0.00361468983291933,0.00359453931706756,0.00466301962750215,0.00474592976089112,-0.000696754810172738,0.00106453953789152,-9.36197377543542e-05,0.00386378780611453,0.0030306423257239,-0.00483782224312773,0.00490485458810699,0.00362486621636181,0.000724686072838484,0.00729925833550319,0.00227921551501316,0.00386823679364859,-0.00319489848743365,-0.00573420655393827,0.00111696878547782,0.0219768495668011,-0.000417478214363319,0.00644993621357938,0.00654445042034541,-0.00989083965497467,-0.00220199903293775,-0.00629546576995561,0.000752179342966288,0.00099813150248132,0.00342059914477275,43,282,15.2,0.0241039007092199,0.0890654318317061,0.135702744963825,0.140006047726975,29.579,"15.602-56.08",17.404,"13.501-22.437",0.0550882950303627,0.0221588751192191,1.69955182716617,0.856010058557192,0.854252056281056,0.872223893410329,0.601059487608817,102,0,-0.000355645930551928,0.000460642106170955,0.440726709852681,"IgA",0.932571611598663,282,43,-0.000372015136078254,0.000469221947347559,0.428557978051816,0.865038620866227,0.932571611598663,0.927969204395332,"India","IND","Species"
"4","t113107","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus australis","Streptococcus australis",0.0163169329804747,0.00077827650885447,0.0113400419508331,0.0176231276260228,0.00898864870865708,0.00983947004052203,0.0136229685846175,0.0111279070864412,0.00541512983679419,0.00468651511138036,0.00206159677026523,0.0211762423755049,0.00191417783909597,0.0152161863273231,0.00802035824330688,0.0073202282961073,0.00271480237110855,0.00872858391695658,0.015299967490312,0.0108956994546257,0.00423163731912688,0.00567632998532559,0.00929970442988694,0.00147461379348225,-0.00675971432967355,0.00451297077421763,0.0185967002006416,0.003917893056202,0.000436832714220243,0.0110191863583432,-0.00121553100939218,0.0160934060542335,0.0245255779544808,0.00851615464492192,0.00750736651416539,0.0160778573358543,0.00662514248013887,0.00305416822399329,-0.00564640573838128,0.00728212819774016,-0.00119288868007082,0.00829558716267667,-0.00405417327132303,0.0144992209990877,0.0226518158460545,0.005415998831496,0.00338624818142866,-0.00168032599378872,0.0196131907493635,0.0092345442273713,0.0410407383125088,0.00590295190641228,0.00993625182648623,0.00217509714624392,0.00435592498812849,-0.0074293669409017,0.0215215613683358,0.0047739194645564,0.0196943816414924,0.01595474444912,0.011238379764228,-0.00161922305291115,0.0495206812076419,0.00574749457178876,0.0160580014877746,-0.00695076807556395,0.0247196434581383,0.00793267014155678,0.00434015177557596,-0.00132226641440464,0.00610832830298662,0.00354859390539772,0.00712955362581285,0.00741994418618031,0.023268866666187,0.000453499348927703,0.0127196857914094,0.00538489807374179,-0.00946218817640577,0.0152889282934389,0.00380353457782642,0.0177905187779299,0.00762196591566478,0.0177649859580566,0.00404684100648945,-0.00225487595404632,0.024386806027185,0.00911549391856133,0.0149710984767917,0.00563741266213492,0.0261896512658025,-0.0029437861095694,0.0086403429587709,0.0112012212669304,0.0101576670300436,0.0140867577274623,-0.00396476187490729,0.0106367369076164,0.0164084322520657,0.0107808822964902,0.00938767753986867,0.00715986537442827,278,282,98.6,0.0179244680851064,0.0852163804377025,0.153502770728289,NA,NA,NA,NA,NA,NA,NA,NA,0.856010058557192,NA,NA,NA,22,0,0.000365017211597478,0.000216119178504851,0.0923398196698685,"IgA",0.754108527303926,282,278,0.000358784739665831,0.000223283480157699,0.109233183032329,0.65784921601903,0.754108527303926,0.836316557591265,"India","IND","Species"
"5","t1134687","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella michiganensis","Klebsiella michiganensis",0.00547658070023732,0.00373002820308876,0.0016612730560246,-0.00050752302384974,0.00591623387761957,-0.00286866596460523,0.00868203489903855,-0.00102055519493017,0.00622355978426143,-0.00360599651207124,-0.00214851909424048,0.00301938732182228,-0.0151705631194567,-0.00138425630919814,0.0154759751295756,-0.00137353516479703,0.011986043211514,-0.000269648913744106,-0.000419080912752289,-0.00438716723207114,-0.0017408504228366,0.00174347932264942,0.003797237001426,-0.000301132180298909,0.00247487804578352,-0.00632920899389879,0.00304863915902275,-0.00174698350376599,0.00209134195742913,-0.00112215770529449,-0.00481587225208416,0.00117052383519937,-0.00033700557227211,0.00873152307528365,0.00165815711660359,-0.00244962014362582,-0.00379433550972622,0.00103447139188859,0.00449887048437664,-0.0025253508936543,0.0055693780826617,0.00258309459013784,0.00754435195754144,0.00607522937691047,0.00261298205735698,-0.00353117175282671,0.000999410465433576,0.00821912481917988,0.0136898071299987,0.00078080253212076,-0.00530659329691001,0.00247042813419271,0.00808010909835873,-0.00294425223409185,0.00233008301946843,0.000127743664134916,0.000893912910667642,-0.00143246142112631,0.0107893844714579,0.00194030401833007,0.00550900888664272,0.0060647003500717,-0.0076936830759715,0.0145993577989053,0.000239584293395069,0.00376371376919925,0.00540320036634534,-0.00744238761053774,0.0170481520596411,-0.00271167568059731,0.00873832555387911,0.00353982007430179,-0.00199510277885688,0.00489768657344211,-0.000775709211792618,-0.00641732488955314,0.00305591831503937,0.00378807232926873,0.00353249040789148,-0.000394252012621054,0.00458527428112134,-0.00170563141064791,0.00300510022549558,0.0104186706226511,0.00495391830472269,-0.00555977377826708,0.0024639027080076,0.00914324642449462,0.0086245778308094,-0.00646099100919876,-0.00968104456650953,0.00717766964646737,0.00236283089488111,-0.00205200183737168,-0.00304229298410284,-0.00172256567032149,0.0103722602905259,-0.00562512167699688,0.0108040170899736,-0.00504064754502617,0.00041583388042732,0.00484257101614112,196,282,69.5,0.0244868794326241,0.0328021663949572,0.583319099949153,0.9860700929908,18.883,"14.226-25.065",18.841,"12.202-29.092",0.755484135095047,0.423646359967409,1.00222918104135,0.965629591132044,0.995332691693287,0.948530659114082,0.900161964391202,130,0,0.000374770239255782,0.00041070522723755,0.36228835994976,"IgA",0.932571611598663,282,196,0.000506043956413226,0.000418909750985648,0.228084179358676,0.746734395673171,0.932571611598663,0.927969204395332,"India","IND","Species"
"6","t1156431","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus sp. I-G2","Streptococcus sp. I-G2",0.000869777685020844,0.0117198899238457,0.00837403506453662,-0.00318438327340765,0.00340523621964327,0.0124068218346727,0.00525535971477906,0.0271158628979412,0.0163614386336442,0.00142225891085011,-0.00774454064558952,0.00580609584331904,-0.000801028220140782,0.0156342491386934,0.0264764638192275,0.0193496674407783,0.00810103495653225,0.0128333966810362,-0.00656180098021724,-0.0141342752768782,0.0105047059873074,0.0178260655355142,0.00476256293237935,0.00104509855477113,-0.00339679900705268,-0.0124284269804858,0.00092535398788934,0.010903208268025,-0.00376168641516203,-0.00167453762833527,0.013038687541123,0.0102335168903383,0.0143569882912636,0.00322527780217312,0.000219570414158829,0.00476141430177171,0.014992284107461,0.0129117538188998,0.00577655841469007,0.010955522240821,0.000124229566617171,0.0198280018290769,0.00655747771211236,0.0204496749910699,0.0205229509597897,0.00416667914100133,0.00257547195123042,0.031367760279563,0.0117758446210085,0.0188163767325703,0.00501125402733425,0.00554750767480982,0.00194256433956224,0.00134273065496785,0.00650208649570632,-0.000267761189024007,0.0141114268888031,-0.000581225740980912,0.00365227258240987,-0.0102076014833297,0.00776870311600681,-0.00163453071849824,-0.0103053495315432,0.00181244718968891,0.00214303301615915,0.00586177835057901,0.0229204413229613,0.0121626904453047,-0.00050504718512951,0.0110646055895314,0.0145083856779319,0.0176437058688274,-0.0036626430174739,-0.0154702734478481,0.00160077971311101,0.00402765474969856,0.0184501233434163,0.0272117180125171,0.0122098566946216,0.0106533664799146,0.0060055648516273,0.00932177368938224,0.0233350271153616,0.0153138951362244,-0.00252249821770325,0.00645353830179734,0.0124648959641976,-0.00505650429570955,0.0176267479711393,0.0152904153262983,0.0234024269120218,0.00338650514619878,-0.00408222410757011,-0.00369986493081475,0.012268015178389,0.00834127804447282,0.00988953688152584,0.0080331984453085,-0.00696728030468159,0.0129676184390572,0.00611862939609644,0.0103203389939495,266,282,94.3,0.00959255319148936,0.0637132121522793,0.286306950302785,0.407902686718531,18.374,"14.416-23.417",29.402,"9.784-88.358",0.423993486116948,0.482706569566847,0.624923474593565,0.893671983568902,0.896828385744362,0.920065864873777,0.900161964391202,40,0,0.000184917755094022,0.000160999338091988,0.251716803158589,"IgA",0.907013886868965,282,266,0.000190723305899334,0.000166270520912698,0.252351228941765,0.777686177241917,0.907013886868965,0.927969204395332,"India","IND","Species"
"7","t1156433","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus sp. I-P16","Streptococcus sp. I-P16",0.00237450479524586,-0.00513015688139284,0.0228601656376049,-0.0110551190775498,0.015226473225551,0.00586612847524859,0.017900558502547,0.0334702184191594,0.000785985421129163,0.00214072208217199,0.00179330644082955,0.0071070469974414,0.00931254641014977,0.000243070717122111,0.122673517971738,0.0203223919183493,0.0289415246156967,0.0154833826714055,0.022709147119086,0.0064268331942234,-0.013915048454277,0.0133730033050938,0.0261138393411186,0.0096609726923266,0.00418826522269126,0.00274986952568592,0.0369049078481511,-0.0175358557992704,-0.00609539337161878,0.0151769322503884,0.0360127702687249,0.00277157408078032,0.0220811373726412,0.00486910201606251,0.00090716407028372,0.00650622626417584,0.0332677757822058,0.02200921038667,0.0202342744824788,-9.59387465853243e-05,0.0348479333877462,0.0104562115076013,0.0172805701548382,-0.010040771894978,-0.00537208313260319,0.00946218006404436,0.0110574531393194,0.0275818855224128,0.000658358683191093,0.0325570692214468,0.00956244153566404,0.0227520281153522,0.0377354266088461,0.00237004380039941,0.0217148386679521,0.0178927739422258,0.0249372248453923,0.0118356461327769,0.00744209316207296,0.00770370169826475,0.000396175823516942,0.00846549428680423,0.0299210458922369,0.00696351917810688,0.0311037922248313,0.00131702436530708,0.00981026686148075,-0.00626482702508047,0.0458621322962008,0.0197732686702348,0.0223477917219964,0.0133036483817723,0.0144602470687837,0.0374959150014821,-0.00884982994027353,0.0190299387693132,0.018084856571374,0.00935333596039321,0.0163390851601435,0.0236434634582018,0.00305256570140713,0.022202020676611,0.00737858161599772,0.00196176483461534,-0.00695628031501416,0.0115325192040162,0.0421108174100739,-0.00182946218461806,-0.000479516329575368,0.012192921412237,0.0221747456505963,-0.00851743018181327,0.0242682883870265,0.00393620004556201,0.0272393813230404,0.0185545399248309,-0.0105837279752669,0.0123863814741601,0.00479904803971593,0.0573239627285984,0.0189359087643689,0.0292398488778102,261,282,92.6,0.00723333333333333,0.0751565976871634,0.208294719475888,0.228649028681132,18.061,"14.126-23.094",32.528,"13.615-77.712",0.414327462927635,0.497343466737353,0.555244712247909,0.871495305393865,0.877758429055752,0.920065864873777,0.904347024990929,6,1,0.000192675069166651,0.000146962918191125,0.190916578436636,"IgA",0.851926450483439,282,261,0.000200099279279547,0.000151891143549496,0.188805787049778,0.741276045645806,0.851926450483439,0.911486897783048,"India","IND","Species"
"8","t116085","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Coprococcus","Coprococcus catus","Coprococcus catus",0.000585132089320525,-0.00404635791798635,-0.00466216055107568,0.00201327683528958,-0.000211753662583761,0.000435153655039494,-0.00143442130928368,-0.0039274019879606,0.00298561175980061,-0.00206518451544185,-0.0069254563764787,-0.0051846367267218,0.00623579450719323,0.00411583195287393,0.00171222838395102,-0.000783522067590163,-0.00200658523245636,0.00034175477183552,0.00934355244942333,0.00676521391552514,-0.00395440467155842,0.000858119839459493,0.00359660894034782,-0.00703524926793471,-0.00499056034236215,-0.00913908104997693,-0.00128793694455122,0.00203521080352407,-0.000369326010190284,0.00419559136421162,-0.00893657344865487,-0.00504896703519649,0.00803998426453572,-0.00463759891323538,0.00540837765950822,-0.00314631273750129,-0.00317861922590252,-0.000273376398144116,0.000490023300829979,0.00115570105156656,-0.00405156172203058,0.000841971809689189,0.00164581554580994,-0.00536022833749498,-0.000524667061242958,0.0010975741304696,-0.000369972865419508,0.00656770850616424,0.00753292761097445,-0.000348440203445693,-0.00202165767492644,0.00254798804305048,-0.000559557857961797,-0.00647084004949206,0.00132795386817849,0.000922557599201133,-0.00240448758028745,-0.00207225945545787,0.00797583487996449,-0.000563250228711837,0.000833701631831206,-0.00142348206176835,0.00115813442454586,0.00515727003137423,0.000578787228740801,0.000606691953472931,0.00450118259621907,2.08335342659316e-05,-0.00106725656541974,-0.00233567015686976,0.00406128897093619,0.00350281225984284,-0.00215219333386125,0.00565575328089155,-0.00279530379422992,0.00318852535686706,-0.0107140165775805,0.00148592736215453,-0.00379268521626117,-0.00686314629078482,0.00112449006549561,0.000591556102439647,0.00146351734130558,0.00349481783468222,-0.000940696761069064,-0.00118089225097347,0.00466053208648404,0.00371372490959807,-0.00194310753219213,0.00460244449282264,0.00667209612098413,0.00172790491694267,-0.00401960664603609,0.00808958257926707,-0.00126867098516435,-0.00468468750267962,0.00819158581678289,-0.000437341847235185,-0.00229778492302988,0.000873386262280503,0.000185617011243941,0.00334852249898747,103,282,36.5,0.00675283687943262,-0.0696813142964846,0.243465260952991,0.237410030270403,15.81,"10.631-23.511",20.893,"15.557-28.059",0.916747938353247,0.80335115924382,0.756712774613507,0.871495305393865,0.877758429055752,0.961035278370312,0.973673720359918,139,0,-0.000139830190222052,0.00022562204184565,0.535923679217144,"IgA",0.932571611598663,282,103,-0.000134002637557216,0.000232236460875999,0.564405098580199,0.895542269611873,0.932571611598663,0.927969204395332,"India","IND","Species"
"9","t1177574","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella jejuni","Prevotella jejuni",-0.0112959074549531,0.00234262158359969,0.000683072026677229,-0.00356052723064674,-0.0102999590130872,-0.00118395529108978,-0.00676346450391658,-0.0072743601352873,-0.00223373669584001,0.00146011302109133,-0.00530691728299097,-0.000894311870944026,-0.000699396891740664,0.00629282736792877,-0.00304597760529895,-0.00556240266956771,-0.00154812143366151,-0.00206160260253435,-0.00258145849593603,0.000122007002775468,-0.00301358840974588,-0.00177626331508402,0.000925799296530086,-0.0048941187339448,-0.00638935205937919,-0.011089781152009,0.0081182114549079,-0.000883251060727973,-0.00227696654984067,0.00763923079837487,0.0146646651282748,-0.00208049218115876,-0.0020390995803084,0.00377027962350516,0.00860490339313839,0.00369395989706293,0.00899583337245568,0.0104240290752941,0.00202117856220778,-0.00970682078266635,0.00355164497673431,-0.00380450023912014,0.00189203768717933,-0.00398584511887157,-0.00455745802848365,0.00338016524553156,0.0125036791131513,0.00642859179460962,-0.00178785081877985,-0.00671713866702249,-0.00212096866276118,0.00785650806040705,-0.00528652252833393,0.00122013622069354,-0.0035336661749918,-0.00507496420208289,-0.00635755716252669,0.00220558580591789,0.00553560438898624,-0.00530896013357655,0.000618804857693452,0.00786604032895716,-0.00255530176437449,0.0031309033326737,-0.000285086028066039,-0.000166960067096654,0.00342894070245869,-0.0083128771405862,-0.00218138822891004,0.00418480014641364,-0.00113326000945031,0.00165824655161664,0.00524197848859675,-0.0052226658007465,-0.00738088529833871,-0.00303343535369932,-0.00210817093127939,0.00443857999433472,0.00560347401246693,-0.00029030946114042,-0.00489453384072989,0.00645313443830924,-0.000422380280165702,-0.00123875768609713,-0.000475714844266423,0.00392786182958994,-0.00989894244866758,-0.00704921935117321,-0.00268389661029976,0.00261358295677255,0.00204139162641841,-0.00292710924357296,-0.00175510569300252,0.00433843128759815,0.00495116415713944,-0.000933190943459438,-0.00208638889217248,0.000881236521471555,0.00205490896518467,-0.0095189010306824,-0.00189672138256472,0.00568427997274795,93,282,33,0.00165957446808511,-0.0465120584691826,0.4365559344177,0.377313109965845,16.09,"10.261-25.232",20.41,"15.49-26.892",0.763387122732319,0.661834902060718,0.788339049485546,0.916394051588328,0.889966791984656,0.948530659114082,0.951925460566747,232,0,-5.30105004604536e-05,0.000115175223257079,0.645687127590073,"IgA",0.938350034869811,282,93,-5.48571149336509e-05,0.000117666458729135,0.641435264124291,0.918799961071796,0.938350034869811,0.933793645736797,"India","IND","Species"
"10","t1260","Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Finegoldia","Finegoldia magna","Finegoldia magna",0.00163731934848766,0.0125814027459233,0.0136925894901502,-0.010779510066726,0.00461439599118922,0.00850210308223075,0.0120697703672943,0.00847182885679628,0.0102017443411076,-0.0048057239990919,0.00379290058539387,0.000114846463184411,-0.0040194429251387,-0.00661397312258355,-0.00222923738879255,-0.00397828739819327,0.00266673862019349,0.0088865877184318,0.00030386320772135,0.00791544297025304,0.00783503909494985,-0.00535400154309713,0.00860720259070352,-0.00634180558768023,-0.00256503748190927,-0.00766078049638798,0.00602766564535635,0.0128382781799434,-0.00979170951786042,0.0126353472137409,-0.00724074728589742,0.0112908933797606,0.00294040481891406,0.0042815643557943,-0.00241896102561808,0.000302366247206876,0.00844298060515913,0.000883911234919844,-0.007324232688262,0.00192927755703887,0.00454984932472756,0.0123092588411713,-0.00600901871932338,0.00159833039634534,0.00479549747644098,0.019859387398149,-0.00065509052435926,0.00100239649460982,0.00186881694475342,0.0129342837614971,0.0210381565332842,0.00479176897724273,-0.00290529427882748,0.00187785164828242,0.00325910075744966,0.0167472995257921,0.00367322370024195,-0.000517046482328967,-0.0021885351381855,0.00565954311922927,0.00482902020575255,0.00585760880574463,0.00900356706144644,-0.00257988787229161,0.0240735859259701,0.010024066500309,0.012663689003556,0.0118623595571648,0.00625154288393477,0.00131681230925838,0.00857749490059271,0.00421807018000185,0.00526004360819899,0.00957333336108009,-0.015704264693854,0.00288941211444942,-0.00194524886806422,0.00539327156461958,-0.00400971756099852,0.00345593086175482,0.0167484395094654,-0.00192623609903533,0.00789393223870307,-0.00276837025801725,-0.00349471155151817,0.00792294685859689,0.0151303696186341,0.0120884782961161,-0.00115838268291365,0.0108082589087671,-0.00805142525204571,-0.00658410625167693,0.00458598473136092,0.00844885837467215,0.0209416730475745,-0.00505913256479844,-0.00257676296638874,-0.00619662199487274,0.00572303177807698,0.0047573124655663,0.00439392631124732,0.00907479228164488,217,282,77,0.00493191489361702,-0.0106536068875788,0.858632741605401,0.835739467525585,18.713,"14.327-24.444",19.403,"11.596-32.466",0.864123988025227,0.706366111038399,0.96443848889347,0.98986881318831,0.950643619659111,0.948530659114082,0.96872044114753,49,0,-7.21199465589982e-05,0.00016313136548252,0.65876002448003,"IgA",0.938350034869811,282,217,-0.000121086642311106,0.000167770599537401,0.471067959486817,0.874561446036697,0.938350034869811,0.927969204395332,"India","IND","Species"
